Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa04620	['Toll-like receptor signaling pathway']	11	5.223570	0.005528	1.074395	1.077446	1.071339	0.012820	0.176833	0.253783	0.995180	1.000000	1.000000	['CXCL9', 'IRAK4', 'MAPK12', 'MAPK13', 'STAT1', 'TAB2']; ['AKT3', 'MAPK14', 'RIPK1', 'STAT1', 'TAB2']
hsa04927	['Cortisol synthesis and secretion']	18	10.829580	0.006358	0.733020	0.734713	0.731325	0.013170	0.176833	0.253783	0.994400	1.000000	1.000000	['ADCY1', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'NCEH1', 'PDE8A', 'PLCB1', 'SCARB1']; ['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'MRAP', 'SCARB1']
hsa04612	['Antigen processing and presentation']	6	2.002740	0.004417	1.582987	1.589337	1.576609	0.013990	0.176833	0.253783	0.996570	1.000000	1.000000	['CD4', 'RFX5']; ['B2M', 'HLA-A', 'HSPA8', 'PDIA3']
hsa04152	['AMPK signaling pathway']	22	13.762430	0.006900	0.676768	0.678214	0.675321	0.014250	0.176833	0.253783	0.993010	1.000000	1.000000	['ACACB', 'CCNA1', 'CD36', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'IGF1', 'IGF1R', 'LEP', 'PDPK1', 'PPP2R5C', 'RPTOR', 'TBC1D1']; ['ACACB', 'AKT3', 'CREB5', 'PDPK1', 'PPP2R5C', 'PRKAA1', 'SCD5', 'TBC1D1']
hsa05203	['Viral carcinogenesis']	23	14.785570	0.007040	0.637444	0.638817	0.636069	0.017770	0.193420	0.302087	0.990410	1.000000	1.000000	['CCNA1', 'CCR3', 'CREB3L2', 'CREB5', 'HDAC9', 'LYN', 'MAD1L1', 'RHOA', 'SCIN', 'SCRIB', 'SNW1', 'VAC14']; ['CREB5', 'GTF2H3', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'HLA-A', 'SCIN', 'SCRIB', 'SP100', 'VAC14']
hsa04672	['Intestinal immune network for IgA production']	5	1.546230	0.004156	1.693173	1.700907	1.685397	0.018870	0.196745	0.306840	0.995820	1.000000	1.000000	['AICDA', 'CCR9', 'TNFRSF13B']; ['TNFRSF13B', 'TNFSF13B']
hsa04052	['Cytokines and growth factors']	20	12.873920	0.006720	0.635549	0.637054	0.634042	0.023710	0.239432	0.368386	0.988190	1.000000	1.000000	['BMP6', 'BMP7', 'CCL24', 'CXCL9', 'EFNA5', 'IGF1', 'IL11', 'IL33', 'INHBA', 'LEP', 'PDGFD', 'TNFSF14']; ['ANGPT1', 'FGF14', 'IL13', 'IL31', 'IL34', 'LEFTY2', 'NRG2', 'TNFSF13B']
hsa05033	['Nicotine addiction']	13	7.474480	0.005886	0.798467	0.800737	0.796193	0.025420	0.245542	0.368386	0.989510	1.000000	1.000000	['CACNA1B', 'CHRNA7', 'GABRA1', 'GABRB3', 'GRIN2A', 'GRIN2B', 'SLC17A6']; ['CACNA1B', 'GABRA4', 'GABRB1', 'GRIN2C', 'GRIN3A', 'SLC17A8']
hsa03320	['PPAR signaling pathway']	10	5.011330	0.005493	0.996735	0.999894	0.993568	0.025610	0.245542	0.368386	0.989940	1.000000	1.000000	['CD36', 'CPT1C', 'ME3', 'PDPK1', 'SORBS1']; ['ACADM', 'ACSBG2', 'PDPK1', 'SCD5', 'SCP2']
hsa03040	['Spliceosome']	10	4.988920	0.005559	1.003201	1.006412	0.999982	0.028790	0.264044	0.398573	0.987980	1.000000	1.000000	['DDX46', 'RBM17', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1']; ['HSPA8', 'SF3B3', 'SNU13', 'WBP11']
hsa04064	['NF-kappa B signaling pathway']	13	7.473740	0.005971	0.798609	0.800913	0.796302	0.029840	0.267658	0.398573	0.987040	1.000000	1.000000	['BLNK', 'EDARADD', 'IRAK4', 'LYN', 'PLCG2', 'TAB2', 'TNFRSF11A', 'TNFSF14']; ['PARP1', 'PRKCB', 'RIPK1', 'TAB2', 'TNFSF13B']
hsa05170	['Human immunodeficiency virus 1 infection']	27	18.854050	0.007493	0.518085	0.519231	0.516938	0.030960	0.267658	0.399273	0.981710	1.000000	1.000000	['CD4', 'DCAF1', 'GNG11', 'GNGT1', 'IRAK4', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PAK2', 'PLCG2', 'TAB2']; ['AKT3', 'B2M', 'CCNB2', 'CD3D', 'CD3G', 'GNG7', 'HLA-A', 'MAPK14', 'NFATC2', 'PAK2', 'PDIA3', 'PRKCA', 'PRKCB', 'RIPK1', 'TAB2']
hsa05034	['Alcoholism']	19	12.477510	0.006717	0.606669	0.608222	0.605115	0.034500	0.288653	0.417886	0.982210	1.000000	1.000000	['BRAF', 'CAMKK1', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'GRIN2A', 'GRIN2B', 'HDAC9', 'NTRK2']; ['CREB5', 'GNG7', 'GRIN2C', 'GRIN3A', 'H2AFX', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD']
hsa00330	['Arginine and proline metabolism']	5	1.839300	0.004328	1.442771	1.449545	1.435965	0.035750	0.291317	0.417886	0.990770	1.000000	1.000000	['ALDH4A1', 'CARNS1']; ['CKMT1A', 'DAO', 'L3HYPDH']
hsa04714	['Thermogenesis']	25	17.572510	0.007275	0.508608	0.509802	0.507413	0.037000	0.293518	0.417886	0.978260	1.000000	1.000000	['ADCY1', 'ARID1B', 'ATP5A1', 'CPT1C', 'CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'NDUFA9', 'PRDM16', 'PRKG1', 'PRKG2', 'RPTOR']; ['ADCY10', 'ARID1A', 'ATP5L', 'COX5A', 'COX6B2', 'CREB5', 'DPF3', 'MAP3K5', 'MAPK14', 'PRDM16', 'PRKAA1', 'PRKG1']
hsa04974	['Protein digestion and absorption']	16	10.055480	0.006447	0.670090	0.671939	0.668239	0.037930	0.293518	0.417886	0.981310	1.000000	1.000000	['COL12A1', 'COL14A1', 'COL15A1', 'COL22A1', 'COL4A1', 'COL4A4', 'CPA1', 'ELN', 'PRCP', 'SLC16A10', 'SLC8A1']; ['COL1A2', 'COL22A1', 'DPP4', 'SLC16A10', 'SLC8A1']
hsa03009	['Ribosome biogenesis']	19	12.448160	0.006816	0.610067	0.611646	0.608486	0.037990	0.293518	0.417886	0.979400	1.000000	1.000000	['AAMP', 'ATP8A2', 'NOP10', 'NSUN4', 'SDAD1', 'TFB1M', 'UTP4']; ['DBR1', 'HSPA8', 'MDN1', 'NIP7', 'RBM19', 'REXO1', 'REXO4', 'RRP12', 'SNU13', 'TFB1M', 'UTP4', 'WDR36']
hsa04622	['RIG-I-like receptor signaling pathway']	7	3.312890	0.004952	1.079265	1.083571	1.074945	0.042660	0.303826	0.455848	0.985650	1.000000	1.000000	['MAPK12', 'MAPK13', 'NFKBIB']; ['MAPK14', 'NFKBIB', 'RIPK1', 'TANK']
hsa04261	['Adrenergic signaling in cardiomyocytes']	30	22.455290	0.007550	0.417907	0.418877	0.416937	0.043940	0.303826	0.456483	0.973810	1.000000	1.000000	['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'PLCB1', 'PPP2R5C', 'RYR2', 'SLC8A1']; ['AKT3', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'CREB5', 'MAPK14', 'MYL4', 'PPP2R5C', 'PRKCA', 'RAPGEF3', 'SLC8A1']
hsa04660	['T cell receptor signaling pathway']	18	11.931090	0.006696	0.593271	0.594890	0.591651	0.045300	0.303826	0.457893	0.976310	1.000000	1.000000	['CD4', 'MAPK12', 'MAPK13', 'NFKBIB', 'PAK2', 'PDPK1', 'RASGRP1', 'RHOA']; ['AKT3', 'CD3D', 'CD3G', 'FYN', 'MAPK14', 'NFATC2', 'NFKBIB', 'PAK2', 'PDPK1', 'VAV2']
hsa04914	['Progesterone-mediated oocyte maturation']	15	9.610780	0.006315	0.642237	0.644132	0.640340	0.047750	0.318747	0.469956	0.976050	1.000000	1.000000	['ADCY1', 'BRAF', 'CCNA1', 'CDC25A', 'CPEB1', 'IGF1', 'IGF1R', 'MAD1L1', 'MAPK12', 'MAPK13']; ['AKT3', 'ANAPC7', 'CCNB2', 'CPEB3', 'MAPK14']
hsa04950	['Maturity onset diabetes of the young']	3	0.855630	0.003559	1.809904	1.821855	1.797852	0.050059	0.327620	0.474788	0.991360	1.000000	1.000000	['PKLR']; ['NKX2-2', 'PKLR']
hsa00620	['Pyruvate metabolism']	6	2.733930	0.004719	1.133986	1.138958	1.128997	0.050779	0.327620	0.474788	0.983430	1.000000	1.000000	['ACACB', 'ACSS2', 'ME3', 'PKLR']; ['ACACB', 'PKLR']
hsa03032	['DNA replication proteins']	12	7.157700	0.006041	0.745466	0.747900	0.743029	0.054649	0.344753	0.479631	0.972920	1.000000	1.000000	['CCNA1', 'LIG1', 'MRE11', 'NOP10', 'WRAP53']; ['CCNB2', 'DNMT3A', 'PARP1', 'RAD50', 'RFC5', 'STN1', 'TERF2']
hsa04918	['Thyroid hormone synthesis']	16	10.815900	0.006374	0.564918	0.566617	0.563217	0.056029	0.350031	0.479631	0.971850	1.000000	1.000000	['ADCY1', 'ASGR2', 'CREB3L2', 'CREB5', 'DUOX2', 'GPX1', 'ITPR1', 'ITPR2', 'LRP2', 'PLCB1', 'TG']; ['CREB5', 'DUOX1', 'PRKCA', 'PRKCB', 'SLC26A4']
hsa00511	['Other glycan degradation']	3	0.903470	0.003604	1.731414	1.742879	1.719857	0.057479	0.350786	0.479631	0.989820	1.000000	1.000000	['GBA']; ['GBA', 'GLB1']
hsa00052	['Galactose metabolism']	5	2.128730	0.004462	1.231935	1.237971	1.225874	0.058279	0.350786	0.479631	0.982650	1.000000	1.000000	['GAA', 'HK1']; ['B4GALT2', 'GLB1', 'HKDC1']
hsa00310	['Lysine degradation']	10	5.887400	0.005598	0.764297	0.767038	0.761551	0.058549	0.350786	0.479631	0.974380	1.000000	1.000000	['COLGALT2', 'EZH2', 'KMT2A', 'SMYD3']; ['EHMT1', 'KMT2A', 'KMT5A', 'SMYD1', 'SMYD3', 'WHSC1']
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	22	16.210300	0.006861	0.440593	0.441813	0.439371	0.059029	0.350786	0.479631	0.967450	1.000000	1.000000	['CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'DAG1', 'IGF1', 'RYR2', 'SGCD', 'SLC8A1']; ['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'ITGA9', 'ITGB5', 'PRKAA1', 'SGCD', 'SLC8A1']
hsa04145	['Phagosome']	13	8.140340	0.006211	0.675351	0.677550	0.673148	0.062249	0.350786	0.479631	0.967980	1.000000	1.000000	['ATP6V0A2', 'ATP6V1C2', 'CD36', 'COLEC12', 'ITGAM', 'SCARB1', 'THBS3']; ['ATP6V0A2', 'DYNC1H1', 'HLA-A', 'ITGB5', 'SCARB1', 'THBS3']
hsa04925	['Aldosterone synthesis and secretion']	22	16.116010	0.006958	0.449009	0.450254	0.447763	0.062359	0.350786	0.479631	0.964390	1.000000	1.000000	['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA1I', 'CAMK1D', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'PLCB1', 'PRKCE', 'SCARB1']; ['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'PDE2A', 'PRKCA', 'PRKCB', 'PRKCE', 'SCARB1']
hsa04975	['Fat digestion and absorption']	5	2.157240	0.004497	1.212741	1.218743	1.206714	0.062839	0.350786	0.479631	0.980640	1.000000	1.000000	['CD36', 'PLA2G1B', 'SCARB1']; ['PLPP2', 'SCARB1']
hsa05130	['Pathogenic Escherichia coli infection']	24	17.477930	0.007422	0.457500	0.458725	0.456274	0.065719	0.350786	0.490375	0.959880	1.000000	1.000000	['BAIAP2', 'IRAK4', 'LYN', 'MAPK12', 'MAPK13', 'MYO5B', 'NAIP', 'NFKBIB', 'PAK2', 'RHOA', 'TAB2']; ['BAIAP2', 'CLDN17', 'FYN', 'MAPK14', 'MYH9', 'MYO1D', 'MYO1E', 'NFKBIB', 'PAK2', 'RIPK1', 'SEC24B', 'TAB2', 'WIPF1']
hsa04979	['Cholesterol metabolism']	8	4.436470	0.005252	0.850588	0.853999	0.847168	0.066869	0.350786	0.490375	0.973590	1.000000	1.000000	['ABCB11', 'CD36', 'LRP2', 'NCEH1', 'SCARB1']; ['LDLR', 'PCSK9', 'SCARB1']
hsa04930	['Type II diabetes mellitus']	11	7.045460	0.005701	0.642738	0.645071	0.640401	0.072089	0.355987	0.518488	0.967600	1.000000	1.000000	['CACNA1B', 'CACNA1C', 'HK1', 'PKLR', 'PRKCE']; ['CACNA1B', 'CACNA1C', 'CACNA1G', 'HKDC1', 'PKLR', 'PRKCE']
hsa00524	['Neomycin, kanamycin and gentamicin biosynthesis']	2	0.481760	0.003080	2.053613	2.071946	2.035045	0.078949	0.383595	0.541083	0.990080	1.000000	1.000000	['HK1']; ['HKDC1']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	17	12.162810	0.006609	0.483058	0.484625	0.481490	0.083289	0.398981	0.541083	0.953440	1.000000	1.000000	['COL4A1', 'COL4A4', 'MAPK12', 'MAPK13', 'NOX4', 'PLCB1', 'PLCG2', 'PRKCE', 'STAT1']; ['AKT3', 'COL1A2', 'MAPK14', 'PLCE1', 'PRKCA', 'PRKCB', 'PRKCE', 'STAT1']
hsa05162	['Measles']	12	7.777590	0.006106	0.625639	0.627903	0.623372	0.083979	0.398981	0.541083	0.956230	1.000000	1.000000	['IRAK4', 'NFKBIB', 'STAT1', 'TAB2']; ['AKT3', 'CD3D', 'CD3G', 'HSPA8', 'NFKBIB', 'OAS2', 'STAT1', 'TAB2']
hsa00350	['Tyrosine metabolism']	4	1.681120	0.004208	1.250577	1.257782	1.243337	0.084289	0.398981	0.541083	0.976330	1.000000	1.000000	['COMT', 'HPD', 'IL4I1', 'TYR']; None
hsa05321	['Inflammatory bowel disease (IBD)']	6	3.091150	0.004913	0.956819	0.961397	0.952226	0.085899	0.398981	0.541083	0.966460	1.000000	1.000000	['IFNGR2', 'IL4R', 'STAT1']; ['IL12RB1', 'IL13', 'STAT1']
hsa04614	['Renin-angiotensin system']	4	1.711220	0.004214	1.224975	1.232063	1.217852	0.087469	0.398981	0.541083	0.975290	1.000000	1.000000	['NLN', 'PRCP', 'PREP']; ['PREP']
hsa00010	['Glycolysis / Gluconeogenesis']	6	3.093350	0.004930	0.955792	0.960384	0.951186	0.088519	0.398981	0.541083	0.965150	1.000000	1.000000	['ACSS2', 'HK1', 'PKLR']; ['HKDC1', 'PGAM1', 'PKLR']
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	23	17.832650	0.006984	0.367113	0.368242	0.365982	0.090079	0.398981	0.541083	0.946311	1.000000	1.000000	['CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'DAG1', 'RYR2', 'SGCD', 'SLC8A1']; ['ACTN2', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'CTNNA3', 'ITGA9', 'ITGB5', 'JUP', 'SGCD', 'SLC8A1']
hsa04380	['Osteoclast differentiation']	15	10.399750	0.006524	0.528414	0.530223	0.526603	0.091159	0.398981	0.541083	0.947861	1.000000	1.000000	['BLNK', 'IFNGR2', 'LILRA4', 'MAPK12', 'MAPK13', 'PLCG2', 'STAT1', 'TAB2', 'TNFRSF11A']; ['AKT3', 'FYN', 'MAPK14', 'NFATC2', 'STAT1', 'TAB2']
hsa04931	['Insulin resistance']	16	11.420500	0.006566	0.486446	0.488104	0.484786	0.092309	0.398981	0.541083	0.947891	1.000000	1.000000	['ACACB', 'CD36', 'CREB3L2', 'CREB5', 'GYS1', 'PDPK1', 'PRKCE']; ['ACACB', 'AKT3', 'CREB5', 'GFPT2', 'PDPK1', 'PPP1R3C', 'PRKAA1', 'PRKCB', 'PRKCE']
hsa04640	['Hematopoietic cell lineage']	8	4.643320	0.005438	0.784843	0.788219	0.781460	0.092679	0.398981	0.541083	0.958220	1.000000	1.000000	['CD36', 'CD4', 'IL11', 'IL4R', 'ITGAM']; ['CD3D', 'CD3G', 'MS4A1']
hsa00260	['Glycine, serine and threonine metabolism']	4	1.748410	0.004260	1.193956	1.200969	1.186909	0.094759	0.398981	0.541083	0.971630	1.000000	1.000000	['SARDH']; ['CTH', 'DAO', 'PGAM1']
hsa04070	['Phosphatidylinositol signaling system']	23	17.702120	0.007150	0.377712	0.378877	0.376546	0.095269	0.398981	0.541083	0.941621	1.000000	1.000000	['DGKG', 'DGKI', 'IPPK', 'ITPR1', 'ITPR2', 'PI4K2A', 'PI4KB', 'PIK3C2B', 'PIK3C2G', 'PLCB1', 'PLCG2']; ['DGKA', 'DGKD', 'DGKI', 'INPP5E', 'PI4K2A', 'PI4K2B', 'PI4KB', 'PIP4K2A', 'PLCE1', 'PPIP5K1', 'PRKCA', 'PRKCB']
hsa03000	['Transcription factors']	84	73.384180	0.010456	0.194920	0.195331	0.194509	0.097399	0.398981	0.541083	0.922031	1.000000	1.000000	['ARNT2', 'ASCL2', 'ATF6', 'BATF3', 'CAMTA1', 'CREB3L2', 'CREB5', 'CUX2', 'DMRTA2', 'EBF1', 'EMX1', 'ERG', 'ESR1', 'FOXJ3', 'GLIS3', 'IRF4', 'KMT2A', 'LMX1B', 'MEF2C', 'MEIS2', 'MYF6', 'NFIC', 'NFKBIB', 'NPAS1', 'PLAGL1', 'PRDM16', 'PRRX1', 'RFX5', 'SOX5', 'SOX6', 'STAT1', 'TEAD1', 'TGIF2', 'THRB', 'TP63', 'TSHZ2', 'ZEB2', 'ZFHX3', 'ZNF418', 'ZNF423', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['BACH2', 'BARX2', 'BNC2', 'CAMTA1', 'CREB5', 'CUX2', 'ERG', 'FOXN3', 'GCM1', 'GLIS1', 'GLIS3', 'HIVEP1', 'IRF2', 'KMT2A', 'LHX2', 'LHX6', 'MEF2C', 'MXD3', 'MYT1', 'MYT1L', 'NFATC2', 'NFIA', 'NFKBIB', 'NKX2-2', 'NR0B2', 'PRDM16', 'RUNX1', 'SIM2', 'SREBF2', 'STAT1', 'TCF12', 'TEAD4', 'TFDP2', 'ZEB2', 'ZFHX3', 'ZFPM2', 'ZNF205', 'ZNF213', 'ZNF282', 'ZNF679']
hsa04217	['Necroptosis']	12	7.972230	0.006158	0.589979	0.592206	0.587749	0.098679	0.398981	0.541083	0.947401	1.000000	1.000000	['FAF1', 'IFNGR2', 'IL33', 'PGAM5', 'STAT1', 'TRPM7', 'VPS4A']; ['H2AFX', 'PARP1', 'RIPK1', 'STAT1', 'VPS4A']
hsa05161	['Hepatitis B']	18	13.140890	0.006886	0.453934	0.455445	0.452421	0.100069	0.398981	0.541083	0.939791	1.000000	1.000000	['BRAF', 'CCNA1', 'CREB3L2', 'CREB5', 'HSPG2', 'IRAK4', 'MAPK12', 'MAPK13', 'STAT1', 'TAB2']; ['AKT3', 'CREB5', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB', 'STAT1', 'TAB2']
hsa05168	['Herpes simplex virus 1 infection']	24	18.109820	0.007680	0.406262	0.407485	0.405038	0.101809	0.398981	0.541083	0.931901	1.000000	1.000000	['EIF2B3', 'IFNGR2', 'IRAK4', 'PILRA', 'STAT1', 'TAB2', 'TNFSF14', 'ZNF418', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['AKT3', 'B2M', 'HLA-A', 'OAS2', 'PDIA3', 'RNASEL', 'SP100', 'STAT1', 'TAB2', 'ZNF205', 'ZNF282', 'ZNF679']
hsa05414	['Dilated cardiomyopathy (DCM)']	22	17.095730	0.006984	0.363867	0.365046	0.362688	0.101989	0.398981	0.541083	0.938071	1.000000	1.000000	['ADCY1', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'DAG1', 'IGF1', 'RYR2', 'SGCD', 'SLC8A1']; ['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'ITGA9', 'ITGB5', 'SGCD', 'SLC8A1']
hsa00600	['Sphingolipid metabolism']	8	4.836470	0.005401	0.726046	0.729264	0.722820	0.102719	0.398981	0.541083	0.953810	1.000000	1.000000	['CERS6', 'GBA']; ['CERS6', 'GBA', 'GLB1', 'PLPP2', 'SGPL1', 'SPTLC3']
