Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	9	6.098100	0.561565	0.004900	0.998200	0.103150	1.000000	0.155984	1.000000	['ATP6V0A2', 'ATP6V1C2', 'LYN', 'MAPK12', 'MAPK13', 'PLCG2']; ['ATP6V0A2', 'GIT1', 'MAPK14']
hsa04064	['NF-kappa B signaling pathway']	13	7.472600	0.798829	0.005199	0.997800	0.103150	1.000000	0.155984	1.000000	"['BLNK', 'EDARADD', 'IRAK4', 'LYN', 'PLCG2', 'TAB2', 'TNFRSF11A',
 'TNFSF14']; ['PARP1', 'PRKCB', 'RIPK1', 'TAB2', 'TNFSF13B']"
hsa03029	['Mitochondrial biogenesis']	26	25.656300	0.019198	0.006399	0.995900	0.107369	1.000000	0.163184	1.000000	"['AIP', 'C12orf65', 'CPT1C', 'DAP3', 'DARS2', 'IMMP2L', 'LACE1', 'MTX1',
 'MYO5B', 'NAA25', 'NSUN4', 'NUBPL', 'PARL', 'SFXN1', 'SNX25', 'TFB1M',
 'TRMT10C']; ['C12orf65', 'CHCHD3', 'GATC', 'HSPA8', 'MAP1LC3A', 'PARK2', 'PRKAA1',
 'RTN4IP1', 'TFB1M']"
hsa04672	['Intestinal immune network for IgA production']	5	1.665700	1.585800	0.006599	0.998500	0.107369	1.000000	0.163184	1.000000	['AICDA', 'CCR9', 'TNFRSF13B']; ['TNFRSF13B', 'TNFSF13B']
hsa01522	['Endocrine resistance']	15	11.296300	0.409112	0.006799	0.997700	0.107369	1.000000	0.163184	1.000000	"['ABCB11', 'ADCY1', 'BRAF', 'DLL1', 'ESR1', 'IGF1', 'IGF1R', 'MAPK12',
 'MAPK13', 'MED1', 'NCOA3']; ['AKT3', 'MAPK14', 'NCOA3', 'NOTCH3']"
hsa04625	['C-type lectin receptor signaling pathway']	11	8.559400	0.361922	0.007899	0.996100	0.112069	1.000000	0.177732	1.000000	['ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCG2', 'RHOA', 'STAT1']; ['AKT3', 'MAPK14', 'NFATC2', 'STAT1']
hsa03040	['Spliceosome']	10	4.958600	1.011995	0.011299	0.996200	0.155135	1.000000	0.214594	1.000000	['DDX46', 'RBM17', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1']; ['HSPA8', 'SF3B3', 'SNU13', 'WBP11']
hsa00010	['Glycolysis / Gluconeogenesis']	6	3.027500	0.986836	0.012099	0.996400	0.156139	1.000000	0.214594	1.000000	['ACSS2', 'HK1', 'PKLR']; ['HKDC1', 'PGAM1', 'PKLR']
hsa04660	['T cell receptor signaling pathway']	18	11.905500	0.596369	0.013099	0.994601	0.161368	1.000000	0.214594	1.000000	"['CD4', 'MAPK12', 'MAPK13', 'NFKBIB', 'PAK2', 'PDPK1', 'RASGRP1', 'RHOA']; ['AKT3', 'CD3D', 'CD3G', 'FYN', 'MAPK14', 'NFATC2', 'NFKBIB', 'PAK2',
 'PDPK1', 'VAV2']"
hsa05131	['Shigellosis']	28	22.826300	0.294730	0.013399	0.992901	0.161368	1.000000	0.214594	1.000000	"['DOCK1', 'HK1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB',
 'PLCB1', 'PLCG2', 'PRKCE', 'RHOA', 'RPTOR', 'SEPT2', 'TAB2']; ['AKT3', 'DOCK1', 'FNBP1', 'HKDC1', 'MAPK14', 'NFKBIB', 'PLCE1', 'PRKCE',
 'RIPK1', 'SEPT2', 'SEPT8', 'TAB2', 'TIFA']"
hsa04657	['IL-17 signaling pathway']	6	3.979700	0.592303	0.013699	0.996200	0.161368	1.000000	0.214594	1.000000	['MAPK12', 'MAPK13', 'TAB2']; ['IL13', 'MAPK14', 'TAB2']
hsa04934	['Cushing syndrome']	23	18.654600	0.302102	0.014299	0.992201	0.161368	1.000000	0.214594	1.000000	"['ADCY1', 'AIP', 'BRAF', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1',
 'ITPR2', 'KMT2A', 'NCEH1', 'PDE8A', 'PLCB1', 'RBBP5', 'SCARB1']; ['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'KMT2A', 'LDLR', 'MRAP',
 'SCARB1']"
hsa05168	['Herpes simplex virus 1 infection']	24	17.245600	0.476806	0.014399	0.991801	0.161368	1.000000	0.214594	1.000000	"['EIF2B3', 'IFNGR2', 'IRAK4', 'PILRA', 'STAT1', 'TAB2', 'TNFSF14',
 'ZNF418', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['AKT3', 'B2M', 'HLA-A', 'OAS2', 'PDIA3', 'RNASEL', 'SP100', 'STAT1',
 'TAB2', 'ZNF205', 'ZNF282', 'ZNF679']"
hsa01523	['Antifolate resistance']	3	1.599900	0.906981	0.015198	0.997100	0.161368	1.000000	0.214594	1.000000	['ABCC4']; ['ABCC3', 'ATIC']
hsa05219	['Bladder cancer']	2	3.404300	-0.767358	0.015198	0.995200	0.161368	1.000000	0.214594	1.000000	['BRAF', 'CDH1']; None
hsa05133	['Pertussis']	6	3.261600	0.879383	0.015498	0.996400	0.161368	1.000000	0.214594	1.000000	['IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RHOA']; ['MAPK14']
hsa00340	['Histidine metabolism']	1	0.987700	0.017855	0.016098	0.996900	0.161368	1.000000	0.214645	1.000000	['CARNS1']; None
hsa00620	['Pyruvate metabolism']	6	2.845600	1.076230	0.017998	0.993601	0.161368	1.000000	0.231405	1.000000	['ACACB', 'ACSS2', 'ME3', 'PKLR']; ['ACACB', 'PKLR']
hsa00360	['Phenylalanine metabolism']	2	0.653000	1.614845	0.022298	0.997000	0.182390	1.000000	0.259386	1.000000	['HPD', 'IL4I1']; None
hsa05418	['Fluid shear stress and atherosclerosis']	10	9.330500	0.099974	0.023098	0.989301	0.184590	1.000000	0.259386	1.000000	['ACVR1', 'MAPK12', 'MAPK13', 'MEF2C', 'RHOA']; ['AKT3', 'MAP3K5', 'MAPK14', 'MEF2C', 'PRKAA1']
hsa04662	['B cell receptor signaling pathway']	10	8.810700	0.182671	0.024198	0.989601	0.185687	1.000000	0.259386	1.000000	['BLNK', 'LILRA4', 'LYN', 'NFKBIB', 'PLCG2']; ['AKT3', 'NFATC2', 'NFKBIB', 'PRKCB', 'VAV2']
hsa05145	['Toxoplasmosis']	18	9.635800	0.901521	0.024398	0.988701	0.185687	1.000000	0.259386	1.000000	"['IFNGR2', 'IRAK4', 'LAMA3', 'MAPK12', 'MAPK13', 'NFKBIB', 'PDPK1',
 'STAT1', 'TAB2']; ['AKT3', 'HSPA8', 'LAMB4', 'LDLR', 'MAPK14', 'NFKBIB', 'PDPK1', 'STAT1',
 'TAB2']"
hsa04621	['NOD-like receptor signaling pathway']	23	11.900900	0.950563	0.024398	0.988301	0.185687	1.000000	0.259386	1.000000	"['IRAK4', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1',
 'RHOA', 'STAT1', 'TAB2', 'TRPM7']; ['CARD6', 'CARD8', 'MAPK14', 'NFKBIB', 'NLRP7', 'OAS2', 'RIPK1', 'RNASEL',
 'STAT1', 'TAB2', 'TANK']"
hsa04152	['AMPK signaling pathway']	22	13.620000	0.691777	0.024498	0.986001	0.185687	1.000000	0.259386	1.000000	"['ACACB', 'CCNA1', 'CD36', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'IGF1',
 'IGF1R', 'LEP', 'PDPK1', 'PPP2R5C', 'RPTOR', 'TBC1D1']; ['ACACB', 'AKT3', 'CREB5', 'PDPK1', 'PPP2R5C', 'PRKAA1', 'SCD5', 'TBC1D1']"
hsa05203	['Viral carcinogenesis']	23	14.262300	0.689427	0.025897	0.986801	0.185687	1.000000	0.266373	1.000000	"['CCNA1', 'CCR3', 'CREB3L2', 'CREB5', 'HDAC9', 'LYN', 'MAD1L1', 'RHOA',
 'SCIN', 'SCRIB', 'SNW1', 'VAC14']; ['CREB5', 'GTF2H3', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'HLA-A',
 'SCIN', 'SCRIB', 'SP100', 'VAC14']"
hsa00350	['Tyrosine metabolism']	4	1.727800	1.211064	0.027197	0.994501	0.185687	1.000000	0.267541	1.000000	['COMT', 'HPD', 'IL4I1', 'TYR']; None
hsa00051	['Fructose and mannose metabolism']	10	2.565000	1.962969	0.027497	0.992901	0.185687	1.000000	0.267541	1.000000	['FUK', 'GMDS', 'HK1', 'PMM2', 'SORD']; ['FUK', 'GMDS', 'HKDC1', 'MPI', 'SORD']
hsa04380	['Osteoclast differentiation']	15	10.561100	0.506202	0.029397	0.986601	0.187511	1.000000	0.278498	1.000000	"['BLNK', 'IFNGR2', 'LILRA4', 'MAPK12', 'MAPK13', 'PLCG2', 'STAT1', 'TAB2',
 'TNFRSF11A']; ['AKT3', 'FYN', 'MAPK14', 'NFATC2', 'STAT1', 'TAB2']"
hsa00330	['Arginine and proline metabolism']	5	1.859300	1.427169	0.035596	0.988601	0.221990	1.000000	0.322528	1.000000	['ALDH4A1', 'CARNS1']; ['CKMT1A', 'DAO', 'L3HYPDH']
hsa05163	['Human cytomegalovirus infection']	23	22.612500	0.024513	0.035996	0.979802	0.221990	1.000000	0.322528	1.000000	"['ADCY1', 'CCR3', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'ITPR1', 'ITPR2',
 'MAPK12', 'MAPK13', 'PLCB1', 'RHOA']; ['AKT3', 'B2M', 'CREB5', 'GNG7', 'HLA-A', 'MAPK14', 'NFATC2', 'PDIA3',
 'PRKCA', 'PRKCB', 'RIPK1']"
hsa03000	['Transcription factors']	84	72.516400	0.212082	0.038496	0.971203	0.226700	1.000000	0.322528	1.000000	"['ARNT2', 'ASCL2', 'ATF6', 'BATF3', 'CAMTA1', 'CREB3L2', 'CREB5', 'CUX2',
 'DMRTA2', 'EBF1', 'EMX1', 'ERG', 'ESR1', 'FOXJ3', 'GLIS3', 'IRF4',
 'KMT2A', 'LMX1B', 'MEF2C', 'MEIS2', 'MYF6', 'NFIC', 'NFKBIB', 'NPAS1',
 'PLAGL1', 'PRDM16', 'PRRX1', 'RFX5', 'SOX5', 'SOX6', 'STAT1', 'TEAD1',
 'TGIF2', 'THRB', 'TP63', 'TSHZ2', 'ZEB2', 'ZFHX3', 'ZNF418', 'ZNF423',
 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['BACH2', 'BARX2', 'BNC2', 'CAMTA1', 'CREB5', 'CUX2', 'ERG', 'FOXN3',
 'GCM1', 'GLIS1', 'GLIS3', 'HIVEP1', 'IRF2', 'KMT2A', 'LHX2', 'LHX6',
 'MEF2C', 'MXD3', 'MYT1', 'MYT1L', 'NFATC2', 'NFIA', 'NFKBIB', 'NKX2-2',
 'NR0B2', 'PRDM16', 'RUNX1', 'SIM2', 'SREBF2', 'STAT1', 'TCF12', 'TEAD4',
 'TFDP2', 'ZEB2', 'ZFHX3', 'ZFPM2', 'ZNF205', 'ZNF213', 'ZNF282', 'ZNF679']"
hsa03440	['Homologous recombination']	4	3.209400	0.317696	0.040196	0.985201	0.231900	1.000000	0.322528	1.000000	['MRE11', 'XRCC3']; ['RAD50', 'SHFM1']
hsa04622	['RIG-I-like receptor signaling pathway']	7	3.269900	1.098108	0.040796	0.986201	0.231900	1.000000	0.322528	1.000000	['MAPK12', 'MAPK13', 'NFKBIB']; ['MAPK14', 'NFKBIB', 'RIPK1', 'TANK']
hsa05162	['Measles']	12	7.716900	0.636941	0.041296	0.981002	0.231900	1.000000	0.322528	1.000000	['IRAK4', 'NFKBIB', 'STAT1', 'TAB2']; ['AKT3', 'CD3D', 'CD3G', 'HSPA8', 'NFKBIB', 'OAS2', 'STAT1', 'TAB2']
hsa03013	['RNA transport']	4	7.697500	-0.944390	0.043296	0.978202	0.237000	1.000000	0.322528	1.000000	['EIF2B3', 'NUP214', 'TPR']; ['SEC13']
hsa03032	['DNA replication proteins']	12	6.972800	0.783224	0.043396	0.978402	0.237000	1.000000	0.322528	1.000000	['CCNA1', 'LIG1', 'MRE11', 'NOP10', 'WRAP53']; ['CCNB2', 'DNMT3A', 'PARP1', 'RAD50', 'RFC5', 'STN1', 'TERF2']
hsa04623	['Cytosolic DNA-sensing pathway']	4	1.925100	1.055067	0.043996	0.988301	0.237000	1.000000	0.322528	1.000000	['IL33', 'NFKBIB']; ['NFKBIB', 'RIPK1']
hsa03041	['Spliceosome']	25	22.940600	0.124025	0.043996	0.973703	0.237000	1.000000	0.322528	1.000000	"['DDX46', 'ELAVL2', 'IGF2BP3', 'MBNL2', 'PPP1R8', 'RBM17', 'RBM20',
 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1', 'XRCC6']; ['ADARB2', 'CLK2', 'FRA10AC1', 'HSPA8', 'IGF2BP3', 'INTS5', 'RBFOX1',
 'RBM7', 'SF3B3', 'SNU13', 'STRBP', 'TET1', 'WBP11']"
hsa03015	['mRNA surveillance pathway']	4	6.369000	-0.671067	0.044296	0.981002	0.237000	1.000000	0.322528	1.000000	['MSI2', 'PPP2R5C', 'WDR33']; ['PPP2R5C']
hsa05134	['Legionellosis']	3	1.987200	0.594225	0.044796	0.989601	0.237000	1.000000	0.322528	1.000000	['ITGAM', 'NAIP']; ['HSPA8']
hsa04917	['Prolactin signaling pathway']	8	6.357900	0.331450	0.046495	0.979802	0.237000	1.000000	0.328202	1.000000	['ESR1', 'MAPK12', 'MAPK13', 'STAT1', 'TNFRSF11A']; ['AKT3', 'MAPK14', 'STAT1']
hsa04927	['Cortisol synthesis and secretion']	18	10.716300	0.748190	0.050095	0.975602	0.243583	1.000000	0.344343	1.000000	"['ADCY1', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2',
 'NCEH1', 'PDE8A', 'PLCB1', 'SCARB1']; ['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'MRAP', 'SCARB1']"
hsa03460	['Fanconi anemia pathway']	1	4.118200	-2.042014	0.050695	0.980402	0.243583	1.000000	0.344343	1.000000	['POLN']; None
hsa04218	['Cellular senescence']	15	13.725500	0.128104	0.053895	0.968703	0.251144	1.000000	0.355543	1.000000	"['CCNA1', 'CDC25A', 'HIPK2', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'MRE11',
 'TRPM7']; ['AKT3', 'CCNB2', 'HLA-A', 'MAPK14', 'NFATC2', 'RAD50']"
hsa04975	['Fat digestion and absorption']	5	2.111000	1.244002	0.055394	0.981902	0.251771	1.000000	0.355543	1.000000	['CD36', 'PLA2G1B', 'SCARB1']; ['PLPP2', 'SCARB1']
hsa05010	['Alzheimer disease']	27	28.620900	-0.084110	0.055994	0.963304	0.251771	1.000000	0.355543	1.000000	"['APBB1', 'ATF6', 'ATP5A1', 'BRAF', 'CACNA1C', 'CHRNA7', 'DKK2', 'GRIN2A',
 'GRIN2B', 'ITPR1', 'ITPR2', 'NDUFA9', 'NOX4', 'PLCB1', 'RYR3']; ['AKT3', 'APP', 'ATP2A2', 'CACNA1C', 'COX5A', 'COX6B2', 'GRIN2C', 'MAP3K5',
 'PSMD14', 'RTN3', 'RTN4', 'SHFM1']"
hsa04920	['Adipocytokine signaling pathway']	10	6.631300	0.592636	0.056294	0.972003	0.251771	1.000000	0.355543	1.000000	['ACACB', 'CD36', 'CPT1C', 'LEP', 'NFKBIB']; ['ACACB', 'ACSBG2', 'AKT3', 'NFKBIB', 'PRKAA1']
hsa04145	['Phagosome']	13	8.122100	0.678587	0.058694	0.969303	0.254060	1.000000	0.364308	1.000000	['ATP6V0A2', 'ATP6V1C2', 'CD36', 'COLEC12', 'ITGAM', 'SCARB1', 'THBS3']; ['ATP6V0A2', 'DYNC1H1', 'HLA-A', 'ITGB5', 'SCARB1', 'THBS3']
hsa00140	['Steroid hormone biosynthesis']	4	2.141900	0.901109	0.060394	0.982302	0.257322	1.000000	0.365963	1.000000	['COMT', 'CYP2E1', 'SULT2B1']; ['HSD17B3']
hsa05130	['Pathogenic Escherichia coli infection']	24	17.354400	0.467733	0.060994	0.963404	0.257322	1.000000	0.365963	1.000000	"['BAIAP2', 'IRAK4', 'LYN', 'MAPK12', 'MAPK13', 'MYO5B', 'NAIP', 'NFKBIB',
 'PAK2', 'RHOA', 'TAB2']; ['BAIAP2', 'CLDN17', 'FYN', 'MAPK14', 'MYH9', 'MYO1D', 'MYO1E', 'NFKBIB',
 'PAK2', 'RIPK1', 'SEC24B', 'TAB2', 'WIPF1']"
hsa00199	['Cytochrome P450']	3	2.842400	0.077853	0.063194	0.979102	0.259336	1.000000	0.371784	1.000000	['CYP2E1', 'CYP3A43']; ['CYP4X1']
hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	8	2.831000	1.498688	0.065793	0.976102	0.266423	1.000000	0.371784	1.000000	['CCL24', 'CCR3', 'CCR9', 'CXCL9', 'IL20RA', 'TNFSF14']; ['ACKR3', 'IL34']
hsa00071	['Fatty acid degradation']	3	2.234500	0.425010	0.066593	0.978602	0.266423	1.000000	0.371784	1.000000	['CPT1C']; ['ACADM', 'ACSBG2']
hsa04979	['Cholesterol metabolism']	8	4.482500	0.835696	0.067393	0.972803	0.266423	1.000000	0.371784	1.000000	['ABCB11', 'CD36', 'LRP2', 'NCEH1', 'SCARB1']; ['LDLR', 'PCSK9', 'SCARB1']
hsa05170	['Human immunodeficiency virus 1 infection']	27	18.579500	0.539248	0.067693	0.958104	0.266423	1.000000	0.371784	1.000000	"['CD4', 'DCAF1', 'GNG11', 'GNGT1', 'IRAK4', 'ITPR1', 'ITPR2', 'MAPK12',
 'MAPK13', 'PAK2', 'PLCG2', 'TAB2']; ['AKT3', 'B2M', 'CCNB2', 'CD3D', 'CD3G', 'GNG7', 'HLA-A', 'MAPK14',
 'NFATC2', 'PAK2', 'PDIA3', 'PRKCA', 'PRKCB', 'RIPK1', 'TAB2']"
hsa05224	['Breast cancer']	9	13.349000	-0.568735	0.068493	0.960204	0.266423	1.000000	0.371784	1.000000	['BRAF', 'DLL1', 'ESR1', 'IGF1', 'IGF1R', 'NCOA3']; ['AKT3', 'NCOA3', 'NOTCH3']
hsa03021	['Transcription machinery']	15	19.371300	-0.368958	0.069193	0.955304	0.266423	1.000000	0.371784	1.000000	['ARID1B', 'BRF1', 'MED1', 'MEPCE', 'RTF1', 'SF3B3', 'TAF7']; ['AFF3', 'ARID1A', 'GPN2', 'GTF2H3', 'MED9', 'SF3B3', 'SUPT6H', 'TAF3']
hsa04914	['Progesterone-mediated oocyte maturation']	15	9.481200	0.661821	0.077192	0.958004	0.283381	1.000000	0.408665	1.000000	"['ADCY1', 'BRAF', 'CCNA1', 'CDC25A', 'CPEB1', 'IGF1', 'IGF1R', 'MAD1L1',
 'MAPK12', 'MAPK13']; ['AKT3', 'ANAPC7', 'CCNB2', 'CPEB3', 'MAPK14']"
hsa04722	['Neurotrophin signaling pathway']	16	12.900600	0.310634	0.084892	0.949705	0.309741	1.000000	0.442241	1.000000	"['BRAF', 'IRAK4', 'MAPK12', 'MAPK13', 'NFKBIB', 'NTRK2', 'PDPK1', 'PLCG2',
 'RHOA']; ['AKT3', 'MAP3K5', 'MAPK14', 'NFKBIB', 'NTRK3', 'PDPK1', 'SH2B3']"
hsa04031	['GTP-binding proteins']	11	12.877200	-0.227315	0.085991	0.948605	0.310336	1.000000	0.442241	1.000000	['GNG11', 'GNGT1', 'RAB2B', 'RASD2', 'RASEF', 'RERG', 'RHOA']; ['ARL8B', 'GNG7', 'RAB35', 'RHOV']
hsa00910	['Nitrogen metabolism']	6	1.076300	2.478882	0.087691	0.980702	0.312970	1.000000	0.444632	1.000000	['CA4', 'CA5A', 'CA7']; ['CA1', 'CA4', 'CA7']
hsa04659	['Th17 cell differentiation']	16	8.702600	0.878554	0.091891	0.952605	0.325650	1.000000	0.459454	1.000000	['CD4', 'IFNGR2', 'IL4R', 'IRF4', 'MAPK12', 'MAPK13', 'NFKBIB', 'STAT1']; ['CD3D', 'CD3G', 'IL12RB1', 'MAPK14', 'NFATC2', 'NFKBIB', 'RUNX1', 'STAT1']
hsa04714	['Thermogenesis']	25	17.517900	0.513098	0.094491	0.942106	0.331178	1.000000	0.465981	1.000000	"['ADCY1', 'ARID1B', 'ATP5A1', 'CPT1C', 'CREB3L2', 'CREB5', 'MAPK12',
 'MAPK13', 'NDUFA9', 'PRDM16', 'PRKG1', 'PRKG2', 'RPTOR']; ['ADCY10', 'ARID1A', 'ATP5L', 'COX5A', 'COX6B2', 'CREB5', 'DPF3', 'MAP3K5',
 'MAPK14', 'PRDM16', 'PRKAA1', 'PRKG1']"
hsa04922	['Glucagon signaling pathway']	14	11.457900	0.289084	0.097490	0.946405	0.336991	1.000000	0.474277	1.000000	"['ACACB', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'ITPR1', 'ITPR2', 'PLCB1',
 'SIK2']; ['ACACB', 'AKT3', 'CREB5', 'PGAM1', 'PRKAA1']"
hsa03410	['Base excision repair']	3	1.139100	1.397068	0.103490	0.974103	0.351837	1.000000	0.477447	1.000000	['LIG1', 'OGG1']; ['PARP1']
hsa04052	['Cytokines and growth factors']	20	13.435500	0.573950	0.105089	0.936806	0.351837	1.000000	0.477447	1.000000	"['BMP6', 'BMP7', 'CCL24', 'CXCL9', 'EFNA5', 'IGF1', 'IL11', 'IL33',
 'INHBA', 'LEP', 'PDGFD', 'TNFSF14']; ['ANGPT1', 'FGF14', 'IL13', 'IL31', 'IL34', 'LEFTY2', 'NRG2', 'TNFSF13B']"
hsa00190	['Oxidative phosphorylation']	8	4.810300	0.733873	0.106289	0.949505	0.351837	1.000000	0.477447	1.000000	['ATP5A1', 'ATP6V0A2', 'ATP6V1C2', 'NDUFA9']; ['ATP5L', 'ATP6V0A2', 'COX5A', 'COX6B2']
hsa05221	['Acute myeloid leukemia']	7	6.453800	0.117206	0.106389	0.945105	0.351837	1.000000	0.477447	1.000000	['BRAF', 'CCNA1', 'ITGAM']; ['AKT3', 'JUP', 'PER2', 'RUNX1']
