Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
mergedvip:0002014	['merged_SV40']	8	6.857180	0.007584	0.222385	0.225572	0.219190	0.376126	0.486622	0.778192	0.761082	1.000000	0.999980	['ATP2A2', 'BPTF', 'BRAP', 'DIP2B', 'FARSA', 'NR6A1', 'PDIA3', 'STRN3']
ltvip:0000089	['mhv68']	1	0.562920	0.002147	0.828998	0.839963	0.817949	0.463415	0.505975	0.926831	0.908281	1.000000	0.999980	['VAV2']
mergedvip:0002011	['merged_HTLV']	5	4.850550	0.006357	0.043780	0.047557	0.039993	0.546335	0.592225	1.000000	0.646954	1.000000	0.999980	['CDK4', 'CRADD', 'DICER1', 'REL', 'TAB2']
ltvip:0000092	['mmtv']	1	0.806100	0.002549	0.310969	0.320066	0.301815	0.593484	0.608353	1.000000	0.818852	1.000000	0.999980	['NFIX']
ltvip:0000090	['mlv']	1	0.884270	0.002873	0.177441	0.186785	0.168037	0.599624	0.608353	1.000000	0.779922	1.000000	0.999980	['XPR1']
ltvip:0000061	['hhv6']	0	0.110620	0.001038				1.000000	1.000000	1.000000	0.893911	1.000000	0.999980	None
ltvip:0000059	['hev']	0	0.091910	0.000949				1.000000	1.000000	1.000000	0.911341	1.000000	0.999980	None
ltvip:0000057	['hdv']	0	1.146160	0.002222				1.000000	1.000000	1.000000	0.149429	1.000000	0.999980	None
ltvip:0000050	['foamyvirus']	0	0.168570	0.001228				1.000000	1.000000	1.000000	0.836732	1.000000	0.999980	None
ltvip:0000088	['mhv']	0	0.691600	0.002481				1.000000	1.000000	1.000000	0.480035	1.000000	0.999980	None
ltvip:0000029	['crpv']	0	0.042950	0.000647				1.000000	1.000000	1.000000	0.957400	1.000000	0.999980	None
ltvip:0000024	['chikv']	0	0.342140	0.001737				1.000000	1.000000	1.000000	0.694003	1.000000	0.999980	None
ltvip:0000014	['bhv']	0	0.117390	0.001066				1.000000	1.000000	1.000000	0.887471	1.000000	0.999980	None
ltvip:0000047	['flv']	0	0.228970	0.001478				1.000000	1.000000	1.000000	0.791112	1.000000	0.999980	None
ltvip:0000028	['coxsv']	0	0.244070	0.001507				1.000000	1.000000	1.000000	0.776662	1.000000	0.999980	None
ltvip:0000146	['tbev']	0	0.122150	0.001085				1.000000	1.000000	1.000000	0.883011	1.000000	0.999980	None
ltvip:0000153	['vsiv']	0	0.200650	0.001342				1.000000	1.000000	1.000000	0.809072	1.000000	0.999980	None
ltvip:0000078	['lasv']	0	0.221230	0.001350				1.000000	1.000000	1.000000	0.783742	1.000000	0.999980	None
ltvip:0000144	['siv']	0	0.379720	0.001783				1.000000	1.000000	1.000000	0.659983	1.000000	0.999980	None
ltvip:0000143	['sinv']	0	0.251100	0.001533				1.000000	1.000000	1.000000	0.771322	1.000000	0.999980	None
ltvip:0000138	['rvfv']	0	0.087530	0.000925				1.000000	1.000000	1.000000	0.915291	1.000000	0.999980	None
ltvip:0000136	['rsv']	0	0.146200	0.001163				1.000000	1.000000	1.000000	0.858911	1.000000	0.999980	None
ltvip:0000134	['rotavirus']	0	0.337300	0.001766				1.000000	1.000000	1.000000	0.704003	1.000000	0.999980	None
ltvip:0000120	['poxvirus']	0	0.880170	0.002828				1.000000	1.000000	1.000000	0.397236	1.000000	0.999980	None
ltvip:0000067	['hiv2']	0	0.268900	0.001589				1.000000	1.000000	1.000000	0.757552	1.000000	0.999980	None
ltvip:0000074	['jev']	0	0.263680	0.001460				1.000000	1.000000	1.000000	0.745723	1.000000	0.999980	None
ltvip:0000103	['nipahvirus']	0	0.093830	0.000948				1.000000	1.000000	1.000000	0.908581	1.000000	0.999980	None
ltvip:0000101	['myxv']	0	0.195770	0.001340				1.000000	1.000000	1.000000	0.814982	1.000000	0.999980	None
ltvip:0000098	['mvm']	0	0.376380	0.001696				1.000000	1.000000	1.000000	0.649924	1.000000	0.999980	None
ltvip:0000091	['mmlv']	0	0.304750	0.001598				1.000000	1.000000	1.000000	0.716573	1.000000	0.999980	None
ltvip:0000158	['wnv']	0	0.412620	0.001916				1.000000	1.000000	1.000000	0.645284	1.000000	0.999980	None
ltvip:0000102	['ndv']	0	0.170730	0.001278				1.000000	1.000000	1.000000	0.839912	1.000000	0.999980	None
