Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa03036	['Chromosome and associated proteins']	120	167.424100	-0.480473	0.002300	0.998500	0.049360	1.000000	0.071993	1.000000	"['AHI1', 'ARID1B', 'ARMC9', 'AURKC', 'BRD3', 'BRDT', 'BRPF1', 'BRPF3',
 'CCNA1', 'CDH1', 'CDH13', 'CHD6', 'CHRAC1', 'CHTF8', 'CNTLN', 'DDX4',
 'ESPL1', 'EVC2', 'EZH2', 'FAM175B', 'FAM83D', 'HDAC9', 'IFT122', 'IFT172',
 'IFT80', 'KIAA0556', 'KMT2A', 'MAD1L1', 'MAPRE2', 'MBD5', 'MGA', 'NCOA3',
 'NCOA6', 'NEDD9', 'NIPBL', 'NUBPL', 'PIBF1', 'PLA2G1B', 'POC1B',
 'PPP2R5C', 'RBBP5', 'SALL2', 'SCML4', 'SF3B3', 'SFI1', 'SIK2', 'SMYD3',
 'STARD9', 'TACC2', 'TAF7', 'TTC21A', 'WDPCP', 'ZMYND11', 'ZNF365',
 'ZNF423']; ['AKAP9', 'ANAPC7', 'ANKS4B', 'ARHGEF10', 'ARID1A', 'ARMC9', 'BBS9',
 'CBX7', 'CCNB2', 'CDH13', 'CDK5RAP2', 'CEP250', 'CEP41', 'CHTF8', 'CNTLN',
 'DDX6', 'DISC1', 'DLGAP1', 'DNMT3A', 'DYNC1H1', 'EHMT1', 'ELP3', 'EVC2',
 'FAM92B', 'H2AFX', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'KDM2B',
 'KDM5A', 'KMT2A', 'KMT5A', 'LBR', 'MBD5', 'MYO1D', 'MYO1E', 'MYT1',
 'MYT1L', 'NCOA3', 'NCOA6', 'NEK8', 'OIP5', 'PARP1', 'PHC2', 'PHF20',
 'PPP2R5C', 'RFC5', 'RTN1', 'RTN3', 'RTN4', 'SCML4', 'SETD5', 'SF3B3',
 'SMYD1', 'SMYD3', 'SPAG4', 'STAG1', 'SUPT20H', 'SUPT6H', 'TDRD9', 'TSKS',
 'USH2A', 'WHRN', 'WHSC1']"
hsa04621	['NOD-like receptor signaling pathway']	23	17.952700	0.357433	0.002400	0.998900	0.049360	1.000000	0.071993	1.000000	"['IRAK4', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1',
 'RHOA', 'STAT1', 'TAB2', 'TRPM7']; ['CARD6', 'CARD8', 'MAPK14', 'NFKBIB', 'NLRP7', 'OAS2', 'RIPK1', 'RNASEL',
 'STAT1', 'TAB2', 'TANK']"
hsa00520	['Amino sugar and nucleotide sugar metabolism']	11	5.209500	1.078287	0.002800	0.999300	0.049731	1.000000	0.077135	1.000000	['FUK', 'GMDS', 'HK1', 'NANS', 'PMM2']; ['CYB5RL', 'FUK', 'GFPT2', 'GMDS', 'HKDC1', 'MPI']
hsa05145	['Toxoplasmosis']	18	14.365100	0.325429	0.003000	0.998800	0.049731	1.000000	0.077135	1.000000	"['IFNGR2', 'IRAK4', 'LAMA3', 'MAPK12', 'MAPK13', 'NFKBIB', 'PDPK1',
 'STAT1', 'TAB2']; ['AKT3', 'HSPA8', 'LAMB4', 'LDLR', 'MAPK14', 'NFKBIB', 'PDPK1', 'STAT1',
 'TAB2']"
hsa04672	['Intestinal immune network for IgA production']	5	2.438100	1.036171	0.003300	0.999700	0.051420	1.000000	0.079192	1.000000	['AICDA', 'CCR9', 'TNFRSF13B']; ['TNFRSF13B', 'TNFSF13B']
hsa05162	['Measles']	12	11.601300	0.048748	0.004300	0.998400	0.062894	1.000000	0.093167	1.000000	['IRAK4', 'NFKBIB', 'STAT1', 'TAB2']; ['AKT3', 'CD3D', 'CD3G', 'HSPA8', 'NFKBIB', 'OAS2', 'STAT1', 'TAB2']
hsa00910	['Nitrogen metabolism']	6	1.608200	1.899516	0.004400	0.999100	0.062894	1.000000	0.093167	1.000000	['CA4', 'CA5A', 'CA7']; ['CA1', 'CA4', 'CA7']
hsa00010	['Glycolysis / Gluconeogenesis']	6	4.568700	0.393179	0.006399	0.997700	0.084894	1.000000	0.120510	1.000000	['ACSS2', 'HK1', 'PKLR']; ['HKDC1', 'PGAM1', 'PKLR']
hsa04064	['NF-kappa B signaling pathway']	13	11.188800	0.216456	0.006499	0.997800	0.084894	1.000000	0.120510	1.000000	"['BLNK', 'EDARADD', 'IRAK4', 'LYN', 'PLCG2', 'TAB2', 'TNFRSF11A',
 'TNFSF14']; ['PARP1', 'PRKCB', 'RIPK1', 'TAB2', 'TNFSF13B']"
hsa00330	['Arginine and proline metabolism']	5	2.777400	0.848193	0.006999	0.997900	0.084894	1.000000	0.120510	1.000000	['ALDH4A1', 'CARNS1']; ['CKMT1A', 'DAO', 'L3HYPDH']
hsa03040	['Spliceosome']	10	7.436600	0.427285	0.007199	0.997000	0.084894	1.000000	0.120510	1.000000	['DDX46', 'RBM17', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1']; ['HSPA8', 'SF3B3', 'SNU13', 'WBP11']
hsa01523	['Antifolate resistance']	3	2.417900	0.311208	0.007399	0.998400	0.084894	1.000000	0.120510	1.000000	['ABCC4']; ['ABCC3', 'ATIC']
hsa05203	['Viral carcinogenesis']	23	21.621100	0.089194	0.007699	0.996000	0.084894	1.000000	0.120510	1.000000	"['CCNA1', 'CCR3', 'CREB3L2', 'CREB5', 'HDAC9', 'LYN', 'MAD1L1', 'RHOA',
 'SCIN', 'SCRIB', 'SNW1', 'VAC14']; ['CREB5', 'GTF2H3', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'HLA-A',
 'SCIN', 'SCRIB', 'SP100', 'VAC14']"
hsa04622	['RIG-I-like receptor signaling pathway']	7	4.910300	0.511544	0.008299	0.997000	0.084894	1.000000	0.124488	1.000000	['MAPK12', 'MAPK13', 'NFKBIB']; ['MAPK14', 'NFKBIB', 'RIPK1', 'TANK']
hsa03032	['DNA replication proteins']	12	10.508300	0.191505	0.008699	0.995600	0.084894	1.000000	0.125267	1.000000	['CCNA1', 'LIG1', 'MRE11', 'NOP10', 'WRAP53']; ['CCNB2', 'DNMT3A', 'PARP1', 'RAD50', 'RFC5', 'STN1', 'TERF2']
hsa05168	['Herpes simplex virus 1 infection']	24	26.226200	-0.127974	0.009199	0.994001	0.084915	1.000000	0.127372	1.000000	"['EIF2B3', 'IFNGR2', 'IRAK4', 'PILRA', 'STAT1', 'TAB2', 'TNFSF14',
 'ZNF418', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['AKT3', 'B2M', 'HLA-A', 'OAS2', 'PDIA3', 'RNASEL', 'SP100', 'STAT1',
 'TAB2', 'ZNF205', 'ZNF282', 'ZNF679']"
hsa05170	['Human immunodeficiency virus 1 infection']	27	27.958300	-0.050317	0.010599	0.994601	0.097167	1.000000	0.141319	1.000000	"['CD4', 'DCAF1', 'GNG11', 'GNGT1', 'IRAK4', 'ITPR1', 'ITPR2', 'MAPK12',
 'MAPK13', 'PAK2', 'PLCG2', 'TAB2']; ['AKT3', 'B2M', 'CCNB2', 'CD3D', 'CD3G', 'GNG7', 'HLA-A', 'MAPK14',
 'NFATC2', 'PAK2', 'PDIA3', 'PRKCA', 'PRKCB', 'RIPK1', 'TAB2']"
hsa04657	['IL-17 signaling pathway']	6	6.028100	-0.006741	0.014599	0.994201	0.130568	1.000000	0.184482	1.000000	['MAPK12', 'MAPK13', 'TAB2']; ['IL13', 'MAPK14', 'TAB2']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	9	9.131400	-0.020911	0.015098	0.993801	0.130686	1.000000	0.184482	1.000000	['ATP6V0A2', 'ATP6V1C2', 'LYN', 'MAPK12', 'MAPK13', 'PLCG2']; ['ATP6V0A2', 'GIT1', 'MAPK14']
hsa03009	['Ribosome biogenesis']	19	18.527700	0.036316	0.015598	0.991201	0.130686	1.000000	0.184482	1.000000	"['AAMP', 'ATP8A2', 'NOP10', 'NSUN4', 'SDAD1', 'TFB1M', 'UTP4']; ['DBR1', 'HSPA8', 'MDN1', 'NIP7', 'RBM19', 'REXO1', 'REXO4', 'RRP12',
 'SNU13', 'TFB1M', 'UTP4', 'WDR36']"
hsa05130	['Pathogenic Escherichia coli infection']	24	26.021900	-0.116692	0.016098	0.990401	0.130686	1.000000	0.184482	1.000000	"['BAIAP2', 'IRAK4', 'LYN', 'MAPK12', 'MAPK13', 'MYO5B', 'NAIP', 'NFKBIB',
 'PAK2', 'RHOA', 'TAB2']; ['BAIAP2', 'CLDN17', 'FYN', 'MAPK14', 'MYH9', 'MYO1D', 'MYO1E', 'NFKBIB',
 'PAK2', 'RIPK1', 'SEC24B', 'TAB2', 'WIPF1']"
hsa04659	['Th17 cell differentiation']	16	13.004100	0.299105	0.016398	0.990901	0.130686	1.000000	0.184482	1.000000	['CD4', 'IFNGR2', 'IL4R', 'IRF4', 'MAPK12', 'MAPK13', 'NFKBIB', 'STAT1']; ['CD3D', 'CD3G', 'IL12RB1', 'MAPK14', 'NFATC2', 'NFKBIB', 'RUNX1', 'STAT1']
hsa05131	['Shigellosis']	28	34.082400	-0.283600	0.017298	0.989101	0.131455	1.000000	0.188708	1.000000	"['DOCK1', 'HK1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB',
 'PLCB1', 'PLCG2', 'PRKCE', 'RHOA', 'RPTOR', 'SEPT2', 'TAB2']; ['AKT3', 'DOCK1', 'FNBP1', 'HKDC1', 'MAPK14', 'NFKBIB', 'PLCE1', 'PRKCE',
 'RIPK1', 'SEPT2', 'SEPT8', 'TAB2', 'TIFA']"
hsa00620	['Pyruvate metabolism']	6	4.216700	0.508848	0.021498	0.993001	0.158868	1.000000	0.227624	1.000000	['ACACB', 'ACSS2', 'ME3', 'PKLR']; ['ACACB', 'PKLR']
hsa04977	['Vitamin digestion and absorption']	6	3.006100	0.997069	0.022998	0.993201	0.165711	1.000000	0.236548	1.000000	['CUBN', 'SCARB1', 'SLC19A2']; ['CUBN', 'RBP2', 'SCARB1']
hsa04625	['C-type lectin receptor signaling pathway']	11	12.844700	-0.223670	0.026697	0.985801	0.188367	1.000000	0.264622	1.000000	['ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCG2', 'RHOA', 'STAT1']; ['AKT3', 'MAPK14', 'NFATC2', 'STAT1']
hsa04623	['Cytosolic DNA-sensing pathway']	4	2.930300	0.448952	0.027197	0.991301	0.188367	1.000000	0.264622	1.000000	['IL33', 'NFKBIB']; ['NFKBIB', 'RIPK1']
hsa04612	['Antigen processing and presentation']	6	2.984200	1.007618	0.029997	0.990201	0.203845	1.000000	0.280948	1.000000	['CD4', 'RFX5']; ['B2M', 'HLA-A', 'HSPA8', 'PDIA3']
hsa04152	['AMPK signaling pathway']	22	20.484900	0.102943	0.030997	0.981402	0.207433	1.000000	0.280948	1.000000	"['ACACB', 'CCNA1', 'CD36', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'IGF1',
 'IGF1R', 'LEP', 'PDPK1', 'PPP2R5C', 'RPTOR', 'TBC1D1']; ['ACACB', 'AKT3', 'CREB5', 'PDPK1', 'PPP2R5C', 'PRKAA1', 'SCD5', 'TBC1D1']"
hsa04920	['Adipocytokine signaling pathway']	10	9.884800	0.016716	0.031797	0.985601	0.207433	1.000000	0.280948	1.000000	['ACACB', 'CD36', 'CPT1C', 'LEP', 'NFKBIB']; ['ACACB', 'ACSBG2', 'AKT3', 'NFKBIB', 'PRKAA1']
hsa04145	['Phagosome']	13	12.161100	0.096238	0.031997	0.983002	0.207433	1.000000	0.280948	1.000000	['ATP6V0A2', 'ATP6V1C2', 'CD36', 'COLEC12', 'ITGAM', 'SCARB1', 'THBS3']; ['ATP6V0A2', 'DYNC1H1', 'HLA-A', 'ITGB5', 'SCARB1', 'THBS3']
hsa03000	['Transcription factors']	84	109.084400	-0.376984	0.035396	0.972103	0.219005	1.000000	0.291644	1.000000	"['ARNT2', 'ASCL2', 'ATF6', 'BATF3', 'CAMTA1', 'CREB3L2', 'CREB5', 'CUX2',
 'DMRTA2', 'EBF1', 'EMX1', 'ERG', 'ESR1', 'FOXJ3', 'GLIS3', 'IRF4',
 'KMT2A', 'LMX1B', 'MEF2C', 'MEIS2', 'MYF6', 'NFIC', 'NFKBIB', 'NPAS1',
 'PLAGL1', 'PRDM16', 'PRRX1', 'RFX5', 'SOX5', 'SOX6', 'STAT1', 'TEAD1',
 'TGIF2', 'THRB', 'TP63', 'TSHZ2', 'ZEB2', 'ZFHX3', 'ZNF418', 'ZNF423',
 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['BACH2', 'BARX2', 'BNC2', 'CAMTA1', 'CREB5', 'CUX2', 'ERG', 'FOXN3',
 'GCM1', 'GLIS1', 'GLIS3', 'HIVEP1', 'IRF2', 'KMT2A', 'LHX2', 'LHX6',
 'MEF2C', 'MXD3', 'MYT1', 'MYT1L', 'NFATC2', 'NFIA', 'NFKBIB', 'NKX2-2',
 'NR0B2', 'PRDM16', 'RUNX1', 'SIM2', 'SREBF2', 'STAT1', 'TCF12', 'TEAD4',
 'TFDP2', 'ZEB2', 'ZFHX3', 'ZFPM2', 'ZNF205', 'ZNF213', 'ZNF282', 'ZNF679']"
hsa04662	['B cell receptor signaling pathway']	10	13.287400	-0.410059	0.036496	0.978902	0.219005	1.000000	0.291644	1.000000	['BLNK', 'LILRA4', 'LYN', 'NFKBIB', 'PLCG2']; ['AKT3', 'NFATC2', 'NFKBIB', 'PRKCB', 'VAV2']
hsa04380	['Osteoclast differentiation']	15	15.721500	-0.067776	0.037096	0.979902	0.219005	1.000000	0.291644	1.000000	"['BLNK', 'IFNGR2', 'LILRA4', 'MAPK12', 'MAPK13', 'PLCG2', 'STAT1', 'TAB2',
 'TNFRSF11A']; ['AKT3', 'FYN', 'MAPK14', 'NFATC2', 'STAT1', 'TAB2']"
hsa05164	['Influenza A']	13	14.908500	-0.197623	0.037396	0.978702	0.219005	1.000000	0.291644	1.000000	['IFNGR2', 'IL33', 'IRAK4', 'NFKBIB', 'STAT1']; ['AKT3', 'FDPS', 'NFKBIB', 'OAS2', 'PRKCA', 'PRKCB', 'RNASEL', 'STAT1']
hsa05418	['Fluid shear stress and atherosclerosis']	10	13.999800	-0.485406	0.038396	0.978602	0.219005	1.000000	0.291644	1.000000	['ACVR1', 'MAPK12', 'MAPK13', 'MEF2C', 'RHOA']; ['AKT3', 'MAP3K5', 'MAPK14', 'MEF2C', 'PRKAA1']
hsa04931	['Insulin resistance']	16	16.874200	-0.076747	0.039196	0.978402	0.219005	1.000000	0.291644	1.000000	"['ACACB', 'CD36', 'CREB3L2', 'CREB5', 'GYS1', 'PDPK1', 'PRKCE']; ['ACACB', 'AKT3', 'CREB5', 'GFPT2', 'PDPK1', 'PPP1R3C', 'PRKAA1', 'PRKCB',
 'PRKCE']"
hsa04927	['Cortisol synthesis and secretion']	18	16.115700	0.159530	0.039396	0.978502	0.219005	1.000000	0.291644	1.000000	"['ADCY1', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2',
 'NCEH1', 'PDE8A', 'PLCB1', 'SCARB1']; ['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'MRAP', 'SCARB1']"
hsa04714	['Thermogenesis']	25	26.260400	-0.070961	0.039696	0.975002	0.219005	1.000000	0.291644	1.000000	"['ADCY1', 'ARID1B', 'ATP5A1', 'CPT1C', 'CREB3L2', 'CREB5', 'MAPK12',
 'MAPK13', 'NDUFA9', 'PRDM16', 'PRKG1', 'PRKG2', 'RPTOR']; ['ADCY10', 'ARID1A', 'ATP5L', 'COX5A', 'COX6B2', 'CREB5', 'DPF3', 'MAP3K5',
 'MAPK14', 'PRDM16', 'PRKAA1', 'PRKG1']"
hsa04975	['Fat digestion and absorption']	5	3.182200	0.651904	0.041096	0.985701	0.219005	1.000000	0.295890	1.000000	['CD36', 'PLA2G1B', 'SCARB1']; ['PLPP2', 'SCARB1']
hsa00600	['Sphingolipid metabolism']	8	7.044800	0.183441	0.043496	0.979902	0.221900	1.000000	0.307028	1.000000	['CERS6', 'GBA']; ['CERS6', 'GBA', 'GLB1', 'PLPP2', 'SGPL1', 'SPTLC3']
hsa00511	['Other glycan degradation']	3	1.384100	1.116014	0.045195	0.989101	0.228731	1.000000	0.312892	1.000000	['GBA']; ['GBA', 'GLB1']
hsa01522	['Endocrine resistance']	15	16.982600	-0.179095	0.047395	0.972603	0.235196	1.000000	0.318182	1.000000	"['ABCB11', 'ADCY1', 'BRAF', 'DLL1', 'ESR1', 'IGF1', 'IGF1R', 'MAPK12',
 'MAPK13', 'MED1', 'NCOA3']; ['AKT3', 'MAPK14', 'NCOA3', 'NOTCH3']"
hsa03041	['Spliceosome']	25	34.498500	-0.464606	0.048395	0.967003	0.235270	1.000000	0.318182	1.000000	"['DDX46', 'ELAVL2', 'IGF2BP3', 'MBNL2', 'PPP1R8', 'RBM17', 'RBM20',
 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1', 'XRCC6']; ['ADARB2', 'CLK2', 'FRA10AC1', 'HSPA8', 'IGF2BP3', 'INTS5', 'RBFOX1',
 'RBM7', 'SF3B3', 'SNU13', 'STRBP', 'TET1', 'WBP11']"
hsa00071	['Fatty acid degradation']	3	3.322100	-0.147133	0.048795	0.982502	0.235270	1.000000	0.318182	1.000000	['CPT1C']; ['ACADM', 'ACSBG2']
hsa03008	['Ribosome biogenesis in eukaryotes']	7	6.386700	0.132284	0.049495	0.977602	0.235270	1.000000	0.318182	1.000000	['NOP10', 'UTP4']; ['MDN1', 'REXO1', 'SNU13', 'UTP4', 'WDR36']
hsa03440	['Homologous recombination']	4	4.834500	-0.273367	0.053595	0.976302	0.243104	1.000000	0.336380	1.000000	['MRE11', 'XRCC3']; ['RAD50', 'SHFM1']
hsa05321	['Inflammatory bowel disease (IBD)']	6	4.844900	0.308496	0.054195	0.973803	0.243104	1.000000	0.336380	1.000000	['IFNGR2', 'IL4R', 'STAT1']; ['IL12RB1', 'IL13', 'STAT1']
hsa05133	['Pertussis']	6	4.955700	0.275874	0.057594	0.975402	0.251623	1.000000	0.345565	1.000000	['IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RHOA']; ['MAPK14']
hsa00190	['Oxidative phosphorylation']	8	7.213500	0.149301	0.057594	0.972703	0.251623	1.000000	0.345565	1.000000	['ATP5A1', 'ATP6V0A2', 'ATP6V1C2', 'NDUFA9']; ['ATP5L', 'ATP6V0A2', 'COX5A', 'COX6B2']
hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	8	4.182900	0.935496	0.059594	0.975702	0.258574	1.000000	0.346611	1.000000	['CCL24', 'CCR3', 'CCR9', 'CXCL9', 'IL20RA', 'TNFSF14']; ['ACKR3', 'IL34']
hsa00340	['Histidine metabolism']	1	1.476500	-0.562181	0.059694	0.985101	0.258574	1.000000	0.346611	1.000000	['CARNS1']; None
hsa04350	['TGF-beta signaling pathway']	12	13.185200	-0.135885	0.061994	0.963904	0.260584	1.000000	0.350402	1.000000	"['ACVR1', 'BMP6', 'BMP7', 'FBN1', 'INHBA', 'LTBP1', 'NEO1', 'RHOA',
 'SMAD6', 'TGIF2']; ['LEFTY2', 'LTBP1']"
hsa04979	['Cholesterol metabolism']	8	6.666500	0.263070	0.062294	0.970603	0.260584	1.000000	0.350402	1.000000	['ABCB11', 'CD36', 'LRP2', 'NCEH1', 'SCARB1']; ['LDLR', 'PCSK9', 'SCARB1']
hsa04934	['Cushing syndrome']	23	28.147000	-0.291347	0.066693	0.956604	0.271378	1.000000	0.369378	1.000000	"['ADCY1', 'AIP', 'BRAF', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1',
 'ITPR2', 'KMT2A', 'NCEH1', 'PDE8A', 'PLCB1', 'RBBP5', 'SCARB1']; ['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'KMT2A', 'LDLR', 'MRAP',
 'SCARB1']"
hsa04260	['Cardiac muscle contraction']	18	16.502600	0.125304	0.067793	0.962504	0.271378	1.000000	0.369781	1.000000	"['CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'RYR2', 'SLC8A1']; ['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7',
 'COX5A', 'COX6B2', 'MYL4', 'SLC8A1']"
hsa00360	['Phenylalanine metabolism']	2	0.976600	1.034160	0.069993	0.985701	0.281113	1.000000	0.376082	1.000000	['HPD', 'IL4I1']; None
hsa05134	['Legionellosis']	3	2.991000	0.004335	0.071793	0.972903	0.286268	1.000000	0.380080	1.000000	['ITGAM', 'NAIP']; ['HSPA8']
hsa00970	['Aminoacyl-tRNA biosynthesis']	4	6.162400	-0.623492	0.076092	0.966803	0.301030	1.000000	0.397004	1.000000	['DARS2']; ['FARS2', 'GATC', 'NARS']
hsa04010	['MAPK signaling pathway']	44	56.119300	-0.350993	0.080092	0.938906	0.309673	1.000000	0.399412	1.000000	"['BRAF', 'CACNA1B', 'CACNA1C', 'CACNA1I', 'CACNA2D3', 'CACNB1', 'CACNB2',
 'CACNG6', 'EFNA5', 'IGF1', 'IGF1R', 'IRAK4', 'MAPK12', 'MAPK13',
 'MAPKAPK3', 'MEF2C', 'NTRK2', 'PAK2', 'PDGFD', 'RASGRF2', 'RASGRP1',
 'TAB2']; ['AKT3', 'ANGPT1', 'CACNA1B', 'CACNA1C', 'CACNA1G', 'CACNA1I', 'CACNA2D3',
 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'DUSP5', 'FGFR2', 'HSPA8',
 'MAP3K5', 'MAPK14', 'MAPKAPK5', 'MEF2C', 'PAK2', 'PRKCA', 'PRKCB', 'TAB2']"
hsa03029	['Mitochondrial biogenesis']	26	38.496900	-0.566231	0.080792	0.939206	0.309673	1.000000	0.399412	1.000000	"['AIP', 'C12orf65', 'CPT1C', 'DAP3', 'DARS2', 'IMMP2L', 'LACE1', 'MTX1',
 'MYO5B', 'NAA25', 'NSUN4', 'NUBPL', 'PARL', 'SFXN1', 'SNX25', 'TFB1M',
 'TRMT10C']; ['C12orf65', 'CHCHD3', 'GATC', 'HSPA8', 'MAP1LC3A', 'PARK2', 'PRKAA1',
 'RTN4IP1', 'TFB1M']"
hsa04668	['TNF signaling pathway']	12	12.819500	-0.095306	0.080992	0.952205	0.309673	1.000000	0.399412	1.000000	['CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'PGAM5', 'TAB2']; ['AKT3', 'CREB5', 'MAP3K5', 'MAPK14', 'RIPK1', 'TAB2']
hsa04052	['Cytokines and growth factors']	20	19.853100	0.010636	0.080992	0.949505	0.309673	1.000000	0.399412	1.000000	"['BMP6', 'BMP7', 'CCL24', 'CXCL9', 'EFNA5', 'IGF1', 'IL11', 'IL33',
 'INHBA', 'LEP', 'PDGFD', 'TNFSF14']; ['ANGPT1', 'FGF14', 'IL13', 'IL31', 'IL34', 'LEFTY2', 'NRG2', 'TNFSF13B']"
hsa05163	['Human cytomegalovirus infection']	23	34.102400	-0.568239	0.083792	0.938806	0.309673	1.000000	0.402680	1.000000	"['ADCY1', 'CCR3', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'ITPR1', 'ITPR2',
 'MAPK12', 'MAPK13', 'PLCB1', 'RHOA']; ['AKT3', 'B2M', 'CREB5', 'GNG7', 'HLA-A', 'MAPK14', 'NFATC2', 'PDIA3',
 'PRKCA', 'PRKCB', 'RIPK1']"
