Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa00053	['Ascorbate and aldarate metabolism']	2	0.193130	0.001371	3.372356	3.392699	3.351721	0.014710	0.135430	0.208053	0.999340	1.000000	0.999770	['ALDH2', 'ALDH3A2']
hsa03015	['mRNA surveillance pathway']	7	2.772520	0.004880	1.336157	1.341226	1.331070	0.015020	0.135430	0.208053	0.996010	1.000000	0.999770	['FIP1L1', 'PAPOLG', 'PPP1CC', 'PPP2R3A', 'PYM1', 'SMG6', 'SYMPK']
hsa04121	['Ubiquitin system']	42	30.777880	0.015884	0.448495	0.449984	0.447006	0.019170	0.149647	0.256054	0.987880	1.000000	0.999770	['ANAPC7', 'ARIH1', 'BARD1', 'BIRC6', 'BRAP', 'COPS2', 'COPS3', 'DCAF4', 'ERLIN1', 'FBXL18', 'FBXL20', 'FZR1', 'GID4', 'HECTD4', 'HERC4', 'KCTD13', 'KLHL14', 'KLHL24', 'KLHL28', 'KLHL32', 'KLHL8', 'MGRN1', 'PHIP', 'RANBP9', 'RC3H1', 'RNF170', 'RNF185', 'RNF40', 'RNF41', 'SAE1', 'SPOP', 'SUMO1', 'TRIM23', 'TRIP12', 'UBE2H', 'UCHL5', 'USP15', 'USP33', 'USP34', 'USP42', 'USP48', 'ZBTB37']
hsa03011	['Ribosome']	5	1.567540	0.003908	1.673426	1.680601	1.666214	0.020880	0.155529	0.269277	0.995040	1.000000	0.999770	['MRPL37', 'MRPS16', 'MRPS18A', 'MRPS35', 'RPL37']
hsa05221	['Acute myeloid leukemia']	7	2.932850	0.005099	1.255052	1.260059	1.250026	0.021970	0.157389	0.273890	0.993430	1.000000	0.999770	['AKT2', 'CHUK', 'LEF1', 'NFKB1', 'RELA', 'RPS6KB1', 'RUNX1T1']
hsa04657	['IL-17 signaling pathway']	5	1.725020	0.003984	1.535315	1.541963	1.528636	0.025250	0.168606	0.304339	0.993990	1.000000	0.999770	['CHUK', 'MAPK7', 'NFKB1', 'RELA', 'TAB2']
hsa04530	['Tight junction']	16	9.860280	0.008712	0.698371	0.700919	0.695820	0.026040	0.168606	0.304339	0.988640	1.000000	0.999770	['AMOTL1', 'CDK4', 'DLG2', 'ERBB2', 'LLGL1', 'MPP5', 'MYH10', 'PRKAA2', 'PRKAG1', 'PRKCE', 'RAC1', 'SRC', 'SYMPK', 'TJAP1', 'TUBA1A', 'TUBA1B']
hsa04658	['Th1 and Th2 cell differentiation']	7	3.069770	0.005194	1.189224	1.194098	1.184334	0.028550	0.181734	0.323563	0.991730	1.000000	0.999770	['CHUK', 'IL12A', 'NFATC3', 'NFKB1', 'PPP3CB', 'RBPJ', 'RELA']
hsa05135	['Yersinia infection']	11	6.105360	0.007134	0.849355	0.852723	0.845980	0.032550	0.202881	0.352595	0.986410	1.000000	0.999770	['AKT2', 'CHUK', 'NFATC3', 'NFKB1', 'PXN', 'RAC1', 'RELA', 'SRC', 'TAB2', 'VAV2', 'WASF2']
hsa05164	['Influenza A']	9	4.563450	0.006320	0.979800	0.983791	0.975798	0.033330	0.205688	0.352595	0.987650	1.000000	0.999770	['AKT2', 'CDK4', 'CHUK', 'HNRNPUL1', 'IL12A', 'KPNA6', 'NFKB1', 'RELA', 'XPO1']
hsa00970	['Aminoacyl-tRNA biosynthesis']	5	1.921080	0.004058	1.380010	1.386093	1.373903	0.033940	0.205688	0.352595	0.992280	1.000000	0.999770	['AARS2', 'DARS2', 'GATB', 'IARS', 'WARS']
hsa04218	['Cellular senescence']	11	6.114640	0.007273	0.847164	0.850592	0.843728	0.035740	0.208555	0.361260	0.985070	1.000000	0.999770	['AKT2', 'CDK4', 'HIPK3', 'ITPR2', 'MCU', 'NFATC3', 'NFKB1', 'PPP1CC', 'PPP3CB', 'RAD9B', 'RELA']
hsa04064	['NF-kappa B signaling pathway']	7	3.415810	0.005382	1.035127	1.039667	1.030574	0.044360	0.257425	0.414720	0.984740	1.000000	0.999770	['BLNK', 'CHUK', 'EDAR', 'ERC1', 'NFKB1', 'RELA', 'TAB2']
hsa03019	['Messenger RNA biogenesis']	20	13.435380	0.010868	0.573963	0.576295	0.571627	0.044740	0.257425	0.414720	0.974880	1.000000	0.999770	['AAAS', 'ATXN2', 'BARD1', 'DDX60L', 'FIP1L1', 'KLC3', 'LARP4', 'NDC1', 'NUP155', 'NUP214', 'PAPOLG', 'PPP1CC', 'PYM1', 'SMG6', 'SYMPK', 'TUBA1A', 'TUBA1B', 'XPO1', 'XPO7', 'ZC3H12D']
hsa04672	['Intestinal immune network for IgA production']	3	0.811900	0.002791	1.885589	1.895472	1.875637	0.046080	0.257425	0.414720	0.992550	1.000000	0.999770	['CD28', 'ICOS', 'ITGB7']
hsa05131	['Shigellosis']	16	10.440880	0.009177	0.615829	0.618363	0.613290	0.046390	0.257425	0.414720	0.976580	1.000000	0.999770	['AKT2', 'CBX3', 'CHUK', 'EGFR', 'ITPR2', 'NFKB1', 'PRKCE', 'PXN', 'RAC1', 'RELA', 'RPS6KA5', 'RPS6KB1', 'SEPT12', 'SRC', 'TAB2', 'WASF2']
hsa04623	['Cytosolic DNA-sensing pathway']	3	0.832750	0.002825	1.849007	1.858763	1.839184	0.048630	0.257425	0.414720	0.991430	1.000000	0.999770	['CHUK', 'NFKB1', 'RELA']
hsa03440	['Homologous recombination']	4	1.413190	0.003633	1.501045	1.508443	1.493608	0.049000	0.257425	0.414720	0.988670	1.000000	0.999770	['BARD1', 'BLM', 'BRIP1', 'RAD51C']
hsa04622	['RIG-I-like receptor signaling pathway']	4	1.441040	0.003614	1.472890	1.480109	1.465634	0.049440	0.257425	0.414720	0.989130	1.000000	0.999770	['CHUK', 'IL12A', 'NFKB1', 'RELA']
hsa00330	['Arginine and proline metabolism']	3	0.842650	0.002841	1.831957	1.841654	1.822195	0.049900	0.257425	0.414720	0.991570	1.000000	0.999770	['ALDH2', 'ALDH3A2', 'P4HA1']
hsa01522	['Endocrine resistance']	9	5.061420	0.006465	0.830383	0.834064	0.826692	0.053009	0.263780	0.430990	0.978090	1.000000	0.999770	['AKT2', 'CDK4', 'EGFR', 'ERBB2', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'SRC']
hsa05205	['Proteoglycans in cancer']	17	11.544690	0.009504	0.558305	0.560679	0.555928	0.054899	0.263780	0.436859	0.971190	1.000000	0.999770	['AKT2', 'CD63', 'EGFR', 'ERBB2', 'FLNC', 'HPSE2', 'ITPR2', 'NUDT16L1', 'PPP1CC', 'PXN', 'RAC1', 'RPS6KB1', 'SRC', 'TFAP4', 'VAV2', 'WNT1', 'WNT10B']
hsa00410	['beta-Alanine metabolism']	4	1.643330	0.003525	1.283378	1.289553	1.277176	0.056859	0.268387	0.443030	0.988380	1.000000	0.999770	['ALDH2', 'ALDH3A1', 'ALDH3A2', 'HADHA']
hsa05134	['Legionellosis']	3	0.904780	0.002948	1.729324	1.738694	1.719892	0.059799	0.278279	0.452755	0.988230	1.000000	0.999770	['IL12A', 'NFKB1', 'RELA']
hsa05202	['Transcriptional misregulation in cancer']	13	8.303760	0.008332	0.646675	0.649567	0.643777	0.060829	0.278279	0.452755	0.970680	1.000000	0.999770	['AFF1', 'ATF1', 'CCNT1', 'ITGB7', 'NFKB1', 'PBX3', 'REL', 'RELA', 'RUNX1T1', 'RUNX2', 'SIN3A', 'SP1', 'WHSC1']
hsa05170	['Human immunodeficiency virus 1 infection']	13	8.321130	0.008333	0.643660	0.646547	0.640768	0.061739	0.278279	0.452755	0.969270	1.000000	0.999770	['AKT2', 'CHUK', 'GNAO1', 'ITPR2', 'NFATC3', 'NFKB1', 'PDIA3', 'PPP3CB', 'PXN', 'RAC1', 'RELA', 'RPS6KB1', 'TAB2']
hsa03000	['Transcription factors']	41	32.614250	0.016256	0.330121	0.331559	0.328683	0.064479	0.278279	0.463755	0.954800	1.000000	0.999770	['ATF1', 'ATF7', 'BBX', 'BHLHE41', 'CTCF', 'CUX2', 'IKZF4', 'KMT2D', 'LEF1', 'MXD3', 'MYT1L', 'NFATC3', 'NFE2L3', 'NFIX', 'NFKB1', 'NR0B2', 'NR6A1', 'PBX3', 'POU3F1', 'PRDM16', 'RAI1', 'RBPJ', 'REL', 'RELA', 'RFX2', 'RUNX2', 'SP1', 'SP7', 'TBX15', 'TCF4', 'TFAP4', 'THAP1', 'ZEB2', 'ZFHX3', 'ZKSCAN1', 'ZNF141', 'ZNF200', 'ZNF423', 'ZNF500', 'ZNF689', 'ZNF764']
hsa04150	['mTOR signaling pathway']	11	6.768780	0.007586	0.700536	0.703766	0.697298	0.067459	0.283551	0.476034	0.968860	1.000000	0.999770	['AKT2', 'ATP6V1D', 'CHUK', 'DVL2', 'LAMTOR1', 'LAMTOR3', 'PRKAA2', 'RPS6KB1', 'ULK2', 'WNT1', 'WNT10B']
hsa05330	['Allograft rejection']	2	0.451740	0.002107	2.146435	2.159829	2.132916	0.074889	0.311251	0.486512	0.989900	1.000000	0.999770	['CD28', 'IL12A']
hsa04920	['Adipocytokine signaling pathway']	6	3.063050	0.005153	0.969994	0.974839	0.965132	0.075539	0.311251	0.486512	0.973870	1.000000	0.999770	['AKT2', 'CHUK', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RELA']
hsa03010	['Ribosome']	3	0.989360	0.003097	1.600395	1.609399	1.591335	0.075709	0.311251	0.486512	0.983540	1.000000	0.999770	['MRPS16', 'MRPS18A', 'RPL37']
hsa03041	['Spliceosome']	15	10.219980	0.009168	0.553570	0.556156	0.550979	0.075829	0.311251	0.486512	0.958510	1.000000	0.999770	['CBX3', 'CWC27', 'DDX23', 'KHDRBS1', 'MFAP1', 'PAXBP1', 'PPP1CC', 'PRPF39', 'RBFOX1', 'SF3A3', 'SF3B4', 'SRPK2', 'SRSF7', 'SYNCRIP', 'ZC3H18']
hsa04210	['Apoptosis']	8	4.577230	0.006263	0.805525	0.809468	0.801572	0.076659	0.311251	0.486512	0.968350	1.000000	0.999770	['AKT2', 'BBC3', 'CHUK', 'ITPR2', 'NFKB1', 'RELA', 'TUBA1A', 'TUBA1B']
hsa00071	['Fatty acid degradation']	3	0.997380	0.003099	1.588747	1.597685	1.579754	0.076749	0.311251	0.486512	0.983360	1.000000	0.999770	['ALDH2', 'ALDH3A2', 'HADHA']
hsa05132	['Salmonella infection']	12	7.757440	0.008223	0.629382	0.632437	0.626320	0.080299	0.311251	0.500532	0.958770	1.000000	0.999770	['AKT2', 'CHUK', 'CYTH3', 'FLNC', 'KLC3', 'LEF1', 'MYH10', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'VPS39']
hsa05130	['Pathogenic Escherichia coli infection']	12	7.827410	0.008222	0.616427	0.619455	0.613393	0.084419	0.327198	0.505972	0.957080	1.000000	0.999770	['BAIAP2L1', 'CHUK', 'CYTH3', 'MYH10', 'NCK1', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'TUBA1A', 'TUBA1B', 'WASF2']
hsa05140	['Leishmaniasis']	4	1.736620	0.003954	1.203718	1.210272	1.197134	0.088339	0.331074	0.505972	0.975410	1.000000	0.999770	['IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa05203	['Viral carcinogenesis']	10	6.303320	0.007306	0.665816	0.669157	0.662468	0.088359	0.331074	0.505972	0.959040	1.000000	0.999770	['CDK4', 'GTF2H3', 'NFKB1', 'PXN', 'RAC1', 'RBPJ', 'REL', 'RELA', 'SND1', 'SRC']
hsa03012	['Translation factors']	4	1.728090	0.003994	1.210822	1.217475	1.204138	0.088709	0.331074	0.505972	0.974210	1.000000	0.999770	['EIF2B1', 'EIF5B', 'MTIF2', 'TSFM']
hsa00232	['Caffeine metabolism']	1	0.091330	0.000939	3.452767	3.482138	3.422786	0.088739	0.331074	0.505972	0.997410	1.000000	0.999770	['XDH']
hsa05144	['Malaria']	3	1.086260	0.003180	1.465593	1.474015	1.457121	0.089289	0.331074	0.505972	0.980000	1.000000	0.999770	['IL12A', 'ITGAL', 'LRP1']
hsa05100	['Bacterial invasion of epithelial cells']	8	4.927570	0.006038	0.699124	0.702655	0.695583	0.093539	0.331074	0.522143	0.962640	1.000000	0.999770	['CLTC', 'PXN', 'RAC1', 'SEPT1', 'SEPT12', 'SHC4', 'SRC', 'WASF2']
hsa04380	['Osteoclast differentiation']	8	4.851810	0.006521	0.721477	0.725350	0.717594	0.104989	0.362107	0.577008	0.952690	1.000000	0.999770	['AKT2', 'BLNK', 'CHUK', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'TAB2']
hsa03110	['Chaperones and folding catalysts']	9	5.665790	0.007114	0.667648	0.671266	0.664020	0.107839	0.365803	0.577008	0.947901	1.000000	0.999770	['BAG3', 'CWC27', 'DNAJA2', 'DNAJB14', 'FKBP11', 'FKBP3', 'HSPB11', 'PDIA3', 'PPIB']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	7	4.119100	0.006018	0.765026	0.769235	0.760804	0.109379	0.366372	0.577008	0.953160	1.000000	0.999770	['AKT2', 'NDUFB10', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RAC1', 'RELA']
hsa04722	['Neurotrophin signaling pathway']	9	5.742520	0.006982	0.648241	0.651745	0.644729	0.109539	0.366372	0.577008	0.948551	1.000000	0.999770	['AKT2', 'MAP2K5', 'MAPK7', 'NFKB1', 'RAC1', 'RELA', 'RPS6KA5', 'SH2B3', 'SHC4']
hsa04934	['Cushing syndrome']	12	8.312080	0.008183	0.529753	0.532591	0.526910	0.111289	0.366372	0.578084	0.941571	1.000000	0.999770	['CDK4', 'CRHR1', 'DVL2', 'EGFR', 'ITPR2', 'KMT2D', 'LEF1', 'PDE8A', 'SCARB1', 'SP1', 'WNT1', 'WNT10B']
hsa00199	['Cytochrome P450']	3	1.202420	0.003359	1.319022	1.327059	1.310939	0.114919	0.373014	0.580285	0.970870	1.000000	0.999770	['CYP19A1', 'CYP4F3', 'CYP51A1']
hsa05225	['Hepatocellular carcinoma']	11	7.456130	0.007991	0.561005	0.564094	0.557909	0.117239	0.378862	0.580285	0.938661	1.000000	0.999770	['AKT2', 'ARID1A', 'ARID2', 'CDK4', 'DVL2', 'EGFR', 'LEF1', 'RPS6KB1', 'SHC4', 'WNT1', 'WNT10B']
hsa04931	['Insulin resistance']	8	5.035220	0.006486	0.667945	0.671657	0.664224	0.117559	0.378862	0.580285	0.947581	1.000000	0.999770	['AKT2', 'NFKB1', 'PPP1CC', 'PRKAA2', 'PRKAG1', 'PRKCE', 'RELA', 'RPS6KB1']
hsa05220	['Chronic myeloid leukemia']	6	3.416290	0.005493	0.812532	0.817164	0.807886	0.117919	0.378862	0.580285	0.951130	1.000000	0.999770	['AKT2', 'CDK4', 'CHUK', 'NFKB1', 'RELA', 'SHC4']
hsa03008	['Ribosome biogenesis in eukaryotes']	4	1.978160	0.004160	1.015841	1.021896	1.009760	0.126119	0.396066	0.612577	0.961120	1.000000	0.999770	['GNL2', 'MDN1', 'NOP58', 'XPO1']
hsa05340	['Primary immunodeficiency']	2	0.631340	0.002444	1.663511	1.674638	1.652297	0.128509	0.398028	0.616183	0.977830	1.000000	0.999770	['BLNK', 'ICOS']
hsa04031	['GTP-binding proteins']	9	5.929830	0.007206	0.601934	0.605436	0.598424	0.131809	0.401770	0.624006	0.934091	1.000000	0.999770	['ARF5', 'GNAO1', 'GNAZ', 'RAB10', 'RAB2A', 'RAB35', 'RAC1', 'RHEBL1', 'TRIM23']
hsa00600	['Sphingolipid metabolism']	4	2.038380	0.004240	0.972577	0.978566	0.966563	0.138109	0.407358	0.641312	0.955170	1.000000	0.999770	['CERS2', 'CERS5', 'SGMS1', 'SMPD3']
hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	10	6.864160	0.007711	0.542845	0.546083	0.539600	0.139679	0.407358	0.641312	0.926241	1.000000	0.999770	['AKT2', 'CDK4', 'CHUK', 'ITPR2', 'NFATC3', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'SRC']
hsa05226	['Gastric cancer']	10	6.884090	0.007699	0.538662	0.541886	0.535432	0.140609	0.407358	0.641312	0.925301	1.000000	0.999770	['AKT2', 'DVL2', 'EGFR', 'ERBB2', 'FGF7', 'LEF1', 'RPS6KB1', 'SHC4', 'WNT1', 'WNT10B']
hsa00620	['Pyruvate metabolism']	3	1.339980	0.003475	1.162751	1.170214	1.155249	0.142599	0.407358	0.642553	0.961880	1.000000	0.999770	['ACYP2', 'ALDH2', 'ALDH3A2']
hsa04917	['Prolactin signaling pathway']	5	2.849520	0.004967	0.811209	0.816229	0.806171	0.145789	0.410091	0.649106	0.944471	1.000000	0.999770	['AKT2', 'NFKB1', 'RELA', 'SHC4', 'SRC']
hsa05145	['Toxoplasmosis']	7	4.475430	0.006142	0.645329	0.649283	0.641363	0.148259	0.411590	0.652337	0.933231	1.000000	0.999770	['AKT2', 'CHUK', 'GNAO1', 'IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa00380	['Tryptophan metabolism']	3	1.364440	0.003562	1.136654	1.144167	1.129100	0.150968	0.420574	0.652793	0.956680	1.000000	0.999770	['ALDH2', 'ALDH3A2', 'HADHA']
hsa04145	['Phagosome']	6	3.639100	0.005771	0.721381	0.725949	0.716798	0.152908	0.420873	0.652793	0.932531	1.000000	0.999770	['ATP6V1D', 'RAC1', 'SCARB1', 'STX12', 'TUBA1A', 'TUBA1B']
hsa05217	['Basal cell carcinoma']	4	2.114400	0.004349	0.919752	0.925675	0.913804	0.153598	0.420873	0.652793	0.947291	1.000000	0.999770	['DVL2', 'LEF1', 'WNT1', 'WNT10B']
hsa05166	['Human T-cell leukemia virus 1 infection']	11	7.889010	0.008277	0.479587	0.482611	0.476557	0.158398	0.423188	0.665629	0.911021	1.000000	0.999770	['AKT2', 'ANAPC7', 'CDK4', 'CHUK', 'ITGAL', 'NFATC3', 'NFKB1', 'PPP3CB', 'RANBP3', 'RELA', 'XPO1']
hsa05133	['Pertussis']	3	1.431610	0.003626	1.067324	1.074614	1.059997	0.166658	0.438194	0.692558	0.950920	1.000000	0.999770	['IL12A', 'NFKB1', 'RELA']
hsa03040	['Spliceosome']	4	2.204660	0.004606	0.859444	0.865459	0.853404	0.178228	0.481064	0.732498	0.931051	1.000000	0.999770	['DDX23', 'SF3A3', 'SF3B4', 'SRSF7']
hsa03009	['Ribosome biogenesis']	8	5.546030	0.006923	0.528545	0.532142	0.524938	0.182628	0.485941	0.742423	0.905421	1.000000	0.999770	['DDX10', 'DDX55', 'GNL2', 'MDN1', 'NOP58', 'RRP12', 'URB2', 'XPO1']
