Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa04918	['Thyroid hormone synthesis']	11	5.453100	1.012355	0.010599	0.996400	0.205533	1.000000	0.332967	1.000000	"['ADCY1' 'ASGR2' 'CREB3L2' 'CREB5' 'DUOX2' 'GPX1' 'ITPR1' 'ITPR2' 'LRP2'
 'PLCB1' 'TG']"
hsa04974	['Protein digestion and absorption']	11	5.062300	1.119639	0.011099	0.996000	0.205533	1.000000	0.332967	1.000000	"['COL12A1' 'COL14A1' 'COL15A1' 'COL22A1' 'COL4A1' 'COL4A4' 'CPA1' 'ELN'
 'PRCP' 'SLC16A10' 'SLC8A1']"
hsa00910	['Nitrogen metabolism']	3	0.531100	2.497907	0.012699	0.999300	0.205533	1.000000	0.351657	1.000000	['CA4' 'CA5A' 'CA7']
hsa04621	['NOD-like receptor signaling pathway']	12	6.132800	0.968417	0.015098	0.994001	0.223671	1.000000	0.365363	1.000000	"['IRAK4' 'ITPR1' 'ITPR2' 'MAPK12' 'MAPK13' 'NAIP' 'NFKBIB' 'PLCB1' 'RHOA'
 'STAT1' 'TAB2' 'TRPM7']"
hsa04914	['Progesterone-mediated oocyte maturation']	10	4.844200	1.045670	0.015798	0.994101	0.223671	1.000000	0.365363	1.000000	"['ADCY1' 'BRAF' 'CCNA1' 'CDC25A' 'CPEB1' 'IGF1' 'IGF1R' 'MAD1L1' 'MAPK12'
 'MAPK13']"
hsa05169	['Epstein-Barr virus infection']	12	6.190700	0.954860	0.017798	0.992401	0.231450	1.000000	0.365363	1.000000	"['BLNK' 'CCNA1' 'IRAK4' 'LYN' 'MAPK12' 'MAPK13' 'NCOR2' 'NFKBIB' 'PLCG2'
 'SNW1' 'STAT1' 'TAB2']"
hsa04658	['Th1 and Th2 cell differentiation']	8	3.448300	1.214115	0.018198	0.993501	0.231450	1.000000	0.365363	1.000000	['CD4' 'DLL1' 'IFNGR2' 'IL4R' 'MAPK12' 'MAPK13' 'NFKBIB' 'STAT1']
hsa01522	['Endocrine resistance']	11	5.724400	0.942307	0.019098	0.992901	0.231450	1.000000	0.365363	1.000000	"['ABCB11' 'ADCY1' 'BRAF' 'DLL1' 'ESR1' 'IGF1' 'IGF1R' 'MAPK12' 'MAPK13'
 'MED1' 'NCOA3']"
hsa04052	['Cytokines and growth factors']	12	6.461600	0.893071	0.020098	0.992001	0.231450	1.000000	0.365363	1.000000	"['BMP6' 'BMP7' 'CCL24' 'CXCL9' 'EFNA5' 'IGF1' 'IL11' 'IL33' 'INHBA' 'LEP'
 'PDGFD' 'TNFSF14']"
hsa00520	['Amino sugar and nucleotide sugar metabolism']	5	1.765500	1.501851	0.020298	0.995500	0.231450	1.000000	0.365363	1.000000	['FUK' 'GMDS' 'HK1' 'NANS' 'PMM2']
hsa05133	['Pertussis']	5	1.693200	1.562176	0.023698	0.994101	0.238219	1.000000	0.406245	1.000000	['IRAK4' 'ITGAM' 'MAPK12' 'MAPK13' 'RHOA']
hsa04064	['NF-kappa B signaling pathway']	8	3.736000	1.098506	0.025597	0.991201	0.248873	1.000000	0.410959	1.000000	['BLNK' 'EDARADD' 'IRAK4' 'LYN' 'PLCG2' 'TAB2' 'TNFRSF11A' 'TNFSF14']
hsa04062	['Chemokine signaling pathway']	16	9.905600	0.691756	0.026497	0.987601	0.248913	1.000000	0.410959	1.000000	"['ADCY1' 'BRAF' 'CCL24' 'CCR3' 'CCR9' 'CXCL9' 'CXCR6' 'GNG11' 'GNGT1'
 'GRK4' 'LYN' 'NFKBIB' 'PLCB1' 'RHOA' 'STAT1' 'TIAM1']"
hsa04114	['Oocyte meiosis']	11	6.038900	0.865146	0.027397	0.988701	0.248913	1.000000	0.410959	1.000000	"['ADCY1' 'CPEB1' 'ESPL1' 'IGF1' 'IGF1R' 'ITPR1' 'ITPR2' 'MAD1L1' 'MAPK12'
 'MAPK13' 'PPP2R5C']"
hsa00360	['Phenylalanine metabolism']	2	0.325300	2.620157	0.037396	0.996900	0.319840	1.000000	0.467953	1.000000	['HPD' 'IL4I1']
hsa03040	['Spliceosome']	6	2.503000	1.261304	0.039096	0.987301	0.324704	1.000000	0.467953	1.000000	['DDX46' 'RBM17' 'SF3A1' 'SF3B3' 'SF3B4' 'SNW1']
hsa05145	['Toxoplasmosis']	9	4.753300	0.920996	0.039696	0.984002	0.324704	1.000000	0.467953	1.000000	"['IFNGR2' 'IRAK4' 'LAMA3' 'MAPK12' 'MAPK13' 'NFKBIB' 'PDPK1' 'STAT1'
 'TAB2']"
hsa04672	['Intestinal immune network for IgA production']	3	0.774900	1.952880	0.039996	0.993301	0.324704	1.000000	0.467953	1.000000	['AICDA' 'CCR9' 'TNFRSF13B']
hsa00620	['Pyruvate metabolism']	4	1.370400	1.545403	0.040496	0.990701	0.324704	1.000000	0.467953	1.000000	['ACACB' 'ACSS2' 'ME3' 'PKLR']
hsa04934	['Cushing syndrome']	15	9.565600	0.649035	0.040796	0.980002	0.324704	1.000000	0.467953	1.000000	"['ADCY1' 'AIP' 'BRAF' 'CACNA1C' 'CACNA1I' 'CREB3L2' 'CREB5' 'ITPR1'
 'ITPR2' 'KMT2A' 'NCEH1' 'PDE8A' 'PLCB1' 'RBBP5' 'SCARB1']"
hsa04620	['Toll-like receptor signaling pathway']	6	2.632200	1.188693	0.041296	0.986901	0.324704	1.000000	0.467953	1.000000	['CXCL9' 'IRAK4' 'MAPK12' 'MAPK13' 'STAT1' 'TAB2']
hsa00250	['Alanine, aspartate and glutamate metabolism']	4	1.317200	1.602526	0.041596	0.992501	0.324704	1.000000	0.467953	1.000000	['ABAT' 'ALDH4A1' 'CAD' 'IL4I1']
hsa00920	['Sulfur metabolism']	2	0.356000	2.490051	0.043996	0.997000	0.324704	1.000000	0.479952	1.000000	['SELENBP1' 'TST']
hsa04614	['Renin-angiotensin system']	3	0.865300	1.793690	0.046195	0.992501	0.324704	1.000000	0.489128	1.000000	['NLN' 'PRCP' 'PREP']
hsa05030	['Cocaine addiction']	6	2.877400	1.060197	0.052095	0.985201	0.330831	1.000000	0.535832	1.000000	['CREB3L2' 'CREB5' 'GPSM1' 'GRIN2A' 'GRIN2B' 'GRM2']
hsa05203	['Viral carcinogenesis']	12	7.401000	0.697242	0.057094	0.972403	0.361831	1.000000	0.570943	1.000000	"['CCNA1' 'CCR3' 'CREB3L2' 'CREB5' 'HDAC9' 'LYN' 'MAD1L1' 'RHOA' 'SCIN'
 'SCRIB' 'SNW1' 'VAC14']"
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	8	4.360600	0.875473	0.059694	0.976202	0.365157	1.000000	0.573243	1.000000	['BATF3' 'CD4' 'IFNGR2' 'MAPK12' 'MAPK13' 'NFKBIB' 'RASGRP1' 'STAT1']
hsa04979	['Cholesterol metabolism']	5	2.224700	1.168317	0.061394	0.982202	0.367334	1.000000	0.573243	1.000000	['ABCB11' 'CD36' 'LRP2' 'NCEH1' 'SCARB1']
hsa05033	['Nicotine addiction']	7	3.738400	0.904934	0.063094	0.980102	0.367892	1.000000	0.573243	1.000000	['CACNA1B' 'CHRNA7' 'GABRA1' 'GABRB3' 'GRIN2A' 'GRIN2B' 'SLC17A6']
hsa04659	['Th17 cell differentiation']	8	4.366800	0.873424	0.063694	0.975002	0.367892	1.000000	0.573243	1.000000	['CD4' 'IFNGR2' 'IL4R' 'IRF4' 'MAPK12' 'MAPK13' 'NFKBIB' 'STAT1']
hsa04380	['Osteoclast differentiation']	9	5.243600	0.779367	0.068093	0.971903	0.373110	1.000000	0.597891	1.000000	"['BLNK' 'IFNGR2' 'LILRA4' 'MAPK12' 'MAPK13' 'PLCG2' 'STAT1' 'TAB2'
 'TNFRSF11A']"
hsa04977	['Vitamin digestion and absorption']	3	1.033300	1.537703	0.071093	0.988501	0.381376	1.000000	0.603568	1.000000	['CUBN' 'SCARB1' 'SLC19A2']
hsa04723	['Retrograde endocannabinoid signaling']	15	10.280800	0.545010	0.072093	0.963804	0.382774	1.000000	0.603568	1.000000	"['ADCY1' 'CACNA1B' 'CACNA1C' 'GABRA1' 'GABRB3' 'GNG11' 'GNGT1' 'GRM1'
 'ITPR1' 'ITPR2' 'MAPK12' 'MAPK13' 'NDUFA9' 'PLCB1' 'SLC17A6']"
hsa05034	['Alcoholism']	10	6.251500	0.677726	0.077892	0.963604	0.405909	1.000000	0.609779	1.000000	"['BRAF' 'CAMKK1' 'CREB3L2' 'CREB5' 'GNG11' 'GNGT1' 'GRIN2A' 'GRIN2B'
 'HDAC9' 'NTRK2']"
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	6	3.091200	0.956796	0.078592	0.971203	0.405909	1.000000	0.609779	1.000000	['ATP6V0A2' 'ATP6V1C2' 'LYN' 'MAPK12' 'MAPK13' 'PLCG2']
hsa04640	['Hematopoietic cell lineage']	5	2.318000	1.109048	0.080392	0.975602	0.405909	1.000000	0.609779	1.000000	['CD36' 'CD4' 'IL11' 'IL4R' 'ITGAM']
hsa04714	['Thermogenesis']	13	8.817500	0.560070	0.083792	0.959004	0.406960	1.000000	0.609779	1.000000	"['ADCY1' 'ARID1B' 'ATP5A1' 'CPT1C' 'CREB3L2' 'CREB5' 'MAPK12' 'MAPK13'
 'NDUFA9' 'PRDM16' 'PRKG1' 'PRKG2' 'RPTOR']"
hsa04978	['Mineral absorption']	4	1.733400	1.206395	0.084092	0.975202	0.406960	1.000000	0.609779	1.000000	['ATP2B2' 'SLC8A1' 'TRPM6' 'TRPM7']
hsa04925	['Aldosterone synthesis and secretion']	12	8.088500	0.569090	0.084492	0.960804	0.406960	1.000000	0.609779	1.000000	"['ADCY1' 'ATP2B2' 'CACNA1C' 'CACNA1I' 'CAMK1D' 'CREB3L2' 'CREB5' 'ITPR1'
 'ITPR2' 'PLCB1' 'PRKCE' 'SCARB1']"
hsa05152	['Tuberculosis']	9	5.426700	0.729850	0.084692	0.962504	0.406960	1.000000	0.609779	1.000000	"['ATP6V0A2' 'IFNGR2' 'IRAK4' 'ITGAM' 'MAPK12' 'MAPK13' 'RFX5' 'RHOA'
 'STAT1']"
hsa04014	['Ras signaling pathway']	20	14.811400	0.433292	0.093191	0.943806	0.413947	1.000000	0.652089	1.000000	"['ABL2' 'BRAP' 'EFNA5' 'GNG11' 'GNGT1' 'GRIN2A' 'GRIN2B' 'IGF1' 'IGF1R'
 'NTRK2' 'PAK2' 'PDGFD' 'PLA2G1B' 'PLCG2' 'RAPGEF5' 'RASAL1' 'RASGRF2'
 'RASGRP1' 'RHOA' 'TIAM1']"
hsa04975	['Fat digestion and absorption']	3	1.091300	1.458915	0.094191	0.977102	0.413947	1.000000	0.652089	1.000000	['CD36' 'PLA2G1B' 'SCARB1']
hsa03320	['PPAR signaling pathway']	5	2.517300	0.990051	0.101390	0.962404	0.439100	1.000000	0.663362	1.000000	['CD36' 'CPT1C' 'ME3' 'PDPK1' 'SORBS1']
hsa04922	['Glucagon signaling pathway']	9	5.750400	0.646263	0.102190	0.951605	0.439100	1.000000	0.663362	1.000000	['ACACB' 'CPT1C' 'CREB3L2' 'CREB5' 'GYS1' 'ITPR1' 'ITPR2' 'PLCB1' 'SIK2']
hsa00140	['Steroid hormone biosynthesis']	3	1.151100	1.381949	0.102590	0.975202	0.439100	1.000000	0.663362	1.000000	['COMT' 'CYP2E1' 'SULT2B1']
hsa04217	['Necroptosis']	7	4.026100	0.797972	0.103190	0.956004	0.439100	1.000000	0.663362	1.000000	['FAF1' 'IFNGR2' 'IL33' 'PGAM5' 'STAT1' 'TRPM7' 'VPS4A']
hsa04145	['Phagosome']	7	4.093400	0.774055	0.107089	0.951205	0.439100	1.000000	0.673381	1.000000	['ATP6V0A2' 'ATP6V1C2' 'CD36' 'COLEC12' 'ITGAM' 'SCARB1' 'THBS3']
hsa04935	['Growth hormone synthesis, secretion and action']	13	9.244100	0.491907	0.108489	0.940206	0.439100	1.000000	0.673381	1.000000	"['ADCY1' 'CACNA1C' 'CREB3L2' 'CREB5' 'GHRHR' 'IGF1' 'ITPR1' 'ITPR2'
 'MAPK12' 'MAPK13' 'PLCB1' 'PLCG2' 'STAT1']"
hsa00535	['Proteoglycans']	7	4.529100	0.628131	0.114989	0.955604	0.453595	1.000000	0.683932	1.000000	['COL12A1' 'COL14A1' 'COL15A1' 'GPC2' 'GPC5' 'GPC6' 'HSPG2']
hsa05161	['Hepatitis B']	10	6.626500	0.593681	0.115188	0.939506	0.453595	1.000000	0.683932	1.000000	"['BRAF' 'CCNA1' 'CREB3L2' 'CREB5' 'HSPG2' 'IRAK4' 'MAPK12' 'MAPK13'
 'STAT1' 'TAB2']"
hsa02000	['Transporters']	36	29.595900	0.282600	0.115888	0.916908	0.453595	1.000000	0.683932	1.000000	"['ABCA4' 'ABCB11' 'ABCC4' 'CAMLG' 'CNIH4' 'MS4A10' 'NKAIN2' 'NKAIN4'
 'SFXN1' 'SLC10A2' 'SLC16A10' 'SLC17A6' 'SLC19A2' 'SLC22A23' 'SLC23A2'
 'SLC24A2' 'SLC24A3' 'SLC25A18' 'SLC25A40' 'SLC26A11' 'SLC2A12' 'SLC2A5'
 'SLC30A3' 'SLC30A7' 'SLC37A3' 'SLC38A4' 'SLC39A10' 'SLC39A11' 'SLC44A5'
 'SLC5A11' 'SLC8A1' 'SLC9A9' 'SLC9C2' 'SLCO5A1' 'STARD7' 'TMC2']"
hsa03000	['Transcription factors']	44	36.995500	0.250154	0.118588	0.911909	0.453663	1.000000	0.686217	1.000000	"['ARNT2' 'ASCL2' 'ATF6' 'BATF3' 'CAMTA1' 'CREB3L2' 'CREB5' 'CUX2' 'DMRTA2'
 'EBF1' 'EMX1' 'ERG' 'ESR1' 'FOXJ3' 'GLIS3' 'IRF4' 'KMT2A' 'LMX1B' 'MEF2C'
 'MEIS2' 'MYF6' 'NFIC' 'NFKBIB' 'NPAS1' 'PLAGL1' 'PRDM16' 'PRRX1' 'RFX5'
 'SOX5' 'SOX6' 'STAT1' 'TEAD1' 'TGIF2' 'THRB' 'TP63' 'TSHZ2' 'ZEB2'
 'ZFHX3' 'ZNF418' 'ZNF423' 'ZNF442' 'ZNF484' 'ZNF716' 'ZNF879']"
hsa03410	['Base excision repair']	2	0.606100	1.722372	0.120088	0.979902	0.453663	1.000000	0.686217	1.000000	['LIG1' 'OGG1']
hsa04913	['Ovarian steroidogenesis']	5	2.775500	0.849180	0.126387	0.951305	0.463364	1.000000	0.706838	1.000000	['ADCY1' 'BMP6' 'IGF1' 'IGF1R' 'SCARB1']
hsa04625	['C-type lectin receptor signaling pathway']	7	4.352900	0.685378	0.129087	0.944306	0.470562	1.000000	0.706838	1.000000	['ITPR1' 'ITPR2' 'MAPK12' 'MAPK13' 'PLCG2' 'RHOA' 'STAT1']
hsa04261	['Adrenergic signaling in cardiomyocytes']	15	11.259000	0.413884	0.129587	0.929507	0.470562	1.000000	0.706838	1.000000	"['ADCY1' 'ATP2B2' 'CACNA1C' 'CACNA2D3' 'CACNB1' 'CACNB2' 'CACNG6'
 'CREB3L2' 'CREB5' 'MAPK12' 'MAPK13' 'PLCB1' 'PPP2R5C' 'RYR2' 'SLC8A1']"
hsa04728	['Dopaminergic synapse']	15	11.217100	0.419263	0.131587	0.924508	0.470562	1.000000	0.707034	1.000000	"['CACNA1B' 'CACNA1C' 'COMT' 'CREB3L2' 'CREB5' 'GNG11' 'GNGT1' 'GRIN2A'
 'GRIN2B' 'ITPR1' 'ITPR2' 'MAPK12' 'MAPK13' 'PLCB1' 'PPP2R5C']"
hsa04926	['Relaxin signaling pathway']	11	7.734100	0.508198	0.134287	0.927907	0.470562	1.000000	0.710929	1.000000	"['ADCY1' 'COL4A1' 'COL4A4' 'CREB3L2' 'CREB5' 'GNG11' 'GNGT1' 'MAPK12'
 'MAPK13' 'PLCB1' 'RXFP2']"
hsa03029	['Mitochondrial biogenesis']	17	12.932800	0.394500	0.141286	0.912409	0.492461	1.000000	0.727127	1.000000	"['AIP' 'C12orf65' 'CPT1C' 'DAP3' 'DARS2' 'IMMP2L' 'LACE1' 'MTX1' 'MYO5B'
 'NAA25' 'NSUN4' 'NUBPL' 'PARL' 'SFXN1' 'SNX25' 'TFB1M' 'TRMT10C']"
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	9	6.109600	0.558847	0.141386	0.929207	0.492461	1.000000	0.727127	1.000000	"['COL4A1' 'COL4A4' 'MAPK12' 'MAPK13' 'NOX4' 'PLCB1' 'PLCG2' 'PRKCE'
 'STAT1']"
hsa04972	['Pancreatic secretion']	9	6.208900	0.535587	0.144886	0.931707	0.494254	1.000000	0.734631	1.000000	['ADCY1' 'ATP2B2' 'CPA1' 'ITPR1' 'ITPR2' 'PLA2G1B' 'PLCB1' 'RHOA' 'RYR2']
hsa04611	['Platelet activation']	12	8.753900	0.455037	0.151085	0.916308	0.510704	1.000000	0.751980	1.000000	"['ADCY1' 'ITPR1' 'ITPR2' 'LYN' 'MAPK12' 'MAPK13' 'PLCB1' 'PLCG2' 'PRKG1'
 'PRKG2' 'RASGRP1' 'RHOA']"
hsa05014	['Amyotrophic lateral sclerosis (ALS)']	5	2.926100	0.772949	0.152485	0.943606	0.513466	1.000000	0.751980	1.000000	['GPX1' 'GRIN2A' 'GRIN2B' 'MAPK12' 'MAPK13']
hsa05131	['Shigellosis']	15	11.387000	0.397575	0.154785	0.910009	0.517865	1.000000	0.753006	1.000000	"['DOCK1' 'HK1' 'ITPR1' 'ITPR2' 'MAPK12' 'MAPK13' 'NAIP' 'NFKBIB' 'PLCB1'
 'PLCG2' 'PRKCE' 'RHOA' 'RPTOR' 'SEPT2' 'TAB2']"
hsa04730	['Long-term depression']	10	7.294900	0.455040	0.163584	0.917908	0.539699	1.000000	0.779133	1.000000	"['BRAF' 'GRM1' 'IGF1' 'IGF1R' 'ITPR1' 'ITPR2' 'LYN' 'PLCB1' 'PRKG1'
 'PRKG2']"
hsa04966	['Collecting duct acid secretion']	2	0.735000	1.444184	0.164484	0.964004	0.539699	1.000000	0.779133	1.000000	['ATP6V0A2' 'ATP6V1C2']
hsa05323	['Rheumatoid arthritis']	4	2.176500	0.877990	0.167983	0.934707	0.539699	1.000000	0.781306	1.000000	['ATP6V0A2' 'ATP6V1C2' 'IL11' 'TNFRSF11A']
hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	4	2.297700	0.799810	0.169283	0.949005	0.539699	1.000000	0.781306	1.000000	['EXT1' 'HS3ST2' 'HS6ST3' 'NDST4']
hsa01001	['Protein kinases']	43	37.508400	0.197123	0.173383	0.870913	0.539699	1.000000	0.790098	1.000000	"['AATK' 'ABL2' 'ACVR1' 'AURKC' 'BRAF' 'BRD3' 'BRDT' 'CAMK1D' 'CAMKK1'
 'CDC42BPB' 'CDK12' 'CDK14' 'DCAF1' 'EPHA6' 'GRK4' 'GUCY2C' 'HIPK2'
 'IGF1R' 'IRAK4' 'LRRK1' 'LTK' 'LYN' 'MAPK12' 'MAPK13' 'MAPKAPK3' 'MAST2'
 'NRBP1' 'NTRK2' 'PAK2' 'PDPK1' 'PRKCE' 'PRKG1' 'PRKG2' 'SIK2' 'STK31'
 'STK32B' 'STK33' 'STKLD1' 'TIE1' 'TNIK' 'TRPM6' 'TRPM7' 'ULK4']"
hsa03450	['Non-homologous end-joining']	2	0.786000	1.347399	0.178582	0.962604	0.544759	1.000000	0.790239	1.000000	['MRE11' 'XRCC6']
hsa00500	['Starch and sucrose metabolism']	3	1.498200	1.001732	0.178982	0.947805	0.544759	1.000000	0.790239	1.000000	['GAA' 'GYS1' 'HK1']
hsa04910	['Insulin signaling pathway']	9	6.424500	0.486341	0.182282	0.901810	0.544759	1.000000	0.790239	1.000000	['ACACB' 'BRAF' 'GYS1' 'HK1' 'PDPK1' 'PKLR' 'PRKAR2A' 'RPTOR' 'SORBS1']
hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	1	0.205600	2.282088	0.189381	0.984102	0.554969	1.000000	0.790239	1.000000	['HPD']
hsa05204	['Chemical carcinogenesis']	3	1.518100	0.982696	0.192181	0.939606	0.555198	1.000000	0.790239	1.000000	['CHRNA7' 'CYP2E1' 'CYP3A43']
hsa00010	['Glycolysis / Gluconeogenesis']	3	1.527800	0.973507	0.196780	0.935006	0.563872	1.000000	0.790239	1.000000	['ACSS2' 'HK1' 'PKLR']
hsa00230	['Purine metabolism']	11	8.326900	0.401652	0.199380	0.887311	0.564883	1.000000	0.790239	1.000000	"['ADA' 'ADCY1' 'AMPD3' 'GMPR' 'GUCY2C' 'PDE10A' 'PDE3A' 'PDE4D' 'PDE8A'
 'PDE9A' 'PKLR']"
hsa04722	['Neurotrophin signaling pathway']	9	6.581500	0.451509	0.201180	0.888811	0.564883	1.000000	0.790239	1.000000	['BRAF' 'IRAK4' 'MAPK12' 'MAPK13' 'NFKBIB' 'NTRK2' 'PDPK1' 'PLCG2' 'RHOA']
hsa04022	['cGMP-PKG signaling pathway']	15	12.019100	0.319634	0.202980	0.873013	0.564883	1.000000	0.790239	1.000000	"['ADCY1' 'ATP2B2' 'CACNA1C' 'CREB3L2' 'CREB5' 'ITPR1' 'ITPR2' 'MEF2C'
 'PDE3A' 'PLCB1' 'PRKCE' 'PRKG1' 'PRKG2' 'RHOA' 'SLC8A1']"
hsa04630	['Jak-STAT signaling pathway']	7	4.826600	0.536348	0.204480	0.895510	0.564883	1.000000	0.790239	1.000000	['IFNGR2' 'IL11' 'IL20RA' 'IL4R' 'LEP' 'STAM2' 'STAT1']
hsa05168	['Herpes simplex virus 1 infection']	12	9.098700	0.399302	0.204580	0.870913	0.564883	1.000000	0.790239	1.000000	"['EIF2B3' 'IFNGR2' 'IRAK4' 'PILRA' 'STAT1' 'TAB2' 'TNFSF14' 'ZNF418'
 'ZNF442' 'ZNF484' 'ZNF716' 'ZNF879']"
hsa05321	['Inflammatory bowel disease (IBD)']	3	1.566900	0.937049	0.205379	0.934507	0.564883	1.000000	0.790239	1.000000	['IFNGR2' 'IL4R' 'STAT1']
hsa04750	['Inflammatory mediator regulation of TRP channels']	10	7.602200	0.395511	0.208879	0.882712	0.564883	1.000000	0.790239	1.000000	"['ADCY1' 'F2RL1' 'IGF1' 'ITPR1' 'ITPR2' 'MAPK12' 'MAPK13' 'PLCB1' 'PLCG2'
 'PRKCE']"
hsa05215	['Prostate cancer']	8	5.790900	0.466212	0.210679	0.888311	0.564883	1.000000	0.790239	1.000000	['BRAF' 'CREB3L2' 'CREB5' 'ERG' 'IGF1' 'IGF1R' 'PDGFD' 'PDPK1']
hsa05414	['Dilated cardiomyopathy (DCM)']	11	8.586200	0.357412	0.211579	0.882112	0.564883	1.000000	0.790239	1.000000	"['ADCY1' 'CACNA1C' 'CACNA2D3' 'CACNB1' 'CACNB2' 'CACNG6' 'DAG1' 'IGF1'
 'RYR2' 'SGCD' 'SLC8A1']"
hsa00480	['Glutathione metabolism']	2	0.869200	1.202240	0.215778	0.945805	0.564883	1.000000	0.790239	1.000000	['CHAC2' 'GPX1']
hsa01002	['Peptidases and inhibitors']	36	31.681500	0.184356	0.216578	0.835216	0.564883	1.000000	0.790239	1.000000	"['ADAMTS12' 'ADAMTS16' 'ADAMTS17' 'ADAMTS6' 'ADGRL3' 'AGBL2' 'AMZ1'
 'BIRC6' 'CAD' 'CAPN11' 'CELA1' 'CPA1' 'CST8' 'DPP9' 'ESPL1' 'FETUB'
 'HTRA4' 'IMMP2L' 'JOSD1' 'NAAA' 'NAALADL2' 'NAIP' 'NCEH1' 'NLN' 'NPEPL1'
 'PARL' 'PCSK2' 'PRCP' 'PREP' 'SENP7' 'SERPINF1' 'TIMP2' 'TLL2' 'TMPRSS3'
 'USP3' 'USP34']"
hsa04917	['Prolactin signaling pathway']	5	3.252700	0.620290	0.217478	0.905609	0.564883	1.000000	0.790239	1.000000	['ESR1' 'MAPK12' 'MAPK13' 'STAT1' 'TNFRSF11A']
hsa05170	['Human immunodeficiency virus 1 infection']	12	9.457900	0.343443	0.221478	0.863514	0.564883	1.000000	0.790239	1.000000	"['CD4' 'DCAF1' 'GNG11' 'GNGT1' 'IRAK4' 'ITPR1' 'ITPR2' 'MAPK12' 'MAPK13'
 'PAK2' 'PLCG2' 'TAB2']"
hsa04713	['Circadian entrainment']	13	10.495200	0.308782	0.223978	0.869613	0.564883	1.000000	0.790239	1.000000	"['ADCY1' 'CACNA1C' 'CACNA1I' 'GNG11' 'GNGT1' 'GRIN2A' 'GRIN2B' 'ITPR1'
 'PLCB1' 'PRKG1' 'PRKG2' 'RYR2' 'RYR3']"
