Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa04213	['Longevity regulating pathway - multiple species']	1	0.473320	1.079112	0.381326	0.919781	1.000000	0.967836	1.000000	0.999730	['PRKAG1']
hsa05016	['Huntington disease']	2	1.351580	0.565353	0.392856	0.847942	1.000000	0.929296	1.000000	0.999730	['KLC3', 'TUBA1A']
hsa05218	['Melanoma']	1	0.493700	1.018293	0.392986	0.913811	1.000000	0.967836	1.000000	0.999730	['FGF7']
hsa00561	['Glycerolipid metabolism']	1	0.504250	0.987789	0.402596	0.912281	1.000000	0.967836	1.000000	0.999730	['ALDH2']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	1	0.536080	0.899480	0.416856	0.898881	1.000000	0.959785	1.000000	0.999730	['PRKAG1']
hsa04142	['Lysosome']	1	0.540220	0.888381	0.422916	0.899931	1.000000	0.959785	1.000000	0.999730	['AP4S1']
hsa04010	['MAPK signaling pathway']	3	2.423220	0.308037	0.438996	0.778192	1.000000	0.899762	1.000000	0.999730	['CACNB3', 'FGF7', 'MAPKAPK5']
hsa04914	['Progesterone-mediated oocyte maturation']	1	0.574870	0.798692	0.442936	0.889261	1.000000	0.955066	1.000000	0.999730	['ANAPC7']
hsa00536	['Glycosaminoglycan binding proteins']	2	1.515670	0.400044	0.450815	0.808202	1.000000	0.904806	1.000000	0.999730	['FGF7', 'WNT1']
hsa04210	['Apoptosis']	1	0.614740	0.701952	0.464525	0.875601	1.000000	0.948709	1.000000	0.999730	['TUBA1A']
hsa04022	['cGMP-PKG signaling pathway']	2	1.562400	0.356236	0.468055	0.796482	1.000000	0.904806	1.000000	0.999730	['ATP2A2', 'PPP1CC']
hsa03029	['Mitochondrial biogenesis']	2	1.628560	0.296403	0.487185	0.775682	1.000000	0.899762	1.000000	0.999730	['DARS2', 'MSS51']
hsa05205	['Proteoglycans in cancer']	2	1.627000	0.297786	0.488425	0.778392	1.000000	0.899762	1.000000	0.999730	['PPP1CC', 'WNT1']
hsa04068	['FoxO signaling pathway']	1	0.696670	0.521453	0.506335	0.846492	1.000000	0.929296	1.000000	0.999730	['PRKAG1']
hsa04211	['Longevity regulating pathway']	1	0.698150	0.518391	0.507585	0.846332	1.000000	0.929296	1.000000	0.999730	['PRKAG1']
hsa04922	['Glucagon signaling pathway']	1	0.722730	0.468471	0.519855	0.837552	1.000000	0.915736	1.000000	0.999730	['PRKAG1']
hsa04916	['Melanogenesis']	1	0.740420	0.433584	0.528645	0.831082	1.000000	0.906455	1.000000	0.999730	['WNT1']
hsa05031	['Amphetamine addiction']	1	0.735110	0.443968	0.529035	0.835402	1.000000	0.915736	1.000000	0.999730	['PPP1CC']
hsa03110	['Chaperones and folding catalysts']	1	0.745350	0.424010	0.529185	0.828772	1.000000	0.905843	1.000000	0.999730	['FKBP11']
hsa03009	['Ribosome biogenesis']	1	0.744870	0.424939	0.530665	0.830722	1.000000	0.906455	1.000000	0.999730	['XPO1']
hsa04722	['Neurotrophin signaling pathway']	1	0.771430	0.374393	0.542705	0.820662	1.000000	0.904806	1.000000	0.999730	['SH2B3']
hsa04031	['GTP-binding proteins']	1	0.789030	0.341848	0.550264	0.813922	1.000000	0.904806	1.000000	0.999730	['RHEBL1']
hsa05034	['Alcoholism']	1	0.785020	0.349199	0.550694	0.816382	1.000000	0.904806	1.000000	0.999730	['PPP1CC']
hsa04152	['AMPK signaling pathway']	1	0.828290	0.271792	0.568154	0.798932	1.000000	0.904806	1.000000	0.999730	['PRKAG1']
hsa04972	['Pancreatic secretion']	1	0.840360	0.250921	0.575294	0.794452	1.000000	0.904806	1.000000	0.999730	['ATP2A2']
hsa05203	['Viral carcinogenesis']	1	0.841520	0.248931	0.576984	0.797052	1.000000	0.904806	1.000000	0.999730	['REL']
hsa04024	['cAMP signaling pathway']	2	1.925260	0.054947	0.581374	0.698313	1.000000	0.851772	1.000000	0.999730	['ATP2A2', 'PPP1CC']
hsa04120	['Ubiquitin mediated proteolysis']	1	0.868760	0.202970	0.592184	0.786622	1.000000	0.904806	1.000000	0.999730	['ANAPC7']
hsa04150	['mTOR signaling pathway']	1	0.910960	0.134540	0.602784	0.768082	1.000000	0.899762	1.000000	0.999730	['WNT1']
hsa04919	['Thyroid hormone signaling pathway']	1	0.909610	0.136680	0.604744	0.768762	1.000000	0.899762	1.000000	0.999730	['ATP2A2']
hsa04720	['Long-term potentiation']	1	0.924740	0.112880	0.613084	0.765422	1.000000	0.889751	1.000000	0.999730	['PPP1CC']
hsa04052	['Cytokines and growth factors']	1	0.949810	0.074289	0.625074	0.756242	1.000000	0.885952	1.000000	0.999730	['FGF7']
hsa04727	['GABAergic synapse']	1	0.991290	0.012621	0.633514	0.739813	1.000000	0.881294	1.000000	0.999730	['GPHN']
hsa04750	['Inflammatory mediator regulation of TRP channels']	1	0.989770	0.014835	0.634214	0.740203	1.000000	0.881294	1.000000	0.999730	['PPP1CC']
hsa05225	['Hepatocellular carcinoma']	1	1.003340	-0.004811	0.638054	0.733863	1.000000	0.878709	1.000000	0.999730	['WNT1']
hsa05132	['Salmonella infection']	1	1.032230	-0.045764	0.648174	0.722393	1.000000	0.878709	1.000000	0.999730	['KLC3']
hsa05130	['Pathogenic Escherichia coli infection']	1	1.040440	-0.057194	0.650153	0.721083	1.000000	0.878709	1.000000	0.999730	['TUBA1A']
hsa04540	['Gap junction']	1	1.026620	-0.037902	0.653253	0.725363	1.000000	0.878709	1.000000	0.999730	['TUBA1A']
hsa04928	['Parathyroid hormone synthesis, secretion and action']	1	1.044900	-0.063365	0.656123	0.719213	1.000000	0.878709	1.000000	0.999730	['AKAP13']
hsa05202	['Transcriptional misregulation in cancer']	1	1.125500	-0.170566	0.680683	0.688553	1.000000	0.851772	1.000000	0.999730	['REL']
hsa04714	['Thermogenesis']	1	1.123010	-0.167371	0.684663	0.690983	1.000000	0.851772	1.000000	0.999730	['PRKAG1']
hsa04611	['Platelet activation']	1	1.134760	-0.182387	0.687333	0.685173	1.000000	0.848914	1.000000	0.999730	['PPP1CC']
hsa04310	['Wnt signaling pathway']	1	1.264070	-0.338076	0.726783	0.637974	1.000000	0.814404	1.000000	0.999730	['WNT1']
hsa01001	['Protein kinases']	4	4.864380	-0.282256	0.727033	0.458315	1.000000	0.693945	1.000000	0.999730	['CSNK1G1', 'DMPK', 'MAPKAPK5', 'PRKDC']
hsa04371	['Apelin signaling pathway']	1	1.309720	-0.389258	0.737853	0.619884	1.000000	0.800441	1.000000	0.999730	['PRKAG1']
hsa04270	['Vascular smooth muscle contraction']	1	1.340580	-0.422857	0.748343	0.609984	1.000000	0.786672	1.000000	0.999730	['PPP1CC']
hsa05163	['Human cytomegalovirus infection']	1	1.374070	-0.458456	0.753392	0.597994	1.000000	0.781541	1.000000	0.999730	['AKAP13']
hsa04728	['Dopaminergic synapse']	1	1.433760	-0.519804	0.770502	0.577484	1.000000	0.775766	1.000000	0.999730	['PPP1CC']
hsa01009	['Protein phosphatases and associated proteins']	3	4.365510	-0.541188	0.824412	0.353236	1.000000	0.595307	1.000000	0.999730	['MTMR11', 'PPP1CC', 'PPTC7']
hsa04812	['Cytoskeleton proteins']	2	3.331300	-0.736085	0.852391	0.345537	1.000000	0.595307	1.000000	0.999730	['KLC3', 'TUBA1A']
hsa05200	['Pathways in cancer']	2	3.477670	-0.798121	0.867861	0.317757	1.000000	0.588701	1.000000	0.999730	['FGF7', 'WNT1']
hsa04040	['Ion channels']	2	3.512270	-0.812404	0.873941	0.310787	1.000000	0.575256	1.000000	0.999730	['CACNB3', 'KCNH3']
hsa04131	['Membrane trafficking']	8	10.970660	-0.455578	0.874031	0.214718	1.000000	0.574110	1.000000	0.999730	['AKAP13', 'AP4S1', 'ARHGEF4', 'EPN2', 'FAM109A', 'VPS29', 'VPS35', 'VPS45']
hsa04510	['Focal adhesion']	1	2.084000	-1.059355	0.880361	0.378266	1.000000	0.595307	1.000000	0.999730	['PPP1CC']
hsa04015	['Rap1 signaling pathway']	1	2.169260	-1.117203	0.893071	0.353006	1.000000	0.595307	1.000000	0.999730	['FGF7']
hsa05165	['Human papillomavirus infection']	1	2.200970	-1.138139	0.894921	0.345837	1.000000	0.595307	1.000000	0.999730	['WNT1']
hsa04020	['Calcium signaling pathway']	1	2.213290	-1.146192	0.897641	0.342647	1.000000	0.595307	1.000000	0.999730	['ATP2A2']
hsa04147	['Exosome']	2	3.857650	-0.947722	0.901511	0.252697	1.000000	0.574110	1.000000	0.999730	['MVP', 'TUBA1A']
hsa01002	['Peptidases and inhibitors']	2	4.047850	-1.017156	0.919711	0.223018	1.000000	0.574110	1.000000	0.999730	['USP34', 'USP42']
hsa04151	['PI3K-Akt signaling pathway']	1	2.830250	-1.500929	0.945621	0.215678	1.000000	0.574110	1.000000	0.999730	['FGF7']
hsa02000	['Transporters']	1	3.863480	-1.949901	0.981320	0.094569	1.000000	0.436510	1.000000	0.999730	['SLC5A10']
hsa04975	['Fat digestion and absorption']	0	0.119540		1.000000	0.887131	1.000000	0.953121	1.000000	0.999730	None
hsa04976	['Bile secretion']	0	0.530420		1.000000	0.583744	1.000000	0.775766	1.000000	0.999730	None
hsa04974	['Protein digestion and absorption']	0	0.658650		1.000000	0.512605	1.000000	0.735941	1.000000	0.999730	None
hsa04973	['Carbohydrate digestion and absorption']	0	0.345240		1.000000	0.703903	1.000000	0.858994	1.000000	0.999730	None
hsa04977	['Vitamin digestion and absorption']	0	0.118450		1.000000	0.887081	1.000000	0.953121	1.000000	0.999730	None
hsa00450	['Selenocompound metabolism']	0	0.085270		1.000000	0.917931	1.000000	0.967836	1.000000	0.999730	None
hsa04971	['Gastric acid secretion']	0	0.711840		1.000000	0.484975	1.000000	0.735941	1.000000	0.999730	None
hsa04979	['Cholesterol metabolism']	0	0.276660		1.000000	0.755762	1.000000	0.884370	1.000000	0.999730	None
hsa04970	['Salivary secretion']	0	0.912540		1.000000	0.389196	1.000000	0.595307	1.000000	0.999730	None
hsa00430	['Taurine and hypotaurine metabolism']	0	0.066420		1.000000	0.934831	1.000000	0.979450	1.000000	0.999730	None
hsa00360	['Phenylalanine metabolism']	0	0.039610		1.000000	0.960960	1.000000	0.985019	1.000000	0.999730	None
hsa05014	['Amyotrophic lateral sclerosis (ALS)']	0	0.376800		1.000000	0.683643	1.000000	0.848914	1.000000	0.999730	None
hsa00350	['Tyrosine metabolism']	0	0.106170		1.000000	0.898511	1.000000	0.959785	1.000000	0.999730	None
hsa00270	['Cysteine and methionine metabolism']	0	0.172300		1.000000	0.840762	1.000000	0.915736	1.000000	0.999730	None
hsa05020	['Prion diseases']	0	0.258860		1.000000	0.767302	1.000000	0.898297	1.000000	0.999730	None
hsa05030	['Cocaine addiction']	0	0.381810		1.000000	0.678533	1.000000	0.843201	1.000000	0.999730	None
hsa00260	['Glycine, serine and threonine metabolism']	0	0.100920		1.000000	0.903491	1.000000	0.962844	1.000000	0.999730	None
hsa05032	['Morphine addiction']	0	1.179620		1.000000	0.302587	1.000000	0.575256	1.000000	0.999730	None
hsa05033	['Nicotine addiction']	0	0.484780		1.000000	0.617504	1.000000	0.788432	1.000000	0.999730	None
hsa00250	['Alanine, aspartate and glutamate metabolism']	0	0.147820		1.000000	0.862131	1.000000	0.941264	1.000000	0.999730	None
hsa05100	['Bacterial invasion of epithelial cells']	0	0.709400		1.000000	0.483005	1.000000	0.735941	1.000000	0.999730	None
hsa04978	['Mineral absorption']	0	0.220120		1.000000	0.800942	1.000000	0.904806	1.000000	0.999730	None
hsa04966	['Collecting duct acid secretion']	0	0.075930		1.000000	0.926461	1.000000	0.974213	1.000000	0.999730	None
hsa04961	['Endocrine and other factor-regulated calcium reabsorption']	0	0.580730		1.000000	0.551734	1.000000	0.757932	1.000000	0.999730	None
hsa04962	['Vasopressin-regulated water reabsorption']	0	0.251940		1.000000	0.774892	1.000000	0.899762	1.000000	0.999730	None
hsa04911	['Insulin secretion']	0	0.968000		1.000000	0.369846	1.000000	0.595307	1.000000	0.999730	None
hsa04912	['GnRH signaling pathway']	0	0.906180		1.000000	0.393736	1.000000	0.595307	1.000000	0.999730	None
hsa04913	['Ovarian steroidogenesis']	0	0.339890		1.000000	0.708233	1.000000	0.858994	1.000000	0.999730	None
hsa00531	['Glycosaminoglycan degradation']	0	0.142160		1.000000	0.865211	1.000000	0.944307	1.000000	0.999730	None
hsa04915	['Estrogen signaling pathway']	0	1.037710		1.000000	0.346567	1.000000	0.595307	1.000000	0.999730	None
hsa00520	['Amino sugar and nucleotide sugar metabolism']	0	0.211970		1.000000	0.806912	1.000000	0.904806	1.000000	0.999730	None
hsa04917	['Prolactin signaling pathway']	0	0.376990		1.000000	0.683553	1.000000	0.848914	1.000000	0.999730	None
hsa04918	['Thyroid hormone synthesis']	0	0.740600		1.000000	0.469365	1.000000	0.698607	1.000000	0.999730	None
hsa00515	['Mannose type O-glycan biosynthesis']	0	0.178990		1.000000	0.832192	1.000000	0.906455	1.000000	0.999730	None
hsa00514	['Other types of O-glycan biosynthesis']	0	0.606450		1.000000	0.532265	1.000000	0.738599	1.000000	0.999730	None
hsa00513	['Various types of N-glycan biosynthesis']	0	0.341900		1.000000	0.707453	1.000000	0.858994	1.000000	0.999730	None
hsa00512	['Mucin type O-glycan biosynthesis']	0	0.492370		1.000000	0.596724	1.000000	0.780852	1.000000	0.999730	None
hsa04923	['Regulation of lipolysis in adipocytes']	0	0.528370		1.000000	0.579674	1.000000	0.775766	1.000000	0.999730	None
hsa04924	['Renin secretion']	0	0.722430		1.000000	0.479525	1.000000	0.735941	1.000000	0.999730	None
hsa04925	['Aldosterone synthesis and secretion']	0	1.046620		1.000000	0.342547	1.000000	0.595307	1.000000	0.999730	None
hsa04926	['Relaxin signaling pathway']	0	0.995520		1.000000	0.363166	1.000000	0.595307	1.000000	0.999730	None
hsa04927	['Cortisol synthesis and secretion']	0	0.690200		1.000000	0.495465	1.000000	0.735941	1.000000	0.999730	None
hsa00511	['Other glycan degradation']	0	0.058030		1.000000	0.943441	1.000000	0.980251	1.000000	0.999730	None
hsa04929	['GnRH secretion']	0	0.831220		1.000000	0.427726	1.000000	0.631995	1.000000	0.999730	None
hsa04930	['Type II diabetes mellitus']	0	0.429150		1.000000	0.645264	1.000000	0.814713	1.000000	0.999730	None
hsa00510	['N-Glycan biosynthesis']	0	0.355470		1.000000	0.697923	1.000000	0.851772	1.000000	0.999730	None
hsa00500	['Starch and sucrose metabolism']	0	0.176930		1.000000	0.836742	1.000000	0.915736	1.000000	0.999730	None
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	0	0.792920		1.000000	0.446416	1.000000	0.655795	1.000000	0.999730	None
hsa00480	['Glutathione metabolism']	0	0.096970		1.000000	0.907601	1.000000	0.965503	1.000000	0.999730	None
hsa04935	['Growth hormone synthesis, secretion and action']	0	1.169600		1.000000	0.301477	1.000000	0.575256	1.000000	0.999730	None
hsa04940	['Type I diabetes mellitus']	0	0.111910		1.000000	0.893911	1.000000	0.955542	1.000000	0.999730	None
hsa04950	['Maturity onset diabetes of the young']	0	0.047470		1.000000	0.953300	1.000000	0.983737	1.000000	0.999730	None
hsa04960	['Aldosterone-regulated sodium reabsorption']	0	0.341030		1.000000	0.705293	1.000000	0.858994	1.000000	0.999730	None
hsa05110	['Vibrio cholerae infection']	0	0.310190		1.000000	0.729973	1.000000	0.878709	1.000000	0.999730	None
hsa04964	['Proximal tubule bicarbonate reclamation']	0	0.080090		1.000000	0.922061	1.000000	0.968388	1.000000	0.999730	None
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	0	0.360130		1.000000	0.695253	1.000000	0.851772	1.000000	0.999730	None
hsa03022	['Basal transcription factors']	0	0.149130		1.000000	0.860501	1.000000	0.939468	1.000000	0.999730	None
hsa05131	['Shigellosis']	0	1.444890		1.000000	0.228498	1.000000	0.574110	1.000000	0.999730	None
hsa05215	['Prostate cancer']	0	0.696350		1.000000	0.493145	1.000000	0.735941	1.000000	0.999730	None
hsa05216	['Thyroid cancer']	0	0.185050		1.000000	0.829852	1.000000	0.906455	1.000000	0.999730	None
hsa00100	['Steroid biosynthesis']	0	0.053810		1.000000	0.947321	1.000000	0.980251	1.000000	0.999730	None
hsa00062	['Fatty acid elongation']	0	0.128090		1.000000	0.879221	1.000000	0.950153	1.000000	0.999730	None
hsa05219	['Bladder cancer']	0	0.191880		1.000000	0.824242	1.000000	0.904806	1.000000	0.999730	None
hsa05220	['Chronic myeloid leukemia']	0	0.451750		1.000000	0.633994	1.000000	0.814404	1.000000	0.999730	None
hsa05221	['Acute myeloid leukemia']	0	0.390170		1.000000	0.674113	1.000000	0.839074	1.000000	0.999730	None
hsa05222	['Small cell lung cancer']	0	0.743360		1.000000	0.469325	1.000000	0.694538	1.000000	0.999730	None
hsa05223	['Non-small cell lung cancer']	0	0.662270		1.000000	0.508125	1.000000	0.735941	1.000000	0.999730	None
hsa00061	['Fatty acid biosynthesis']	0	0.079520		1.000000	0.923171	1.000000	0.970308	1.000000	0.999730	None
hsa00052	['Galactose metabolism']	0	0.112450		1.000000	0.893221	1.000000	0.955542	1.000000	0.999730	None
hsa00051	['Fructose and mannose metabolism']	0	0.159890		1.000000	0.849872	1.000000	0.930232	1.000000	0.999730	None
hsa05214	['Glioma']	0	0.655830		1.000000	0.512735	1.000000	0.735941	1.000000	0.999730	None
hsa05230	['Central carbon metabolism in cancer']	0	0.367240		1.000000	0.689383	1.000000	0.851772	1.000000	0.999730	None
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	0	0.527950		1.000000	0.585354	1.000000	0.775766	1.000000	0.999730	None
hsa05310	['Asthma']	0	0.038580		1.000000	0.962560	1.000000	0.985019	1.000000	0.999730	None
hsa05320	['Autoimmune thyroid disease']	0	0.124200		1.000000	0.882101	1.000000	0.952045	1.000000	0.999730	None
hsa05321	['Inflammatory bowel disease (IBD)']	0	0.202830		1.000000	0.816332	1.000000	0.904806	1.000000	0.999730	None
