Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa04672	['Intestinal immune network for IgA production']	6	1.594670	0.004185	1.911705	1.919256	1.904113	0.004730	0.096772	0.149910	0.999200	1.000000	1.000000	['AICDA', 'CCR9', 'TNFRSF13B']; ['CD28', 'ICOS', 'ITGB7']
hsa04625	['C-type lectin receptor signaling pathway']	16	8.180600	0.006077	0.967793	0.969935	0.965648	0.004810	0.096772	0.149910	0.998090	1.000000	1.000000	['ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCG2', 'RHOA', 'STAT1']; ['AKT2', 'CHUK', 'IL12A', 'ITPR2', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA', 'SRC']
hsa03029	['Mitochondrial biogenesis']	37	24.521890	0.007978	0.593455	0.594394	0.592516	0.005870	0.104150	0.168874	0.996420	1.000000	1.000000	['AIP', 'C12orf65', 'CPT1C', 'DAP3', 'DARS2', 'IMMP2L', 'LACE1', 'MTX1', 'MYO5B', 'NAA25', 'NSUN4', 'NUBPL', 'PARL', 'SFXN1', 'SNX25', 'TFB1M', 'TRMT10C']; ['C12orf65', 'COX14', 'DARS2', 'DNAJA2', 'GATB', 'MCU', 'MRPL37', 'MRPS16', 'MSS51', 'MTIF2', 'NAA25', 'NDUFAF7', 'PRKAA2', 'RNF41', 'SNX25', 'SP1', 'SUMO1', 'TRMT10C', 'TSFM', 'ULK2']
hsa00010	['Glycolysis / Gluconeogenesis']	8	2.898880	0.004854	1.464504	1.469327	1.459665	0.007940	0.133574	0.208441	0.997620	1.000000	1.000000	['ACSS2', 'HK1', 'PKLR']; ['ALDH2', 'ALDH3A1', 'ALDH3A2', 'ALDOC', 'GALM']
hsa05168	['Herpes simplex virus 1 infection']	27	16.666530	0.007527	0.696006	0.697308	0.694702	0.011160	0.176750	0.208441	0.993740	1.000000	1.000000	['EIF2B3', 'IFNGR2', 'IRAK4', 'PILRA', 'STAT1', 'TAB2', 'TNFSF14', 'ZNF418', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['AKT2', 'CHUK', 'EIF2B1', 'IL12A', 'NFKB1', 'PDIA3', 'PPP1CC', 'RELA', 'SRC', 'SRSF7', 'TAB2', 'ZNF141', 'ZNF200', 'ZNF689', 'ZNF764']
hsa05133	['Pertussis']	8	3.141080	0.004896	1.348739	1.353229	1.344235	0.011220	0.176750	0.208441	0.996580	1.000000	1.000000	['IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RHOA']; ['IL12A', 'NFKB1', 'RELA']
hsa03036	['Chromosome and associated proteins']	128	106.492130	0.011438	0.265397	0.265707	0.265087	0.012980	0.176750	0.208441	0.990060	1.000000	1.000000	['AHI1', 'ARID1B', 'ARMC9', 'AURKC', 'BRD3', 'BRDT', 'BRPF1', 'BRPF3', 'CCNA1', 'CDH1', 'CDH13', 'CHD6', 'CHRAC1', 'CHTF8', 'CNTLN', 'DDX4', 'ESPL1', 'EVC2', 'EZH2', 'FAM175B', 'FAM83D', 'HDAC9', 'IFT122', 'IFT172', 'IFT80', 'KIAA0556', 'KMT2A', 'MAD1L1', 'MAPRE2', 'MBD5', 'MGA', 'NCOA3', 'NCOA6', 'NEDD9', 'NIPBL', 'NUBPL', 'PIBF1', 'PLA2G1B', 'POC1B', 'PPP2R5C', 'RBBP5', 'SALL2', 'SCML4', 'SF3B3', 'SFI1', 'SIK2', 'SMYD3', 'STARD9', 'TACC2', 'TAF7', 'TTC21A', 'WDPCP', 'ZMYND11', 'ZNF365', 'ZNF423']; ['AHDC1', 'ALDOC', 'ANAPC7', 'ANKRD17', 'ARID1A', 'ARID2', 'ASXL2', 'ATXN7', 'BARD1', 'BICDL1', 'BPTF', 'BRD4', 'C5orf42', 'CBX3', 'CENPL', 'CENPP', 'CHD1', 'CHD7', 'CNTLN', 'CTCF', 'DCDC2B', 'DDHD2', 'DGCR8', 'DICER1', 'EPC2', 'HAUS2', 'HOOK3', 'HSPB11', 'IFT140', 'IFT81', 'KANSL2', 'KAT6B', 'KMT2D', 'KMT5A', 'KPNA6', 'MCRS1', 'MLLT10', 'MPHOSPH9', 'MYT1L', 'NCOA3', 'NEK6', 'NEK7', 'NIPBL', 'NPM2', 'NUMA1', 'PCGF6', 'PCNT', 'PDS5B', 'PHF20', 'PIWIL2', 'PLA2G3', 'PLD6', 'PPP2R3A', 'PRMT7', 'RNF151', 'RSBN1', 'SGF29', 'SIN3A', 'SRCAP', 'STARD9', 'TCTN1', 'THAP1', 'TRIP4', 'TUBA1A', 'TUBA1B', 'TUBD1', 'UBN1', 'WHSC1', 'WHSC1L1', 'XPO1', 'XPO5', 'YEATS4', 'ZNF423']
hsa00340	['Histidine metabolism']	4	0.935020	0.003666	2.096931	2.108200	2.085573	0.013380	0.176750	0.208441	0.998110	1.000000	1.000000	['CARNS1']; ['ALDH2', 'ALDH3A1', 'ALDH3A2']
hsa01523	['Antifolate resistance']	5	1.548100	0.004074	1.691429	1.699003	1.683815	0.014690	0.180204	0.208441	0.997310	1.000000	1.000000	['ABCC4']; ['CHUK', 'NFKB1', 'RELA', 'SHMT1']
hsa04934	['Cushing syndrome']	27	17.879580	0.007313	0.594647	0.595826	0.593466	0.014860	0.180204	0.208441	0.991780	1.000000	1.000000	['ADCY1', 'AIP', 'BRAF', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'KMT2A', 'NCEH1', 'PDE8A', 'PLCB1', 'RBBP5', 'SCARB1']; ['CDK4', 'CRHR1', 'DVL2', 'EGFR', 'ITPR2', 'KMT2D', 'LEF1', 'PDE8A', 'SCARB1', 'SP1', 'WNT1', 'WNT10B']
hsa05418	['Fluid shear stress and atherosclerosis']	16	8.951570	0.006290	0.837859	0.839885	0.835830	0.015010	0.180204	0.208441	0.993240	1.000000	1.000000	['ACVR1', 'MAPK12', 'MAPK13', 'MEF2C', 'RHOA']; ['ACVR2A', 'AKT2', 'CHUK', 'MAP2K5', 'MAPK7', 'NFKB1', 'PRKAA2', 'RAC1', 'RELA', 'SRC', 'SUMO1']
hsa05203	['Viral carcinogenesis']	22	13.738360	0.006932	0.679294	0.680749	0.677837	0.015080	0.180204	0.208441	0.992200	1.000000	1.000000	['CCNA1', 'CCR3', 'CREB3L2', 'CREB5', 'HDAC9', 'LYN', 'MAD1L1', 'RHOA', 'SCIN', 'SCRIB', 'SNW1', 'VAC14']; ['CDK4', 'GTF2H3', 'NFKB1', 'PXN', 'RAC1', 'RBPJ', 'REL', 'RELA', 'SND1', 'SRC']
hsa04350	['TGF-beta signaling pathway']	15	8.369420	0.006119	0.841763	0.843871	0.839652	0.015200	0.180204	0.208441	0.993240	1.000000	1.000000	['ACVR1', 'BMP6', 'BMP7', 'FBN1', 'INHBA', 'LTBP1', 'NEO1', 'RHOA', 'SMAD6', 'TGIF2']; ['ACVR2A', 'AMHR2', 'NEO1', 'RPS6KB1', 'SP1']
hsa00620	['Pyruvate metabolism']	7	2.712210	0.004709	1.367886	1.372887	1.362868	0.015260	0.180204	0.208441	0.995550	1.000000	1.000000	['ACACB', 'ACSS2', 'ME3', 'PKLR']; ['ACYP2', 'ALDH2', 'ALDH3A2']
hsa04660	['T cell receptor signaling pathway']	19	11.404690	0.006622	0.736372	0.738047	0.734696	0.015410	0.180204	0.208441	0.992900	1.000000	1.000000	['CD4', 'MAPK12', 'MAPK13', 'NFKBIB', 'PAK2', 'PDPK1', 'RASGRP1', 'RHOA']; ['AKT2', 'CD28', 'CDK4', 'CHUK', 'ICOS', 'NCK1', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA', 'VAV2']
hsa04152	['AMPK signaling pathway']	21	13.023000	0.006823	0.689327	0.690838	0.687815	0.015460	0.180204	0.208441	0.991980	1.000000	1.000000	['ACACB', 'CCNA1', 'CD36', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'IGF1', 'IGF1R', 'LEP', 'PDPK1', 'PPP2R5C', 'RPTOR', 'TBC1D1']; ['AKT2', 'PPP2R3A', 'PRKAA2', 'PRKAG1', 'RAB10', 'RAB2A', 'RPS6KB1']
hsa04662	['B cell receptor signaling pathway']	15	8.453140	0.006129	0.827403	0.829494	0.825310	0.015960	0.180204	0.208441	0.993410	1.000000	1.000000	['BLNK', 'LILRA4', 'LYN', 'NFKBIB', 'PLCG2']; ['AKT2', 'BLNK', 'CHUK', 'DAPP1', 'NFATC3', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'VAV2']
hsa04122	['Sulfur relay system']	2	0.194270	0.002491	3.363865	3.400402	3.326379	0.016320	0.180204	0.208441	0.999200	1.000000	1.000000	['TST', 'URM1']; None
hsa00310	['Lysine degradation']	11	5.563770	0.005510	0.983369	0.986223	0.980509	0.016350	0.180204	0.208441	0.994240	1.000000	1.000000	['COLGALT2', 'EZH2', 'KMT2A', 'SMYD3']; ['ALDH2', 'ALDH3A2', 'HADHA', 'KMT2D', 'KMT5A', 'WHSC1', 'WHSC1L1']
hsa04621	['NOD-like receptor signaling pathway']	19	11.443870	0.006655	0.731424	0.733101	0.729746	0.016720	0.180204	0.208441	0.992020	1.000000	1.000000	['IRAK4', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1', 'RHOA', 'STAT1', 'TAB2', 'TRPM7']; ['CHUK', 'ITPR2', 'MCU', 'NEK7', 'NFKB1', 'RELA', 'TAB2']
hsa05145	['Toxoplasmosis']	16	9.246360	0.006287	0.791114	0.793075	0.789151	0.017940	0.180204	0.216435	0.991880	1.000000	1.000000	['IFNGR2', 'IRAK4', 'LAMA3', 'MAPK12', 'MAPK13', 'NFKBIB', 'PDPK1', 'STAT1', 'TAB2']; ['AKT2', 'CHUK', 'GNAO1', 'IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa03040	['Spliceosome']	10	4.715270	0.005478	1.084588	1.087936	1.081232	0.019720	0.180204	0.226520	0.992390	1.000000	1.000000	['DDX46', 'RBM17', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1']; ['DDX23', 'SF3A3', 'SF3B4', 'SRSF7']
hsa04380	['Osteoclast differentiation']	17	10.088240	0.006476	0.752860	0.754711	0.751007	0.020440	0.180204	0.226520	0.990040	1.000000	1.000000	['BLNK', 'IFNGR2', 'LILRA4', 'MAPK12', 'MAPK13', 'PLCG2', 'STAT1', 'TAB2', 'TNFRSF11A']; ['AKT2', 'BLNK', 'CHUK', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'TAB2']
hsa00360	['Phenylalanine metabolism']	3	0.627630	0.003291	2.256976	2.272028	2.241766	0.021470	0.180204	0.226520	0.997710	1.000000	1.000000	['HPD', 'IL4I1']; ['ALDH3A1']
hsa05163	['Human cytomegalovirus infection']	31	21.686050	0.007717	0.515501	0.516527	0.514474	0.022060	0.180204	0.226520	0.987230	1.000000	1.000000	['ADCY1', 'CCR3', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCB1', 'RHOA']; ['AKAP13', 'AKT2', 'CDK4', 'CHUK', 'EGFR', 'GNAO1', 'ITPR2', 'NFATC3', 'NFKB1', 'PDIA3', 'PPP3CB', 'PTGER2', 'PTGER4', 'PXN', 'RAC1', 'RELA', 'RPS6KB1', 'SP1', 'SRC']
hsa05131	['Shigellosis']	31	21.846270	0.007696	0.504881	0.505897	0.503864	0.022270	0.180204	0.226520	0.986680	1.000000	1.000000	['DOCK1', 'HK1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1', 'PLCG2', 'PRKCE', 'RHOA', 'RPTOR', 'SEPT2', 'TAB2']; ['AKT2', 'CBX3', 'CHUK', 'EGFR', 'ITPR2', 'NFKB1', 'PRKCE', 'PXN', 'RAC1', 'RELA', 'RPS6KA5', 'RPS6KB1', 'SEPT12', 'SRC', 'TAB2', 'WASF2']
hsa00350	['Tyrosine metabolism']	5	1.656980	0.004188	1.593372	1.600645	1.586061	0.022410	0.180204	0.226520	0.994880	1.000000	1.000000	['COMT', 'HPD', 'IL4I1', 'TYR']; ['ALDH3A1']
hsa00051	['Fructose and mannose metabolism']	6	2.474340	0.004439	1.277919	1.283086	1.272733	0.023560	0.180204	0.231878	0.994200	1.000000	1.000000	['FUK', 'GMDS', 'HK1', 'PMM2', 'SORD']; ['ALDOC']
hsa03000	['Transcription factors']	85	69.524750	0.010307	0.289936	0.290364	0.289508	0.025840	0.180204	0.247796	0.981060	1.000000	1.000000	['ARNT2', 'ASCL2', 'ATF6', 'BATF3', 'CAMTA1', 'CREB3L2', 'CREB5', 'CUX2', 'DMRTA2', 'EBF1', 'EMX1', 'ERG', 'ESR1', 'FOXJ3', 'GLIS3', 'IRF4', 'KMT2A', 'LMX1B', 'MEF2C', 'MEIS2', 'MYF6', 'NFIC', 'NFKBIB', 'NPAS1', 'PLAGL1', 'PRDM16', 'PRRX1', 'RFX5', 'SOX5', 'SOX6', 'STAT1', 'TEAD1', 'TGIF2', 'THRB', 'TP63', 'TSHZ2', 'ZEB2', 'ZFHX3', 'ZNF418', 'ZNF423', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['ATF1', 'ATF7', 'BBX', 'BHLHE41', 'CTCF', 'CUX2', 'IKZF4', 'KMT2D', 'LEF1', 'MXD3', 'MYT1L', 'NFATC3', 'NFE2L3', 'NFIX', 'NFKB1', 'NR0B2', 'NR6A1', 'PBX3', 'POU3F1', 'PRDM16', 'RAI1', 'RBPJ', 'REL', 'RELA', 'RFX2', 'RUNX2', 'SP1', 'SP7', 'TBX15', 'TCF4', 'TFAP4', 'THAP1', 'ZEB2', 'ZFHX3', 'ZKSCAN1', 'ZNF141', 'ZNF200', 'ZNF423', 'ZNF500', 'ZNF689', 'ZNF764']
hsa05162	['Measles']	13	7.370850	0.006029	0.818609	0.820967	0.816247	0.029810	0.182571	0.277669	0.986070	1.000000	1.000000	['IRAK4', 'NFKBIB', 'STAT1', 'TAB2']; ['AKT2', 'BBC3', 'CD28', 'CDK4', 'CHUK', 'IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa00330	['Arginine and proline metabolism']	5	1.769370	0.004291	1.498692	1.505674	1.491677	0.030440	0.182571	0.277669	0.992330	1.000000	1.000000	['ALDH4A1', 'CARNS1']; ['ALDH2', 'ALDH3A2', 'P4HA1']
hsa03013	['RNA transport']	13	7.334950	0.006072	0.825653	0.828039	0.823262	0.031960	0.184905	0.279562	0.985640	1.000000	1.000000	['EIF2B3', 'NUP214', 'TPR']; ['AAAS', 'EIF2B1', 'EIF5B', 'NDC1', 'NUP155', 'NUP214', 'PYM1', 'SUMO1', 'XPO1', 'XPO5']
hsa04622	['RIG-I-like receptor signaling pathway']	7	3.113950	0.004876	1.168609	1.173120	1.164084	0.032880	0.187360	0.279562	0.989160	1.000000	1.000000	['MAPK12', 'MAPK13', 'NFKBIB']; ['CHUK', 'IL12A', 'NFKB1', 'RELA']
hsa04657	['IL-17 signaling pathway']	8	3.801370	0.005129	1.073481	1.077368	1.069583	0.032890	0.187360	0.279562	0.988070	1.000000	1.000000	['MAPK12', 'MAPK13', 'TAB2']; ['CHUK', 'MAPK7', 'NFKB1', 'RELA', 'TAB2']
hsa04218	['Cellular senescence']	20	13.135310	0.006895	0.606550	0.608064	0.605034	0.034160	0.188379	0.283905	0.981350	1.000000	1.000000	['CCNA1', 'CDC25A', 'HIPK2', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'MRE11', 'TRPM7']; ['AKT2', 'CDK4', 'HIPK3', 'ITPR2', 'MCU', 'NFATC3', 'NFKB1', 'PPP1CC', 'PPP3CB', 'RAD9B', 'RELA']
hsa04623	['Cytosolic DNA-sensing pathway']	5	1.842620	0.004330	1.440170	1.446935	1.433372	0.035920	0.195615	0.292042	0.990110	1.000000	1.000000	['IL33', 'NFKBIB']; ['CHUK', 'NFKB1', 'RELA']
hsa05219	['Bladder cancer']	7	3.237500	0.004907	1.112475	1.116841	1.108095	0.038370	0.205192	0.305324	0.987030	1.000000	1.000000	['BRAF', 'CDH1']; ['CDK4', 'EGFR', 'ERBB2', 'RPS6KA5', 'SRC']
hsa05134	['Legionellosis']	5	1.929920	0.004380	1.373387	1.379921	1.366824	0.043380	0.227734	0.331317	0.987750	1.000000	1.000000	['ITGAM', 'NAIP']; ['IL12A', 'NFKB1', 'RELA']
hsa04145	['Phagosome']	13	7.736760	0.006126	0.748710	0.750993	0.746424	0.044530	0.228117	0.331317	0.978480	1.000000	1.000000	['ATP6V0A2', 'ATP6V1C2', 'CD36', 'COLEC12', 'ITGAM', 'SCARB1', 'THBS3']; ['ATP6V1D', 'RAC1', 'SCARB1', 'STX12', 'TUBA1A', 'TUBA1B']
hsa04920	['Adipocytokine signaling pathway']	11	6.355870	0.005753	0.791342	0.793951	0.788728	0.044660	0.228117	0.331317	0.980400	1.000000	1.000000	['ACACB', 'CD36', 'CPT1C', 'LEP', 'NFKBIB']; ['AKT2', 'CHUK', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RELA']
hsa05170	['Human immunodeficiency virus 1 infection']	25	17.808490	0.007383	0.489363	0.490559	0.488166	0.045180	0.228117	0.331317	0.973170	1.000000	1.000000	['CD4', 'DCAF1', 'GNG11', 'GNGT1', 'IRAK4', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PAK2', 'PLCG2', 'TAB2']; ['AKT2', 'CHUK', 'GNAO1', 'ITPR2', 'NFATC3', 'NFKB1', 'PDIA3', 'PPP3CB', 'PXN', 'RAC1', 'RELA', 'RPS6KB1', 'TAB2']
hsa04975	['Fat digestion and absorption']	5	2.012510	0.004416	1.312932	1.319249	1.306587	0.049010	0.238286	0.343453	0.985490	1.000000	1.000000	['CD36', 'PLA2G1B', 'SCARB1']; ['PLA2G3', 'SCARB1']
hsa05010	['Alzheimer disease']	36	27.466950	0.008207	0.390300	0.391162	0.389438	0.049280	0.238286	0.343453	0.967190	1.000000	1.000000	['APBB1', 'ATF6', 'ATP5A1', 'BRAF', 'CACNA1C', 'CHRNA7', 'DKK2', 'GRIN2A', 'GRIN2B', 'ITPR1', 'ITPR2', 'NDUFA9', 'NOX4', 'PLCB1', 'RYR3']; ['AKT2', 'APP', 'ATP2A1', 'ATP2A2', 'ATP5G2', 'CHUK', 'DVL2', 'ITPR2', 'KLC3', 'LRP1', 'MCU', 'NDUFB10', 'NFKB1', 'PPP3CB', 'PSMB7', 'RELA', 'TUBA1A', 'TUBA1B', 'ULK2', 'WNT1', 'WNT10B']
hsa05224	['Breast cancer']	19	12.805420	0.006868	0.569245	0.570792	0.567696	0.049590	0.238286	0.343453	0.972180	1.000000	1.000000	['BRAF', 'DLL1', 'ESR1', 'IGF1', 'IGF1R', 'NCOA3']; ['AKT2', 'CDK4', 'DVL2', 'EGFR', 'ERBB2', 'FGF7', 'LEF1', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'WNT1', 'WNT10B']
hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	6	2.716940	0.004781	1.142980	1.148049	1.137893	0.053999	0.249481	0.362109	0.981170	1.000000	1.000000	['CCL24', 'CCR3', 'CCR9', 'CXCL9', 'IL20RA', 'TNFSF14']; None
hsa04979	['Cholesterol metabolism']	8	4.268840	0.005198	0.906156	0.909665	0.902638	0.054219	0.249481	0.362109	0.979470	1.000000	1.000000	['ABCB11', 'CD36', 'LRP2', 'NCEH1', 'SCARB1']; ['LRP1', 'SCARB1', 'STARD3']
hsa04722	['Neurotrophin signaling pathway']	18	12.303840	0.006750	0.548888	0.550470	0.547304	0.058249	0.260221	0.382198	0.968050	1.000000	1.000000	['BRAF', 'IRAK4', 'MAPK12', 'MAPK13', 'NFKBIB', 'NTRK2', 'PDPK1', 'PLCG2', 'RHOA']; ['AKT2', 'MAP2K5', 'MAPK7', 'NFKB1', 'RAC1', 'RELA', 'RPS6KA5', 'SH2B3', 'SHC4']
hsa05130	['Pathogenic Escherichia coli infection']	23	16.616030	0.007328	0.469058	0.470330	0.467785	0.065009	0.288188	0.419198	0.960600	1.000000	1.000000	['BAIAP2', 'IRAK4', 'LYN', 'MAPK12', 'MAPK13', 'MYO5B', 'NAIP', 'NFKBIB', 'PAK2', 'RHOA', 'TAB2']; ['BAIAP2L1', 'CHUK', 'CYTH3', 'MYH10', 'NCK1', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'TUBA1A', 'TUBA1B', 'WASF2']
hsa04659	['Th17 cell differentiation']	13	8.334370	0.006203	0.641367	0.643512	0.639218	0.069489	0.297425	0.424787	0.964910	1.000000	1.000000	['CD4', 'IFNGR2', 'IL4R', 'IRF4', 'MAPK12', 'MAPK13', 'NFKBIB', 'STAT1']; ['CHUK', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA']
hsa04922	['Glucagon signaling pathway']	16	11.002590	0.006482	0.540229	0.541928	0.538528	0.069669	0.297425	0.424787	0.962560	1.000000	1.000000	['ACACB', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'ITPR1', 'ITPR2', 'PLCB1', 'SIK2']; ['AKT2', 'ITPR2', 'PHKG2', 'PPP3CB', 'PPP4R3A', 'PRKAA2', 'PRKAG1']
hsa04927	['Cortisol synthesis and secretion']	15	10.300390	0.006288	0.542264	0.544024	0.540501	0.070389	0.297425	0.424787	0.963890	1.000000	1.000000	['ADCY1', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'NCEH1', 'PDE8A', 'PLCB1', 'SCARB1']; ['ITPR2', 'PDE8A', 'SCARB1', 'SP1']
hsa05144	['Malaria']	5	2.244390	0.004524	1.155605	1.161409	1.149777	0.070419	0.297425	0.424787	0.977090	1.000000	1.000000	['CD36', 'THBS3']; ['IL12A', 'ITGAL', 'LRP1']
hsa03021	['Transcription machinery']	25	18.504410	0.007524	0.434059	0.435232	0.432885	0.072479	0.297425	0.430274	0.953890	1.000000	1.000000	['ARID1B', 'BRF1', 'MED1', 'MEPCE', 'RTF1', 'SF3B3', 'TAF7']; ['AFF1', 'ARID1A', 'ARID2', 'ATXN7', 'BRD4', 'CCNT1', 'CHD1', 'CSRNP2', 'DRAP1', 'ERCC2', 'GPN2', 'GPN3', 'GTF2H3', 'MED12L', 'NELFA', 'PPP1CC', 'SGF29', 'SYMPK']
hsa04917	['Prolactin signaling pathway']	10	6.110140	0.005689	0.710723	0.713407	0.708033	0.075049	0.300730	0.438151	0.965650	1.000000	1.000000	['ESR1', 'MAPK12', 'MAPK13', 'STAT1', 'TNFRSF11A']; ['AKT2', 'NFKB1', 'RELA', 'SHC4', 'SRC']
hsa03015	['mRNA surveillance pathway']	10	6.116910	0.005677	0.709125	0.711800	0.706445	0.076149	0.300730	0.438151	0.965210	1.000000	1.000000	['MSI2', 'PPP2R5C', 'WDR33']; ['FIP1L1', 'PAPOLG', 'PPP1CC', 'PPP2R3A', 'PYM1', 'SMG6', 'SYMPK']
