Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa05140	['Leishmaniasis']	5	1.845820	0.004058	1.437666	1.443995	1.431309	0.030850	0.649286	0.902079	0.992810	1.000000	0.999750	['MAPK14', 'NFKBIB', 'PRKCB', 'STAT1', 'TAB2']
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	14	8.861630	0.007696	0.659783	0.662287	0.657275	0.032160	0.649286	0.902079	0.986490	1.000000	0.999750	['ACTN2', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'CTNNA3', 'ITGA9', 'ITGB5', 'JUP', 'SGCD', 'SLC8A1']
hsa04621	['NOD-like receptor signaling pathway']	11	6.048350	0.007232	0.862890	0.866336	0.859436	0.032780	0.649286	0.902079	0.986350	1.000000	0.999750	['CARD6', 'CARD8', 'MAPK14', 'NFKBIB', 'NLRP7', 'OAS2', 'RIPK1', 'RNASEL', 'STAT1', 'TAB2', 'TANK']
hsa05162	['Measles']	8	3.856640	0.005882	1.052656	1.057049	1.048248	0.034430	0.649286	0.902079	0.987720	1.000000	0.999750	['AKT3', 'CD3D', 'CD3G', 'HSPA8', 'NFKBIB', 'OAS2', 'STAT1', 'TAB2']
hsa05145	['Toxoplasmosis']	9	4.694780	0.006315	0.938867	0.942743	0.934981	0.036180	0.649286	0.902079	0.986230	1.000000	0.999750	['AKT3', 'HSPA8', 'LAMB4', 'LDLR', 'MAPK14', 'NFKBIB', 'PDPK1', 'STAT1', 'TAB2']
hsa05170	['Human immunodeficiency virus 1 infection']	15	9.362490	0.008857	0.679998	0.682725	0.677266	0.039480	0.649286	0.905934	0.980160	1.000000	0.999750	['AKT3', 'B2M', 'CCNB2', 'CD3D', 'CD3G', 'GNG7', 'HLA-A', 'MAPK14', 'NFATC2', 'PAK2', 'PDIA3', 'PRKCA', 'PRKCB', 'RIPK1', 'TAB2']
hsa00512	['Mucin type O-glycan biosynthesis']	6	3.073120	0.004453	0.965258	0.969433	0.961072	0.048080	0.649286	0.905934	0.988170	1.000000	0.999750	['GALNT1', 'GALNT15', 'GALNTL5', 'GALNTL6', 'ST3GAL2', 'WBSCR17']
hsa03008	['Ribosome biogenesis in eukaryotes']	5	2.097810	0.004312	1.253044	1.258963	1.247101	0.051029	0.649286	0.905934	0.985930	1.000000	0.999750	['MDN1', 'REXO1', 'SNU13', 'UTP4', 'WDR36']
hsa00260	['Glycine, serine and threonine metabolism']	3	0.870150	0.002863	1.785626	1.795089	1.776102	0.052829	0.649286	0.905934	0.990690	1.000000	0.999750	['CTH', 'DAO', 'PGAM1']
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	8	4.344370	0.005988	0.880853	0.884824	0.876871	0.055359	0.649286	0.905934	0.978670	1.000000	0.999750	['AKT3', 'CD274', 'CD3D', 'CD3G', 'MAPK14', 'NFATC2', 'NFKBIB', 'STAT1']
hsa00310	['Lysine degradation']	6	2.921930	0.004935	1.038041	1.042906	1.033159	0.058969	0.649286	0.905934	0.980790	1.000000	0.999750	['EHMT1', 'KMT2A', 'KMT5A', 'SMYD1', 'SMYD3', 'WHSC1']
hsa04659	['Th17 cell differentiation']	8	4.316330	0.006187	0.890195	0.894325	0.886053	0.060979	0.649286	0.905934	0.976290	1.000000	0.999750	['CD3D', 'CD3G', 'IL12RB1', 'MAPK14', 'NFATC2', 'NFKBIB', 'RUNX1', 'STAT1']
hsa00330	['Arginine and proline metabolism']	3	0.916630	0.002953	1.710551	1.719817	1.701225	0.061189	0.649286	0.905934	0.987920	1.000000	0.999750	['CKMT1A', 'DAO', 'L3HYPDH']
hsa04950	['Maturity onset diabetes of the young']	2	0.423960	0.001988	2.238000	2.251468	2.224405	0.061849	0.649286	0.905934	0.993780	1.000000	0.999750	['NKX2-2', 'PKLR']
hsa04660	['T cell receptor signaling pathway']	10	5.922930	0.007077	0.755617	0.759060	0.752165	0.062169	0.649286	0.905934	0.973160	1.000000	0.999750	['AKT3', 'CD3D', 'CD3G', 'FYN', 'MAPK14', 'NFATC2', 'NFKBIB', 'PAK2', 'PDPK1', 'VAV2']
hsa03032	['DNA replication proteins']	7	3.553680	0.005744	0.978041	0.982698	0.973369	0.062979	0.649286	0.905934	0.975230	1.000000	0.999750	['CCNB2', 'DNMT3A', 'PARP1', 'RAD50', 'RFC5', 'STN1', 'TERF2']
hsa00511	['Other glycan degradation']	2	0.450380	0.002053	2.150785	2.163881	2.137570	0.069639	0.649286	0.941598	0.992330	1.000000	0.999750	['GBA', 'GLB1']
hsa04977	['Vitamin digestion and absorption']	3	1.023350	0.002980	1.551663	1.560040	1.543236	0.070609	0.649286	0.941598	0.987420	1.000000	0.999750	['CUBN', 'RBP2', 'SCARB1']
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	12	8.054880	0.007438	0.575099	0.577761	0.572432	0.074669	0.649286	0.941598	0.966280	1.000000	0.999750	['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'ITGA9', 'ITGB5', 'PRKAA1', 'SGCD', 'SLC8A1']
hsa04622	['RIG-I-like receptor signaling pathway']	4	1.645080	0.003870	1.281842	1.288613	1.275039	0.075529	0.649286	0.941598	0.980060	1.000000	0.999750	['MAPK14', 'NFKBIB', 'RIPK1', 'TANK']
hsa00052	['Galactose metabolism']	3	1.059060	0.003144	1.502178	1.510718	1.493588	0.084559	0.649286	0.996166	0.981310	1.000000	0.999750	['B4GALT2', 'GLB1', 'HKDC1']
hsa05130	['Pathogenic Escherichia coli infection']	13	8.690690	0.008688	0.580969	0.583850	0.578082	0.087379	0.649286	0.996166	0.953200	1.000000	0.999750	['BAIAP2', 'CLDN17', 'FYN', 'MAPK14', 'MYH9', 'MYO1D', 'MYO1E', 'NFKBIB', 'PAK2', 'RIPK1', 'SEC24B', 'TAB2', 'WIPF1']
hsa04960	['Aldosterone-regulated sodium reabsorption']	5	2.578550	0.004476	0.955368	0.960368	0.950351	0.092499	0.649286	0.996166	0.972330	1.000000	0.999750	['NEDD4L', 'PDPK1', 'PRKCA', 'PRKCB', 'SFN']
hsa03320	['PPAR signaling pathway']	5	2.484640	0.004747	1.008891	1.014393	1.003369	0.096809	0.657247	0.996166	0.966910	1.000000	0.999750	['ACADM', 'ACSBG2', 'PDPK1', 'SCD5', 'SCP2']
hsa04931	['Insulin resistance']	9	5.674600	0.006804	0.665406	0.668862	0.661942	0.098479	0.657247	0.996166	0.955510	1.000000	0.999750	['ACACB', 'AKT3', 'CREB5', 'GFPT2', 'PDPK1', 'PPP1R3C', 'PRKAA1', 'PRKCB', 'PRKCE']
hsa04122	['Sulfur relay system']	1	0.110240	0.001057	3.181280	3.208679	3.153351	0.103729	0.677705	0.996166	0.993760	1.000000	0.999750	['URM1']
hsa05203	['Viral carcinogenesis']	11	7.336270	0.007805	0.584385	0.587452	0.581312	0.104929	0.677705	0.996166	0.947341	1.000000	0.999750	['CREB5', 'GTF2H3', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'HLA-A', 'SCIN', 'SCRIB', 'SP100', 'VAC14']
hsa04071	['Sphingolipid signaling pathway']	12	8.287900	0.008125	0.533956	0.536782	0.531125	0.108949	0.677705	0.996166	0.943831	1.000000	0.999750	['AKT3', 'CERS6', 'FYN', 'MAP3K5', 'MAPK14', 'PDPK1', 'PPP2R5C', 'PRKCA', 'PRKCB', 'PRKCE', 'SGPL1', 'SPTLC3']
hsa04620	['Toll-like receptor signaling pathway']	5	2.594040	0.004828	0.946727	0.952088	0.941347	0.110399	0.677705	0.996166	0.960080	1.000000	0.999750	['AKT3', 'MAPK14', 'RIPK1', 'STAT1', 'TAB2']
hsa03036	['Chromosome and associated proteins']	65	56.148760	0.021412	0.211186	0.212285	0.210085	0.110709	0.677705	0.996166	0.913671	1.000000	0.999750	['AKAP9', 'ANAPC7', 'ANKS4B', 'ARHGEF10', 'ARID1A', 'ARMC9', 'BBS9', 'CBX7', 'CCNB2', 'CDH13', 'CDK5RAP2', 'CEP250', 'CEP41', 'CHTF8', 'CNTLN', 'DDX6', 'DISC1', 'DLGAP1', 'DNMT3A', 'DYNC1H1', 'EHMT1', 'ELP3', 'EVC2', 'FAM92B', 'H2AFX', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'KDM2B', 'KDM5A', 'KMT2A', 'KMT5A', 'LBR', 'MBD5', 'MYO1D', 'MYO1E', 'MYT1', 'MYT1L', 'NCOA3', 'NCOA6', 'NEK8', 'OIP5', 'PARP1', 'PHC2', 'PHF20', 'PPP2R5C', 'RFC5', 'RTN1', 'RTN3', 'RTN4', 'SCML4', 'SETD5', 'SF3B3', 'SMYD1', 'SMYD3', 'SPAG4', 'STAG1', 'SUPT20H', 'SUPT6H', 'TDRD9', 'TSKS', 'USH2A', 'WHRN', 'WHSC1']
hsa04930	['Type II diabetes mellitus']	6	3.503960	0.005138	0.775976	0.780201	0.771739	0.111379	0.677705	0.996166	0.959180	1.000000	0.999750	['CACNA1B', 'CACNA1C', 'CACNA1G', 'HKDC1', 'PKLR', 'PRKCE']
hsa05164	['Influenza A']	8	4.943420	0.006564	0.694491	0.698317	0.690654	0.111869	0.677705	0.996166	0.948171	1.000000	0.999750	['AKT3', 'FDPS', 'NFKBIB', 'OAS2', 'PRKCA', 'PRKCB', 'RNASEL', 'STAT1']
hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	2	0.625870	0.002296	1.676065	1.686611	1.665442	0.114899	0.677705	0.999353	0.985960	1.000000	0.999750	['B4GALT2', 'ST3GAL2']
hsa04261	['Adrenergic signaling in cardiomyocytes']	15	11.155840	0.008985	0.427163	0.429485	0.424838	0.120989	0.677705	1.000000	0.932401	1.000000	0.999750	['AKT3', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'CREB5', 'MAPK14', 'MYL4', 'PPP2R5C', 'PRKCA', 'RAPGEF3', 'SLC8A1']
hsa04664	['Fc epsilon RI signaling pathway']	7	4.335520	0.005944	0.691150	0.695100	0.687189	0.127069	0.678976	1.000000	0.946221	1.000000	0.999750	['AKT3', 'FYN', 'IL13', 'MAPK14', 'PDPK1', 'PRKCA', 'VAV2']
hsa00061	['Fatty acid biosynthesis']	2	0.636660	0.002430	1.651405	1.662374	1.640352	0.128789	0.678976	1.000000	0.978740	1.000000	0.999750	['ACACB', 'ACSBG2']
hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	6	3.888720	0.004827	0.625667	0.629244	0.622081	0.142399	0.759868	1.000000	0.949371	1.000000	0.999750	['CA4', 'CNTN1', 'CPM', 'GPC6', 'HLA-A', 'NCAM2']
hsa04070	['Phosphatidylinositol signaling system']	12	8.790750	0.008056	0.448976	0.451618	0.446330	0.144569	0.759868	1.000000	0.922661	1.000000	0.999750	['DGKA', 'DGKD', 'DGKI', 'INPP5E', 'PI4K2A', 'PI4K2B', 'PI4KB', 'PIP4K2A', 'PLCE1', 'PPIP5K1', 'PRKCA', 'PRKCB']
hsa05340	['Primary immunodeficiency']	2	0.677600	0.002542	1.561494	1.572279	1.550628	0.145259	0.759868	1.000000	0.971690	1.000000	0.999750	['CD3D', 'TNFRSF13B']
hsa04714	['Thermogenesis']	12	8.733650	0.008345	0.458378	0.461132	0.455618	0.147119	0.759868	1.000000	0.918021	1.000000	0.999750	['ADCY10', 'ARID1A', 'ATP5L', 'COX5A', 'COX6B2', 'CREB5', 'DPF3', 'MAP3K5', 'MAPK14', 'PRDM16', 'PRKAA1', 'PRKG1']
hsa05033	['Nicotine addiction']	6	3.722540	0.005468	0.688675	0.692907	0.684431	0.151758	0.759868	1.000000	0.937901	1.000000	0.999750	['CACNA1B', 'GABRA4', 'GABRB1', 'GRIN2C', 'GRIN3A', 'SLC17A8']
hsa05034	['Alcoholism']	9	6.204760	0.007126	0.536550	0.539860	0.533232	0.152558	0.759868	1.000000	0.922471	1.000000	0.999750	['CREB5', 'GNG7', 'GRIN2C', 'GRIN3A', 'H2AFX', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD']
hsa05166	['Human T-cell leukemia virus 1 infection']	12	8.842590	0.008666	0.440494	0.443318	0.437663	0.164258	0.774367	1.000000	0.904221	1.000000	0.999750	['AKT3', 'ANAPC7', 'B2M', 'CCNB2', 'CD3D', 'CD3G', 'CREB5', 'FDPS', 'HLA-A', 'NFATC2', 'NRP1', 'VAC14']
hsa05017	['Spinocerebellar ataxia']	13	9.845440	0.008672	0.400984	0.403523	0.398440	0.165468	0.774367	1.000000	0.905171	1.000000	0.999750	['AKT3', 'ATP2A2', 'ATXN10', 'ATXN2', 'FGF14', 'GRIN2C', 'GRIN3A', 'GRM1', 'MAP3K5', 'PRKCA', 'PRKCB', 'PSMD14', 'SHFM1']
hsa05230	['Central carbon metabolism in cancer']	5	3.003900	0.005132	0.735091	0.740012	0.730154	0.173018	0.778199	1.000000	0.928621	1.000000	0.999750	['AKT3', 'FGFR2', 'HKDC1', 'NTRK3', 'PGAM1']
hsa00514	['Other types of O-glycan biosynthesis']	6	3.986510	0.005269	0.589836	0.593645	0.586018	0.176458	0.783746	1.000000	0.928871	1.000000	0.999750	['B4GALT2', 'GALNT1', 'GALNT15', 'GALNTL5', 'GALNTL6', 'WBSCR17']
hsa04672	['Intestinal immune network for IgA production']	2	0.769510	0.002717	1.377988	1.388139	1.367765	0.178008	0.783746	1.000000	0.960710	1.000000	0.999750	['TNFRSF13B', 'TNFSF13B']
hsa03051	['Proteasome']	3	1.498890	0.003790	1.001068	1.008345	0.993754	0.187808	0.800921	1.000000	0.938921	1.000000	0.999750	['HSPA8', 'PSMD14', 'SHFM1']
hsa05160	['Hepatitis C']	8	5.572510	0.006996	0.521673	0.525290	0.518046	0.188278	0.800921	1.000000	0.902361	1.000000	0.999750	['AKT3', 'CLDN17', 'LDLR', 'OAS2', 'RIPK1', 'RNASEL', 'SCARB1', 'STAT1']
hsa04919	['Thyroid hormone signaling pathway']	10	7.395710	0.007713	0.435239	0.438246	0.432227	0.191568	0.800921	1.000000	0.895291	1.000000	0.999750	['AKT3', 'ATP2A2', 'NCOA3', 'NOTCH3', 'PDPK1', 'PLCE1', 'PRKCA', 'PRKCB', 'SLC16A10', 'STAT1']
hsa01523	['Antifolate resistance']	2	0.825230	0.002703	1.277132	1.286552	1.267650	0.192558	0.800921	1.000000	0.960110	1.000000	0.999750	['ABCC3', 'ATIC']
hsa05168	['Herpes simplex virus 1 infection']	12	8.992470	0.009287	0.416245	0.419222	0.413262	0.193448	0.800921	1.000000	0.880291	1.000000	0.999750	['AKT3', 'B2M', 'HLA-A', 'OAS2', 'PDIA3', 'RNASEL', 'SP100', 'STAT1', 'TAB2', 'ZNF205', 'ZNF282', 'ZNF679']
hsa05321	['Inflammatory bowel disease (IBD)']	3	1.532350	0.003804	0.969217	0.976361	0.962037	0.195248	0.800921	1.000000	0.936291	1.000000	0.999750	['IL12RB1', 'IL13', 'STAT1']
hsa00010	['Glycolysis / Gluconeogenesis']	3	1.537080	0.003837	0.964770	0.971955	0.957550	0.197288	0.800921	1.000000	0.933731	1.000000	0.999750	['HKDC1', 'PGAM1', 'PKLR']
hsa05414	['Dilated cardiomyopathy (DCM)']	11	8.493500	0.007699	0.373072	0.375685	0.370455	0.199748	0.800921	1.000000	0.890951	1.000000	0.999750	['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'ITGA9', 'ITGB5', 'SGCD', 'SLC8A1']
hsa00670	['One carbon pool by folate']	2	0.861810	0.002764	1.214558	1.223783	1.205274	0.209538	0.800921	1.000000	0.955170	1.000000	0.999750	['ATIC', 'MTHFD1L']
hsa04054	['Pattern recognition receptors']	3	1.587420	0.003876	0.918279	0.925306	0.911217	0.210818	0.800921	1.000000	0.928401	1.000000	0.999750	['LY75-CD302', 'NLRP14', 'NLRP7']
hsa04010	['MAPK signaling pathway']	22	18.517490	0.012017	0.248615	0.250486	0.246741	0.211588	0.800921	1.000000	0.853061	1.000000	0.999750	['AKT3', 'ANGPT1', 'CACNA1B', 'CACNA1C', 'CACNA1G', 'CACNA1I', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'DUSP5', 'FGFR2', 'HSPA8', 'MAP3K5', 'MAPK14', 'MAPKAPK5', 'MEF2C', 'PAK2', 'PRKCA', 'PRKCB', 'TAB2']
hsa04145	['Phagosome']	6	4.042620	0.006071	0.569672	0.573999	0.565332	0.214698	0.800921	1.000000	0.895011	1.000000	0.999750	['ATP6V0A2', 'DYNC1H1', 'HLA-A', 'ITGB5', 'SCARB1', 'THBS3']
hsa05310	['Asthma']	1	0.241780	0.001549	2.048233	2.066598	2.029632	0.215598	0.800921	1.000000	0.975820	1.000000	0.999750	['IL13']
hsa04920	['Adipocytokine signaling pathway']	5	3.256950	0.005303	0.618407	0.623097	0.613701	0.217248	0.800921	1.000000	0.903871	1.000000	0.999750	['ACACB', 'ACSBG2', 'AKT3', 'NFKBIB', 'PRKAA1']
hsa04210	['Apoptosis']	7	4.962870	0.006528	0.496180	0.499971	0.492380	0.219378	0.800921	1.000000	0.887551	1.000000	0.999750	['AKT3', 'DFFB', 'MAP3K5', 'PARP1', 'PDPK1', 'RIPK1', 'SPTAN1']
hsa00524	['Neomycin, kanamycin and gentamicin biosynthesis']	1	0.241460	0.001503	2.050144	2.067996	2.032068	0.220818	0.800921	1.000000	0.980090	1.000000	0.999750	['HKDC1']
hsa00190	['Oxidative phosphorylation']	4	2.426980	0.004787	0.720838	0.726518	0.715135	0.221748	0.800921	1.000000	0.906371	1.000000	0.999750	['ATP5L', 'ATP6V0A2', 'COX5A', 'COX6B2']
hsa05020	['Prion diseases']	3	1.711310	0.003705	0.809861	0.816096	0.803600	0.229618	0.800921	1.000000	0.926941	1.000000	0.999750	['C8A', 'FYN', 'NCAM2']
hsa04668	['TNF signaling pathway']	6	4.186860	0.006032	0.519094	0.523245	0.514931	0.233318	0.800921	1.000000	0.884311	1.000000	0.999750	['AKT3', 'CREB5', 'MAP3K5', 'MAPK14', 'RIPK1', 'TAB2']
hsa03040	['Spliceosome']	4	2.476970	0.004865	0.691424	0.697080	0.685745	0.233458	0.800921	1.000000	0.899511	1.000000	0.999750	['HSPA8', 'SF3B3', 'SNU13', 'WBP11']
hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	2	0.929510	0.002834	1.105458	1.114228	1.096633	0.234338	0.800921	1.000000	0.945971	1.000000	0.999750	['GLB1', 'ST3GAL2']
hsa05135	['Yersinia infection']	9	6.895200	0.007553	0.384333	0.387490	0.381169	0.242508	0.800921	1.000000	0.861641	1.000000	0.999750	['AKT3', 'ARHGEF28', 'BAIAP2', 'DOCK1', 'MAPK14', 'NFATC2', 'TAB2', 'VAV2', 'WIPF1']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	8	6.047920	0.006883	0.403561	0.406841	0.400274	0.243358	0.800921	1.000000	0.868261	1.000000	0.999750	['AKT3', 'COL1A2', 'MAPK14', 'PLCE1', 'PRKCA', 'PRKCB', 'PRKCE', 'STAT1']
hsa00513	['Various types of N-glycan biosynthesis']	4	2.587260	0.004712	0.628575	0.633821	0.623310	0.254327	0.802493	1.000000	0.896011	1.000000	0.999750	['B4GALT2', 'CHST9', 'MAN1C1', 'MGAT4A']
hsa03060	['Protein export']	2	1.063970	0.002606	0.910543	0.917594	0.903457	0.255427	0.802493	1.000000	0.951920	1.000000	0.999750	['SEC63', 'SPCS3']
hsa04929	['GnRH secretion']	8	6.173400	0.006704	0.373935	0.377065	0.370798	0.257427	0.803629	1.000000	0.863191	1.000000	0.999750	['AKT3', 'CACNA1C', 'CACNA1G', 'CACNA1I', 'HCN3', 'KCNN3', 'PRKCA', 'PRKCB']
hsa04144	['Endocytosis']	16	13.429940	0.010549	0.252619	0.254884	0.250351	0.259407	0.804588	1.000000	0.823662	1.000000	0.999750	['ACAP2', 'AGAP1', 'DAB2', 'DNM3', 'FGFR2', 'GIT1', 'GRK4', 'HLA-A', 'HSPA8', 'LDLR', 'NEDD4L', 'RAB35', 'RABEP1', 'VPS25', 'VPS4A', 'WIPF1']
hsa03050	['Proteasome']	2	0.987720	0.003074	1.017826	1.026777	1.008819	0.260137	0.804588	1.000000	0.926371	1.000000	0.999750	['PSMD14', 'SHFM1']
hsa04925	['Aldosterone synthesis and secretion']	10	8.012400	0.007655	0.319694	0.322448	0.316934	0.261497	0.804588	1.000000	0.848402	1.000000	0.999750	['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'PDE2A', 'PRKCA', 'PRKCB', 'PRKCE', 'SCARB1']
hsa04370	['VEGF signaling pathway']	5	3.505620	0.005317	0.512258	0.516628	0.507876	0.261677	0.804588	1.000000	0.879881	1.000000	0.999750	['AKT3', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB']
hsa04623	['Cytosolic DNA-sensing pathway']	2	0.996590	0.003083	1.004928	1.013827	0.995973	0.262667	0.804588	1.000000	0.924971	1.000000	0.999750	['NFKBIB', 'RIPK1']
hsa05132	['Salmonella infection']	11	8.847370	0.008716	0.314183	0.317023	0.311338	0.264447	0.804588	1.000000	0.833682	1.000000	0.999750	['AHNAK2', 'AKT3', 'DYNC1H1', 'FGD4', 'FHOD1', 'FYCO1', 'MAPK14', 'MYH9', 'RIPK1', 'TAB2', 'VPS33A']
hsa04131	['Membrane trafficking']	90	84.696710	0.024733	0.087619	0.088461	0.086776	0.266497	0.804588	1.000000	0.771952	1.000000	0.999750	['ACAP2', 'ACTN2', 'AGAP1', 'ANKRD13A', 'ANKRD13B', 'ANKRD13C', 'ANKRD2', 'ANKS4B', 'ANXA4', 'ARHGAP12', 'ARHGAP15', 'ARHGEF10', 'ARHGEF28', 'ARHGEF3', 'ARL8B', 'BAIAP2', 'BICD1', 'BNIP1', 'CADPS', 'CHN2', 'COG4', 'COG8', 'CTBP2', 'DAB2', 'DEPTOR', 'DNM3', 'DOCK1', 'DOCK2', 'DUOX1', 'ERGIC3', 'FBXW7', 'FNBP1', 'FYCO1', 'FYN', 'GIT1', 'GRB10', 'HKDC1', 'HSPA8', 'IER3IP1', 'IGFBP7', 'ITGB5', 'LDLR', 'LGALS8', 'LRP1B', 'MAN1C1', 'MAP1LC3A', 'MEGF11', 'MYO1D', 'MYO1E', 'NCAM2', 'NCOA6', 'NEDD4L', 'NME7', 'OSBPL6', 'PARK2', 'PDIA3', 'PDPK1', 'PGAM1', 'PI4K2A', 'PI4K2B', 'PLCE1', 'PRKAA1', 'PRKCA', 'RAB35', 'RABEP1', 'RHOV', 'RIMS4', 'RTN1', 'RTN3', 'RTN4', 'SCAMP3', 'SCARB1', 'SEC13', 'SEC24B', 'SEPT2', 'SHFM1', 'SRGAP1', 'STX8', 'SYT6', 'TBC1D1', 'TBC1D8', 'THBS3', 'TMED6', 'TRAPPC8', 'VPS13D', 'VPS25', 'VPS33A', 'VPS4A', 'WIPF1', 'YES1']
hsa04650	['Natural killer cell mediated cytotoxicity']	7	5.279470	0.006646	0.406962	0.410589	0.403325	0.267207	0.804588	1.000000	0.854781	1.000000	0.999750	['FYN', 'HLA-A', 'NFATC2', 'PRKCA', 'PRKCB', 'SH3BP2', 'VAV2']
hsa00780	['Biotin metabolism']	1	0.289010	0.001522	1.790809	1.805921	1.775536	0.276027	0.804588	1.000000	0.987050	1.000000	0.999750	['HLCS']
hsa00561	['Glycerolipid metabolism']	5	3.588580	0.005301	0.478515	0.482771	0.474246	0.276247	0.804588	1.000000	0.871601	1.000000	0.999750	['DGKA', 'DGKD', 'DGKI', 'PLPP2', 'PNPLA3']
hsa04927	['Cortisol synthesis and secretion']	7	5.384060	0.006378	0.378660	0.382074	0.375238	0.279167	0.804588	1.000000	0.853341	1.000000	0.999750	['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'MRAP', 'SCARB1']
