Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	4	1.98469000	0.00383246	1.01108632	1.01664731	1.00550381	0.10824892	1.00000000	1.00000000	0.97286027	1.00000000	0.99450920	['EXT1', 'NDST3', 'NDST4', 'XYLT1']
hsa04622	['RIG-I-like receptor signaling pathway']	3	1.18123000	0.00332025	1.34467260	1.35276026	1.33653934	0.11040890	1.00000000	1.00000000	0.97326027	1.00000000	0.99450920	['IFNE', 'MAPK10', 'TRIM25']
hsa01523	['Antifolate resistance']	2	0.59475000	0.00233101	1.74964473	1.76090939	1.73829142	0.11198888	1.00000000	1.00000000	0.98321017	1.00000000	0.99450920	['ABCC4', 'DHFR']
hsa00480	['Glutathione metabolism']	2	0.61082000	0.00244438	1.71118079	1.72268158	1.69958759	0.12255877	1.00000000	1.00000000	0.97706023	1.00000000	0.99450920	['ODC1', 'RRM1']
hsa04914	['Progesterone-mediated oocyte maturation']	6	3.46995000	0.00549687	0.79004763	0.79461125	0.78546952	0.12399876	1.00000000	1.00000000	0.95074049	1.00000000	0.99450920	['AKT3', 'CCNB1', 'CPEB3', 'IGF1R', 'MAPK10', 'PIK3CD']
hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	1	0.14229000	0.00118069	2.81309382	2.83683969	2.78895056	0.13388866	1.00000000	1.00000000	0.99185008	1.00000000	0.99450920	['GGCX']
hsa03011	['Ribosome']	3	1.26773000	0.00353011	1.24271499	1.25072734	1.23465789	0.13430866	1.00000000	1.00000000	0.96228038	1.00000000	0.99450920	['MRPL1', 'MRPS18C', 'MRPS6']
hsa04064	['NF-kappa B signaling pathway']	5	2.81242000	0.00497206	0.83011604	0.83520810	0.82500594	0.14137859	1.00000000	1.00000000	0.94562054	1.00000000	0.99450920	['CFLAR', 'ERC1', 'PRKCQ', 'RELB', 'TRIM25']
hsa00513	['Various types of N-glycan biosynthesis']	4	2.07367000	0.00424535	0.94781368	0.95370878	0.94189439	0.14256857	1.00000000	1.00000000	0.95419046	1.00000000	0.99450920	['CHST9', 'FUT8', 'MAN1C1', 'MAN2A1']
hsa04146	['Peroxisome']	4	2.03454000	0.00436569	0.97529736	0.98147554	0.96909259	0.14321857	1.00000000	1.00000000	0.95037050	1.00000000	0.99450920	['AGPS', 'FAR2', 'PEX10', 'PEX5L']
hsa04514	['Cell adhesion molecules (CAMs)']	10	7.05457000	0.00737825	0.50336995	0.50638457	0.50034901	0.14660853	1.00000000	1.00000000	0.92582074	1.00000000	0.99450920	['CD2', 'CDH1', 'CDH4', 'ITGAV', 'ITGB2', 'JAM2', 'MPZL1', 'NRCAM', 'PTPRF', 'PTPRM']
hsa04660	['T cell receptor signaling pathway']	7	4.44940000	0.00621940	0.65374412	0.65777171	0.64970525	0.14877851	1.00000000	1.00000000	0.93141069	1.00000000	0.99450920	['AKT3', 'ITK', 'MAPK10', 'PAK5', 'PIK3CD', 'PRKCQ', 'VAV2']
hsa04024	['cAMP signaling pathway']	15	11.37651000	0.00956015	0.39890445	0.40132713	0.39647770	0.15012850	1.00000000	1.00000000	0.90978090	1.00000000	0.99450920	['ABCC4', 'AKT3', 'CACNA1D', 'CNGB3', 'CREB5', 'GRIA1', 'MAPK10', 'PDE3A', 'PDE4B', 'PIK3CD', 'PTGER3', 'ROCK2', 'RYR2', 'TIAM1', 'VAV2']
hsa00601	['Glycosphingolipid biosynthesis - lacto and neolacto series']	2	0.70182000	0.00253884	1.51082703	1.52122736	1.50035118	0.15071849	1.00000000	1.00000000	0.97264027	1.00000000	0.99450920	['GCNT2', 'ST3GAL4']
hsa00790	['Folate biosynthesis']	2	0.75024000	0.00251734	1.41457591	1.42422515	1.40486170	0.16028840	1.00000000	1.00000000	0.97316027	1.00000000	0.99450920	['AKR1C3', 'DHFR']
hsa04137	['Mitophagy - animal']	4	2.30399000	0.00404089	0.79586554	0.80091728	0.79079606	0.16587834	1.00000000	1.00000000	0.94654053	1.00000000	0.99450920	['AMBRA1', 'CALCOCO2', 'MAPK10', 'PARK2']
hsa05218	['Melanoma']	5	2.96353000	0.00510147	0.75461143	0.75956986	0.74963590	0.16598834	1.00000000	1.00000000	0.93259067	1.00000000	0.99450920	['AKT3', 'CDH1', 'HGF', 'IGF1R', 'PIK3CD']
hsa03060	['Protein export']	2	0.85533000	0.00241168	1.22544695	1.23355972	1.21728831	0.17144829	1.00000000	1.00000000	0.97480025	1.00000000	0.99450920	['IMMP2L', 'SRP68']
hsa04145	['Phagosome']	5	2.99109000	0.00526379	0.74125677	0.74632564	0.73617004	0.17697823	1.00000000	1.00000000	0.92438076	1.00000000	0.99450920	['ATP6V1G3', 'ITGAV', 'ITGB2', 'ITGB5', 'STX7']
hsa04670	['Leukocyte transendothelial migration']	7	4.74446000	0.00621482	0.56111103	0.56488569	0.55732646	0.18087819	1.00000000	1.00000000	0.91395086	1.00000000	0.99450920	['CTNNA3', 'ITGB2', 'ITK', 'JAM2', 'PIK3CD', 'ROCK2', 'VAV2']
hsa01009	['Protein phosphatases and associated proteins']	29	24.66494000	0.01353013	0.23359112	0.23517306	0.23200745	0.18345817	1.00000000	1.00000000	0.86956130	1.00000000	0.99450920	['CDC14B', 'CPPED1', 'CSMD1', 'CSMD3', 'DUSP27', 'EYA1', 'EYA2', 'FARP1', 'MYO1D', 'PPP4R3A', 'PREX2', 'PTPN4', 'PTPRF', 'PTPRG', 'PTPRK', 'PTPRM', 'PTPRZ1', 'SH3RF2', 'SLC12A2', 'SMARCB1', 'SPOCD1', 'STAU1', 'SVEP1', 'TMEM132B', 'TMEM132C', 'TMEM132D', 'UBASH3B', 'VPS54', 'ZFYVE1']
hsa04115	['p53 signaling pathway']	3	1.54148000	0.00379547	0.96064633	0.96773337	0.95352430	0.19820802	1.00000000	1.00000000	0.93587064	1.00000000	0.99450920	['CCNB1', 'SERPINB5', 'SESN1']
hsa04917	['Prolactin signaling pathway']	4	2.33681000	0.00456181	0.77545956	0.78108131	0.76981582	0.19879801	1.00000000	1.00000000	0.92250077	1.00000000	0.99450920	['AKT3', 'GALT', 'MAPK10', 'PIK3CD']
hsa04625	['C-type lectin receptor signaling pathway']	5	3.16143000	0.00523533	0.66135082	0.66612113	0.65656468	0.20025800	1.00000000	1.00000000	0.91402086	1.00000000	0.99450920	['AKT3', 'ARHGEF12', 'MAPK10', 'PIK3CD', 'RELB']
hsa04340	['Hedgehog signaling pathway']	4	2.35026000	0.00455043	0.76717963	0.77275536	0.76158228	0.20172798	1.00000000	1.00000000	0.92384076	1.00000000	0.99450920	['CSNK1G1', 'EVC', 'EVC2', 'LRP2']
hsa04130	['SNARE interactions in vesicular transport']	2	0.87469000	0.00276494	1.19315629	1.20224844	1.18400649	0.21183788	1.00000000	1.00000000	0.95396046	1.00000000	0.99450920	['STX7', 'VTI1A']
hsa01002	['Peptidases and inhibitors']	28	24.06065000	0.01399383	0.21875121	0.22042840	0.21707207	0.21552784	1.00000000	1.00000000	0.84309157	1.00000000	0.99450920	['ADAM17', 'ADAM9', 'ADAMTS12', 'ADAMTS16', 'ADAMTS17', 'ADAMTS18', 'ADAMTS19', 'ADAMTS3', 'ADGRA3', 'ADGRB3', 'ADGRV1', 'AGBL1', 'CFI', 'CFLAR', 'CPQ', 'CPXM2', 'FSTL5', 'IMMP2L', 'MME', 'MMP16', 'MMP3', 'NAALADL2', 'PCSK6', 'PPME1', 'PSMA3', 'SCRN1', 'SERPINB5', 'VCPIP1']
hsa05144	['Malaria']	2	0.89220000	0.00291077	1.16456095	1.17394385	1.15511662	0.22405776	1.00000000	1.00000000	0.94332057	1.00000000	0.99450920	['HGF', 'ITGB2']
hsa04931	['Insulin resistance']	6	4.14683000	0.00595684	0.53295360	0.53709246	0.52880283	0.22530775	1.00000000	1.00000000	0.89091109	1.00000000	0.99450920	['AKT3', 'CREB5', 'MAPK10', 'PIK3CD', 'PRKCQ', 'PTPRF']
hsa00512	['Mucin type O-glycan biosynthesis']	4	2.60038000	0.00418467	0.62127754	0.62591340	0.61662673	0.23386766	1.00000000	1.00000000	0.91959080	1.00000000	0.99450920	['GALNT18', 'GALNT7', 'GALNTL6', 'WBSCR17']
hsa04216	['Ferroptosis']	2	0.93611000	0.00293620	1.09525003	1.10427207	1.08617121	0.23895761	1.00000000	1.00000000	0.93966060	1.00000000	0.99450920	['SLC39A14', 'SLC7A11']
hsa05202	['Transcriptional misregulation in cancer']	9	6.83967000	0.00767966	0.39599828	0.39923440	0.39275489	0.23916761	1.00000000	1.00000000	0.86363136	1.00000000	0.99450920	['ARNT2', 'BMP2K', 'EYA1', 'FLI1', 'FUT8', 'IGF1R', 'MMP3', 'RUNX2', 'SMAD1']
hsa00190	['Oxidative phosphorylation']	3	1.74975000	0.00408184	0.77781369	0.78452912	0.77106686	0.25534745	1.00000000	1.00000000	0.90411096	1.00000000	0.99450920	['ATP6V1G3', 'COX10', 'COX7B2']
hsa05213	['Endometrial cancer']	4	2.61892000	0.00468064	0.61102801	0.61617570	0.60586189	0.25687743	1.00000000	1.00000000	0.89283107	1.00000000	0.99450920	['AKT3', 'CDH1', 'CTNNA3', 'PIK3CD']
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	9	7.10468000	0.00712712	0.34115533	0.34404693	0.33825792	0.25899741	1.00000000	1.00000000	0.85533145	1.00000000	0.99450920	['ACTN2', 'CACNA1D', 'CACNA2D3', 'CACNB2', 'CTNNA3', 'ITGAV', 'ITGB5', 'RYR2', 'SGCD']
hsa05418	['Fluid shear stress and atherosclerosis']	5	3.48960000	0.00559751	0.51886642	0.52348734	0.51423066	0.26690733	1.00000000	1.00000000	0.87067129	1.00000000	0.99450920	['AKT3', 'ITGAV', 'MAPK10', 'PIK3CD', 'TXN']
hsa00562	['Inositol phosphate metabolism']	6	4.42324000	0.00608772	0.43985898	0.44382469	0.43588233	0.27335727	1.00000000	1.00000000	0.85894141	1.00000000	0.99450920	['ITPK1', 'PI4K2A', 'PIK3C2G', 'PIK3CD', 'PIP4K2A', 'PIP5K1B']
hsa04515	['Cell adhesion molecules']	17	14.70681000	0.01021428	0.20905040	0.21105299	0.20704502	0.27859721	1.00000000	1.00000000	0.81100189	1.00000000	0.99450920	['CDH1', 'CDH13', 'CDH17', 'CDH4', 'CDH8', 'CLSTN1', 'CNTN4', 'CNTN6', 'DSC3', 'DSCAM', 'ITGAV', 'ITGB2', 'ITGB5', 'MPZL1', 'OPCML', 'ROBO1', 'SDK1']
hsa05168	['Herpes simplex virus 1 infection']	8	6.16593000	0.00779893	0.37568149	0.37932645	0.37202730	0.27895721	1.00000000	1.00000000	0.83033170	1.00000000	0.99450920	['AKT3', 'PIK3CD', 'SRSF4', 'ZFP1', 'ZNF141', 'ZNF175', 'ZNF431', 'ZNF793']
hsa05222	['Small cell lung cancer']	6	4.46023000	0.00613198	0.42784439	0.43180582	0.42387206	0.28010720	1.00000000	1.00000000	0.85340147	1.00000000	0.99450920	['AKT3', 'COL4A1', 'COL4A3', 'ITGAV', 'LAMB3', 'PIK3CD']
hsa04620	['Toll-like receptor signaling pathway']	3	1.85140000	0.00411597	0.69634587	0.70274635	0.68991687	0.28047720	1.00000000	1.00000000	0.89280107	1.00000000	0.99450920	['AKT3', 'MAPK10', 'PIK3CD']
hsa03110	['Chaperones and folding catalysts']	6	4.63845000	0.00652703	0.37131971	0.37537421	0.36725379	0.31793682	1.00000000	1.00000000	0.82138179	1.00000000	0.99450920	['DNAJA3', 'DNAJA4', 'HSPB7', 'PCSK6', 'TXN', 'TXNDC5']
hsa04960	['Aldosterone-regulated sodium reabsorption']	3	2.00065000	0.00397893	0.58449370	0.59022084	0.57874374	0.31893681	1.00000000	1.00000000	0.88087119	1.00000000	0.99450920	['NEDD4L', 'NR3C2', 'PIK3CD']
hsa05142	['Chagas disease (American trypanosomiasis)']	5	3.76162000	0.00572581	0.41057398	0.41495935	0.40617524	0.31944681	1.00000000	1.00000000	0.83346167	1.00000000	0.99450920	['AKT3', 'CFLAR', 'GNA14', 'MAPK10', 'PIK3CD']
hsa02044	['Secretion system']	1	0.38911000	0.00194325	1.36175004	1.37608847	1.34726767	0.32610674	1.00000000	1.00000000	0.94342057	1.00000000	0.99450920	['SRP68']
hsa05133	['Pertussis']	2	1.17550000	0.00331611	0.76672546	0.77484233	0.75856266	0.32935671	1.00000000	1.00000000	0.89222108	1.00000000	0.99450920	['ITGB2', 'MAPK10']
hsa04611	['Platelet activation']	8	6.59465000	0.00727543	0.27870391	0.28188365	0.27551714	0.33168668	1.00000000	1.00000000	0.80148199	1.00000000	0.99450920	['AKT3', 'ARHGEF12', 'MYLK', 'P2RY12', 'PIK3CD', 'PRKG1', 'ROCK2', 'STIM1']
hsa04722	['Neurotrophin signaling pathway']	6	4.72555000	0.00643068	0.34448025	0.34840145	0.34054836	0.33253667	1.00000000	1.00000000	0.81444186	1.00000000	0.99450920	['AKT3', 'CRK', 'IRAK3', 'MAPK10', 'NTRK2', 'PIK3CD']
hsa01001	['Protein kinases']	31	28.52112000	0.01497495	0.12023758	0.12175175	0.11872182	0.33338667	1.00000000	1.00000000	0.73968260	1.00000000	0.99450920	['AKT3', 'ALK', 'ALPK2', 'BMP2K', 'CDKL4', 'CSNK1G1', 'EPHA6', 'ERBB4', 'GUCY2C', 'HIPK2', 'IGF1R', 'IRAK3', 'ITK', 'MAP4K5', 'MAPK10', 'MAST2', 'MERTK', 'MYLK', 'NEK10', 'NEK7', 'NTRK2', 'PAK5', 'PRKCQ', 'PRKG1', 'ROCK2', 'ROS1', 'STK33', 'STK39', 'TBCK', 'TLK2', 'TNIK']
hsa04973	['Carbohydrate digestion and absorption']	3	2.06418000	0.00421165	0.53939372	0.54526895	0.53349447	0.34274657	1.00000000	1.00000000	0.85927141	1.00000000	0.99450920	['AKT3', 'CACNA1D', 'PIK3CD']
hsa04923	['Regulation of lipolysis in adipocytes']	4	2.99748000	0.00476392	0.41624987	0.42082837	0.41165679	0.34483655	1.00000000	1.00000000	0.84472155	1.00000000	0.99450920	['AKT3', 'PIK3CD', 'PRKG1', 'PTGER3']
hsa04913	['Ovarian steroidogenesis']	3	2.08197000	0.00426454	0.52701322	0.53291135	0.52109088	0.34572654	1.00000000	1.00000000	0.85468145	1.00000000	0.99450920	['AKR1C3', 'CYP1B1', 'IGF1R']
hsa05205	['Proteoglycans in cancer']	11	9.55724000	0.00881852	0.20283757	0.20549748	0.20017275	0.35346647	1.00000000	1.00000000	0.76356236	1.00000000	0.99450920	['AKT3', 'ARHGEF12', 'ERBB4', 'HGF', 'IGF1R', 'ITGAV', 'ITGB5', 'PIK3CD', 'ROCK2', 'TIAM1', 'VAV2']
hsa00510	['N-Glycan biosynthesis']	3	2.18076000	0.00438131	0.46013150	0.46591684	0.45432286	0.37549625	1.00000000	1.00000000	0.83494165	1.00000000	0.99450920	['FUT8', 'MAN1C1', 'MAN2A1']
hsa00590	['Arachidonic acid metabolism']	2	1.29752000	0.00348115	0.62424322	0.63196382	0.61648109	0.37625624	1.00000000	1.00000000	0.86408136	1.00000000	0.99450920	['AKR1C3', 'PLA2G2F']
hsa04978	['Mineral absorption']	2	1.31721000	0.00344579	0.60251463	0.61004307	0.59494670	0.38414616	1.00000000	1.00000000	0.86319137	1.00000000	0.99450920	['HMOX2', 'MT1H']
hsa03020	['RNA polymerase']	1	0.47559000	0.00214318	1.07220971	1.08515411	1.05914813	0.38419616	1.00000000	1.00000000	0.92075079	1.00000000	0.99450920	['POLR3C']
hsa00030	['Pentose phosphate pathway']	1	0.47413000	0.00213033	1.07664541	1.08955196	1.06362236	0.38478615	1.00000000	1.00000000	0.92233078	1.00000000	0.99450920	['RPIA']
hsa04966	['Collecting duct acid secretion']	1	0.48784000	0.00217419	1.03552004	1.04832261	1.02260284	0.39071609	1.00000000	1.00000000	0.91598084	1.00000000	0.99450920	['ATP6V1G3']
hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	1	0.46758000	0.00200945	1.09671487	1.10906200	1.08426116	0.39646604	1.00000000	1.00000000	0.93488065	1.00000000	0.99450920	['FUT8']
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	4	3.21534000	0.00526008	0.31502870	0.31974130	0.31030065	0.40134599	1.00000000	1.00000000	0.79084209	1.00000000	0.99450920	['AKT3', 'ALK', 'PIK3CD', 'PRKCQ']
hsa00536	['Glycosaminoglycan binding proteins']	10	8.96235000	0.00856387	0.15805103	0.16080550	0.15529129	0.40544595	1.00000000	1.00000000	0.72454275	1.00000000	0.99450920	['ANXA5', 'COL13A1', 'COL4A1', 'COL4A3', 'COL5A2', 'FBN1', 'HGF', 'IMPG1', 'SLIT3', 'STAB2']
hsa00410	['beta-Alanine metabolism']	2	1.37442000	0.00328163	0.54117706	0.54804996	0.53427127	0.40944591	1.00000000	1.00000000	0.86387136	1.00000000	0.99450920	['DPYD', 'HIBCH']
hsa05215	['Prostate cancer']	5	4.21404000	0.00606039	0.24672409	0.25086773	0.24256851	0.41496585	1.00000000	1.00000000	0.76102239	1.00000000	0.99450920	['AKT3', 'CREB5', 'IGF1R', 'MMP3', 'PIK3CD']
hsa05203	['Viral carcinogenesis']	6	5.19713000	0.00670939	0.20724735	0.21096753	0.20351756	0.41831582	1.00000000	1.00000000	0.74334257	1.00000000	0.99450920	['CREB5', 'DNAJA3', 'HDAC4', 'PIK3CD', 'RASA2', 'SND1']
hsa04211	['Longevity regulating pathway']	5	4.24757000	0.00602262	0.23529037	0.23937577	0.23119337	0.42286577	1.00000000	1.00000000	0.75677243	1.00000000	0.99450920	['AKT3', 'CREB5', 'IGF1R', 'PIK3CD', 'SESN1']
hsa04068	['FoxO signaling pathway']	5	4.27506000	0.00614467	0.22598343	0.23012474	0.22183020	0.42868571	1.00000000	1.00000000	0.74943251	1.00000000	0.99450920	['AKT3', 'CCNB1', 'IGF1R', 'MAPK10', 'PIK3CD']
hsa01006	['Prenyltransferases']	1	0.53400000	0.00219355	0.90508835	0.91689243	0.89318690	0.43045570	1.00000000	1.00000000	0.90813092	1.00000000	0.99450920	['COX10']
hsa04530	['Tight junction']	9	8.17606000	0.00809973	0.13851922	0.14137484	0.13565793	0.43275567	1.00000000	1.00000000	0.70716293	1.00000000	0.99450920	['CACNA1D', 'CGNL1', 'JAM2', 'MAPK10', 'MYH3', 'NEDD4', 'NEDD4L', 'ROCK2', 'TIAM1']
hsa03000	['Transcription factors']	28	26.85886000	0.01503717	0.06002875	0.06164326	0.05841244	0.43502565	1.00000000	1.00000000	0.64647354	1.00000000	0.99450920	['ARNT2', 'ATF6', 'CAMTA1', 'CREB5', 'CREM', 'DMRT1', 'EBF1', 'EBF2', 'FLI1', 'GLIS3', 'HIF3A', 'LMX1A', 'NFIB', 'NR3C2', 'PRDM16', 'RELB', 'RORB', 'RUNX2', 'SOX5', 'TFAP2D', 'TP63', 'ZFP1', 'ZNF141', 'ZNF175', 'ZNF431', 'ZNF516', 'ZNF793', 'ZSCAN31']
hsa05169	['Epstein-Barr virus infection']	5	4.31994000	0.00632444	0.21091682	0.21513489	0.20668638	0.43655563	1.00000000	1.00000000	0.73704263	1.00000000	0.99450920	['AKT3', 'MAPK10', 'NEDD4', 'PIK3CD', 'RELB']
hsa04664	['Fc epsilon RI signaling pathway']	4	3.36491000	0.00532790	0.24943208	0.25399350	0.24485619	0.43998560	1.00000000	1.00000000	0.76290237	1.00000000	0.99450920	['AKT3', 'MAPK10', 'PIK3CD', 'VAV2']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	4	3.37611000	0.00552457	0.24463809	0.24935195	0.23990877	0.44035560	1.00000000	1.00000000	0.75450245	1.00000000	0.99450920	['AKT3', 'COX7B2', 'MAPK10', 'PIK3CD']
hsa04621	['NOD-like receptor signaling pathway']	5	4.35409000	0.00618509	0.19955687	0.20364982	0.19545227	0.44173558	1.00000000	1.00000000	0.73659263	1.00000000	0.99450920	['ANTXR2', 'MAPK10', 'NEK7', 'NLRP12', 'TXN']
hsa04260	['Cardiac muscle contraction']	5	4.34227000	0.00552319	0.20347866	0.20714410	0.19980389	0.44592554	1.00000000	1.00000000	0.75649244	1.00000000	0.99450920	['CACNA1D', 'CACNA2D3', 'CACNB2', 'COX7B2', 'RYR2']
hsa03032	['DNA replication proteins']	3	2.45923000	0.00483166	0.28675583	0.29241367	0.28107572	0.44787552	1.00000000	1.00000000	0.77042230	1.00000000	0.99450920	['CCNB1', 'CDC45', 'RFC2']
hsa02000	['Transporters']	24	23.11603000	0.01378696	0.05414076	0.05586065	0.05241881	0.45304547	1.00000000	1.00000000	0.63478365	1.00000000	0.99450920	['ABCA13', 'ABCC4', 'ABCC8', 'PQLC2', 'SAMM50', 'SLC12A2', 'SLC16A10', 'SLC1A1', 'SLC22A23', 'SLC25A21', 'SLC25A33', 'SLC29A3', 'SLC35B4', 'SLC35F1', 'SLC35F3', 'SLC37A2', 'SLC38A8', 'SLC39A12', 'SLC39A14', 'SLC41A2', 'SLC7A11', 'SLCO3A1', 'STIM1', 'TMC7']
hsa05132	['Salmonella infection']	7	6.36179000	0.00751800	0.13792217	0.14132794	0.13450835	0.45308547	1.00000000	1.00000000	0.69833302	1.00000000	0.99450920	['AKT3', 'EXOC4', 'MAPK10', 'MYH3', 'ROCK2', 'SNX9', 'TXN']
hsa04710	['Circadian rhythm']	2	1.50712000	0.00365673	0.40820571	0.41518961	0.40118783	0.45426546	1.00000000	1.00000000	0.81416186	1.00000000	0.99450920	['FBXL3', 'RORB']
