Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa05162	['Measles']	2	0.469810	2.089851	0.079669	0.989000	0.833150	1.000000	1.000000	0.999470	['OAS2', 'TAB2']
hsa04010	['MAPK signaling pathway']	5	2.412940	1.051136	0.091489	0.967900	0.833150	1.000000	1.000000	0.999470	['CACNA1I', 'DUSP5', 'MEF2C', 'PAK2', 'TAB2']
hsa04668	['TNF signaling pathway']	2	0.520310	1.942557	0.095239	0.985410	0.833150	1.000000	1.000000	0.999470	['CREB5', 'TAB2']
hsa00260	['Glycine, serine and threonine metabolism']	1	0.103020	3.279004	0.098099	0.995220	0.833150	1.000000	1.000000	0.999470	['CTH']
hsa05168	['Herpes simplex virus 1 infection']	3	1.079230	1.474960	0.098159	0.974750	0.833150	1.000000	1.000000	0.999470	['OAS2', 'PDIA3', 'TAB2']
hsa04614	['Renin-angiotensin system']	1	0.103710	3.269373	0.098779	0.995170	0.833150	1.000000	1.000000	0.999470	['PREP']
hsa05202	['Transcriptional misregulation in cancer']	3	1.120090	1.421348	0.101279	0.975000	0.833150	1.000000	1.000000	0.999470	['MEF2C', 'RUNX1', 'WHSC1']
hsa03050	['Proteasome']	1	0.117530	3.088899	0.110889	0.993580	0.833150	1.000000	1.000000	0.999470	['PSMD14']
hsa05418	['Fluid shear stress and atherosclerosis']	2	0.573550	1.802009	0.111639	0.979350	0.833150	1.000000	1.000000	0.999470	['MEF2C', 'PRKAA1']
hsa04612	['Antigen processing and presentation']	1	0.120080	3.057932	0.113339	0.993460	0.833150	1.000000	1.000000	0.999470	['PDIA3']
hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	2	0.611150	1.710402	0.116139	0.983160	0.833150	1.000000	1.000000	0.999470	['CA4', 'CPM']
hsa04975	['Fat digestion and absorption']	1	0.128720	2.957692	0.120949	0.992570	0.833150	1.000000	1.000000	0.999470	['PLPP2']
hsa04977	['Vitamin digestion and absorption']	1	0.127950	2.966348	0.121009	0.993340	0.833150	1.000000	1.000000	0.999470	['CUBN']
hsa03010	['Ribosome']	1	0.130210	2.941088	0.122339	0.992510	0.833150	1.000000	1.000000	0.999470	['RPL37']
hsa05144	['Malaria']	1	0.137910	2.858201	0.129099	0.991510	0.833150	1.000000	1.000000	0.999470	['THBS3']
hsa04918	['Thyroid hormone synthesis']	2	0.703760	1.506845	0.153938	0.968310	0.833150	1.000000	1.000000	0.999470	['CREB5', 'SLC26A4']
hsa04927	['Cortisol synthesis and secretion']	2	0.708360	1.497445	0.155798	0.967580	0.833150	1.000000	1.000000	0.999470	['CACNA1I', 'CREB5']
hsa00270	['Cysteine and methionine metabolism']	1	0.173200	2.529489	0.160038	0.987410	0.833150	1.000000	1.000000	0.999470	['CTH']
hsa03051	['Proteasome']	1	0.176580	2.501606	0.161578	0.985810	0.833150	1.000000	1.000000	0.999470	['PSMD14']
hsa04931	['Insulin resistance']	2	0.724740	1.464465	0.161678	0.965910	0.833150	1.000000	1.000000	0.999470	['CREB5', 'PRKAA1']
hsa04922	['Glucagon signaling pathway']	2	0.735700	1.442811	0.166868	0.964160	0.833150	1.000000	1.000000	0.999470	['CREB5', 'PRKAA1']
hsa00051	['Fructose and mannose metabolism']	1	0.179040	2.481646	0.167478	0.988780	0.833150	1.000000	1.000000	0.999470	['GMDS']
hsa05163	['Human cytomegalovirus infection']	3	1.453610	1.045322	0.177828	0.943531	0.833150	1.000000	1.000000	0.999470	['CREB5', 'GNG7', 'PDIA3']
hsa03011	['Ribosome']	1	0.198170	2.335190	0.179438	0.982510	0.833150	1.000000	1.000000	0.999470	['RPL37']
hsa05161	['Hepatitis B']	2	0.814450	1.296102	0.195278	0.953760	0.860345	1.000000	1.000000	0.999470	['CREB5', 'TAB2']
hsa05140	['Leishmaniasis']	1	0.225480	2.148929	0.203238	0.979140	0.860470	1.000000	1.000000	0.999470	['TAB2']
hsa03041	['Spliceosome']	3	1.571030	0.933252	0.204208	0.932601	0.860470	1.000000	1.000000	0.999470	['CLK2', 'SF3B3', 'SNU13']
hsa04710	['Circadian rhythm']	1	0.228070	2.132451	0.205878	0.979210	0.860470	1.000000	1.000000	0.999470	['PRKAA1']
hsa00520	['Amino sugar and nucleotide sugar metabolism']	1	0.227510	2.135998	0.206628	0.980390	0.860470	1.000000	1.000000	0.999470	['GMDS']
hsa04152	['AMPK signaling pathway']	2	0.869220	1.202207	0.217328	0.944801	0.860470	1.000000	1.000000	0.999470	['CREB5', 'PRKAA1']
hsa04657	['IL-17 signaling pathway']	1	0.247910	2.012112	0.219598	0.973990	0.860470	1.000000	1.000000	0.999470	['TAB2']
hsa00565	['Ether lipid metabolism']	1	0.251870	1.989249	0.224418	0.974560	0.860470	1.000000	1.000000	0.999470	['PLPP2']
hsa04962	['Vasopressin-regulated water reabsorption']	1	0.252210	1.987303	0.224998	0.974760	0.860470	1.000000	1.000000	0.999470	['CREB5']
hsa04115	['p53 signaling pathway']	1	0.266790	1.906224	0.236348	0.971850	0.864353	1.000000	1.000000	0.999470	['SFN']
hsa04144	['Endocytosis']	3	1.703960	0.816071	0.241398	0.910901	0.864353	1.000000	1.000000	0.999470	['GIT1', 'GRK4', 'VPS4A']
hsa04919	['Thyroid hormone signaling pathway']	2	0.944660	1.082133	0.243348	0.932161	0.864353	1.000000	1.000000	0.999470	['NCOA3', 'SLC16A10']
hsa04926	['Relaxin signaling pathway']	2	0.975580	1.035668	0.255077	0.926271	0.876832	1.000000	1.000000	0.999470	['CREB5', 'GNG7']
hsa00983	['Drug metabolism - other enzymes']	1	0.292320	1.774380	0.257967	0.968270	0.881125	1.000000	1.000000	0.999470	['CMPK1']
hsa00240	['Pyrimidine metabolism']	1	0.298370	1.744826	0.262527	0.966970	0.885476	1.000000	1.000000	0.999470	['CMPK1']
hsa04928	['Parathyroid hormone synthesis, secretion and action']	2	1.028900	0.958897	0.272587	0.917881	0.895268	1.000000	1.000000	0.999470	['CREB5', 'MEF2C']
hsa04620	['Toll-like receptor signaling pathway']	1	0.318400	1.651088	0.274827	0.960590	0.895268	1.000000	1.000000	0.999470	['TAB2']
hsa04915	['Estrogen signaling pathway']	2	1.050300	0.929199	0.281677	0.911521	0.898390	1.000000	1.000000	0.999470	['CREB5', 'NCOA3']
hsa03036	['Chromosome and associated proteins']	9	7.153910	0.331193	0.286067	0.822632	0.899441	1.000000	1.000000	0.999470	['CBX7', 'EHMT1', 'HDAC4', 'HDAC5', 'MYT1', 'NCOA3', 'SF3B3', 'SMYD3', 'WHSC1']
hsa04960	['Aldosterone-regulated sodium reabsorption']	1	0.338610	1.562304	0.291787	0.957050	0.904944	1.000000	1.000000	0.999470	['SFN']
hsa04925	['Aldosterone synthesis and secretion']	2	1.075850	0.894523	0.291967	0.909191	0.904944	1.000000	1.000000	0.999470	['CACNA1I', 'CREB5']
hsa05130	['Pathogenic Escherichia coli infection']	2	1.073160	0.898135	0.292477	0.907271	0.904944	1.000000	1.000000	0.999470	['PAK2', 'TAB2']
hsa04151	['PI3K-Akt signaling pathway']	4	2.738270	0.546735	0.292807	0.863081	0.904944	1.000000	1.000000	0.999470	['CREB5', 'GNG7', 'PRKAA1', 'THBS3']
hsa05132	['Salmonella infection']	2	1.108290	0.851665	0.304287	0.900681	0.904944	1.000000	1.000000	0.999470	['AHNAK2', 'TAB2']
hsa05030	['Cocaine addiction']	1	0.362240	1.464982	0.308537	0.951190	0.904944	1.000000	1.000000	0.999470	['CREB5']
hsa03000	['Transcription factors']	6	4.613150	0.379210	0.314507	0.822552	0.904944	1.000000	1.000000	0.999470	['CREB5', 'MEF2C', 'MXD3', 'MYT1', 'RUNX1', 'SIM2']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	1	0.378070	1.403275	0.317407	0.945831	0.904944	1.000000	1.000000	0.999470	['GIT1']
hsa04714	['Thermogenesis']	2	1.147380	0.801657	0.319147	0.893261	0.904944	1.000000	1.000000	0.999470	['CREB5', 'PRKAA1']
hsa05032	['Morphine addiction']	2	1.167340	0.776775	0.326097	0.888051	0.904944	1.000000	1.000000	0.999470	['GNG7', 'GRK4']
hsa05221	['Acute myeloid leukemia']	1	0.398180	1.328507	0.331207	0.940491	0.904944	1.000000	1.000000	0.999470	['RUNX1']
hsa04920	['Adipocytokine signaling pathway']	1	0.406650	1.298140	0.338857	0.939741	0.904944	1.000000	1.000000	0.999470	['PRKAA1']
hsa03021	['Transcription machinery']	2	1.208330	0.726985	0.342347	0.880371	0.904944	1.000000	1.000000	0.999470	['GPN2', 'SF3B3']
hsa04934	['Cushing syndrome']	2	1.211170	0.723599	0.342407	0.880741	0.904944	1.000000	1.000000	0.999470	['CACNA1I', 'CREB5']
hsa05211	['Renal cell carcinoma']	1	0.422510	1.242943	0.347467	0.933821	0.904944	1.000000	1.000000	0.999470	['PAK2']
hsa04725	['Cholinergic synapse']	2	1.270780	0.654286	0.363836	0.866561	0.904944	1.000000	1.000000	0.999470	['CREB5', 'GNG7']
hsa04062	['Chemokine signaling pathway']	2	1.267790	0.657684	0.364366	0.868881	0.904944	1.000000	1.000000	0.999470	['GNG7', 'GRK4']
hsa05017	['Spinocerebellar ataxia']	2	1.285260	0.637940	0.370756	0.864241	0.904944	1.000000	1.000000	0.999470	['ATXN2', 'PSMD14']
hsa05220	['Chronic myeloid leukemia']	1	0.460890	1.117506	0.373066	0.923721	0.904944	1.000000	1.000000	0.999470	['RUNX1']
hsa00512	['Mucin type O-glycan biosynthesis']	1	0.450770	1.149537	0.373486	0.930451	0.904944	1.000000	1.000000	0.999470	['GALNT15']
hsa04064	['NF-kappa B signaling pathway']	1	0.465670	1.102620	0.376566	0.922691	0.904944	1.000000	1.000000	0.999470	['TAB2']
hsa05206	['MicroRNAs in cancer']	2	1.310490	0.609894	0.378996	0.859001	0.904944	1.000000	1.000000	0.999470	['HDAC4', 'HDAC5']
hsa04213	['Longevity regulating pathway - multiple species']	1	0.473030	1.079996	0.380786	0.920401	0.904944	1.000000	1.000000	0.999470	['PRKAA1']
hsa01002	['Peptidases and inhibitors']	5	4.052830	0.302998	0.380986	0.782472	0.904944	1.000000	1.000000	0.999470	['ADAMTS16', 'CPM', 'PREP', 'PSMD14', 'TMPRSS11F']
hsa00561	['Glycerolipid metabolism']	1	0.473810	1.077619	0.383176	0.920841	0.904944	1.000000	1.000000	0.999470	['PLPP2']
hsa04217	['Necroptosis']	1	0.480360	1.057812	0.383436	0.916861	0.904944	1.000000	1.000000	0.999470	['VPS4A']
hsa04145	['Phagosome']	1	0.491500	1.024737	0.389566	0.912621	0.904944	1.000000	1.000000	0.999470	['THBS3']
hsa05016	['Huntington disease']	2	1.385270	0.529833	0.404436	0.839872	0.904944	1.000000	1.000000	0.999470	['CREB5', 'PSMD14']
hsa04530	['Tight junction']	2	1.383090	0.532105	0.405366	0.841342	0.904944	1.000000	1.000000	0.999470	['PRKAA1', 'RUNX1']
hsa04659	['Th17 cell differentiation']	1	0.529260	0.917951	0.414466	0.902251	0.904944	1.000000	1.000000	0.999470	['RUNX1']
hsa04713	['Circadian entrainment']	2	1.442280	0.471649	0.426976	0.827772	0.904944	1.000000	1.000000	0.999470	['CACNA1I', 'GNG7']
hsa04142	['Lysosome']	1	0.556610	0.845261	0.431676	0.894641	0.904944	1.000000	1.000000	0.999470	['GBA']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	1	0.561600	0.832385	0.432226	0.891051	0.904944	1.000000	1.000000	0.999470	['PRKAA1']
hsa04728	['Dopaminergic synapse']	2	1.459760	0.454269	0.432966	0.821822	0.904944	1.000000	1.000000	0.999470	['CREB5', 'GNG7']
hsa00514	['Other types of O-glycan biosynthesis']	1	0.561610	0.832359	0.439776	0.895291	0.904944	1.000000	1.000000	0.999470	['GALNT15']
hsa04110	['Cell cycle']	1	0.580650	0.784259	0.444946	0.886311	0.904944	1.000000	1.000000	0.999470	['SFN']
hsa05145	['Toxoplasmosis']	1	0.590770	0.759332	0.450415	0.883331	0.904944	1.000000	1.000000	0.999470	['TAB2']
hsa05164	['Influenza A']	1	0.614940	0.701482	0.463435	0.874571	0.904944	1.000000	1.000000	0.999470	['OAS2']
hsa04974	['Protein digestion and absorption']	1	0.621200	0.686870	0.465995	0.872681	0.904944	1.000000	1.000000	0.999470	['SLC16A10']
hsa04810	['Regulation of actin cytoskeleton']	2	1.578420	0.341519	0.471645	0.791312	0.904944	1.000000	1.000000	0.999470	['GIT1', 'PAK2']
hsa04022	['cGMP-PKG signaling pathway']	2	1.581570	0.338643	0.472475	0.790972	0.904944	1.000000	1.000000	0.999470	['CREB5', 'MEF2C']
hsa04380	['Osteoclast differentiation']	1	0.639270	0.645503	0.476545	0.867001	0.904944	1.000000	1.000000	0.999470	['TAB2']
hsa00564	['Glycerophospholipid metabolism']	1	0.645310	0.631936	0.480605	0.865061	0.904944	1.000000	1.000000	0.999470	['PLPP2']
hsa05160	['Hepatitis C']	1	0.685460	0.544856	0.501205	0.851161	0.904944	1.000000	1.000000	0.999470	['OAS2']
hsa04060	['Cytokine-cytokine receptor interaction']	1	0.714060	0.485883	0.510835	0.839162	0.904944	1.000000	1.000000	0.999470	['IL31']
hsa05215	['Prostate cancer']	1	0.718160	0.477623	0.516745	0.838982	0.904944	1.000000	1.000000	0.999470	['CREB5']
hsa05031	['Amphetamine addiction']	1	0.711870	0.490314	0.516805	0.841602	0.904944	1.000000	1.000000	0.999470	['CREB5']
hsa04068	['FoxO signaling pathway']	1	0.719210	0.475515	0.517295	0.838782	0.904944	1.000000	1.000000	0.999470	['PRKAA1']
hsa01522	['Endocrine resistance']	1	0.724260	0.465420	0.519365	0.836182	0.904944	1.000000	1.000000	0.999470	['NCOA3']
hsa04740	['Olfactory transduction']	1	0.715970	0.482029	0.521125	0.842232	0.904944	1.000000	1.000000	0.999470	['GNG7']
hsa04660	['T cell receptor signaling pathway']	1	0.743050	0.428469	0.529365	0.831282	0.904944	1.000000	1.000000	0.999470	['PAK2']
hsa03110	['Chaperones and folding catalysts']	1	0.751600	0.411963	0.531255	0.826142	0.904944	1.000000	1.000000	0.999470	['PDIA3']
hsa01001	['Protein kinases']	5	4.855270	0.042377	0.540285	0.644164	0.904944	1.000000	1.000000	0.999470	['CLK2', 'GRK4', 'PAK2', 'PRKAA1', 'STK33']
hsa04031	['GTP-binding proteins']	1	0.777350	0.363364	0.544785	0.817912	0.904944	1.000000	1.000000	0.999470	['GNG7']
hsa01003	['Glycosyltransferases']	2	1.830810	0.127518	0.553294	0.724083	0.907544	1.000000	1.000000	0.999470	['GALNT15', 'HAS3']
hsa04910	['Insulin signaling pathway']	1	0.798700	0.324274	0.555314	0.811602	0.907544	1.000000	1.000000	0.999470	['PRKAA1']
hsa04014	['Ras signaling pathway']	2	1.865550	0.100399	0.562634	0.714253	0.907544	1.000000	1.000000	0.999470	['GNG7', 'PAK2']
hsa04921	['Oxytocin signaling pathway']	2	1.873570	0.094210	0.565854	0.710913	0.910196	1.000000	1.000000	0.999470	['MEF2C', 'PRKAA1']
hsa04929	['GnRH secretion']	1	0.829880	0.269025	0.571064	0.800122	0.910196	1.000000	1.000000	0.999470	['CACNA1I']
hsa05224	['Breast cancer']	1	0.846700	0.240077	0.576574	0.793322	0.910196	1.000000	1.000000	0.999470	['NCOA3']
hsa04052	['Cytokines and growth factors']	1	0.845360	0.242362	0.578754	0.794382	0.910196	1.000000	1.000000	0.999470	['IL31']
hsa05135	['Yersinia infection']	1	0.871600	0.198262	0.587434	0.783932	0.910196	1.000000	1.000000	0.999470	['TAB2']
hsa05231	['Choline metabolism in cancer']	1	0.887280	0.172539	0.594084	0.777542	0.910196	1.000000	1.000000	0.999470	['PLPP2']
hsa04510	['Focal adhesion']	2	1.988960	0.007986	0.597044	0.679693	0.910196	1.000000	1.000000	0.999470	['PAK2', 'THBS3']
hsa04140	['Autophagy - animal']	1	0.905310	0.143516	0.600744	0.771302	0.910196	1.000000	1.000000	0.999470	['PRKAA1']
hsa04512	['ECM-receptor interaction']	1	0.904390	0.144983	0.602184	0.771522	0.910196	1.000000	1.000000	0.999470	['THBS3']
hsa04666	['Fc gamma R-mediated phagocytosis']	1	0.906340	0.141876	0.604954	0.771282	0.910196	1.000000	1.000000	0.999470	['PLPP2']
hsa04911	['Insulin secretion']	1	0.935390	0.096360	0.616164	0.759882	0.910196	1.000000	1.000000	0.999470	['CREB5']
hsa04150	['mTOR signaling pathway']	1	0.959370	0.059841	0.623164	0.751882	0.910196	1.000000	1.000000	0.999470	['PRKAA1']
hsa04141	['Protein processing in endoplasmic reticulum']	1	0.956460	0.064223	0.624454	0.753422	0.910196	1.000000	1.000000	0.999470	['PDIA3']
hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	1	0.977180	0.033304	0.627604	0.744273	0.910196	1.000000	1.000000	0.999470	['GNG7']
hsa04121	['Ubiquitin system']	4	4.281380	-0.098076	0.627694	0.573144	0.910196	1.000000	1.000000	0.999470	['ABTB2', 'MARCH10', 'PSMD14', 'TRIM46']
hsa04727	['GABAergic synapse']	1	0.994200	0.008392	0.634034	0.737993	0.910196	1.000000	1.000000	0.999470	['GNG7']
hsa04012	['ErbB signaling pathway']	1	1.013170	-0.018876	0.646674	0.730923	0.910196	1.000000	1.000000	0.999470	['PAK2']
hsa05165	['Human papillomavirus infection']	2	2.244740	-0.166548	0.661843	0.607954	0.913987	1.000000	1.000000	0.999470	['CREB5', 'THBS3']
hsa05012	['Parkinson disease']	1	1.067250	-0.093898	0.665543	0.710653	0.913987	1.000000	1.000000	0.999470	['PSMD14']
hsa04040	['Ion channels']	3	3.399230	-0.180245	0.668623	0.555444	0.913987	1.000000	1.000000	0.999470	['CACNA1I', 'KCNT2', 'NALCN']
hsa05166	['Human T-cell leukemia virus 1 infection']	1	1.100410	-0.138041	0.673043	0.699543	0.913987	1.000000	1.000000	0.999470	['CREB5']
hsa04131	['Membrane trafficking']	10	10.994410	-0.136770	0.674653	0.452375	0.913987	1.000000	1.000000	0.999470	['ANKRD13B', 'COG4', 'COG8', 'GIT1', 'MEGF11', 'PDIA3', 'PRKAA1', 'RIMS4', 'THBS3', 'VPS4A']
hsa04726	['Serotonergic synapse']	1	1.136530	-0.184636	0.686133	0.684943	0.913987	1.000000	1.000000	0.999470	['GNG7']
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	1	1.131540	-0.178288	0.690273	0.686203	0.913987	1.000000	1.000000	0.999470	['PRKAA1']
hsa05200	['Pathways in cancer']	3	3.526340	-0.233209	0.692323	0.527635	0.913987	1.000000	1.000000	0.999470	['GNG7', 'NCOA3', 'RUNX1']
hsa04935	['Growth hormone synthesis, secretion and action']	1	1.191260	-0.252488	0.702543	0.666063	0.913987	1.000000	1.000000	0.999470	['CREB5']
hsa04310	['Wnt signaling pathway']	1	1.241140	-0.311666	0.716013	0.644864	0.913987	1.000000	1.000000	0.999470	['RSPO2']
hsa04723	['Retrograde endocannabinoid signaling']	1	1.334050	-0.415813	0.742043	0.613124	0.931996	1.000000	1.000000	0.999470	['GNG7']
hsa00536	['Glycosaminoglycan binding proteins']	1	1.444330	-0.530400	0.771402	0.573354	0.938292	1.000000	1.000000	0.999470	['THBS3']
hsa05131	['Shigellosis']	1	1.449650	-0.535705	0.772182	0.572414	0.938292	1.000000	1.000000	0.999470	['TAB2']
hsa04072	['Phospholipase D signaling pathway']	1	1.519710	-0.603796	0.788782	0.547355	0.941548	1.000000	1.000000	0.999470	['PLPP2']
hsa04261	['Adrenergic signaling in cardiomyocytes']	1	1.511990	-0.596449	0.788942	0.549415	0.941548	1.000000	1.000000	0.999470	['CREB5']
hsa03029	['Mitochondrial biogenesis']	1	1.664660	-0.735228	0.819872	0.499235	0.944551	1.000000	1.000000	0.999470	['PRKAA1']
hsa04090	['CD molecules']	1	1.711530	-0.775287	0.825532	0.486485	0.944551	1.000000	1.000000	0.999470	['MELTF']
hsa04724	['Glutamatergic synapse']	1	1.708970	-0.773127	0.826952	0.484095	0.944551	1.000000	1.000000	0.999470	['GNG7']
hsa05010	['Alzheimer disease']	1	1.815310	-0.860216	0.842242	0.455075	0.944551	1.000000	1.000000	0.999470	['PSMD14']
hsa03019	['Messenger RNA biogenesis']	1	1.870900	-0.903732	0.849712	0.437886	0.944551	1.000000	1.000000	0.999470	['ATXN2']
hsa04024	['cAMP signaling pathway']	1	1.913810	-0.936448	0.858331	0.421896	0.944551	1.000000	1.000000	0.999470	['CREB5']
hsa04020	['Calcium signaling pathway']	1	2.160180	-1.111152	0.892191	0.355666	0.944551	1.000000	1.000000	0.999470	['CACNA1I']
hsa04360	['Axon guidance']	1	2.213300	-1.146199	0.899011	0.339737	0.944551	1.000000	1.000000	0.999470	['PAK2']
hsa04812	['Cytoskeleton proteins']	1	3.360920	-1.748856	0.968190	0.143769	0.944551	0.452593	1.000000	0.999470	['KIF26B']
hsa01009	['Protein phosphatases and associated proteins']	1	4.320680	-2.111258	0.989150	0.063549	0.944551	0.419470	1.000000	0.999470	['DUSP5']
hsa05219	['Bladder cancer']	0	0.217520		1.000000	0.803572	1.000000	1.000000	1.000000	0.999470	None
hsa04912	['GnRH signaling pathway']	0	0.913560		1.000000	0.394776	1.000000	1.000000	1.000000	0.999470	None
hsa04916	['Melanogenesis']	0	0.781510		1.000000	0.452245	1.000000	1.000000	1.000000	0.999470	None
hsa04914	['Progesterone-mediated oocyte maturation']	0	0.606250		1.000000	0.540305	1.000000	1.000000	1.000000	0.999470	None
hsa04913	['Ovarian steroidogenesis']	0	0.344260		1.000000	0.706103	1.000000	1.000000	1.000000	0.999470	None
hsa04750	['Inflammatory mediator regulation of TRP channels']	0	0.981250		1.000000	0.368126	1.000000	1.000000	1.000000	0.999470	None
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	0	1.256380		1.000000	0.271337	1.000000	0.963139	1.000000	0.999470	None
hsa04744	['Phototransduction']	0	0.075160		1.000000	0.927461	1.000000	1.000000	1.000000	0.999470	None
hsa04742	['Taste transduction']	0	0.555710		1.000000	0.567034	1.000000	1.000000	1.000000	0.999470	None
hsa04730	['Long-term depression']	0	1.006740		1.000000	0.353866	1.000000	1.000000	1.000000	0.999470	None
hsa05414	['Dilated cardiomyopathy (DCM)']	0	1.182420		1.000000	0.295097	1.000000	1.000000	1.000000	0.999470	None
hsa04722	['Neurotrophin signaling pathway']	0	0.810790		1.000000	0.439856	1.000000	1.000000	1.000000	0.999470	None
hsa04917	['Prolactin signaling pathway']	0	0.400550		1.000000	0.667683	1.000000	1.000000	1.000000	0.999470	None
hsa04923	['Regulation of lipolysis in adipocytes']	0	0.514120		1.000000	0.587974	1.000000	1.000000	1.000000	0.999470	None
hsa04966	['Collecting duct acid secretion']	0	0.086820		1.000000	0.916551	1.000000	1.000000	1.000000	0.999470	None
hsa05340	['Primary immunodeficiency']	0	0.080690		1.000000	0.922371	1.000000	1.000000	1.000000	0.999470	None
hsa05133	['Pertussis']	0	0.204460		1.000000	0.814392	1.000000	1.000000	1.000000	0.999470	None
hsa05134	['Legionellosis']	0	0.120260		1.000000	0.886341	1.000000	1.000000	1.000000	0.999470	None
hsa05142	['Chagas disease (American trypanosomiasis)']	0	0.614840		1.000000	0.536915	1.000000	1.000000	1.000000	0.999470	None
hsa05143	['African trypanosomiasis']	0	0.280700		1.000000	0.751102	1.000000	1.000000	1.000000	0.999470	None
hsa05146	['Amoebiasis']	0	0.850440		1.000000	0.422486	1.000000	1.000000	1.000000	0.999470	None
hsa05150	['Staphylococcus aureus infection']	0	0.152060		1.000000	0.859441	1.000000	1.000000	1.000000	0.999470	None
hsa05152	['Tuberculosis']	0	0.656730		1.000000	0.515575	1.000000	1.000000	1.000000	0.999470	None
hsa05230	['Central carbon metabolism in cancer']	0	0.375160		1.000000	0.683413	1.000000	1.000000	1.000000	0.999470	None
hsa05226	['Gastric cancer']	0	0.977800		1.000000	0.369526	1.000000	1.000000	1.000000	0.999470	None
hsa05225	['Hepatocellular carcinoma']	0	1.055560		1.000000	0.341167	1.000000	1.000000	1.000000	0.999470	None
hsa05223	['Non-small cell lung cancer']	0	0.668190		1.000000	0.506115	1.000000	1.000000	1.000000	0.999470	None
hsa05204	['Chemical carcinogenesis']	0	0.179250		1.000000	0.834922	1.000000	1.000000	1.000000	0.999470	None
hsa05205	['Proteoglycans in cancer']	0	1.616070		1.000000	0.190338	1.000000	0.635983	1.000000	0.999470	None
hsa05210	['Colorectal cancer']	0	0.704260		1.000000	0.485015	1.000000	1.000000	1.000000	0.999470	None
