Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa00511	['Other glycan degradation']	1	0.103160	3.277044	0.098559	0.995480	0.960497	1.000000	1.000000	0.999960	['GBA']
hsa05203	['Viral carcinogenesis']	4	1.790330	1.159774	0.102379	0.968480	0.960497	1.000000	1.000000	0.999960	['CREB5', 'GTF2H3', 'HDAC4', 'HDAC5']
hsa05145	['Toxoplasmosis']	3	1.139910	1.396043	0.102629	0.974790	0.960497	1.000000	1.000000	0.999960	['LDLR', 'STAT1', 'TAB2']
hsa00600	['Sphingolipid metabolism']	2	0.572440	1.804804	0.110019	0.981510	0.960497	1.000000	1.000000	0.999960	['GBA', 'PLPP2']
hsa03040	['Spliceosome']	2	0.567050	1.818452	0.110829	0.981070	0.960497	1.000000	1.000000	0.999960	['SF3B3', 'SNU13']
hsa05164	['Influenza A']	3	1.184150	1.341111	0.113329	0.970500	0.960497	1.000000	1.000000	0.999960	['FDPS', 'OAS2', 'STAT1']
hsa04620	['Toll-like receptor signaling pathway']	2	0.614140	1.703361	0.123789	0.977460	0.960497	1.000000	1.000000	0.999960	['STAT1', 'TAB2']
hsa00061	['Fatty acid biosynthesis']	1	0.147250	2.763660	0.138609	0.991650	0.960497	1.000000	1.000000	0.999960	['ACSBG2']
hsa05160	['Hepatitis C']	3	1.319320	1.185168	0.143489	0.958140	0.960497	1.000000	1.000000	0.999960	['LDLR', 'OAS2', 'STAT1']
hsa04964	['Proximal tubule bicarbonate reclamation']	1	0.151680	2.720897	0.143589	0.992100	0.960497	1.000000	1.000000	0.999960	['CA4']
hsa00450	['Selenocompound metabolism']	1	0.154950	2.690125	0.144989	0.990400	0.960497	1.000000	1.000000	0.999960	['CTH']
hsa00900	['Terpenoid backbone biosynthesis']	1	0.155480	2.685199	0.145719	0.990640	0.960497	1.000000	1.000000	0.999960	['FDPS']
hsa05340	['Primary immunodeficiency']	1	0.156620	2.674660	0.145879	0.989720	0.960497	1.000000	1.000000	0.999960	['TNFRSF13B']
hsa04927	['Cortisol synthesis and secretion']	3	1.354550	1.147149	0.150618	0.956830	0.960497	1.000000	1.000000	0.999960	['CACNA1I', 'CREB5', 'LDLR']
hsa01006	['Prenyltransferases']	1	0.160820	2.636481	0.151018	0.990500	0.960497	1.000000	1.000000	0.999960	['FDPS']
hsa04211	['Longevity regulating pathway']	3	1.362730	1.138463	0.153498	0.954370	0.960497	1.000000	1.000000	0.999960	['CREB5', 'EHMT1', 'PRKAA1']
hsa00563	['Glycosylphosphatidylinositol (GPI)-anchor biosynthesis']	1	0.167060	2.581562	0.154708	0.988350	0.960497	1.000000	1.000000	0.999960	['PIGU']
hsa04672	['Intestinal immune network for IgA production']	1	0.175080	2.513914	0.161058	0.986780	0.960497	1.000000	1.000000	0.999960	['TNFRSF13B']
hsa05202	['Transcriptional misregulation in cancer']	4	2.151830	0.894436	0.166138	0.937671	0.960497	1.000000	1.000000	0.999960	['JUP', 'MEF2C', 'RUNX1', 'WHSC1']
hsa05221	['Acute myeloid leukemia']	2	0.765830	1.384904	0.178398	0.960650	0.960497	1.000000	1.000000	0.999960	['JUP', 'RUNX1']
hsa04614	['Renin-angiotensin system']	1	0.198010	2.336355	0.180848	0.983740	0.960497	1.000000	1.000000	0.999960	['PREP']
hsa04920	['Adipocytokine signaling pathway']	2	0.778720	1.360823	0.181828	0.958920	0.960497	1.000000	1.000000	0.999960	['ACSBG2', 'PRKAA1']
hsa05170	['Human immunodeficiency virus 1 infection']	4	2.270250	0.817149	0.190858	0.923871	0.960497	1.000000	1.000000	0.999960	['GNG7', 'PAK2', 'PDIA3', 'TAB2']
hsa00512	['Mucin type O-glycan biosynthesis']	2	0.845780	1.241646	0.201038	0.956790	0.960497	1.000000	1.000000	0.999960	['GALNT15', 'GALNTL5']
hsa03021	['Transcription machinery']	4	2.335240	0.776429	0.204738	0.916731	0.960497	1.000000	1.000000	0.999960	['GPN2', 'GTF2H3', 'SF3B3', 'TAF3']
hsa03050	['Proteasome']	1	0.227640	2.135174	0.204748	0.978400	0.960497	1.000000	1.000000	0.999960	['PSMD14']
hsa04612	['Antigen processing and presentation']	1	0.228740	2.128219	0.204808	0.977600	0.960497	1.000000	1.000000	0.999960	['PDIA3']
hsa05161	['Hepatitis B']	3	1.573640	0.930857	0.206058	0.929471	0.960497	1.000000	1.000000	0.999960	['CREB5', 'STAT1', 'TAB2']
hsa04975	['Fat digestion and absorption']	1	0.246980	2.017534	0.219628	0.974740	0.960497	1.000000	1.000000	0.999960	['PLPP2']
hsa04977	['Vitamin digestion and absorption']	1	0.243580	2.037532	0.220238	0.977980	0.960497	1.000000	1.000000	0.999960	['CUBN']
hsa00071	['Fatty acid degradation']	1	0.253170	1.981822	0.224348	0.973240	0.960497	1.000000	1.000000	0.999960	['ACSBG2']
hsa00561	['Glycerolipid metabolism']	2	0.903280	1.146755	0.225358	0.944571	0.960497	1.000000	1.000000	0.999960	['DGKA', 'PLPP2']
hsa03010	['Ribosome']	1	0.253410	1.980455	0.225988	0.974620	0.960497	1.000000	1.000000	0.999960	['RPL37']
hsa05017	['Spinocerebellar ataxia']	4	2.466710	0.697412	0.230988	0.903381	0.960497	1.000000	1.000000	0.999960	['ATXN10', 'ATXN2', 'GRM1', 'PSMD14']
hsa04152	['AMPK signaling pathway']	3	1.663720	0.850550	0.231038	0.916011	0.960497	1.000000	1.000000	0.999960	['CREB5', 'PPP2R5C', 'PRKAA1']
hsa05144	['Malaria']	1	0.267300	1.903468	0.236078	0.971310	0.960497	1.000000	1.000000	0.999960	['THBS3']
hsa04217	['Necroptosis']	2	0.934780	1.097301	0.239978	0.935061	0.960497	1.000000	1.000000	0.999960	['STAT1', 'VPS4A']
hsa04216	['Ferroptosis']	1	0.288620	1.792757	0.253257	0.967610	0.960497	1.000000	1.000000	0.999960	['MAP1LC3A']
hsa03420	['Nucleotide excision repair']	1	0.293140	1.770338	0.256017	0.965910	0.960497	1.000000	1.000000	0.999960	['GTF2H3']
hsa04976	['Bile secretion']	2	0.995520	1.006478	0.261627	0.924211	0.960497	1.000000	1.000000	0.999960	['LDLR', 'NR0B2']
hsa04668	['TNF signaling pathway']	2	0.997420	1.003727	0.262817	0.923671	0.960497	1.000000	1.000000	0.999960	['CREB5', 'TAB2']
hsa04919	['Thyroid hormone signaling pathway']	3	1.814600	0.725311	0.272267	0.893151	0.960497	1.000000	1.000000	0.999960	['NCOA3', 'SLC16A10', 'STAT1']
hsa04659	['Th17 cell differentiation']	2	1.022400	0.968040	0.272667	0.920431	0.960497	1.000000	1.000000	0.999960	['RUNX1', 'STAT1']
hsa03000	['Transcription factors']	11	8.878960	0.309041	0.274087	0.822772	0.960497	1.000000	1.000000	0.999960	['BNC2', 'CREB5', 'MEF2C', 'MXD3', 'MYT1', 'NR0B2', 'RUNX1', 'SIM2', 'STAT1', 'ZNF205', 'ZNF213']
hsa00620	['Pyruvate metabolism']	1	0.317120	1.656899	0.274817	0.961360	0.960497	1.000000	1.000000	0.999960	['PKLR']
hsa02000	['Transporters']	9	7.101450	0.341811	0.279387	0.827752	0.960497	1.000000	1.000000	0.999960	['SLC16A10', 'SLC24A3', 'SLC26A4', 'SLC38A6', 'SLC39A11', 'SLC4A10', 'SLCO3A1', 'STARD10', 'TMEM63A']
hsa04742	['Taste transduction']	2	1.055130	0.922579	0.284437	0.915091	0.960497	1.000000	1.000000	0.999960	['GABRA4', 'GRM1']
hsa00514	['Other types of O-glycan biosynthesis']	2	1.064240	0.910176	0.286377	0.917691	0.960497	1.000000	1.000000	0.999960	['GALNT15', 'GALNTL5']
hsa00270	['Cysteine and methionine metabolism']	1	0.338170	1.564179	0.288827	0.955590	0.960497	1.000000	1.000000	0.999960	['CTH']
hsa03051	['Proteasome']	1	0.344360	1.538011	0.293087	0.953970	0.960497	1.000000	1.000000	0.999960	['PSMD14']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	2	1.078950	0.890372	0.293217	0.908051	0.960497	1.000000	1.000000	0.999960	['PKLR', 'PRKAA1']
hsa00010	['Glycolysis / Gluconeogenesis']	1	0.352560	1.504059	0.297957	0.950970	0.960497	1.000000	1.000000	0.999960	['PKLR']
hsa05321	['Inflammatory bowel disease (IBD)']	1	0.354600	1.495736	0.300657	0.951920	0.960497	1.000000	1.000000	0.999960	['STAT1']
hsa05418	['Fluid shear stress and atherosclerosis']	2	1.107840	0.852250	0.304997	0.902831	0.960497	1.000000	1.000000	0.999960	['MEF2C', 'PRKAA1']
hsa04054	['Pattern recognition receptors']	1	0.365360	1.452609	0.307397	0.948261	0.960497	1.000000	1.000000	0.999960	['NLRP14']
hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	2	1.132930	0.819941	0.313727	0.910991	0.960497	1.000000	1.000000	0.999960	['CA4', 'CPM']
hsa00515	['Mannose type O-glycan biosynthesis']	1	0.361200	1.469130	0.313737	0.955900	0.960497	1.000000	1.000000	0.999960	['LARGE1']
hsa03011	['Ribosome']	1	0.385000	1.377070	0.321557	0.943791	0.960497	1.000000	1.000000	0.999960	['RPL37']
hsa04915	['Estrogen signaling pathway']	3	2.002420	0.583218	0.323027	0.862121	0.960497	1.000000	1.000000	0.999960	['CREB5', 'GRM1', 'NCOA3']
hsa04622	['RIG-I-like receptor signaling pathway']	1	0.386810	1.370303	0.323717	0.943431	0.960497	1.000000	1.000000	0.999960	['TANK']
hsa04072	['Phospholipase D signaling pathway']	4	2.893930	0.466970	0.328307	0.841182	0.960497	1.000000	1.000000	0.999960	['DGKA', 'GRM1', 'GRM7', 'PLPP2']
hsa04925	['Aldosterone synthesis and secretion']	3	2.053250	0.547053	0.337737	0.854011	0.960497	1.000000	1.000000	0.999960	['CACNA1I', 'CREB5', 'LDLR']
hsa05130	['Pathogenic Escherichia coli infection']	3	2.067860	0.536824	0.341297	0.849712	0.960497	1.000000	1.000000	0.999960	['PAK2', 'TAB2', 'WIPF1']
hsa00564	['Glycerophospholipid metabolism']	2	1.226810	0.705088	0.349397	0.879951	0.960497	1.000000	1.000000	0.999960	['DGKA', 'PLPP2']
hsa04380	['Osteoclast differentiation']	2	1.231400	0.699701	0.351556	0.876721	0.960497	1.000000	1.000000	0.999960	['STAT1', 'TAB2']
hsa05132	['Salmonella infection']	3	2.124040	0.498152	0.356156	0.838592	0.960497	1.000000	1.000000	0.999960	['AHNAK2', 'TAB2', 'VPS33A']
hsa04710	['Circadian rhythm']	1	0.434590	1.202273	0.357246	0.931331	0.960497	1.000000	1.000000	0.999960	['PRKAA1']
hsa05032	['Morphine addiction']	3	2.218040	0.435677	0.384326	0.821082	0.960497	1.000000	1.000000	0.999960	['GABRA4', 'GNG7', 'GRK4']
hsa04657	['IL-17 signaling pathway']	1	0.480910	1.056161	0.384686	0.916781	0.960497	1.000000	1.000000	0.999960	['TAB2']
hsa00565	['Ether lipid metabolism']	1	0.484070	1.046712	0.387476	0.916251	0.960497	1.000000	1.000000	0.999960	['PLPP2']
hsa04962	['Vasopressin-regulated water reabsorption']	1	0.485730	1.041774	0.391936	0.918081	0.962352	1.000000	1.000000	0.999960	['CREB5']
hsa04918	['Thyroid hormone synthesis']	2	1.348430	0.568719	0.394716	0.851011	0.962352	1.000000	1.000000	0.999960	['CREB5', 'SLC26A4']
hsa04740	['Olfactory transduction']	2	1.346850	0.570411	0.395236	0.855831	0.962352	1.000000	1.000000	0.999960	['GNG7', 'NCALD']
hsa03036	['Chromosome and associated proteins']	15	13.728740	0.127763	0.397046	0.703113	0.962352	0.995914	1.000000	0.999960	['CBX7', 'CDK5RAP2', 'CHTF8', 'DISC1', 'EHMT1', 'FAM92B', 'HDAC4', 'HDAC5', 'MYT1', 'NCOA3', 'PPP2R5C', 'SF3B3', 'SMYD3', 'WHRN', 'WHSC1']
hsa04060	['Cytokine-cytokine receptor interaction']	2	1.373300	0.542353	0.399946	0.841762	0.962352	1.000000	1.000000	0.999960	['IL31', 'TNFRSF13B']
hsa04068	['FoxO signaling pathway']	2	1.375170	0.540390	0.401356	0.841222	0.962352	1.000000	1.000000	0.999960	['GRM1', 'PRKAA1']
hsa04935	['Growth hormone synthesis, secretion and action']	3	2.278300	0.397005	0.402186	0.808482	0.962352	1.000000	1.000000	0.999960	['CREB5', 'GHRL', 'STAT1']
hsa04115	['p53 signaling pathway']	1	0.516500	0.953160	0.406746	0.906001	0.962352	1.000000	1.000000	0.999960	['SFN']
hsa04931	['Insulin resistance']	2	1.393960	0.520811	0.408936	0.838792	0.962352	1.000000	1.000000	0.999960	['CREB5', 'PRKAA1']
hsa04934	['Cushing syndrome']	3	2.318980	0.371472	0.410726	0.799242	0.962352	1.000000	1.000000	0.999960	['CACNA1I', 'CREB5', 'LDLR']
hsa04922	['Glucagon signaling pathway']	2	1.409920	0.504387	0.415266	0.835252	0.962352	1.000000	1.000000	0.999960	['CREB5', 'PRKAA1']
hsa04979	['Cholesterol metabolism']	1	0.531530	0.911777	0.418786	0.903441	0.962352	1.000000	1.000000	0.999960	['LDLR']
hsa04151	['PI3K-Akt signaling pathway']	6	5.219860	0.200951	0.424076	0.735623	0.962352	1.000000	1.000000	0.999960	['CREB5', 'GNG7', 'PPP2R5C', 'PRKAA1', 'THBS3', 'TNR']
hsa03018	['RNA degradation']	1	0.549030	0.865043	0.425496	0.895821	0.962352	1.000000	1.000000	0.999960	['EXOSC1']
hsa05165	['Human papillomavirus infection']	5	4.288900	0.221320	0.428986	0.743213	0.962352	1.000000	1.000000	0.999960	['CREB5', 'PPP2R5C', 'STAT1', 'THBS3', 'TNR']
hsa00983	['Drug metabolism - other enzymes']	1	0.554130	0.851704	0.437776	0.900141	0.962352	1.000000	1.000000	0.999960	['CMPK1']
hsa04062	['Chemokine signaling pathway']	3	2.416990	0.311751	0.439116	0.780612	0.962352	1.000000	1.000000	0.999960	['GNG7', 'GRK4', 'STAT1']
hsa00240	['Pyrimidine metabolism']	1	0.564130	0.825900	0.444206	0.897381	0.962352	1.000000	1.000000	0.999960	['CMPK1']
hsa03320	['PPAR signaling pathway']	1	0.586280	0.770338	0.446006	0.882511	0.962352	1.000000	1.000000	0.999960	['ACSBG2']
hsa04910	['Insulin signaling pathway']	2	1.534000	0.382702	0.457045	0.803212	0.962352	1.000000	1.000000	0.999960	['PKLR', 'PRKAA1']
hsa05206	['MicroRNAs in cancer']	3	2.510320	0.257091	0.461995	0.759962	0.962352	1.000000	1.000000	0.999960	['HDAC4', 'HDAC5', 'TNR']
hsa01003	['Glycosyltransferases']	4	3.478710	0.201448	0.462265	0.734113	0.962352	1.000000	1.000000	0.999960	['GALNT15', 'GALNTL5', 'HAS3', 'LARGE1']
hsa00513	['Various types of N-glycan biosynthesis']	1	0.622260	0.684411	0.469605	0.873191	0.962352	1.000000	1.000000	0.999960	['MAN1C1']
hsa04723	['Retrograde endocannabinoid signaling']	3	2.540620	0.239782	0.470725	0.753122	0.962352	1.000000	1.000000	0.999960	['GABRA4', 'GNG7', 'GRM1']
hsa04929	['GnRH secretion']	2	1.574770	0.344859	0.472675	0.794982	0.962352	1.000000	1.000000	0.999960	['CACNA1I', 'KCNN3']
hsa00510	['N-Glycan biosynthesis']	1	0.632580	0.660680	0.473445	0.869321	0.962352	1.000000	1.000000	0.999960	['MAN1C1']
hsa04146	['Peroxisome']	1	0.645970	0.630461	0.480095	0.864551	0.962352	1.000000	1.000000	0.999960	['DAO']
hsa04960	['Aldosterone-regulated sodium reabsorption']	1	0.646210	0.629925	0.487475	0.867631	0.962352	1.000000	1.000000	0.999960	['SFN']
hsa04913	['Ovarian steroidogenesis']	1	0.660330	0.598741	0.491345	0.861401	0.962352	1.000000	1.000000	0.999960	['LDLR']
hsa04010	['MAPK signaling pathway']	5	4.607030	0.118091	0.494355	0.688103	0.962352	0.995914	1.000000	0.999960	['CACNA1I', 'DUSP5', 'MEF2C', 'PAK2', 'TAB2']
hsa05135	['Yersinia infection']	2	1.676030	0.254952	0.504555	0.766852	0.962352	1.000000	1.000000	0.999960	['TAB2', 'WIPF1']
hsa05231	['Choline metabolism in cancer']	2	1.690730	0.242354	0.512225	0.763132	0.962352	1.000000	1.000000	0.999960	['DGKA', 'PLPP2']
hsa05030	['Cocaine addiction']	1	0.703210	0.507973	0.513655	0.845992	0.962352	1.000000	1.000000	0.999960	['CREB5']
hsa04512	['ECM-receptor interaction']	2	1.725100	0.213320	0.521905	0.753102	0.962352	1.000000	1.000000	0.999960	['THBS3', 'TNR']
hsa04140	['Autophagy - animal']	2	1.741830	0.199396	0.524115	0.746543	0.962352	1.000000	1.000000	0.999960	['PRKAA1', 'TANK']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	1	0.734870	0.444439	0.526475	0.833562	0.962352	1.000000	1.000000	0.999960	['GIT1']
hsa00536	['Glycosaminoglycan binding proteins']	3	2.758910	0.120864	0.527035	0.703533	0.962352	0.995914	1.000000	0.999960	['NTN1', 'THBS3', 'TNR']
hsa04050	['Cytokine receptors']	1	0.747790	0.419295	0.529665	0.828862	0.962352	1.000000	1.000000	0.999960	['TNFRSF13B']
hsa05163	['Human cytomegalovirus infection']	3	2.780070	0.109841	0.531395	0.697023	0.962352	0.995914	1.000000	0.999960	['CREB5', 'GNG7', 'PDIA3']
hsa03310	['Nuclear receptors']	1	0.746590	0.421612	0.532965	0.829852	0.962352	1.000000	1.000000	0.999960	['NR0B2']
hsa04728	['Dopaminergic synapse']	3	2.794360	0.102445	0.536345	0.695923	0.962352	0.995914	1.000000	0.999960	['CREB5', 'GNG7', 'PPP2R5C']
hsa04911	['Insulin secretion']	2	1.783450	0.165329	0.542385	0.738613	0.962352	1.000000	1.000000	0.999960	['CREB5', 'KCNN3']
hsa04917	['Prolactin signaling pathway']	1	0.769640	0.377744	0.543345	0.821082	0.962352	1.000000	1.000000	0.999960	['STAT1']
hsa04080	['Neuroactive ligand-receptor interaction']	4	3.864620	0.049673	0.544555	0.655853	0.962352	0.972735	1.000000	0.999960	['GABRA4', 'GHRL', 'GRM1', 'GRM7']
hsa04141	['Protein processing in endoplasmic reticulum']	2	1.818840	0.136981	0.552984	0.728563	0.962352	1.000000	1.000000	0.999960	['MAN1C1', 'PDIA3']
hsa01004	['Lipid biosynthesis proteins']	1	0.803160	0.316241	0.557784	0.809542	0.962352	1.000000	1.000000	0.999960	['ACSBG2']
hsa03015	['mRNA surveillance pathway']	1	0.797220	0.326950	0.558954	0.812232	0.962352	1.000000	1.000000	0.999960	['PPP2R5C']
hsa04926	['Relaxin signaling pathway']	2	1.860480	0.104325	0.562124	0.715993	0.962352	0.996301	1.000000	0.999960	['CREB5', 'GNG7']
hsa05211	['Renal cell carcinoma']	1	0.814150	0.296633	0.562794	0.804612	0.962352	1.000000	1.000000	0.999960	['PAK2']
hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	2	1.874140	0.093771	0.563954	0.712923	0.962352	0.995914	1.000000	0.999960	['GNG7', 'STAT1']
hsa04658	['Th1 and Th2 cell differentiation']	1	0.815210	0.294756	0.565634	0.806302	0.962352	1.000000	1.000000	0.999960	['STAT1']
hsa04727	['GABAergic synapse']	2	1.884860	0.085543	0.568504	0.709093	0.962352	0.995914	1.000000	0.999960	['GABRA4', 'GNG7']
hsa03041	['Spliceosome']	3	2.963080	0.017865	0.578254	0.657573	0.962352	0.972735	1.000000	0.999960	['CLK2', 'SF3B3', 'SNU13']
hsa04121	['Ubiquitin system']	8	8.205720	-0.036630	0.583574	0.563324	0.962352	0.870854	1.000000	0.999960	['ABTB2', 'DCUN1D4', 'HECTD4', 'HERC1', 'MARCH10', 'NACC2', 'PSMD14', 'TRIM46']
hsa05220	['Chronic myeloid leukemia']	1	0.883010	0.179498	0.593684	0.780572	0.962352	1.000000	1.000000	0.999960	['RUNX1']
hsa04928	['Parathyroid hormone synthesis, secretion and action']	2	1.968810	0.022676	0.593754	0.686023	0.962352	0.989053	1.000000	0.999960	['CREB5', 'MEF2C']
hsa04064	['NF-kappa B signaling pathway']	1	0.897030	0.156772	0.600744	0.774502	0.962352	1.000000	1.000000	0.999960	['TAB2']
hsa04213	['Longevity regulating pathway - multiple species']	1	0.898130	0.155004	0.600984	0.773472	0.962352	1.000000	1.000000	0.999960	['PRKAA1']
hsa04930	['Type II diabetes mellitus']	1	0.896790	0.157158	0.606634	0.775962	0.962352	1.000000	1.000000	0.999960	['PKLR']
hsa05033	['Nicotine addiction']	1	0.924500	0.113255	0.606814	0.763032	0.962352	1.000000	1.000000	0.999960	['GABRA4']
hsa05212	['Pancreatic cancer']	1	0.920710	0.119181	0.608624	0.766182	0.962352	1.000000	1.000000	0.999960	['STAT1']
hsa04145	['Phagosome']	1	0.947470	0.077848	0.617834	0.755702	0.962352	1.000000	1.000000	0.999960	['THBS3']
hsa05166	['Human T-cell leukemia virus 1 infection']	2	2.117050	-0.082055	0.630814	0.643874	0.962352	0.967290	1.000000	0.999960	['CREB5', 'FDPS']
hsa04040	['Ion channels']	6	6.489140	-0.113065	0.637284	0.523985	0.962352	0.822645	1.000000	0.999960	['CACNA1I', 'CATSPER2', 'GABRA4', 'KCNN3', 'KCNT2', 'NALCN']
hsa04724	['Glutamatergic synapse']	3	3.262630	-0.121073	0.645804	0.587044	0.962352	0.892534	1.000000	0.999960	['GNG7', 'GRM1', 'GRM7']
hsa04714	['Thermogenesis']	2	2.186010	-0.128300	0.653173	0.627394	0.962352	0.948397	1.000000	0.999960	['CREB5', 'PRKAA1']
hsa04625	['C-type lectin receptor signaling pathway']	1	1.044450	-0.062743	0.656363	0.719043	0.962352	0.999206	1.000000	0.999960	['STAT1']
hsa04142	['Lysosome']	1	1.068090	-0.095033	0.665243	0.710353	0.962352	0.995914	1.000000	0.999960	['GBA']
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	1	1.068940	-0.096181	0.667213	0.710063	0.962352	0.995914	1.000000	0.999960	['STAT1']
hsa04110	['Cell cycle']	1	1.117830	-0.160701	0.680353	0.691893	0.962352	0.995914	1.000000	0.999960	['SFN']
hsa04630	['Jak-STAT signaling pathway']	1	1.123170	-0.167576	0.680823	0.690083	0.962352	0.995914	1.000000	0.999960	['STAT1']
hsa04030	['G protein-coupled receptors']	3	3.508390	-0.225847	0.690123	0.532475	0.962352	0.833434	1.000000	0.999960	['ADGRL2', 'GRM1', 'GRM7']
hsa04725	['Cholinergic synapse']	2	2.418550	-0.274142	0.706093	0.559824	0.974482	0.862797	1.000000	0.999960	['CREB5', 'GNG7']
hsa04974	['Protein digestion and absorption']	1	1.197380	-0.259881	0.706233	0.662543	0.974482	0.972735	1.000000	0.999960	['SLC16A10']
hsa03019	['Messenger RNA biogenesis']	3	3.611570	-0.267664	0.706713	0.509335	0.974482	0.818993	1.000000	0.999960	['ATXN2', 'EXOSC1', 'NOCT']
hsa04131	['Membrane trafficking']	19	21.021130	-0.145841	0.718933	0.367526	0.974482	0.726858	1.000000	0.999960	['ACAP2', 'ANKRD13B', 'COG4', 'COG8', 'DAB2', 'GIT1', 'IGFBP7', 'LDLR', 'MAN1C1', 'MAP1LC3A', 'MEGF11', 'PDIA3', 'PRKAA1', 'RIMS4', 'TBC1D8', 'THBS3', 'VPS33A', 'VPS4A', 'WIPF1']
hsa05152	['Tuberculosis']	1	1.271420	-0.346441	0.725953	0.636114	0.974482	0.952023	1.000000	0.999960	['STAT1']
hsa04510	['Focal adhesion']	3	3.805780	-0.343230	0.742293	0.467235	0.988385	0.800600	1.000000	0.999960	['PAK2', 'THBS3', 'TNR']
hsa04530	['Tight junction']	2	2.635460	-0.398055	0.750842	0.502555	0.990355	0.818993	1.000000	0.999960	['PRKAA1', 'RUNX1']
hsa05016	['Huntington disease']	2	2.668330	-0.415937	0.752842	0.497935	0.993510	0.818203	1.000000	0.999960	['CREB5', 'PSMD14']
hsa01522	['Endocrine resistance']	1	1.377960	-0.462534	0.757872	0.595504	0.996051	0.892800	1.000000	0.999960	['NCOA3']
hsa05215	['Prostate cancer']	1	1.387560	-0.472550	0.758812	0.592594	0.997462	0.892534	1.000000	0.999960	['CREB5']
hsa05031	['Amphetamine addiction']	1	1.371840	-0.456112	0.759522	0.598754	0.997462	0.893529	1.000000	0.999960	['CREB5']
