Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	8	4.39322000	0.00601506	0.86472125	0.86866644	0.86076525	0.05945941	0.36269368	0.57537886	0.97742023	1.00000000	1.00000000	['BATF3', 'CD4', 'IFNGR2', 'MAPK12', 'MAPK13', 'NFKBIB', 'RASGRP1', 'STAT1']
hsa04979	['Cholesterol metabolism']	5	2.22819000	0.00436165	1.16605584	1.17169292	1.16039664	0.05999940	0.36269368	0.57537886	0.98328017	1.00000000	1.00000000	['ABCB11', 'CD36', 'LRP2', 'NCEH1', 'SCARB1']
hsa04659	['Th17 cell differentiation']	8	4.36135000	0.00621443	0.87522523	0.87933074	0.87110800	0.06320937	0.36698000	0.59100759	0.97419026	1.00000000	1.00000000	['CD4', 'IFNGR2', 'IL4R', 'IRF4', 'MAPK12', 'MAPK13', 'NFKBIB', 'STAT1']
hsa05033	['Nicotine addiction']	7	3.77007000	0.00550015	0.89276361	0.89696697	0.88854797	0.06519935	0.36827488	0.59474527	0.97712023	1.00000000	1.00000000	['CACNA1B', 'CHRNA7', 'GABRA1', 'GABRB3', 'GRIN2A', 'GRIN2B', 'SLC17A6']
hsa04380	['Osteoclast differentiation']	9	5.22994000	0.00674617	0.78313061	0.78684772	0.77940389	0.06972930	0.38284214	0.61420386	0.97023030	1.00000000	1.00000000	['BLNK', 'IFNGR2', 'LILRA4', 'MAPK12', 'MAPK13', 'PLCG2', 'STAT1', 'TAB2', 'TNFRSF11A']
hsa04723	['Retrograde endocannabinoid signaling']	15	10.29130000	0.00891328	0.54353727	0.54603414	0.54103606	0.07210928	0.38570047	0.61420386	0.96261037	1.00000000	1.00000000	['ADCY1', 'CACNA1B', 'CACNA1C', 'GABRA1', 'GABRB3', 'GNG11', 'GNGT1', 'GRM1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NDUFA9', 'PLCB1', 'SLC17A6']
hsa04977	['Vitamin digestion and absorption']	3	1.03341000	0.00299515	1.53754975	1.54588839	1.52916264	0.07225928	0.38570047	0.61420386	0.98701013	1.00000000	1.00000000	['CUBN', 'SCARB1', 'SLC19A2']
hsa05034	['Alcoholism']	10	6.28286000	0.00713072	0.67050666	0.67377772	0.66722817	0.08159918	0.42140044	0.63660030	0.96293037	1.00000000	1.00000000	['BRAF', 'CAMKK1', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'GRIN2A', 'GRIN2B', 'HDAC9', 'NTRK2']
hsa04640	['Hematopoietic cell lineage']	5	2.33611000	0.00470204	1.09781989	1.10361584	1.09200055	0.08210918	0.42140044	0.63660030	0.97195028	1.00000000	1.00000000	['CD36', 'CD4', 'IL11', 'IL4R', 'ITGAM']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	6	3.10181000	0.00524268	0.95185218	0.95672084	0.94696704	0.08213918	0.42140044	0.63660030	0.97079029	1.00000000	1.00000000	['ATP6V0A2', 'ATP6V1C2', 'LYN', 'MAPK12', 'MAPK13', 'PLCG2']
hsa04925	['Aldosterone synthesis and secretion']	12	8.08347000	0.00767779	0.56998777	0.57272575	0.56724458	0.08343917	0.42140044	0.63660030	0.96025040	1.00000000	1.00000000	['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA1I', 'CAMK1D', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'PLCB1', 'PRKCE', 'SCARB1']
hsa04978	['Mineral absorption']	4	1.73183000	0.00389676	1.20770268	1.21418048	1.20119566	0.08458915	0.42140044	0.63660030	0.97744023	1.00000000	1.00000000	['ATP2B2', 'SLC8A1', 'TRPM6', 'TRPM7']
hsa05152	['Tuberculosis']	9	5.41389000	0.00694107	0.73325943	0.73695401	0.72955536	0.08604914	0.42140044	0.63660030	0.96036040	1.00000000	1.00000000	['ATP6V0A2', 'IFNGR2', 'IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RFX5', 'RHOA', 'STAT1']
hsa04714	['Thermogenesis']	13	8.83285000	0.00836558	0.55756071	0.56029087	0.55482537	0.08680913	0.42140044	0.63660030	0.95492045	1.00000000	1.00000000	['ADCY1', 'ARID1B', 'ATP5A1', 'CPT1C', 'CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'NDUFA9', 'PRDM16', 'PRKG1', 'PRKG2', 'RPTOR']
hsa04014	['Ras signaling pathway']	20	14.82740000	0.01091816	0.43173436	0.43385745	0.42960813	0.09188908	0.42140044	0.65131802	0.94586054	1.00000000	1.00000000	['ABL2', 'BRAP', 'EFNA5', 'GNG11', 'GNGT1', 'GRIN2A', 'GRIN2B', 'IGF1', 'IGF1R', 'NTRK2', 'PAK2', 'PDGFD', 'PLA2G1B', 'PLCG2', 'RAPGEF5', 'RASAL1', 'RASGRF2', 'RASGRP1', 'RHOA', 'TIAM1']
hsa04975	['Fat digestion and absorption']	3	1.08912000	0.00321661	1.46179958	1.47029623	1.45325260	0.09229908	0.42140044	0.65131802	0.97851021	1.00000000	1.00000000	['CD36', 'PLA2G1B', 'SCARB1']
hsa04217	['Necroptosis']	7	3.99500000	0.00598970	0.80915942	0.81347901	0.80482685	0.09771902	0.42140044	0.67679471	0.95813042	1.00000000	1.00000000	['FAF1', 'IFNGR2', 'IL33', 'PGAM5', 'STAT1', 'TRPM7', 'VPS4A']
hsa03320	['PPAR signaling pathway']	5	2.51643000	0.00477783	0.99054963	0.99601762	0.98506084	0.10078899	0.42674491	0.68536515	0.96516035	1.00000000	1.00000000	['CD36', 'CPT1C', 'ME3', 'PDPK1', 'SORBS1']
hsa04922	['Glucagon signaling pathway']	9	5.75537000	0.00676685	0.64501632	0.64840482	0.64161984	0.10343897	0.43487196	0.69082452	0.95273047	1.00000000	1.00000000	['ACACB', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'ITPR1', 'ITPR2', 'PLCB1', 'SIK2']
hsa00140	['Steroid hormone biosynthesis']	3	1.16327000	0.00330020	1.36677651	1.37493924	1.35856734	0.10691893	0.44648930	0.70045880	0.97422026	1.00000000	1.00000000	['COMT', 'CYP2E1', 'SULT2B1']
hsa04145	['Phagosome']	7	4.08439000	0.00610178	0.77723429	0.78153843	0.77291728	0.10964890	0.44782586	0.70045880	0.95150048	1.00000000	1.00000000	['ATP6V0A2', 'ATP6V1C2', 'CD36', 'COLEC12', 'ITGAM', 'SCARB1', 'THBS3']
hsa04935	['Growth hormone synthesis, secretion and action']	13	9.21368000	0.00844129	0.49666223	0.49930331	0.49401629	0.11149889	0.44873763	0.70045880	0.94039060	1.00000000	1.00000000	['ADCY1', 'CACNA1C', 'CREB3L2', 'CREB5', 'GHRHR', 'IGF1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCB1', 'PLCG2', 'STAT1']
hsa05161	['Hepatitis B']	10	6.61445000	0.00751830	0.59630690	0.59958284	0.59302349	0.11569884	0.46132617	0.70045880	0.94200058	1.00000000	1.00000000	['BRAF', 'CCNA1', 'CREB3L2', 'CREB5', 'HSPG2', 'IRAK4', 'MAPK12', 'MAPK13', 'STAT1', 'TAB2']
hsa03000	['Transcription factors']	44	36.92321000	0.01728015	0.25297554	0.25432528	0.25162454	0.11600884	0.46132617	0.70045880	0.91546085	1.00000000	1.00000000	['ARNT2', 'ASCL2', 'ATF6', 'BATF3', 'CAMTA1', 'CREB3L2', 'CREB5', 'CUX2', 'DMRTA2', 'EBF1', 'EMX1', 'ERG', 'ESR1', 'FOXJ3', 'GLIS3', 'IRF4', 'KMT2A', 'LMX1B', 'MEF2C', 'MEIS2', 'MYF6', 'NFIC', 'NFKBIB', 'NPAS1', 'PLAGL1', 'PRDM16', 'PRRX1', 'RFX5', 'SOX5', 'SOX6', 'STAT1', 'TEAD1', 'TGIF2', 'THRB', 'TP63', 'TSHZ2', 'ZEB2', 'ZFHX3', 'ZNF418', 'ZNF423', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']
hsa02000	['Transporters']	36	29.61618000	0.01546473	0.28161134	0.28311722	0.28010388	0.11611884	0.46132617	0.70045880	0.91769082	1.00000000	1.00000000	['ABCA4', 'ABCB11', 'ABCC4', 'CAMLG', 'CNIH4', 'MS4A10', 'NKAIN2', 'NKAIN4', 'SFXN1', 'SLC10A2', 'SLC16A10', 'SLC17A6', 'SLC19A2', 'SLC22A23', 'SLC23A2', 'SLC24A2', 'SLC24A3', 'SLC25A18', 'SLC25A40', 'SLC26A11', 'SLC2A12', 'SLC2A5', 'SLC30A3', 'SLC30A7', 'SLC37A3', 'SLC38A4', 'SLC39A10', 'SLC39A11', 'SLC44A5', 'SLC5A11', 'SLC8A1', 'SLC9A9', 'SLC9C2', 'SLCO5A1', 'STARD7', 'TMC2']
hsa03410	['Base excision repair']	2	0.60176000	0.00240351	1.73273988	1.74421872	1.72116898	0.11948881	0.46132617	0.70075392	0.97970020	1.00000000	1.00000000	['LIG1', 'OGG1']
hsa00400	['Phenylalanine, tyrosine and tryptophan biosynthesis']	1	0.12537000	0.00108735	2.99573593	3.02054665	2.97049105	0.12115879	0.46132617	0.70075392	0.99585004	1.00000000	1.00000000	['IL4I1']
hsa00535	['Proteoglycans']	7	4.54555000	0.00526893	0.62290005	0.62624076	0.61955160	0.12178878	0.46132617	0.70075392	0.95573044	1.00000000	1.00000000	['COL12A1', 'COL14A1', 'COL15A1', 'GPC2', 'GPC5', 'GPC6', 'HSPG2']
hsa04913	['Ovarian steroidogenesis']	5	2.77094000	0.00483737	0.85155262	0.85658102	0.84650664	0.13001870	0.47803197	0.72010780	0.95352046	1.00000000	1.00000000	['ADCY1', 'BMP6', 'IGF1', 'IGF1R', 'SCARB1']
hsa04261	['Adrenergic signaling in cardiomyocytes']	15	11.28345000	0.00905044	0.41075425	0.41306676	0.40843802	0.13055869	0.47803197	0.72010780	0.92639074	1.00000000	1.00000000	['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'PLCB1', 'PPP2R5C', 'RYR2', 'SLC8A1']
hsa04625	['C-type lectin receptor signaling pathway']	7	4.34666000	0.00602296	0.68744767	0.69144029	0.68344397	0.13092869	0.47803197	0.72010780	0.94292057	1.00000000	1.00000000	['ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCG2', 'RHOA', 'STAT1']
hsa04728	['Dopaminergic synapse']	15	11.26416000	0.00927049	0.41322277	0.41559551	0.41084611	0.13623864	0.48338812	0.72058321	0.92115079	1.00000000	1.00000000	['CACNA1B', 'CACNA1C', 'COMT', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'GRIN2A', 'GRIN2B', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCB1', 'PPP2R5C']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	9	6.10864000	0.00694180	0.55907378	0.56234899	0.55579112	0.13847862	0.48344814	0.72058321	0.93258067	1.00000000	1.00000000	['COL4A1', 'COL4A4', 'MAPK12', 'MAPK13', 'NOX4', 'PLCB1', 'PLCG2', 'PRKCE', 'STAT1']
hsa04972	['Pancreatic secretion']	9	6.16935000	0.00680393	0.54480651	0.54798518	0.54162081	0.13930861	0.48344814	0.72058321	0.93304067	1.00000000	1.00000000	['ADCY1', 'ATP2B2', 'CPA1', 'ITPR1', 'ITPR2', 'PLA2G1B', 'PLCB1', 'RHOA', 'RYR2']
hsa03029	['Mitochondrial biogenesis']	17	12.96244000	0.01036385	0.39119744	0.39350255	0.38888864	0.14046860	0.48344814	0.72058321	0.91293087	1.00000000	1.00000000	['AIP', 'C12orf65', 'CPT1C', 'DAP3', 'DARS2', 'IMMP2L', 'LACE1', 'MTX1', 'MYO5B', 'NAA25', 'NSUN4', 'NUBPL', 'PARL', 'SFXN1', 'SNX25', 'TFB1M', 'TRMT10C']
hsa04926	['Relaxin signaling pathway']	11	7.76126000	0.00796354	0.50314073	0.50609829	0.50017710	0.14064859	0.48344814	0.72058321	0.92479075	1.00000000	1.00000000	['ADCY1', 'COL4A1', 'COL4A4', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'MAPK12', 'MAPK13', 'PLCB1', 'RXFP2']
hsa04611	['Platelet activation']	12	8.74498000	0.00821393	0.45650742	0.45921504	0.45379470	0.14394856	0.48404568	0.72752381	0.92025080	1.00000000	1.00000000	['ADCY1', 'ITPR1', 'ITPR2', 'LYN', 'MAPK12', 'MAPK13', 'PLCB1', 'PLCG2', 'PRKG1', 'PRKG2', 'RASGRP1', 'RHOA']
hsa05131	['Shigellosis']	15	11.39663000	0.00955161	0.39635522	0.39877147	0.39393492	0.15247848	0.51304653	0.76035933	0.90896091	1.00000000	1.00000000	['DOCK1', 'HK1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1', 'PLCG2', 'PRKCE', 'RHOA', 'RPTOR', 'SEPT2', 'TAB2']
hsa05014	['Amyotrophic lateral sclerosis (ALS)']	5	2.93066000	0.00493730	0.77070249	0.77555535	0.76583325	0.15589844	0.51538987	0.76718443	0.94165058	1.00000000	1.00000000	['GPX1', 'GRIN2A', 'GRIN2B', 'MAPK12', 'MAPK13']
hsa04966	['Collecting duct acid secretion']	2	0.72686000	0.00263844	1.46025058	1.47068645	1.44973867	0.16174838	0.53287039	0.78563500	0.96595034	1.00000000	1.00000000	['ATP6V0A2', 'ATP6V1C2']
hsa04730	['Long-term depression']	10	7.31129000	0.00714436	0.45180212	0.45461888	0.44897985	0.16479835	0.53387846	0.78775921	0.91832082	1.00000000	1.00000000	['BRAF', 'GRM1', 'IGF1', 'IGF1R', 'ITPR1', 'ITPR2', 'LYN', 'PLCB1', 'PRKG1', 'PRKG2']
hsa05323	['Rheumatoid arthritis']	4	2.16329000	0.00446344	0.88677292	0.89271399	0.88080729	0.16639834	0.53387846	0.78775921	0.93902061	1.00000000	1.00000000	['ATP6V0A2', 'ATP6V1C2', 'IL11', 'TNFRSF11A']
hsa01001	['Protein kinases']	43	37.42804000	0.01678042	0.20021716	0.20151021	0.19892295	0.16860831	0.53387846	0.78824387	0.87271127	1.00000000	1.00000000	['AATK', 'ABL2', 'ACVR1', 'AURKC', 'BRAF', 'BRD3', 'BRDT', 'CAMK1D', 'CAMKK1', 'CDC42BPB', 'CDK12', 'CDK14', 'DCAF1', 'EPHA6', 'GRK4', 'GUCY2C', 'HIPK2', 'IGF1R', 'IRAK4', 'LRRK1', 'LTK', 'LYN', 'MAPK12', 'MAPK13', 'MAPKAPK3', 'MAST2', 'NRBP1', 'NTRK2', 'PAK2', 'PDPK1', 'PRKCE', 'PRKG1', 'PRKG2', 'SIK2', 'STK31', 'STK32B', 'STK33', 'STKLD1', 'TIE1', 'TNIK', 'TRPM6', 'TRPM7', 'ULK4']
hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	4	2.31215000	0.00408077	0.79076500	0.79584854	0.78566349	0.17283827	0.53452160	0.79256883	0.94819052	1.00000000	1.00000000	['EXT1', 'HS3ST2', 'HS6ST3', 'NDST4']
hsa03450	['Non-homologous end-joining']	2	0.77812000	0.00261524	1.36193543	1.37160071	1.35220497	0.17579824	0.53487683	0.79256883	0.96695033	1.00000000	1.00000000	['MRE11', 'XRCC6']
hsa00500	['Starch and sucrose metabolism']	3	1.49742000	0.00366739	1.00248357	1.00953304	0.99539949	0.18331817	0.55509892	0.79256883	0.94543055	1.00000000	1.00000000	['GAA', 'GYS1', 'HK1']
hsa04910	['Insulin signaling pathway']	9	6.44524000	0.00735561	0.48169092	0.48498011	0.47839421	0.18415816	0.55509892	0.79256883	0.90017100	1.00000000	1.00000000	['ACACB', 'BRAF', 'GYS1', 'HK1', 'PDPK1', 'PKLR', 'PRKAR2A', 'RPTOR', 'SORBS1']
hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	1	0.20467000	0.00141124	2.28862844	2.30838786	2.26859464	0.18750812	0.55509892	0.79256883	0.98378016	1.00000000	1.00000000	['HPD']
hsa05204	['Chemical carcinogenesis']	3	1.52650000	0.00380909	0.97473491	0.98191695	0.96751694	0.19394806	0.56113360	0.79256883	0.93581064	1.00000000	1.00000000	['CHRNA7', 'CYP2E1', 'CYP3A43']
