Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa05224	['Breast cancer']	13	6.495750	0.007497	1.000944	1.004270	0.997610	0.009940	0.165958	0.217088	0.996360	1.000000	0.999990	['AKT2', 'CDK4', 'DVL2', 'EGFR', 'ERBB2', 'FGF7', 'LEF1', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'WNT1', 'WNT10B']
hsa04657	['IL-17 signaling pathway']	6	1.908910	0.004170	1.652213	1.658502	1.645897	0.010000	0.165958	0.217088	0.997880	1.000000	0.999990	['CHUK', 'MAPK7', 'NFKB1', 'RELA', 'TAB2', 'TRAF4']
hsa03016	['Transfer RNA biogenesis']	12	5.817380	0.007041	1.044593	1.048081	1.041096	0.010150	0.165958	0.217088	0.996450	1.000000	0.999990	['AARS2', 'AIMP2', 'ATE1', 'CDKAL1', 'DARS2', 'FARSA', 'IARS', 'LCMT2', 'PUS10', 'WARS', 'XPO1', 'XPO5']
hsa04660	['T cell receptor signaling pathway']	12	5.941160	0.007037	1.014218	1.017632	1.010796	0.010700	0.165958	0.217088	0.996050	1.000000	0.999990	['AKT2', 'CD28', 'CDK4', 'CHUK', 'CTLA4', 'ICOS', 'NCK1', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA', 'VAV2']
hsa05162	['Measles']	9	3.810090	0.005848	1.240100	1.244522	1.235665	0.011650	0.165958	0.217088	0.996190	1.000000	0.999990	['AKT2', 'BBC3', 'CD28', 'CDK4', 'CHUK', 'IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa00340	['Histidine metabolism']	3	0.485450	0.002170	2.627568	2.640411	2.614609	0.011770	0.165958	0.217088	0.998780	1.000000	0.999990	['ALDH2', 'ALDH3A1', 'ALDH3A2']
hsa03029	['Mitochondrial biogenesis']	21	12.705320	0.010195	0.724957	0.727270	0.722640	0.011810	0.165958	0.217088	0.994290	1.000000	0.999990	['C12orf65', 'COX14', 'DARS2', 'DNAJA2', 'ERAL1', 'GATB', 'MCU', 'MRPL37', 'MRPS16', 'MSS51', 'MTIF2', 'NAA25', 'NDUFAF7', 'PRKAA2', 'RNF41', 'SFXN2', 'SNX25', 'SP1', 'SUMO1', 'TSFM', 'ULK2']
hsa03041	['Spliceosome']	19	11.200490	0.009544	0.762438	0.764894	0.759977	0.012230	0.165958	0.217088	0.994140	1.000000	0.999990	['AAR2', 'CBX3', 'CWC27', 'DDX23', 'DHX38', 'KHDRBS1', 'MFAP1', 'PAXBP1', 'PCBP2', 'PPP1CC', 'PRPF39', 'PTBP2', 'RBFOX1', 'SF3A3', 'SF3B4', 'SRPK2', 'SRSF7', 'SYNCRIP', 'ZC3H18']
hsa05212	['Pancreatic cancer']	9	3.926550	0.005852	1.196663	1.200957	1.192356	0.012540	0.165958	0.217088	0.996390	1.000000	0.999990	['AKT2', 'CDK4', 'CHUK', 'EGFR', 'ERBB2', 'NFKB1', 'RAC1', 'RELA', 'RPS6KB1']
hsa00970	['Aminoacyl-tRNA biosynthesis']	6	2.114570	0.004219	1.504598	1.510344	1.498829	0.012770	0.165958	0.217088	0.996950	1.000000	0.999990	['AARS2', 'DARS2', 'FARSA', 'GATB', 'IARS', 'WARS']
hsa00010	['Glycolysis / Gluconeogenesis']	5	1.488950	0.003769	1.747633	1.754918	1.740311	0.015340	0.165958	0.237165	0.997070	1.000000	0.999990	['ALDH2', 'ALDH3A1', 'ALDH3A2', 'ALDOC', 'GALM']
hsa04121	['Ubiquitin system']	46	33.848160	0.016629	0.442556	0.443973	0.441138	0.015810	0.165958	0.237165	0.989710	1.000000	0.999990	['ANAPC7', 'ARIH1', 'BARD1', 'BIRC6', 'BRAP', 'COPS2', 'COPS3', 'CUL2', 'DCAF4', 'DZIP3', 'ERLIN1', 'FBXL15', 'FBXL18', 'FBXL20', 'FBXW10', 'FZR1', 'GID4', 'HECTD4', 'HERC4', 'KCTD13', 'KLHL14', 'KLHL24', 'KLHL28', 'KLHL32', 'KLHL8', 'MGRN1', 'PHIP', 'RANBP9', 'RC3H1', 'RNF170', 'RNF185', 'RNF40', 'RNF41', 'SAE1', 'SPOP', 'SUMO1', 'TRIM23', 'TRIP12', 'UBE2H', 'UCHL5', 'USP15', 'USP33', 'USP34', 'USP42', 'USP48', 'ZBTB37']
hsa04625	['C-type lectin receptor signaling pathway']	9	4.209500	0.005903	1.096276	1.100317	1.092224	0.017420	0.165958	0.237165	0.994750	1.000000	0.999990	['AKT2', 'CHUK', 'IL12A', 'ITPR2', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA', 'SRC']
hsa00053	['Ascorbate and aldarate metabolism']	2	0.213580	0.001438	3.227152	3.246447	3.207595	0.017530	0.165958	0.237165	0.999140	1.000000	0.999990	['ALDH2', 'ALDH3A2']
hsa03440	['Homologous recombination']	5	1.567620	0.003818	1.673352	1.680363	1.666307	0.017820	0.165958	0.237165	0.996290	1.000000	0.999990	['BARD1', 'BLM', 'BRIP1', 'RAD51C', 'TOP3A']
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	9	4.228850	0.005923	1.089660	1.093695	1.085612	0.017990	0.165958	0.237165	0.994510	1.000000	0.999990	['AKT2', 'CD28', 'CHUK', 'EGFR', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA', 'RPS6KB1']
hsa05168	['Herpes simplex virus 1 infection']	15	8.180300	0.008859	0.874737	0.877858	0.871609	0.018390	0.165958	0.237165	0.991930	1.000000	0.999990	['AKT2', 'CHUK', 'EIF2B1', 'IL12A', 'NFKB1', 'PDIA3', 'PPP1CC', 'RELA', 'SRC', 'SRSF7', 'TAB2', 'ZNF141', 'ZNF200', 'ZNF689', 'ZNF764']
hsa05010	['Alzheimer disease']	22	14.156320	0.010790	0.636057	0.638255	0.633856	0.020380	0.165958	0.254068	0.989430	1.000000	0.999990	['AKT2', 'APP', 'ATP2A1', 'ATP2A2', 'ATP5G2', 'CHUK', 'DVL2', 'ITPR2', 'KLC3', 'LRP1', 'MCU', 'NDUFA11', 'NDUFB10', 'NFKB1', 'PPP3CB', 'PSMB7', 'RELA', 'TUBA1A', 'TUBA1B', 'ULK2', 'WNT1', 'WNT10B']
hsa00071	['Fatty acid degradation']	4	1.108140	0.003247	1.851860	1.860289	1.843381	0.022460	0.165958	0.270966	0.995600	1.000000	0.999990	['ALDH2', 'ALDH3A2', 'GCDH', 'HADHA']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	7	3.001150	0.005145	1.221839	1.226777	1.216885	0.024310	0.171108	0.284120	0.992630	1.000000	0.999990	['ATP6V1D', 'CHUK', 'EGFR', 'NFKB1', 'RAC1', 'RELA', 'SRC']
hsa04530	['Tight junction']	17	10.777100	0.009026	0.657566	0.659980	0.655147	0.026950	0.182242	0.297060	0.987400	1.000000	0.999990	['AMOTL1', 'CDK4', 'DLG2', 'ERBB2', 'LLGL1', 'MPP5', 'MYH10', 'MYL9', 'PRKAA2', 'PRKAG1', 'PRKCE', 'RAC1', 'SRC', 'SYMPK', 'TJAP1', 'TUBA1A', 'TUBA1B']
hsa05131	['Shigellosis']	18	11.437000	0.009531	0.654288	0.656691	0.651882	0.027030	0.182242	0.297060	0.987010	1.000000	0.999990	['AKT2', 'CBX3', 'CHUK', 'EGFR', 'ITPR2', 'MYL9', 'NFKB1', 'PRKCE', 'PXN', 'RAC1', 'RELA', 'RPS6KA5', 'RPS6KB1', 'SEPT12', 'SRC', 'TAB2', 'UBE2V2', 'WASF2']
hsa05169	['Epstein-Barr virus infection']	11	5.805280	0.007234	0.922066	0.925657	0.918466	0.027800	0.182242	0.297060	0.988410	1.000000	0.999990	['AKT2', 'BLNK', 'CDK4', 'CHUK', 'NFKB1', 'PDIA3', 'RAC1', 'RBPJ', 'RELA', 'SIN3A', 'TAB2']
hsa03011	['Ribosome']	5	1.729070	0.004079	1.531932	1.538722	1.525110	0.028950	0.182242	0.300755	0.992450	1.000000	0.999990	['MRPL37', 'MRPS16', 'MRPS18A', 'MRPS35', 'RPL37']
hsa03019	['Messenger RNA biogenesis']	22	14.786630	0.011331	0.573210	0.575420	0.570997	0.035880	0.209294	0.359324	0.979620	1.000000	0.999990	['AAAS', 'ATXN2', 'BARD1', 'CSTF3', 'DDX60L', 'FIP1L1', 'KLC3', 'LARP4', 'NDC1', 'NUP155', 'NUP214', 'PAPOLG', 'PCBP2', 'PPP1CC', 'PYM1', 'SMG6', 'SYMPK', 'TUBA1A', 'TUBA1B', 'XPO1', 'XPO7', 'ZC3H12D']
hsa05221	['Acute myeloid leukemia']	7	3.243450	0.005338	1.109826	1.114567	1.105069	0.036940	0.209294	0.359324	0.988080	1.000000	0.999990	['AKT2', 'CHUK', 'LEF1', 'NFKB1', 'RELA', 'RPS6KB1', 'RUNX1T1']
hsa00199	['Cytochrome P450']	4	1.303940	0.003490	1.617123	1.624826	1.609378	0.037470	0.209537	0.359324	0.992210	1.000000	0.999990	['CYP17A1', 'CYP19A1', 'CYP4F3', 'CYP51A1']
hsa04658	['Th1 and Th2 cell differentiation']	7	3.343280	0.005386	1.066091	1.070732	1.061435	0.041240	0.225769	0.385590	0.986490	1.000000	0.999990	['CHUK', 'IL12A', 'NFATC3', 'NFKB1', 'PPP3CB', 'RBPJ', 'RELA']
hsa03032	['DNA replication proteins']	7	3.342460	0.005583	1.066445	1.071256	1.061617	0.048130	0.254909	0.439035	0.982920	1.000000	0.999990	['BLM', 'MCM4', 'MCM7', 'ORC4', 'PRKDC', 'SMG6', 'TOP3A']
hsa03400	['DNA repair and recombination proteins']	18	11.987270	0.010232	0.586494	0.588955	0.584029	0.050079	0.257504	0.445946	0.972540	1.000000	0.999990	['BLM', 'BRIP1', 'ERCC2', 'FANCM', 'GTF2H3', 'NEIL1', 'POLH', 'PPP4R3A', 'PPP4R4', 'PRKDC', 'RAD23A', 'RAD51C', 'RAD9B', 'REV1', 'SPG11', 'SPIDR', 'TOP3A', 'UBE2V2']
hsa01007	['Amino acid related enzymes']	6	2.844120	0.004896	1.076980	1.081939	1.072004	0.052609	0.267766	0.449432	0.983170	1.000000	0.999990	['AARS2', 'DARS2', 'FARSA', 'GPT2', 'IARS', 'WARS']
hsa04031	['GTP-binding proteins']	11	6.529320	0.007477	0.752499	0.755799	0.749191	0.053429	0.269096	0.449432	0.975490	1.000000	0.999990	['ARF5', 'ARL3', 'GNAO1', 'GNAZ', 'RAB10', 'RAB2A', 'RAB34', 'RAB35', 'RAC1', 'RHEBL1', 'TRIM23']
hsa05164	['Influenza A']	9	4.978050	0.006592	0.854344	0.858160	0.850518	0.054459	0.270387	0.449432	0.977930	1.000000	0.999990	['AKT2', 'CDK4', 'CHUK', 'HNRNPUL1', 'IL12A', 'KPNA6', 'NFKB1', 'RELA', 'XPO1']
hsa05135	['Yersinia infection']	11	6.659470	0.007402	0.724024	0.727228	0.720814	0.056439	0.276137	0.449432	0.975310	1.000000	0.999990	['AKT2', 'CHUK', 'NFATC3', 'NFKB1', 'PXN', 'RAC1', 'RELA', 'SRC', 'TAB2', 'VAV2', 'WASF2']
hsa04672	['Intestinal immune network for IgA production']	3	0.887120	0.002910	1.757761	1.767197	1.748264	0.056479	0.276137	0.449432	0.989510	1.000000	0.999990	['CD28', 'ICOS', 'ITGB7']
hsa00380	['Tryptophan metabolism']	4	1.519370	0.003732	1.396527	1.403597	1.389421	0.059649	0.282537	0.464768	0.985100	1.000000	0.999990	['ALDH2', 'ALDH3A2', 'GCDH', 'HADHA']
hsa04623	['Cytosolic DNA-sensing pathway']	3	0.922940	0.002966	1.700654	1.709898	1.691350	0.062379	0.292134	0.476075	0.987970	1.000000	0.999990	['CHUK', 'NFKB1', 'RELA']
hsa00330	['Arginine and proline metabolism']	3	0.932980	0.002984	1.685044	1.694243	1.675787	0.064099	0.294057	0.476075	0.987620	1.000000	0.999990	['ALDH2', 'ALDH3A2', 'P4HA1']
hsa04218	['Cellular senescence']	11	6.726610	0.007609	0.709552	0.712812	0.706285	0.064919	0.294119	0.476075	0.969020	1.000000	0.999990	['AKT2', 'CDK4', 'HIPK3', 'ITPR2', 'MCU', 'NFATC3', 'NFKB1', 'PPP1CC', 'PPP3CB', 'RAD9B', 'RELA']
hsa04064	['NF-kappa B signaling pathway']	7	3.739240	0.005585	0.904610	0.908913	0.900294	0.067049	0.297496	0.481843	0.975980	1.000000	0.999990	['BLNK', 'CHUK', 'EDAR', 'ERC1', 'NFKB1', 'RELA', 'TAB2']
hsa04622	['RIG-I-like receptor signaling pathway']	4	1.599620	0.003818	1.322271	1.329142	1.315367	0.069939	0.309086	0.481843	0.981810	1.000000	0.999990	['CHUK', 'IL12A', 'NFKB1', 'RELA']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	8	4.478450	0.006252	0.837001	0.841023	0.832967	0.070689	0.309086	0.481843	0.971160	1.000000	0.999990	['AKT2', 'NDUFA11', 'NDUFB10', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RAC1', 'RELA']
hsa05134	['Legionellosis']	3	0.976990	0.003046	1.618547	1.627513	1.609524	0.070859	0.309086	0.481843	0.985450	1.000000	0.999990	['IL12A', 'NFKB1', 'RELA']
hsa05217	['Basal cell carcinoma']	5	2.314980	0.004534	1.110928	1.116568	1.105267	0.072619	0.309086	0.484993	0.977310	1.000000	0.999990	['DVL2', 'LEF1', 'SUFU', 'WNT1', 'WNT10B']
hsa05132	['Salmonella infection']	13	8.504240	0.008538	0.612257	0.615151	0.609358	0.075359	0.314419	0.487614	0.960540	1.000000	0.999990	['AKT2', 'CHUK', 'CYTH3', 'FLNC', 'KLC3', 'LEF1', 'MYH10', 'MYL9', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'VPS39']
hsa00410	['beta-Alanine metabolism']	4	1.798830	0.003629	1.152941	1.158751	1.147108	0.075619	0.314419	0.487614	0.982840	1.000000	0.999990	['ALDH2', 'ALDH3A1', 'ALDH3A2', 'HADHA']
hsa05130	['Pathogenic Escherichia coli infection']	13	8.587340	0.008594	0.598228	0.601113	0.595338	0.079909	0.321226	0.506543	0.958570	1.000000	0.999990	['BAIAP2L1', 'CHUK', 'CYTH3', 'MYH10', 'NCK1', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'TMBIM6', 'TUBA1A', 'TUBA1B', 'WASF2']
hsa04917	['Prolactin signaling pathway']	6	3.134530	0.005187	0.936713	0.941480	0.931931	0.081759	0.322087	0.509632	0.969940	1.000000	0.999990	['AKT2', 'CYP17A1', 'NFKB1', 'RELA', 'SHC4', 'SRC']
hsa01522	['Endocrine resistance']	9	5.567470	0.006722	0.692903	0.696383	0.689415	0.088479	0.338326	0.537408	0.960490	1.000000	0.999990	['AKT2', 'CDK4', 'EGFR', 'ERBB2', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'SRC']
hsa05330	['Allograft rejection']	2	0.503760	0.002215	1.989192	2.001821	1.976450	0.089089	0.338326	0.537408	0.986730	1.000000	0.999990	['CD28', 'IL12A']
hsa03010	['Ribosome']	3	1.090730	0.003237	1.459668	1.468207	1.451079	0.093999	0.350566	0.557542	0.977060	1.000000	0.999990	['MRPS16', 'MRPS18A', 'RPL37']
hsa00232	['Caffeine metabolism']	1	0.098530	0.000972	3.343293	3.371469	3.314556	0.095769	0.350566	0.557542	0.997250	1.000000	0.999990	['XDH']
hsa03040	['Spliceosome']	5	2.445310	0.004824	1.031911	1.037592	1.026207	0.096899	0.352742	0.557542	0.965810	1.000000	0.999990	['DDX23', 'DHX38', 'SF3A3', 'SF3B4', 'SRSF7']
hsa03000	['Transcription factors']	43	35.553300	0.016911	0.274353	0.275725	0.272980	0.099019	0.352742	0.561108	0.928281	1.000000	0.999990	['ATF1', 'ATF7', 'BBX', 'BHLHE41', 'CREM', 'CTCF', 'CUX2', 'IKZF4', 'KMT2D', 'LEF1', 'MXD3', 'MYT1L', 'NFATC3', 'NFE2L3', 'NFIX', 'NFKB1', 'NR0B2', 'NR6A1', 'PBX3', 'POU3F1', 'PRDM16', 'RAI1', 'RBPJ', 'REL', 'RELA', 'RFX2', 'RUNX2', 'SP1', 'SP7', 'TBX15', 'TCF4', 'TFAP4', 'TGIF2', 'THAP1', 'ZEB2', 'ZFHX3', 'ZKSCAN1', 'ZNF141', 'ZNF200', 'ZNF423', 'ZNF500', 'ZNF689', 'ZNF764']
hsa04934	['Cushing syndrome']	13	9.068420	0.008513	0.519589	0.522295	0.516877	0.105039	0.364343	0.575954	0.943971	1.000000	0.999990	['CDK4', 'CRHR1', 'CYP17A1', 'DVL2', 'EGFR', 'ITPR2', 'KMT2D', 'LEF1', 'PDE8A', 'SCARB1', 'SP1', 'WNT1', 'WNT10B']
hsa04920	['Adipocytokine signaling pathway']	6	3.343470	0.005340	0.843616	0.848218	0.839000	0.105259	0.364343	0.575954	0.959890	1.000000	0.999990	['AKT2', 'CHUK', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RELA']
hsa03420	['Nucleotide excision repair']	3	1.176100	0.003301	1.350952	1.359027	1.342831	0.108469	0.367160	0.575954	0.974020	1.000000	0.999990	['ERCC2', 'GTF2H3', 'RAD23A']
hsa05170	['Human immunodeficiency virus 1 infection']	13	9.093660	0.008650	0.515579	0.518321	0.512831	0.110139	0.367160	0.575954	0.940761	1.000000	0.999990	['AKT2', 'CHUK', 'GNAO1', 'ITPR2', 'NFATC3', 'NFKB1', 'PDIA3', 'PPP3CB', 'PXN', 'RAC1', 'RELA', 'RPS6KB1', 'TAB2']
hsa04150	['mTOR signaling pathway']	11	7.414160	0.007895	0.569148	0.572217	0.566073	0.112129	0.367160	0.575954	0.942181	1.000000	0.999990	['AKT2', 'ATP6V1D', 'CHUK', 'DVL2', 'LAMTOR1', 'LAMTOR3', 'PRKAA2', 'RPS6KB1', 'ULK2', 'WNT1', 'WNT10B']
hsa05205	['Proteoglycans in cancer']	17	12.681770	0.009854	0.422779	0.425019	0.420535	0.112219	0.367160	0.575954	0.934861	1.000000	0.999990	['AKT2', 'CD63', 'EGFR', 'ERBB2', 'FLNC', 'HPSE2', 'ITPR2', 'NUDT16L1', 'PPP1CC', 'PXN', 'RAC1', 'RPS6KB1', 'SRC', 'TFAP4', 'VAV2', 'WNT1', 'WNT10B']
hsa05202	['Transcriptional misregulation in cancer']	13	9.138090	0.008664	0.508547	0.511280	0.505809	0.112419	0.367160	0.575954	0.939391	1.000000	0.999990	['AFF1', 'ATF1', 'CCNT1', 'ITGB7', 'NFKB1', 'PBX3', 'REL', 'RELA', 'RUNX1T1', 'RUNX2', 'SIN3A', 'SP1', 'WHSC1']
hsa05140	['Leishmaniasis']	4	1.900620	0.004143	1.073530	1.079806	1.067226	0.114959	0.367160	0.581008	0.964130	1.000000	0.999990	['IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa03012	['Translation factors']	4	1.913460	0.004170	1.063816	1.070091	1.057514	0.118119	0.376449	0.588109	0.962770	1.000000	0.999990	['EIF2B1', 'EIF5B', 'MTIF2', 'TSFM']
hsa04210	['Apoptosis']	8	5.039770	0.006521	0.666642	0.670370	0.662904	0.119509	0.376895	0.588109	0.945071	1.000000	0.999990	['AKT2', 'BBC3', 'CHUK', 'ITPR2', 'NFKB1', 'RELA', 'TUBA1A', 'TUBA1B']
hsa04350	['TGF-beta signaling pathway']	7	4.298260	0.005974	0.703602	0.707607	0.699586	0.124959	0.388966	0.606943	0.946721	1.000000	0.999990	['ACVR1B', 'ACVR2A', 'AMHR2', 'NEO1', 'RPS6KB1', 'SP1', 'TGIF2']
hsa04110	['Cell cycle']	7	4.309450	0.006183	0.699851	0.703985	0.695706	0.132119	0.415947	0.633492	0.940171	1.000000	0.999990	['ANAPC7', 'CDK4', 'FZR1', 'MCM4', 'MCM7', 'ORC4', 'PRKDC']
hsa05203	['Viral carcinogenesis']	10	6.876600	0.007653	0.540233	0.543440	0.537018	0.139709	0.441489	0.661405	0.926701	1.000000	0.999990	['CDK4', 'GTF2H3', 'NFKB1', 'PXN', 'RAC1', 'RBPJ', 'REL', 'RELA', 'SND1', 'SRC']
hsa03009	['Ribosome biogenesis']	9	6.112630	0.007258	0.558132	0.561554	0.554702	0.147959	0.459114	0.681394	0.923241	1.000000	0.999990	['DDX10', 'DDX55', 'ERAL1', 'GNL2', 'MDN1', 'NOP58', 'RRP12', 'URB2', 'XPO1']
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	8	5.252830	0.006815	0.606905	0.610644	0.603157	0.148159	0.459114	0.681394	0.926591	1.000000	0.999990	['ACVR1B', 'ACVR2A', 'AKT2', 'DVL2', 'PCGF6', 'WNT1', 'WNT10B', 'ZFHX3']
hsa04380	['Osteoclast differentiation']	8	5.299050	0.006766	0.594266	0.597946	0.590577	0.151088	0.459114	0.681394	0.926651	1.000000	0.999990	['AKT2', 'BLNK', 'CHUK', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'TAB2']
hsa05340	['Primary immunodeficiency']	2	0.698250	0.002565	1.518184	1.528745	1.507546	0.151218	0.459114	0.681394	0.971090	1.000000	0.999990	['BLNK', 'ICOS']
hsa03008	['Ribosome biogenesis in eukaryotes']	4	2.175520	0.004355	0.878640	0.884404	0.872852	0.163488	0.466585	0.716602	0.942881	1.000000	0.999990	['GNL2', 'MDN1', 'NOP58', 'XPO1']
hsa04931	['Insulin resistance']	8	5.464950	0.006648	0.549792	0.553298	0.546277	0.163508	0.466585	0.716602	0.919841	1.000000	0.999990	['AKT2', 'NFKB1', 'PPP1CC', 'PRKAA2', 'PRKAG1', 'PRKCE', 'RELA', 'RPS6KB1']
hsa03110	['Chaperones and folding catalysts']	9	6.254230	0.007458	0.525093	0.528529	0.521648	0.168318	0.468853	0.716602	0.909281	1.000000	0.999990	['BAG3', 'CWC27', 'DNAJA2', 'DNAJB14', 'FKBP11', 'FKBP3', 'HSPB11', 'PDIA3', 'PPIB']
hsa05220	['Chronic myeloid leukemia']	6	3.772130	0.005734	0.669583	0.673963	0.665190	0.168678	0.468853	0.716602	0.926151	1.000000	0.999990	['AKT2', 'CDK4', 'CHUK', 'NFKB1', 'RELA', 'SHC4']
hsa00240	['Pyrimidine metabolism']	4	2.265960	0.004218	0.819878	0.825239	0.814496	0.169698	0.468853	0.716602	0.943191	1.000000	0.999990	['CMPK1', 'CTPS1', 'NT5C2', 'NT5M']
hsa04722	['Neurotrophin signaling pathway']	9	6.319980	0.007318	0.510005	0.513342	0.506660	0.170528	0.468853	0.716602	0.909821	1.000000	0.999990	['AKT2', 'MAP2K5', 'MAPK7', 'NFKB1', 'RAC1', 'RELA', 'RPS6KA5', 'SH2B3', 'SHC4']
