Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa03032	['DNA replication proteins']	12	6.885600	0.801380	0.009499	0.996400	0.196755	1.000000	0.275372	1.000000	['CCNA1', 'LIG1', 'MRE11', 'NOP10', 'WRAP53']; ['CCNB2', 'DNMT3A', 'PARP1', 'RAD50', 'RFC5', 'STN1', 'TERF2']
hsa00330	['Arginine and proline metabolism']	5	1.842600	1.440185	0.010499	0.997700	0.204017	1.000000	0.275372	1.000000	['ALDH4A1', 'CARNS1']; ['CKMT1A', 'DAO', 'L3HYPDH']
hsa05140	['Leishmaniasis']	13	3.754700	1.791742	0.010699	0.997200	0.204017	1.000000	0.275372	1.000000	['IFNGR2', 'IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'NFKBIB', 'STAT1', 'TAB2']; ['MAPK14', 'NFKBIB', 'PRKCB', 'STAT1', 'TAB2']
hsa00010	['Glycolysis / Gluconeogenesis']	6	3.040900	0.980464	0.010899	0.996600	0.204017	1.000000	0.275372	1.000000	['ACSS2', 'HK1', 'PKLR']; ['HKDC1', 'PGAM1', 'PKLR']
hsa00600	['Sphingolipid metabolism']	8	4.617500	0.792888	0.011899	0.995700	0.204017	1.000000	0.275372	1.000000	['CERS6', 'GBA']; ['CERS6', 'GBA', 'GLB1', 'PLPP2', 'SGPL1', 'SPTLC3']
hsa05170	['Human immunodeficiency virus 1 infection']	27	18.500400	0.545403	0.013699	0.992801	0.204017	1.000000	0.275372	1.000000	"['CD4', 'DCAF1', 'GNG11', 'GNGT1', 'IRAK4', 'ITPR1', 'ITPR2', 'MAPK12',
 'MAPK13', 'PAK2', 'PLCG2', 'TAB2']; ['AKT3', 'B2M', 'CCNB2', 'CD3D', 'CD3G', 'GNG7', 'HLA-A', 'MAPK14',
 'NFATC2', 'PAK2', 'PDIA3', 'PRKCA', 'PRKCB', 'RIPK1', 'TAB2']"
hsa05168	['Herpes simplex virus 1 infection']	24	17.127500	0.486720	0.014399	0.991801	0.204017	1.000000	0.275372	1.000000	"['EIF2B3', 'IFNGR2', 'IRAK4', 'PILRA', 'STAT1', 'TAB2', 'TNFSF14',
 'ZNF418', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['AKT3', 'B2M', 'HLA-A', 'OAS2', 'PDIA3', 'RNASEL', 'SP100', 'STAT1',
 'TAB2', 'ZNF205', 'ZNF282', 'ZNF679']"
hsa04622	['RIG-I-like receptor signaling pathway']	7	3.240400	1.111183	0.014599	0.996300	0.204017	1.000000	0.275372	1.000000	['MAPK12', 'MAPK13', 'NFKBIB']; ['MAPK14', 'NFKBIB', 'RIPK1', 'TANK']
hsa00970	['Aminoacyl-tRNA biosynthesis']	4	4.142700	-0.050571	0.015198	0.995300	0.204017	1.000000	0.275372	1.000000	['DARS2']; ['FARS2', 'GATC', 'NARS']
hsa04657	['IL-17 signaling pathway']	6	3.944500	0.605120	0.015298	0.995900	0.204017	1.000000	0.275372	1.000000	['MAPK12', 'MAPK13', 'TAB2']; ['IL13', 'MAPK14', 'TAB2']
hsa05164	['Influenza A']	13	9.914300	0.390929	0.016598	0.992801	0.204017	1.000000	0.284543	1.000000	['IFNGR2', 'IL33', 'IRAK4', 'NFKBIB', 'STAT1']; ['AKT3', 'FDPS', 'NFKBIB', 'OAS2', 'PRKCA', 'PRKCB', 'RNASEL', 'STAT1']
hsa03016	['Transfer RNA biogenesis']	11	11.666600	-0.084881	0.019298	0.991301	0.204017	1.000000	0.292936	1.000000	['DARS2', 'PUS7L', 'TRUB1', 'URM1']; ['CDKAL1', 'ELP3', 'FARS2', 'NARS', 'TNPO3', 'TSEN15', 'URM1']
hsa05130	['Pathogenic Escherichia coli infection']	24	17.265800	0.475117	0.019798	0.989501	0.204017	1.000000	0.292936	1.000000	"['BAIAP2', 'IRAK4', 'LYN', 'MAPK12', 'MAPK13', 'MYO5B', 'NAIP', 'NFKBIB',
 'PAK2', 'RHOA', 'TAB2']; ['BAIAP2', 'CLDN17', 'FYN', 'MAPK14', 'MYH9', 'MYO1D', 'MYO1E', 'NFKBIB',
 'PAK2', 'RIPK1', 'SEC24B', 'TAB2', 'WIPF1']"
hsa03008	['Ribosome biogenesis in eukaryotes']	7	4.261900	0.715858	0.020698	0.992801	0.204017	1.000000	0.292936	1.000000	['NOP10', 'UTP4']; ['MDN1', 'REXO1', 'SNU13', 'UTP4', 'WDR36']
hsa05418	['Fluid shear stress and atherosclerosis']	10	9.318500	0.101830	0.020998	0.990401	0.204017	1.000000	0.292936	1.000000	['ACVR1', 'MAPK12', 'MAPK13', 'MEF2C', 'RHOA']; ['AKT3', 'MAP3K5', 'MAPK14', 'MEF2C', 'PRKAA1']
hsa00071	['Fatty acid degradation']	3	2.196200	0.449953	0.021598	0.994101	0.204017	1.000000	0.292936	1.000000	['CPT1C']; ['ACADM', 'ACSBG2']
hsa04672	['Intestinal immune network for IgA production']	5	1.663200	1.587966	0.023098	0.995500	0.204017	1.000000	0.292936	1.000000	['AICDA', 'CCR9', 'TNFRSF13B']; ['TNFRSF13B', 'TNFSF13B']
hsa05145	['Toxoplasmosis']	18	9.611800	0.905118	0.023098	0.989801	0.204017	1.000000	0.292936	1.000000	"['IFNGR2', 'IRAK4', 'LAMA3', 'MAPK12', 'MAPK13', 'NFKBIB', 'PDPK1',
 'STAT1', 'TAB2']; ['AKT3', 'HSPA8', 'LAMB4', 'LDLR', 'MAPK14', 'NFKBIB', 'PDPK1', 'STAT1',
 'TAB2']"
hsa04662	['B cell receptor signaling pathway']	10	8.803400	0.183867	0.023598	0.988201	0.204017	1.000000	0.292936	1.000000	['BLNK', 'LILRA4', 'LYN', 'NFKBIB', 'PLCG2']; ['AKT3', 'NFATC2', 'NFKBIB', 'PRKCB', 'VAV2']
hsa03041	['Spliceosome']	25	22.779200	0.134211	0.026497	0.984602	0.210497	1.000000	0.317968	1.000000	"['DDX46', 'ELAVL2', 'IGF2BP3', 'MBNL2', 'PPP1R8', 'RBM17', 'RBM20',
 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1', 'XRCC6']; ['ADARB2', 'CLK2', 'FRA10AC1', 'HSPA8', 'IGF2BP3', 'INTS5', 'RBFOX1',
 'RBM7', 'SF3B3', 'SNU13', 'STRBP', 'TET1', 'WBP11']"
hsa00051	['Fructose and mannose metabolism']	10	2.574500	1.957636	0.028597	0.992001	0.224184	1.000000	0.332096	1.000000	['FUK', 'GMDS', 'HK1', 'PMM2', 'SORD']; ['FUK', 'GMDS', 'HKDC1', 'MPI', 'SORD']
hsa05131	['Shigellosis']	28	22.695400	0.303027	0.037796	0.977202	0.286916	1.000000	0.398594	1.000000	"['DOCK1', 'HK1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB',
 'PLCB1', 'PLCG2', 'PRKCE', 'RHOA', 'RPTOR', 'SEPT2', 'TAB2']; ['AKT3', 'DOCK1', 'FNBP1', 'HKDC1', 'MAPK14', 'NFKBIB', 'PLCE1', 'PRKCE',
 'RIPK1', 'SEPT2', 'SEPT8', 'TAB2', 'TIFA']"
hsa05203	['Viral carcinogenesis']	23	14.220100	0.693702	0.039696	0.977502	0.290055	1.000000	0.398594	1.000000	"['CCNA1', 'CCR3', 'CREB3L2', 'CREB5', 'HDAC9', 'LYN', 'MAD1L1', 'RHOA',
 'SCIN', 'SCRIB', 'SNW1', 'VAC14']; ['CREB5', 'GTF2H3', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'HLA-A',
 'SCIN', 'SCRIB', 'SP100', 'VAC14']"
hsa03440	['Homologous recombination']	4	3.202000	0.321027	0.040996	0.986501	0.291938	1.000000	0.398594	1.000000	['MRE11', 'XRCC3']; ['RAD50', 'SHFM1']
hsa03021	['Transcription machinery']	15	19.225000	-0.358021	0.041096	0.975702	0.291938	1.000000	0.398594	1.000000	['ARID1B', 'BRF1', 'MED1', 'MEPCE', 'RTF1', 'SF3B3', 'TAF7']; ['AFF3', 'ARID1A', 'GPN2', 'GTF2H3', 'MED9', 'SF3B3', 'SUPT6H', 'TAF3']
hsa04623	['Cytosolic DNA-sensing pathway']	4	1.912800	1.064314	0.041496	0.988401	0.291938	1.000000	0.398594	1.000000	['IL33', 'NFKBIB']; ['NFKBIB', 'RIPK1']
hsa04621	['NOD-like receptor signaling pathway']	23	11.819900	0.960416	0.042996	0.978702	0.291938	1.000000	0.398594	1.000000	"['IRAK4', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1',
 'RHOA', 'STAT1', 'TAB2', 'TRPM7']; ['CARD6', 'CARD8', 'MAPK14', 'NFKBIB', 'NLRP7', 'OAS2', 'RIPK1', 'RNASEL',
 'STAT1', 'TAB2', 'TANK']"
hsa00520	['Amino sugar and nucleotide sugar metabolism']	11	3.444000	1.675346	0.043196	0.986101	0.291938	1.000000	0.398594	1.000000	['FUK', 'GMDS', 'HK1', 'NANS', 'PMM2']; ['CYB5RL', 'FUK', 'GFPT2', 'GMDS', 'HKDC1', 'MPI']
hsa05135	['Yersinia infection']	16	13.582800	0.236291	0.043996	0.976802	0.291938	1.000000	0.398594	1.000000	"['BAIAP2', 'DOCK1', 'IRAK4', 'MAPK12', 'MAPK13', 'RHOA', 'TAB2']; ['AKT3', 'ARHGEF28', 'BAIAP2', 'DOCK1', 'MAPK14', 'NFATC2', 'TAB2', 'VAV2',
 'WIPF1']"
hsa04931	['Insulin resistance']	16	11.134700	0.523009	0.045395	0.976502	0.291938	1.000000	0.398594	1.000000	"['ACACB', 'CD36', 'CREB3L2', 'CREB5', 'GYS1', 'PDPK1', 'PRKCE']; ['ACACB', 'AKT3', 'CREB5', 'GFPT2', 'PDPK1', 'PPP1R3C', 'PRKAA1', 'PRKCB',
 'PRKCE']"
hsa05340	['Primary immunodeficiency']	8	1.382700	2.532512	0.045395	0.990801	0.291938	1.000000	0.398594	1.000000	['ADA', 'AICDA', 'BLNK', 'CD4', 'RFX5', 'TNFRSF13B']; ['CD3D', 'TNFRSF13B']
hsa04121	['Ubiquitin system']	64	67.834300	-0.083943	0.047395	0.966303	0.291938	1.000000	0.401820	1.000000	"['ASB3', 'ASB4', 'BIRC6', 'BRAP', 'COPS7B', 'DCAF1', 'DCAF4', 'DDRGK1',
 'FAM175B', 'FBXL20', 'FBXO40', 'FBXW7', 'HERC6', 'JOSD1', 'KBTBD8',
 'KCTD16', 'KLHL1', 'KLHL12', 'SENP7', 'SH3RF1', 'TRIM32', 'TRIM50',
 'TRIM54', 'URM1', 'USP3', 'USP34', 'ZBTB11', 'ZBTB43', 'ZNRF3']; ['ABTB2', 'ANAPC7', 'ASB4', 'ASB7', 'BRAP', 'DCAF8', 'DCUN1D4', 'FBXO36',
 'FBXO39', 'FBXW7', 'HECTD4', 'HECW1', 'HERC1', 'KDM2B', 'MARCH1',
 'MARCH10', 'MARCH7', 'NACC2', 'NEDD4L', 'PARK2', 'PSMD14', 'RFWD3',
 'RNF111', 'RNF130', 'SH3RF1', 'SHPRH', 'TRIM32', 'TRIM46', 'TRIM50',
 'UBE4A', 'URM1', 'USP12', 'USP20', 'USP32', 'ZNRF2']"
hsa04612	['Antigen processing and presentation']	6	1.981500	1.598370	0.047995	0.986401	0.291938	1.000000	0.401820	1.000000	['CD4', 'RFX5']; ['B2M', 'HLA-A', 'HSPA8', 'PDIA3']
hsa05221	['Acute myeloid leukemia']	7	6.432400	0.121998	0.054495	0.973203	0.312920	1.000000	0.429880	1.000000	['BRAF', 'CCNA1', 'ITGAM']; ['AKT3', 'JUP', 'PER2', 'RUNX1']
hsa04920	['Adipocytokine signaling pathway']	10	6.592900	0.601015	0.055294	0.974803	0.312920	1.000000	0.429880	1.000000	['ACACB', 'CD36', 'CPT1C', 'LEP', 'NFKBIB']; ['ACACB', 'ACSBG2', 'AKT3', 'NFKBIB', 'PRKAA1']
hsa03011	['Ribosome']	3	3.410600	-0.185063	0.055394	0.981402	0.312920	1.000000	0.429880	1.000000	['DAP3']; ['MRPL14', 'RPL37']
hsa00511	['Other glycan degradation']	3	0.927300	1.693854	0.057794	0.987301	0.312920	1.000000	0.429880	1.000000	['GBA']; ['GBA', 'GLB1']
hsa04064	['NF-kappa B signaling pathway']	13	7.452800	0.802657	0.058494	0.972203	0.312920	1.000000	0.429880	1.000000	"['BLNK', 'EDARADD', 'IRAK4', 'LYN', 'PLCG2', 'TAB2', 'TNFRSF11A',
 'TNFSF14']; ['PARP1', 'PRKCB', 'RIPK1', 'TAB2', 'TNFSF13B']"
hsa05163	['Human cytomegalovirus infection']	23	22.543900	0.028897	0.058694	0.963204	0.312920	1.000000	0.429880	1.000000	"['ADCY1', 'CCR3', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'ITPR1', 'ITPR2',
 'MAPK12', 'MAPK13', 'PLCB1', 'RHOA']; ['AKT3', 'B2M', 'CREB5', 'GNG7', 'HLA-A', 'MAPK14', 'NFATC2', 'PDIA3',
 'PRKCA', 'PRKCB', 'RIPK1']"
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	10	8.975500	0.155936	0.060594	0.969303	0.312920	1.000000	0.429880	1.000000	['CYP2E1', 'LEP', 'NDUFA9', 'PKLR']; ['AKT3', 'COX5A', 'COX6B2', 'MAP3K5', 'PKLR', 'PRKAA1']
hsa05132	['Salmonella infection']	19	17.323300	0.133286	0.061094	0.961304	0.312920	1.000000	0.429880	1.000000	"['FHOD1', 'FYCO1', 'IRAK4', 'MAPK12', 'MAPK13', 'NAIP', 'RHOA', 'TAB2']; ['AHNAK2', 'AKT3', 'DYNC1H1', 'FGD4', 'FHOD1', 'FYCO1', 'MAPK14', 'MYH9',
 'RIPK1', 'TAB2', 'VPS33A']"
hsa03040	['Spliceosome']	10	4.933600	1.019287	0.062094	0.971803	0.312920	1.000000	0.429880	1.000000	['DDX46', 'RBM17', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1']; ['HSPA8', 'SF3B3', 'SNU13', 'WBP11']
hsa04210	['Apoptosis']	10	10.015000	-0.002162	0.068793	0.964604	0.329674	1.000000	0.457217	1.000000	['ITPR1', 'ITPR2', 'PDPK1']; ['AKT3', 'DFFB', 'MAP3K5', 'PARP1', 'PDPK1', 'RIPK1', 'SPTAN1']
hsa03010	['Ribosome']	2	2.193700	-0.133366	0.070693	0.977802	0.331750	1.000000	0.457217	1.000000	None; ['MRPL14', 'RPL37']
hsa00340	['Histidine metabolism']	1	0.970900	0.042605	0.071693	0.985601	0.331750	1.000000	0.457217	1.000000	['CARNS1']; None
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	9	6.040200	0.575329	0.071793	0.966203	0.331750	1.000000	0.457217	1.000000	['ATP6V0A2', 'ATP6V1C2', 'LYN', 'MAPK12', 'MAPK13', 'PLCG2']; ['ATP6V0A2', 'GIT1', 'MAPK14']
hsa04625	['C-type lectin receptor signaling pathway']	11	8.491800	0.373361	0.072393	0.962204	0.331750	1.000000	0.457217	1.000000	['ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCG2', 'RHOA', 'STAT1']; ['AKT3', 'MAPK14', 'NFATC2', 'STAT1']
hsa03051	['Proteasome']	3	3.022200	-0.010637	0.080792	0.970703	0.348764	1.000000	0.501467	1.000000	None; ['HSPA8', 'PSMD14', 'SHFM1']
hsa05330	['Allograft rejection']	1	1.040500	-0.057277	0.084492	0.982302	0.360676	1.000000	0.512211	1.000000	None; ['HLA-A']
hsa04147	['Exosome']	72	63.302600	0.185732	0.085491	0.933307	0.360676	1.000000	0.512211	1.000000	"['ABCB11', 'ATP6V0A2', 'CA4', 'CD101', 'CD36', 'COL4A1', 'COL4A4', 'COMT',
 'CUBN', 'EHD4', 'GAA', 'HPD', 'HSPG2', 'IGSF3', 'ITGAM', 'KRT24', 'LTF',
 'PKLR', 'PMEL', 'RHOA', 'SCARB1', 'SCIN', 'SELENBP1', 'SEPT2', 'SLC44A5',
 'SPR', 'STX2', 'TC2N', 'THBS3', 'VPS36']; ['ABCC9', 'ACAP2', 'ACTN2', 'ANXA4', 'ATIC', 'ATP6V0A2', 'B2M', 'CA4',
 'CKMT1A', 'CLDN17', 'CTH', 'CUBN', 'DNM3', 'DPP4', 'DYNC1H1', 'GLB1',
 'GNG7', 'H2AFX', 'HIST1H2BD', 'HLA-A', 'HSPA8', 'IGSF3', 'JUP', 'KRT9',
 'MYH9', 'MYO1D', 'MYO1E', 'PARK7', 'PCBD1', 'PDIA3', 'PGAM1', 'PKLR',
 'PMEL', 'RAB35', 'SCARB1', 'SCIN', 'SEPT2', 'SEPT8', 'SFN', 'SLC26A4',
 'THBS3', 'VPS25']"
hsa04659	['Th17 cell differentiation']	16	8.637300	0.889420	0.086791	0.952905	0.360676	1.000000	0.512211	1.000000	['CD4', 'IFNGR2', 'IL4R', 'IRF4', 'MAPK12', 'MAPK13', 'NFKBIB', 'STAT1']; ['CD3D', 'CD3G', 'IL12RB1', 'MAPK14', 'NFATC2', 'NFKBIB', 'RUNX1', 'STAT1']
hsa00910	['Nitrogen metabolism']	6	1.077100	2.477810	0.088991	0.981602	0.364740	1.000000	0.516723	1.000000	['CA4', 'CA5A', 'CA7']; ['CA1', 'CA4', 'CA7']
hsa03000	['Transcription factors']	84	72.088900	0.220612	0.092191	0.928007	0.371706	1.000000	0.518675	1.000000	"['ARNT2', 'ASCL2', 'ATF6', 'BATF3', 'CAMTA1', 'CREB3L2', 'CREB5', 'CUX2',
 'DMRTA2', 'EBF1', 'EMX1', 'ERG', 'ESR1', 'FOXJ3', 'GLIS3', 'IRF4',
 'KMT2A', 'LMX1B', 'MEF2C', 'MEIS2', 'MYF6', 'NFIC', 'NFKBIB', 'NPAS1',
 'PLAGL1', 'PRDM16', 'PRRX1', 'RFX5', 'SOX5', 'SOX6', 'STAT1', 'TEAD1',
 'TGIF2', 'THRB', 'TP63', 'TSHZ2', 'ZEB2', 'ZFHX3', 'ZNF418', 'ZNF423',
 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['BACH2', 'BARX2', 'BNC2', 'CAMTA1', 'CREB5', 'CUX2', 'ERG', 'FOXN3',
 'GCM1', 'GLIS1', 'GLIS3', 'HIVEP1', 'IRF2', 'KMT2A', 'LHX2', 'LHX6',
 'MEF2C', 'MXD3', 'MYT1', 'MYT1L', 'NFATC2', 'NFIA', 'NFKBIB', 'NKX2-2',
 'NR0B2', 'PRDM16', 'RUNX1', 'SIM2', 'SREBF2', 'STAT1', 'TCF12', 'TEAD4',
 'TFDP2', 'ZEB2', 'ZFHX3', 'ZFPM2', 'ZNF205', 'ZNF213', 'ZNF282', 'ZNF679']"
hsa00260	['Glycine, serine and threonine metabolism']	4	1.729600	1.209562	0.092491	0.971003	0.371706	1.000000	0.518675	1.000000	['SARDH']; ['CTH', 'DAO', 'PGAM1']
hsa01007	['Amino acid related enzymes']	5	5.547500	-0.149910	0.095090	0.957704	0.371706	1.000000	0.518675	1.000000	['ABAT', 'DARS2']; ['FARS2', 'NARS', 'SPTLC3']
hsa03420	['Nucleotide excision repair']	3	2.458500	0.287184	0.095090	0.964604	0.371706	1.000000	0.518675	1.000000	['LIG1']; ['GTF2H3', 'RFC5']
hsa04260	['Cardiac muscle contraction']	18	11.022200	0.707585	0.099590	0.947205	0.380873	1.000000	0.527771	1.000000	"['CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'RYR2', 'SLC8A1']; ['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7',
 'COX5A', 'COX6B2', 'MYL4', 'SLC8A1']"
hsa00053	['Ascorbate and aldarate metabolism']	0	0.542900		0.099690	0.986701	0.380873	1.000000	0.527771	1.000000	None; None
hsa00190	['Oxidative phosphorylation']	8	4.740700	0.754900	0.104090	0.951405	0.386149	1.000000	0.534876	1.000000	['ATP5A1', 'ATP6V0A2', 'ATP6V1C2', 'NDUFA9']; ['ATP5L', 'ATP6V0A2', 'COX5A', 'COX6B2']
hsa04150	['mTOR signaling pathway']	17	15.006400	0.179957	0.105489	0.931807	0.386149	1.000000	0.534876	1.000000	"['ATP6V1C2', 'BRAF', 'IGF1', 'IGF1R', 'PDPK1', 'RHOA', 'RPTOR', 'TBC1D7']; ['AKT3', 'DEPTOR', 'GRB10', 'MAPKAP1', 'PDPK1', 'PRKAA1', 'PRKCA', 'PRKCB',
 'SEC13']"
hsa04145	['Phagosome']	13	8.067700	0.688282	0.105489	0.944006	0.386149	1.000000	0.534876	1.000000	['ATP6V0A2', 'ATP6V1C2', 'CD36', 'COLEC12', 'ITGAM', 'SCARB1', 'THBS3']; ['ATP6V0A2', 'DYNC1H1', 'HLA-A', 'ITGB5', 'SCARB1', 'THBS3']
hsa05321	['Inflammatory bowel disease (IBD)']	6	3.278000	0.872147	0.109989	0.953105	0.394621	1.000000	0.549945	1.000000	['IFNGR2', 'IL4R', 'STAT1']; ['IL12RB1', 'IL13', 'STAT1']
hsa05219	['Bladder cancer']	2	3.372000	-0.753605	0.113389	0.956804	0.402453	1.000000	0.557458	1.000000	['BRAF', 'CDH1']; None
hsa03460	['Fanconi anemia pathway']	1	4.130800	-2.046421	0.114589	0.946505	0.402453	1.000000	0.557458	1.000000	['POLN']; None
hsa03050	['Proteasome']	2	1.892900	0.079402	0.117888	0.958604	0.404072	1.000000	0.565863	1.000000	None; ['PSMD14', 'SHFM1']
hsa04977	['Vitamin digestion and absorption']	6	1.972800	1.604718	0.120688	0.962804	0.410897	1.000000	0.571680	1.000000	['CUBN', 'SCARB1', 'SLC19A2']; ['CUBN', 'RBP2', 'SCARB1']
