Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa04914	['Progesterone-mediated oocyte maturation']	10	4.839650	0.006346	1.047025	1.050804	1.043237	0.016070	0.209427	0.364272	0.994670	1.000000	1.000000	['ADCY1', 'BRAF', 'CCNA1', 'CDC25A', 'CPEB1', 'IGF1', 'IGF1R', 'MAD1L1', 'MAPK12', 'MAPK13']
hsa04658	['Th1 and Th2 cell differentiation']	8	3.457900	0.005497	1.210104	1.214683	1.205510	0.017060	0.213995	0.364272	0.995150	1.000000	1.000000	['CD4', 'DLL1', 'IFNGR2', 'IL4R', 'MAPK12', 'MAPK13', 'NFKBIB', 'STAT1']
hsa05169	['Epstein-Barr virus infection']	12	6.186410	0.007457	0.955860	0.959334	0.952378	0.018700	0.221831	0.364272	0.992280	1.000000	1.000000	['BLNK', 'CCNA1', 'IRAK4', 'LYN', 'MAPK12', 'MAPK13', 'NCOR2', 'NFKBIB', 'PLCG2', 'SNW1', 'STAT1', 'TAB2']
hsa04052	['Cytokines and growth factors']	12	6.466450	0.007159	0.891989	0.895180	0.888790	0.019240	0.221831	0.364272	0.992700	1.000000	1.000000	['BMP6', 'BMP7', 'CCL24', 'CXCL9', 'EFNA5', 'IGF1', 'IL11', 'IL33', 'INHBA', 'LEP', 'PDGFD', 'TNFSF14']
hsa01522	['Endocrine resistance']	11	5.731580	0.006828	0.940499	0.943932	0.937057	0.019480	0.221831	0.364272	0.992770	1.000000	1.000000	['ABCB11', 'ADCY1', 'BRAF', 'DLL1', 'ESR1', 'IGF1', 'IGF1R', 'MAPK12', 'MAPK13', 'MED1', 'NCOA3']
hsa00520	['Amino sugar and nucleotide sugar metabolism']	5	1.782690	0.003820	1.487872	1.494042	1.481676	0.022600	0.238274	0.402491	0.995230	1.000000	1.000000	['FUK', 'GMDS', 'HK1', 'NANS', 'PMM2']
hsa05133	['Pertussis']	5	1.713590	0.003946	1.544906	1.551535	1.538246	0.024120	0.238307	0.410036	0.994400	1.000000	1.000000	['IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RHOA']
hsa04064	['NF-kappa B signaling pathway']	8	3.757560	0.005636	1.090204	1.094525	1.085870	0.026410	0.257897	0.425577	0.991540	1.000000	1.000000	['BLNK', 'EDARADD', 'IRAK4', 'LYN', 'PLCG2', 'TAB2', 'TNFRSF11A', 'TNFSF14']
hsa04062	['Chemokine signaling pathway']	16	9.906440	0.008813	0.691633	0.694198	0.689064	0.027310	0.257897	0.425577	0.987430	1.000000	1.000000	['ADCY1', 'BRAF', 'CCL24', 'CCR3', 'CCR9', 'CXCL9', 'CXCR6', 'GNG11', 'GNGT1', 'GRK4', 'LYN', 'NFKBIB', 'PLCB1', 'RHOA', 'STAT1', 'TIAM1']
hsa04114	['Oocyte meiosis']	11	6.060810	0.007046	0.859921	0.863272	0.856563	0.029680	0.271617	0.444008	0.988470	1.000000	1.000000	['ADCY1', 'CPEB1', 'ESPL1', 'IGF1', 'IGF1R', 'ITPR1', 'ITPR2', 'MAD1L1', 'MAPK12', 'MAPK13', 'PPP2R5C']
hsa03040	['Spliceosome']	6	2.511950	0.004906	1.256155	1.261779	1.250509	0.039560	0.335039	0.485515	0.987660	1.000000	1.000000	['DDX46', 'RBM17', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1']
hsa05145	['Toxoplasmosis']	9	4.773480	0.006344	0.914884	0.918713	0.911044	0.039770	0.335039	0.485515	0.984350	1.000000	1.000000	['IFNGR2', 'IRAK4', 'LAMA3', 'MAPK12', 'MAPK13', 'NFKBIB', 'PDPK1', 'STAT1', 'TAB2']
hsa00360	['Phenylalanine metabolism']	2	0.333440	0.001779	2.584501	2.599817	2.569020	0.039920	0.335039	0.485515	0.996690	1.000000	1.000000	['HPD', 'IL4I1']
hsa04620	['Toll-like receptor signaling pathway']	6	2.629530	0.004836	1.190158	1.195455	1.184841	0.040850	0.335039	0.485515	0.987950	1.000000	1.000000	['CXCL9', 'IRAK4', 'MAPK12', 'MAPK13', 'STAT1', 'TAB2']
hsa04672	['Intestinal immune network for IgA production']	3	0.776720	0.002744	1.949496	1.959655	1.939264	0.041220	0.335039	0.485515	0.992810	1.000000	1.000000	['AICDA', 'CCR9', 'TNFRSF13B']
hsa00250	['Alanine, aspartate and glutamate metabolism']	4	1.333160	0.003541	1.585150	1.592794	1.577465	0.041230	0.335039	0.485515	0.990830	1.000000	1.000000	['ABAT', 'ALDH4A1', 'CAD', 'IL4I1']
hsa00620	['Pyruvate metabolism']	4	1.374160	0.003524	1.541450	1.548831	1.534031	0.041730	0.335039	0.485515	0.991110	1.000000	1.000000	['ACACB', 'ACSS2', 'ME3', 'PKLR']
hsa04934	['Cushing syndrome']	15	9.579200	0.008745	0.646985	0.649617	0.644349	0.042840	0.335039	0.485515	0.979280	1.000000	1.000000	['ADCY1', 'AIP', 'BRAF', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'KMT2A', 'NCEH1', 'PDE8A', 'PLCB1', 'RBBP5', 'SCARB1']
hsa00920	['Sulfur metabolism']	2	0.361370	0.001849	2.468451	2.483139	2.453613	0.047300	0.335039	0.520295	0.996170	1.000000	1.000000	['SELENBP1', 'TST']
hsa04614	['Renin-angiotensin system']	3	0.857740	0.002813	1.806350	1.815781	1.796858	0.049340	0.335039	0.527228	0.992410	1.000000	1.000000	['NLN', 'PRCP', 'PREP']
hsa05030	['Cocaine addiction']	6	2.888740	0.004863	1.054522	1.059371	1.049657	0.053679	0.340117	0.557670	0.983590	1.000000	1.000000	['CREB3L2', 'CREB5', 'GPSM1', 'GRIN2A', 'GRIN2B', 'GRM2']
hsa05203	['Viral carcinogenesis']	12	7.449300	0.007869	0.687858	0.690902	0.684806	0.057689	0.357175	0.573002	0.972330	1.000000	1.000000	['CCNA1', 'CCR3', 'CREB3L2', 'CREB5', 'HDAC9', 'LYN', 'MAD1L1', 'RHOA', 'SCIN', 'SCRIB', 'SNW1', 'VAC14']
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	8	4.390680	0.006015	0.865556	0.869503	0.861597	0.058219	0.357175	0.573002	0.977350	1.000000	1.000000	['BATF3', 'CD4', 'IFNGR2', 'MAPK12', 'MAPK13', 'NFKBIB', 'RASGRP1', 'STAT1']
hsa04979	['Cholesterol metabolism']	5	2.232840	0.004366	1.163048	1.168679	1.157395	0.060929	0.360768	0.584297	0.982590	1.000000	1.000000	['ABCB11', 'CD36', 'LRP2', 'NCEH1', 'SCARB1']
hsa04659	['Th17 cell differentiation']	8	4.367100	0.006207	0.873324	0.877420	0.869217	0.063249	0.367367	0.589090	0.974280	1.000000	1.000000	['CD4', 'IFNGR2', 'IL4R', 'IRF4', 'MAPK12', 'MAPK13', 'NFKBIB', 'STAT1']
hsa05033	['Nicotine addiction']	7	3.751940	0.005488	0.899718	0.903932	0.895492	0.064579	0.367367	0.589090	0.978330	1.000000	1.000000	['CACNA1B', 'CHRNA7', 'GABRA1', 'GABRB3', 'GRIN2A', 'GRIN2B', 'SLC17A6']
hsa04380	['Osteoclast differentiation']	9	5.228580	0.006732	0.783506	0.787216	0.779786	0.069969	0.380309	0.617179	0.969400	1.000000	1.000000	['BLNK', 'IFNGR2', 'LILRA4', 'MAPK12', 'MAPK13', 'PLCG2', 'STAT1', 'TAB2', 'TNFRSF11A']
hsa04977	['Vitamin digestion and absorption']	3	1.030170	0.002985	1.542080	1.550417	1.533694	0.071629	0.380811	0.617179	0.987590	1.000000	1.000000	['CUBN', 'SCARB1', 'SLC19A2']
hsa04723	['Retrograde endocannabinoid signaling']	15	10.301460	0.008927	0.542114	0.544612	0.539611	0.072609	0.380811	0.617179	0.962560	1.000000	1.000000	['ADCY1', 'CACNA1B', 'CACNA1C', 'GABRA1', 'GABRB3', 'GNG11', 'GNGT1', 'GRM1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NDUFA9', 'PLCB1', 'SLC17A6']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	6	3.114550	0.005221	0.945939	0.950768	0.941093	0.081119	0.419913	0.644520	0.971190	1.000000	1.000000	['ATP6V0A2', 'ATP6V1C2', 'LYN', 'MAPK12', 'MAPK13', 'PLCG2']
hsa04640	['Hematopoietic cell lineage']	5	2.334950	0.004686	1.098536	1.104316	1.092734	0.081179	0.419913	0.644520	0.972670	1.000000	1.000000	['CD36', 'CD4', 'IL11', 'IL4R', 'ITGAM']
hsa05034	['Alcoholism']	10	6.272750	0.007141	0.672830	0.676111	0.669542	0.082259	0.419913	0.644520	0.961990	1.000000	1.000000	['BRAF', 'CAMKK1', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'GRIN2A', 'GRIN2B', 'HDAC9', 'NTRK2']
hsa04925	['Aldosterone synthesis and secretion']	12	8.103610	0.007655	0.566398	0.569121	0.563669	0.085109	0.419913	0.644520	0.960270	1.000000	1.000000	['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA1I', 'CAMK1D', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'PLCB1', 'PRKCE', 'SCARB1']
hsa04978	['Mineral absorption']	4	1.734250	0.003909	1.205688	1.212178	1.199169	0.085659	0.419913	0.644520	0.977170	1.000000	1.000000	['ATP2B2', 'SLC8A1', 'TRPM6', 'TRPM7']
hsa05152	['Tuberculosis']	9	5.428370	0.006928	0.729406	0.733084	0.725719	0.086179	0.419913	0.644520	0.961090	1.000000	1.000000	['ATP6V0A2', 'IFNGR2', 'IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RFX5', 'RHOA', 'STAT1']
hsa04714	['Thermogenesis']	13	8.838860	0.008390	0.556579	0.559316	0.553838	0.087889	0.419913	0.644520	0.954170	1.000000	1.000000	['ADCY1', 'ARID1B', 'ATP5A1', 'CPT1C', 'CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'NDUFA9', 'PRDM16', 'PRKG1', 'PRKG2', 'RPTOR']
hsa04014	['Ras signaling pathway']	20	14.823720	0.010905	0.432092	0.434213	0.429968	0.089709	0.419913	0.645215	0.945941	1.000000	1.000000	['ABL2', 'BRAP', 'EFNA5', 'GNG11', 'GNGT1', 'GRIN2A', 'GRIN2B', 'IGF1', 'IGF1R', 'NTRK2', 'PAK2', 'PDGFD', 'PLA2G1B', 'PLCG2', 'RAPGEF5', 'RASAL1', 'RASGRF2', 'RASGRP1', 'RHOA', 'TIAM1']
hsa04975	['Fat digestion and absorption']	3	1.086380	0.003214	1.465434	1.473945	1.456872	0.091439	0.419913	0.645249	0.978640	1.000000	1.000000	['CD36', 'PLA2G1B', 'SCARB1']
hsa04217	['Necroptosis']	7	4.010080	0.006014	0.803724	0.808045	0.799390	0.100319	0.428944	0.694802	0.956710	1.000000	1.000000	['FAF1', 'IFNGR2', 'IL33', 'PGAM5', 'STAT1', 'TRPM7', 'VPS4A']
hsa03320	['PPAR signaling pathway']	5	2.526690	0.004796	0.984679	0.990146	0.979192	0.103199	0.438427	0.699974	0.963670	1.000000	1.000000	['CD36', 'CPT1C', 'ME3', 'PDPK1', 'SORBS1']
hsa04922	['Glucagon signaling pathway']	9	5.771260	0.006756	0.641039	0.644412	0.637657	0.104809	0.442774	0.699974	0.953220	1.000000	1.000000	['ACACB', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'ITPR1', 'ITPR2', 'PLCB1', 'SIK2']
hsa00140	['Steroid hormone biosynthesis']	3	1.163590	0.003305	1.366380	1.374553	1.358160	0.106969	0.443954	0.700351	0.974130	1.000000	1.000000	['COMT', 'CYP2E1', 'SULT2B1']
hsa04145	['Phagosome']	7	4.097720	0.006126	0.772534	0.776841	0.768213	0.111849	0.456301	0.700351	0.950740	1.000000	1.000000	['ATP6V0A2', 'ATP6V1C2', 'CD36', 'COLEC12', 'ITGAM', 'SCARB1', 'THBS3']
hsa04935	['Growth hormone synthesis, secretion and action']	13	9.241510	0.008435	0.492311	0.494942	0.489675	0.113109	0.457080	0.700351	0.939611	1.000000	1.000000	['ADCY1', 'CACNA1C', 'CREB3L2', 'CREB5', 'GHRHR', 'IGF1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCB1', 'PLCG2', 'STAT1']
hsa02000	['Transporters']	36	29.600160	0.015472	0.282392	0.283899	0.280883	0.114519	0.457080	0.700351	0.918741	1.000000	1.000000	['ABCA4', 'ABCB11', 'ABCC4', 'CAMLG', 'CNIH4', 'MS4A10', 'NKAIN2', 'NKAIN4', 'SFXN1', 'SLC10A2', 'SLC16A10', 'SLC17A6', 'SLC19A2', 'SLC22A23', 'SLC23A2', 'SLC24A2', 'SLC24A3', 'SLC25A18', 'SLC25A40', 'SLC26A11', 'SLC2A12', 'SLC2A5', 'SLC30A3', 'SLC30A7', 'SLC37A3', 'SLC38A4', 'SLC39A10', 'SLC39A11', 'SLC44A5', 'SLC5A11', 'SLC8A1', 'SLC9A9', 'SLC9C2', 'SLCO5A1', 'STARD7', 'TMC2']
hsa05161	['Hepatitis B']	10	6.614130	0.007519	0.596377	0.599653	0.593093	0.115759	0.457080	0.700351	0.941311	1.000000	1.000000	['BRAF', 'CCNA1', 'CREB3L2', 'CREB5', 'HSPG2', 'IRAK4', 'MAPK12', 'MAPK13', 'STAT1', 'TAB2']
hsa03000	['Transcription factors']	44	36.937260	0.017298	0.252427	0.253777	0.251075	0.116589	0.457080	0.700351	0.913891	1.000000	1.000000	['ARNT2', 'ASCL2', 'ATF6', 'BATF3', 'CAMTA1', 'CREB3L2', 'CREB5', 'CUX2', 'DMRTA2', 'EBF1', 'EMX1', 'ERG', 'ESR1', 'FOXJ3', 'GLIS3', 'IRF4', 'KMT2A', 'LMX1B', 'MEF2C', 'MEIS2', 'MYF6', 'NFIC', 'NFKBIB', 'NPAS1', 'PLAGL1', 'PRDM16', 'PRRX1', 'RFX5', 'SOX5', 'SOX6', 'STAT1', 'TEAD1', 'TGIF2', 'THRB', 'TP63', 'TSHZ2', 'ZEB2', 'ZFHX3', 'ZNF418', 'ZNF423', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']
hsa00535	['Proteoglycans']	7	4.553250	0.005261	0.620458	0.623788	0.617121	0.120669	0.460919	0.700351	0.955680	1.000000	1.000000	['COL12A1', 'COL14A1', 'COL15A1', 'GPC2', 'GPC5', 'GPC6', 'HSPG2']
hsa03410	['Base excision repair']	2	0.606250	0.002412	1.722015	1.733451	1.710488	0.121189	0.460919	0.700351	0.979230	1.000000	1.000000	['LIG1', 'OGG1']
hsa00400	['Phenylalanine, tyrosine and tryptophan biosynthesis']	1	0.126110	0.001092	2.987245	3.012008	2.962050	0.121719	0.460919	0.700351	0.995670	1.000000	1.000000	['IL4I1']
hsa04625	['C-type lectin receptor signaling pathway']	7	4.347030	0.005992	0.687325	0.691296	0.683342	0.130059	0.477334	0.721096	0.944051	1.000000	1.000000	['ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCG2', 'RHOA', 'STAT1']
hsa04261	['Adrenergic signaling in cardiomyocytes']	15	11.299450	0.009039	0.408710	0.411016	0.406400	0.131409	0.477334	0.721096	0.925361	1.000000	1.000000	['ADCY1', 'ATP2B2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNG6', 'CREB3L2', 'CREB5', 'MAPK12', 'MAPK13', 'PLCB1', 'PPP2R5C', 'RYR2', 'SLC8A1']
hsa04913	['Ovarian steroidogenesis']	5	2.774680	0.004863	0.849607	0.854655	0.844541	0.131489	0.477334	0.721096	0.952480	1.000000	1.000000	['ADCY1', 'BMP6', 'IGF1', 'IGF1R', 'SCARB1']
hsa04728	['Dopaminergic synapse']	15	11.277120	0.009244	0.411564	0.413927	0.409197	0.135389	0.478898	0.721096	0.921111	1.000000	1.000000	['CACNA1B', 'CACNA1C', 'COMT', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'GRIN2A', 'GRIN2B', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCB1', 'PPP2R5C']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	9	6.114890	0.006928	0.557598	0.560864	0.554326	0.138079	0.479534	0.721096	0.933501	1.000000	1.000000	['COL4A1', 'COL4A4', 'MAPK12', 'MAPK13', 'NOX4', 'PLCB1', 'PLCG2', 'PRKCE', 'STAT1']
hsa03029	['Mitochondrial biogenesis']	17	12.950560	0.010312	0.392520	0.394816	0.390221	0.139249	0.482028	0.721096	0.914331	1.000000	1.000000	['AIP', 'C12orf65', 'CPT1C', 'DAP3', 'DARS2', 'IMMP2L', 'LACE1', 'MTX1', 'MYO5B', 'NAA25', 'NSUN4', 'NUBPL', 'PARL', 'SFXN1', 'SNX25', 'TFB1M', 'TRMT10C']
hsa04972	['Pancreatic secretion']	9	6.178260	0.006806	0.542724	0.545899	0.539543	0.139469	0.482028	0.721096	0.933371	1.000000	1.000000	['ADCY1', 'ATP2B2', 'CPA1', 'ITPR1', 'ITPR2', 'PLA2G1B', 'PLCB1', 'RHOA', 'RYR2']
hsa04926	['Relaxin signaling pathway']	11	7.769940	0.008022	0.501528	0.504504	0.498546	0.140749	0.482028	0.721096	0.923711	1.000000	1.000000	['ADCY1', 'COL4A1', 'COL4A4', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'MAPK12', 'MAPK13', 'PLCB1', 'RXFP2']
hsa04611	['Platelet activation']	12	8.763290	0.008247	0.453490	0.456203	0.450772	0.146799	0.495729	0.741928	0.919971	1.000000	1.000000	['ADCY1', 'ITPR1', 'ITPR2', 'LYN', 'MAPK12', 'MAPK13', 'PLCB1', 'PLCG2', 'PRKG1', 'PRKG2', 'RASGRP1', 'RHOA']
hsa05014	['Amyotrophic lateral sclerosis (ALS)']	5	2.922850	0.004940	0.774552	0.779420	0.769668	0.154278	0.515433	0.759901	0.942101	1.000000	1.000000	['GPX1', 'GRIN2A', 'GRIN2B', 'MAPK12', 'MAPK13']
hsa05131	['Shigellosis']	15	11.428610	0.009547	0.392313	0.394721	0.389900	0.154418	0.515433	0.759901	0.907361	1.000000	1.000000	['DOCK1', 'HK1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1', 'PLCG2', 'PRKCE', 'RHOA', 'RPTOR', 'SEPT2', 'TAB2']
hsa04966	['Collecting duct acid secretion']	2	0.731740	0.002636	1.450597	1.460953	1.440166	0.164568	0.539273	0.792333	0.966040	1.000000	1.000000	['ATP6V0A2', 'ATP6V1C2']
hsa04730	['Long-term depression']	10	7.327590	0.007164	0.448589	0.451408	0.445766	0.166828	0.539273	0.792333	0.915411	1.000000	1.000000	['BRAF', 'GRM1', 'IGF1', 'IGF1R', 'ITPR1', 'ITPR2', 'LYN', 'PLCB1', 'PRKG1', 'PRKG2']
hsa05323	['Rheumatoid arthritis']	4	2.171830	0.004480	0.881089	0.887029	0.875124	0.167838	0.539273	0.792333	0.938161	1.000000	1.000000	['ATP6V0A2', 'ATP6V1C2', 'IL11', 'TNFRSF11A']
hsa01001	['Protein kinases']	43	37.465060	0.016860	0.198791	0.200089	0.197492	0.171848	0.539273	0.792333	0.870841	1.000000	1.000000	['AATK', 'ABL2', 'ACVR1', 'AURKC', 'BRAF', 'BRD3', 'BRDT', 'CAMK1D', 'CAMKK1', 'CDC42BPB', 'CDK12', 'CDK14', 'DCAF1', 'EPHA6', 'GRK4', 'GUCY2C', 'HIPK2', 'IGF1R', 'IRAK4', 'LRRK1', 'LTK', 'LYN', 'MAPK12', 'MAPK13', 'MAPKAPK3', 'MAST2', 'NRBP1', 'NTRK2', 'PAK2', 'PDPK1', 'PRKCE', 'PRKG1', 'PRKG2', 'SIK2', 'STK31', 'STK32B', 'STK33', 'STKLD1', 'TIE1', 'TNIK', 'TRPM6', 'TRPM7', 'ULK4']
hsa00534	['Glycosaminoglycan biosynthesis - heparan sulfate / heparin']	4	2.315610	0.004085	0.788608	0.793689	0.783509	0.172798	0.539273	0.792333	0.947581	1.000000	1.000000	['EXT1', 'HS3ST2', 'HS6ST3', 'NDST4']
hsa03450	['Non-homologous end-joining']	2	0.778910	0.002627	1.360471	1.370172	1.350706	0.177778	0.539514	0.792333	0.966730	1.000000	1.000000	['MRE11', 'XRCC6']
hsa00500	['Starch and sucrose metabolism']	3	1.496600	0.003673	1.003274	1.010338	0.996175	0.183728	0.554142	0.792333	0.945001	1.000000	1.000000	['GAA', 'GYS1', 'HK1']
hsa04910	['Insulin signaling pathway']	9	6.446960	0.007383	0.481306	0.484606	0.477998	0.186808	0.558362	0.792333	0.900601	1.000000	1.000000	['ACACB', 'BRAF', 'GYS1', 'HK1', 'PDPK1', 'PKLR', 'PRKAR2A', 'RPTOR', 'SORBS1']
hsa00130	['Ubiquinone and other terpenoid-quinone biosynthesis']	1	0.206120	0.001419	2.278444	2.298179	2.258435	0.188098	0.558362	0.792333	0.982870	1.000000	1.000000	['HPD']
hsa05204	['Chemical carcinogenesis']	3	1.527910	0.003830	0.973403	0.980618	0.966152	0.195738	0.565965	0.792333	0.934331	1.000000	1.000000	['CHRNA7', 'CYP2E1', 'CYP3A43']
hsa04722	['Neurotrophin signaling pathway']	9	6.550170	0.007445	0.458393	0.461669	0.455109	0.198428	0.565965	0.792333	0.892411	1.000000	1.000000	['BRAF', 'IRAK4', 'MAPK12', 'MAPK13', 'NFKBIB', 'NTRK2', 'PDPK1', 'PLCG2', 'RHOA']
hsa00230	['Purine metabolism']	11	8.311630	0.008276	0.404300	0.407170	0.401424	0.199758	0.565965	0.792333	0.885901	1.000000	1.000000	['ADA', 'ADCY1', 'AMPD3', 'GMPR', 'GUCY2C', 'PDE10A', 'PDE3A', 'PDE4D', 'PDE8A', 'PDE9A', 'PKLR']
hsa04022	['cGMP-PKG signaling pathway']	15	12.015930	0.009553	0.320014	0.322306	0.317718	0.201918	0.565965	0.792333	0.874061	1.000000	1.000000	['ADCY1', 'ATP2B2', 'CACNA1C', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'MEF2C', 'PDE3A', 'PLCB1', 'PRKCE', 'PRKG1', 'PRKG2', 'RHOA', 'SLC8A1']
hsa05321	['Inflammatory bowel disease (IBD)']	3	1.558800	0.003829	0.944527	0.951596	0.937422	0.202528	0.565965	0.792333	0.933111	1.000000	1.000000	['IFNGR2', 'IL4R', 'STAT1']
hsa00010	['Glycolysis / Gluconeogenesis']	3	1.556270	0.003850	0.946870	0.953990	0.939715	0.203068	0.565965	0.792333	0.932221	1.000000	1.000000	['ACSS2', 'HK1', 'PKLR']
hsa04630	['Jak-STAT signaling pathway']	7	4.831880	0.006595	0.534770	0.538703	0.530827	0.203078	0.565965	0.792333	0.894601	1.000000	1.000000	['IFNGR2', 'IL11', 'IL20RA', 'IL4R', 'LEP', 'STAM2', 'STAT1']
