Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa04910	['Insulin signaling pathway']	3	1.536160	0.965634	0.199548	0.932541	1.000000	1.000000	1.000000	1.000000	['PRKAA1']; ['PPP1CC', 'PRKAG1']
hsa05170	['Human immunodeficiency virus 1 infection']	4	2.309480	0.792432	0.201348	0.917631	1.000000	1.000000	1.000000	1.000000	['GNG7', 'PAK2', 'PDIA3', 'TAB2']; None
hsa04612	['Antigen processing and presentation']	1	0.232370	2.105504	0.207008	0.976520	1.000000	1.000000	1.000000	1.000000	['PDIA3']; None
hsa04934	['Cushing syndrome']	4	2.358830	0.761929	0.208788	0.913421	1.000000	1.000000	1.000000	1.000000	['CACNA1I', 'CREB5']; ['KMT2D', 'WNT1']
hsa04810	['Regulation of actin cytoskeleton']	5	3.171470	0.656776	0.211518	0.901881	1.000000	1.000000	1.000000	1.000000	['GIT1', 'PAK2']; ['ARHGEF4', 'FGF7', 'PPP1CC']
hsa04975	['Fat digestion and absorption']	1	0.248260	2.010076	0.219728	0.973960	1.000000	1.000000	1.000000	1.000000	['PLPP2']; None
hsa04977	['Vitamin digestion and absorption']	1	0.246400	2.020926	0.220388	0.975740	1.000000	1.000000	1.000000	1.000000	['CUBN']; None
hsa05224	['Breast cancer']	3	1.631880	0.878428	0.222628	0.919901	1.000000	1.000000	1.000000	1.000000	['NCOA3']; ['FGF7', 'WNT1']
hsa00790	['Folate biosynthesis']	1	0.247460	2.014733	0.222708	0.976760	1.000000	1.000000	1.000000	1.000000	None; ['GPHN']
hsa03010	['Ribosome']	1	0.255590	1.968097	0.225978	0.972910	1.000000	1.000000	1.000000	1.000000	['RPL37']; None
hsa00071	['Fatty acid degradation']	1	0.257740	1.956012	0.226948	0.971710	1.000000	1.000000	1.000000	1.000000	None; ['ALDH2']
hsa04121	['Ubiquitin system']	11	8.478930	0.375549	0.228508	0.857191	1.000000	1.000000	1.000000	1.000000	['ABTB2', 'MARCH10', 'PSMD14', 'TRIM46']; ['ANAPC7', 'BRAP', 'FBXW10', 'KCTD13', 'RC3H1', 'USP34', 'USP42']
hsa05162	['Measles']	2	0.923010	1.115582	0.236218	0.935011	1.000000	1.000000	1.000000	1.000000	['OAS2', 'TAB2']; None
hsa04152	['AMPK signaling pathway']	3	1.697510	0.821542	0.241308	0.909751	1.000000	1.000000	1.000000	1.000000	['CREB5', 'PRKAA1']; ['PRKAG1']
hsa05144	['Malaria']	1	0.277340	1.850272	0.242898	0.968420	1.000000	1.000000	1.000000	1.000000	['THBS3']; None
hsa04213	['Longevity regulating pathway - multiple species']	2	0.946350	1.079554	0.243058	0.932271	1.000000	1.000000	1.000000	1.000000	['PRKAA1']; ['PRKAG1']
hsa04147	['Exosome']	10	7.713880	0.374471	0.243958	0.848342	1.000000	1.000000	1.000000	1.000000	['CA4', 'CTH', 'CUBN', 'GNG7', 'PDIA3', 'SFN', 'SLC26A4', 'THBS3']; ['MVP', 'TUBA1A']
hsa04145	['Phagosome']	2	0.965730	1.050308	0.253667	0.928251	1.000000	1.000000	1.000000	1.000000	['THBS3']; ['TUBA1A']
hsa00561	['Glycerolipid metabolism']	2	0.978060	1.032005	0.255927	0.926831	1.000000	1.000000	1.000000	1.000000	['PLPP2']; ['ALDH2']
hsa05017	['Spinocerebellar ataxia']	4	2.587350	0.628525	0.261017	0.883931	1.000000	1.000000	1.000000	1.000000	['ATXN2', 'PSMD14']; ['ATP2A2', 'ATXN2']
hsa04668	['TNF signaling pathway']	2	1.047880	0.932526	0.283377	0.912761	1.000000	1.000000	1.000000	1.000000	['CREB5', 'TAB2']; None
hsa04919	['Thyroid hormone signaling pathway']	3	1.854270	0.694111	0.284617	0.885891	1.000000	1.000000	1.000000	1.000000	['NCOA3', 'SLC16A10']; ['ATP2A2']
hsa05010	['Alzheimer disease']	5	3.577350	0.483037	0.286697	0.851311	1.000000	1.000000	1.000000	1.000000	['PSMD14']; ['ATP2A2', 'KLC3', 'TUBA1A', 'WNT1']
hsa00620	['Pyruvate metabolism']	1	0.340490	1.554316	0.290787	0.955200	1.000000	1.000000	1.000000	1.000000	None; ['ALDH2']
hsa05016	['Huntington disease']	4	2.736850	0.547484	0.291037	0.860641	1.000000	1.000000	1.000000	1.000000	['CREB5', 'PSMD14']; ['KLC3', 'TUBA1A']
hsa00051	['Fructose and mannose metabolism']	1	0.338930	1.560941	0.292277	0.957410	1.000000	1.000000	1.000000	1.000000	['GMDS']; None
hsa00380	['Tryptophan metabolism']	1	0.344280	1.538346	0.293057	0.954070	1.000000	1.000000	1.000000	1.000000	None; ['ALDH2']
hsa00270	['Cysteine and methionine metabolism']	1	0.345500	1.533242	0.293657	0.953410	1.000000	1.000000	1.000000	1.000000	['CTH']; None
hsa00010	['Glycolysis / Gluconeogenesis']	1	0.351640	1.507829	0.296867	0.951340	1.000000	1.000000	1.000000	1.000000	None; ['ALDH2']
hsa03051	['Proteasome']	1	0.354000	1.498179	0.299107	0.950670	1.000000	1.000000	1.000000	1.000000	['PSMD14']; None
hsa04142	['Lysosome']	2	1.096830	0.866660	0.300397	0.903091	1.000000	1.000000	1.000000	1.000000	['GBA']; ['AP4S1']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	2	1.097680	0.865542	0.301577	0.902491	1.000000	1.000000	1.000000	1.000000	['PRKAA1']; ['PRKAG1']
hsa05163	['Human cytomegalovirus infection']	4	2.827680	0.500381	0.313067	0.848152	1.000000	1.000000	1.000000	1.000000	['CREB5', 'GNG7', 'PDIA3']; ['AKAP13']
hsa05418	['Fluid shear stress and atherosclerosis']	2	1.135630	0.816507	0.314457	0.894011	1.000000	1.000000	1.000000	1.000000	['MEF2C', 'PRKAA1']; None
hsa04921	['Oxytocin signaling pathway']	5	3.746420	0.416415	0.319937	0.829662	1.000000	1.000000	1.000000	1.000000	['MEF2C', 'PRKAA1']; ['CACNB3', 'PPP1CC', 'PRKAG1']
hsa04014	['Ras signaling pathway']	5	3.773990	0.405837	0.326297	0.823762	1.000000	1.000000	1.000000	1.000000	['GNG7', 'PAK2']; ['BRAP', 'FGF7', 'REL']
hsa03011	['Ribosome']	1	0.398100	1.328797	0.327967	0.938891	1.000000	1.000000	1.000000	1.000000	['RPL37']; None
hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	2	1.202350	0.734143	0.342077	0.889541	1.000000	1.000000	1.000000	1.000000	['CA4', 'CPM']; None
hsa04928	['Parathyroid hormone synthesis, secretion and action']	3	2.073800	0.532686	0.343857	0.848802	1.000000	1.000000	1.000000	1.000000	['CREB5', 'MEF2C']; ['AKAP13']
hsa05130	['Pathogenic Escherichia coli infection']	3	2.113600	0.505260	0.355166	0.837832	1.000000	1.000000	1.000000	1.000000	['PAK2', 'TAB2']; ['TUBA1A']
hsa04261	['Adrenergic signaling in cardiomyocytes']	4	3.025540	0.402807	0.358246	0.815342	1.000000	1.000000	1.000000	1.000000	['CREB5']; ['ATP2A2', 'CACNB3', 'PPP1CC']
hsa00520	['Amino sugar and nucleotide sugar metabolism']	1	0.439480	1.186131	0.359996	0.930101	1.000000	1.000000	1.000000	1.000000	['GMDS']; None
hsa05132	['Salmonella infection']	3	2.140520	0.487001	0.361796	0.832942	1.000000	1.000000	1.000000	1.000000	['AHNAK2', 'TAB2']; ['KLC3']
hsa05166	['Human T-cell leukemia virus 1 infection']	3	2.153150	0.478514	0.365296	0.830742	1.000000	1.000000	1.000000	1.000000	['CREB5']; ['ANAPC7', 'XPO1']
hsa05140	['Leishmaniasis']	1	0.452170	1.145063	0.366076	0.925431	1.000000	1.000000	1.000000	1.000000	['TAB2']; None
hsa05012	['Parkinson disease']	3	2.165990	0.469936	0.370026	0.829742	1.000000	1.000000	1.000000	1.000000	['PSMD14']; ['KLC3', 'TUBA1A']
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	2	1.314060	0.605969	0.378326	0.855921	1.000000	1.000000	1.000000	1.000000	None; ['WNT1', 'ZFHX3']
hsa04657	['IL-17 signaling pathway']	1	0.474110	1.076706	0.379256	0.918491	1.000000	1.000000	1.000000	1.000000	['TAB2']; None
hsa04022	['cGMP-PKG signaling pathway']	4	3.143970	0.347413	0.384776	0.795702	1.000000	1.000000	1.000000	1.000000	['CREB5', 'MEF2C']; ['ATP2A2', 'PPP1CC']
hsa00410	['beta-Alanine metabolism']	1	0.475820	1.071512	0.386596	0.921651	1.000000	1.000000	1.000000	1.000000	None; ['ALDH2']
hsa03460	['Fanconi anemia pathway']	1	0.491430	1.024942	0.389026	0.912121	1.000000	1.000000	1.000000	1.000000	None; ['REV1']
hsa04714	['Thermogenesis']	3	2.270390	0.402022	0.397596	0.807672	1.000000	1.000000	1.000000	1.000000	['CREB5', 'PRKAA1']; ['PRKAG1']
hsa04962	['Vasopressin-regulated water reabsorption']	1	0.504150	0.988075	0.398936	0.909791	1.000000	1.000000	1.000000	1.000000	['CREB5']; None
hsa04115	['p53 signaling pathway']	1	0.508750	0.974971	0.401106	0.908601	1.000000	1.000000	1.000000	1.000000	['SFN']; None
hsa00565	['Ether lipid metabolism']	1	0.513880	0.960497	0.404446	0.906661	1.000000	1.000000	1.000000	1.000000	['PLPP2']; None
hsa00970	['Aminoacyl-tRNA biosynthesis']	1	0.514570	0.958561	0.405186	0.907241	1.000000	1.000000	1.000000	1.000000	None; ['DARS2']
hsa04927	['Cortisol synthesis and secretion']	2	1.398560	0.516058	0.409296	0.836402	1.000000	1.000000	1.000000	1.000000	['CACNA1I', 'CREB5']; None
hsa04068	['FoxO signaling pathway']	2	1.415880	0.498301	0.415756	0.831002	1.000000	1.000000	1.000000	1.000000	['PRKAA1']; ['PRKAG1']
hsa04918	['Thyroid hormone synthesis']	2	1.444360	0.469570	0.425716	0.826402	1.000000	1.000000	1.000000	1.000000	['CREB5', 'SLC26A4']; None
hsa05031	['Amphetamine addiction']	2	1.446980	0.466955	0.427096	0.824862	1.000000	1.000000	1.000000	1.000000	['CREB5']; ['PPP1CC']
hsa00983	['Drug metabolism - other enzymes']	1	0.568440	0.814920	0.439686	0.890781	1.000000	1.000000	1.000000	1.000000	['CMPK1']; None
hsa03110	['Chaperones and folding catalysts']	2	1.496950	0.417974	0.443506	0.810812	1.000000	1.000000	1.000000	1.000000	['PDIA3']; ['FKBP11']
hsa05217	['Basal cell carcinoma']	1	0.587060	0.768420	0.445856	0.882731	1.000000	1.000000	1.000000	1.000000	None; ['WNT1']
hsa04114	['Oocyte meiosis']	2	1.514480	0.401177	0.450185	0.807752	1.000000	1.000000	1.000000	1.000000	None; ['ANAPC7', 'PPP1CC']
hsa00240	['Pyrimidine metabolism']	1	0.588920	0.763856	0.452005	0.884531	1.000000	1.000000	1.000000	1.000000	['CMPK1']; None
hsa04620	['Toll-like receptor signaling pathway']	1	0.615110	0.701084	0.463135	0.874281	1.000000	1.000000	1.000000	1.000000	['TAB2']; None
hsa04031	['GTP-binding proteins']	2	1.566380	0.352566	0.467175	0.793962	1.000000	1.000000	1.000000	1.000000	['GNG7']; ['RHEBL1']
hsa04260	['Cardiac muscle contraction']	2	1.563210	0.355488	0.469435	0.797252	1.000000	1.000000	1.000000	1.000000	None; ['ATP2A2', 'CACNB3']
hsa05161	['Hepatitis B']	2	1.606160	0.316384	0.481405	0.784352	1.000000	1.000000	1.000000	1.000000	['CREB5', 'TAB2']; None
hsa00280	['Valine, leucine and isoleucine degradation']	1	0.653060	0.614713	0.483425	0.861721	1.000000	1.000000	1.000000	1.000000	None; ['ALDH2']
hsa02000	['Transporters']	8	7.569810	0.079743	0.488255	0.653633	1.000000	0.925157	1.000000	1.000000	['SLC16A10', 'SLC26A4', 'SLC38A6', 'SLC39A11', 'SLC4A10', 'SLCO3A1', 'STARD10']; ['SLC5A10']
hsa04146	['Peroxisome']	1	0.666040	0.586319	0.489095	0.857231	1.000000	1.000000	1.000000	1.000000	None; ['PEX13']
hsa04960	['Aldosterone-regulated sodium reabsorption']	1	0.679640	0.557157	0.501125	0.854571	1.000000	1.000000	1.000000	1.000000	['SFN']; None
hsa01007	['Amino acid related enzymes']	1	0.684200	0.547510	0.501165	0.852941	1.000000	1.000000	1.000000	1.000000	None; ['DARS2']
hsa04218	['Cellular senescence']	2	1.678030	0.253231	0.502795	0.765082	1.000000	0.988243	1.000000	1.000000	None; ['PPP1CC', 'RAD9B']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	1	0.738200	0.437916	0.526105	0.832802	1.000000	1.000000	1.000000	1.000000	['GIT1']; None
hsa05030	['Cocaine addiction']	1	0.744050	0.426529	0.532095	0.830302	1.000000	1.000000	1.000000	1.000000	['CREB5']; None
hsa04340	['Hedgehog signaling pathway']	1	0.765220	0.386054	0.539735	0.822882	1.000000	1.000000	1.000000	1.000000	None; ['CSNK1G1']
hsa04052	['Cytokines and growth factors']	2	1.795170	0.155880	0.541145	0.733473	1.000000	0.968853	1.000000	1.000000	['IL31']; ['FGF7']
hsa05221	['Acute myeloid leukemia']	1	0.788350	0.343092	0.548655	0.814002	1.000000	1.000000	1.000000	1.000000	['RUNX1']; None
hsa04728	['Dopaminergic synapse']	3	2.893520	0.052137	0.558534	0.672493	1.000000	0.925157	1.000000	1.000000	['CREB5', 'GNG7']; ['PPP1CC']
hsa03032	['DNA replication proteins']	1	0.817010	0.291574	0.559534	0.801962	1.000000	1.000000	1.000000	1.000000	None; ['PRKDC']
hsa03400	['DNA repair and recombination proteins']	3	2.910460	0.043715	0.560174	0.667793	1.000000	0.925157	1.000000	1.000000	None; ['PRKDC', 'RAD9B', 'REV1']
hsa04150	['mTOR signaling pathway']	2	1.870330	0.096707	0.561054	0.712613	1.000000	0.965081	1.000000	1.000000	['PRKAA1']; ['WNT1']
hsa00536	['Glycosaminoglycan binding proteins']	3	2.960000	0.019365	0.573324	0.655713	1.000000	0.925157	1.000000	1.000000	['THBS3']; ['FGF7', 'WNT1']
hsa05226	['Gastric cancer']	2	1.909320	0.066941	0.574044	0.702043	1.000000	0.929474	1.000000	1.000000	None; ['FGF7', 'WNT1']
hsa05211	['Renal cell carcinoma']	1	0.847640	0.238476	0.575504	0.793052	1.000000	1.000000	1.000000	1.000000	['PAK2']; None
hsa04926	['Relaxin signaling pathway']	2	1.971100	0.020999	0.590384	0.684453	1.000000	0.925157	1.000000	1.000000	['CREB5', 'GNG7']; None
hsa04727	['GABAergic synapse']	2	1.985490	0.010505	0.591574	0.680883	1.000000	0.925157	1.000000	1.000000	['GNG7']; ['GPHN']
hsa03013	['RNA transport']	1	0.909310	0.137156	0.600754	0.769792	1.000000	0.988243	1.000000	1.000000	None; ['XPO1']
hsa05220	['Chronic myeloid leukemia']	1	0.912640	0.131882	0.602704	0.767902	1.000000	0.988243	1.000000	1.000000	['RUNX1']; None
hsa04064	['NF-kappa B signaling pathway']	1	0.926810	0.109654	0.610044	0.763722	1.000000	0.988243	1.000000	1.000000	['TAB2']; None
hsa04217	['Necroptosis']	1	0.939300	0.090342	0.611534	0.758302	1.000000	0.988243	1.000000	1.000000	['VPS4A']; None
hsa04915	['Estrogen signaling pathway']	2	2.088010	-0.062129	0.620884	0.652663	1.000000	0.925157	1.000000	1.000000	['CREB5', 'NCOA3']; None
hsa00512	['Mucin type O-glycan biosynthesis']	1	0.943140	0.084456	0.625724	0.757562	1.000000	0.988243	1.000000	1.000000	['GALNT15']; None
hsa05218	['Melanoma']	1	0.988900	0.016103	0.632944	0.740043	1.000000	0.974753	1.000000	1.000000	None; ['FGF7']
hsa04925	['Aldosterone synthesis and secretion']	2	2.122470	-0.085744	0.633234	0.643284	1.000000	0.924890	1.000000	1.000000	['CACNA1I', 'CREB5']; None
hsa01001	['Protein kinases']	9	9.719650	-0.110979	0.643364	0.488945	1.000000	0.810572	1.000000	1.000000	['CLK2', 'GRK4', 'PAK2', 'PRKAA1', 'STK33']; ['CSNK1G1', 'DMPK', 'MAPKAPK5', 'PRKDC']
hsa03029	['Mitochondrial biogenesis']	3	3.293220	-0.134536	0.645264	0.580934	1.000000	0.845509	1.000000	1.000000	['PRKAA1']; ['DARS2', 'MSS51']
hsa04659	['Th17 cell differentiation']	1	1.047240	-0.066592	0.652213	0.718053	1.000000	0.967153	1.000000	1.000000	['RUNX1']; None
hsa04151	['PI3K-Akt signaling pathway']	5	5.568520	-0.155366	0.660263	0.514705	1.000000	0.813564	1.000000	1.000000	['CREB5', 'GNG7', 'PRKAA1', 'THBS3']; ['FGF7']
hsa05032	['Morphine addiction']	2	2.346960	-0.230793	0.682633	0.582124	1.000000	0.845509	1.000000	1.000000	['GNG7', 'GRK4']; None
hsa04914	['Progesterone-mediated oocyte maturation']	1	1.181120	-0.240156	0.699203	0.668523	1.000000	0.925157	1.000000	1.000000	None; ['ANAPC7']
hsa05145	['Toxoplasmosis']	1	1.192880	-0.254449	0.700883	0.664783	1.000000	0.925157	1.000000	1.000000	['TAB2']; None
hsa00514	['Other types of O-glycan biosynthesis']	1	1.168060	-0.224114	0.701823	0.672943	1.000000	0.925157	1.000000	1.000000	['GALNT15']; None
hsa05414	['Dilated cardiomyopathy (DCM)']	2	2.406640	-0.267020	0.702303	0.565004	1.000000	0.834389	1.000000	1.000000	None; ['ATP2A2', 'CACNB3']
hsa01002	['Peptidases and inhibitors']	7	8.100680	-0.210688	0.706173	0.434596	1.000000	0.810572	1.000000	1.000000	['ADAMTS16', 'CPM', 'PREP', 'PSMD14', 'TMPRSS11F']; ['USP34', 'USP42']
hsa04390	['Hippo signaling pathway']	2	2.483190	-0.312195	0.716713	0.544865	1.000000	0.815109	1.000000	1.000000	None; ['PPP1CC', 'WNT1']
hsa04210	['Apoptosis']	1	1.240180	-0.310550	0.717963	0.647174	1.000000	0.925157	1.000000	1.000000	None; ['TUBA1A']
hsa04310	['Wnt signaling pathway']	2	2.505210	-0.324932	0.721693	0.538985	1.000000	0.815109	1.000000	1.000000	['RSPO2']; ['WNT1']
hsa04725	['Cholinergic synapse']	2	2.536040	-0.342578	0.725653	0.532375	1.000000	0.815109	1.000000	1.000000	['CREB5', 'GNG7']; None
hsa04974	['Protein digestion and absorption']	1	1.279850	-0.355975	0.726193	0.632554	1.000000	0.915497	1.000000	1.000000	['SLC16A10']; None
hsa04380	['Osteoclast differentiation']	1	1.280420	-0.356617	0.726783	0.632304	1.000000	0.915497	1.000000	1.000000	['TAB2']; None
hsa04062	['Chemokine signaling pathway']	2	2.542180	-0.346066	0.728493	0.529605	1.000000	0.815109	1.000000	1.000000	['GNG7', 'GRK4']; None
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	2	2.532640	-0.340642	0.730713	0.531785	1.000000	0.815109	1.000000	1.000000	None; ['ATP2A2', 'CACNB3']
hsa00564	['Glycerophospholipid metabolism']	1	1.299450	-0.377901	0.732893	0.625174	1.000000	0.915497	1.000000	1.000000	['PLPP2']; None
hsa05206	['MicroRNAs in cancer']	2	2.610730	-0.384453	0.742083	0.513115	1.000000	0.813564	1.000000	1.000000	['HDAC4', 'HDAC5']; None
hsa04024	['cAMP signaling pathway']	3	3.839070	-0.355794	0.744793	0.460515	1.000000	0.810572	1.000000	1.000000	['CREB5']; ['ATP2A2', 'PPP1CC']
hsa05160	['Hepatitis C']	1	1.350120	-0.433088	0.745523	0.607874	1.000000	0.890749	1.000000	1.000000	['OAS2']; None
hsa05215	['Prostate cancer']	1	1.414510	-0.500302	0.762002	0.584944	1.000000	0.845509	1.000000	1.000000	['CREB5']; None
hsa01522	['Endocrine resistance']	1	1.416250	-0.502076	0.762672	0.585394	1.000000	0.845509	1.000000	1.000000	['NCOA3']; None
hsa04060	['Cytokine-cytokine receptor interaction']	1	1.449710	-0.535764	0.767182	0.573454	1.000000	0.834649	1.000000	1.000000	['IL31']; None
hsa04740	['Olfactory transduction']	1	1.432440	-0.518475	0.772102	0.578004	1.000000	0.844429	1.000000	1.000000	['GNG7']; None
