Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa03036	['Chromosome and associated proteins']	37	26.887880	0.460569	0.031130	0.979490	1.000000	1.000000	0.818220	0.998690	['BRD3', 'BRDT', 'BRPF3', 'CHTF8', 'EVC2', 'IFT172', 'MAD1L1', 'MGA', 'PLA2G1B', 'PPP2R5C', 'SCML4', 'SIK2', 'SMYD3', 'ZMYND11']; ['ANAPC7', 'ASXL2', 'B9D1', 'BICDL1', 'BPTF', 'C5orf42', 'CENPL', 'HOOK3', 'IFT81', 'KMT2D', 'KMT5A', 'KPNA6', 'MCRS1', 'MYT1L', 'NEK8', 'SIN3A', 'SRCAP', 'TCTN1', 'TRIP4', 'TUBA1A', 'UBN1', 'XPO1', 'XPO5']
hsa00010	['Glycolysis / Gluconeogenesis']	3	0.689020	2.122345	0.031730	0.994690	1.000000	1.000000	0.818220	0.998690	['HK1']; ['ALDH2', 'ALDH3A1']
hsa00500	['Starch and sucrose metabolism']	3	0.693680	2.112620	0.031820	0.995150	1.000000	1.000000	0.818220	0.998690	['GAA', 'GYS1', 'HK1']; None
hsa04218	['Cellular senescence']	7	3.238150	1.112185	0.043440	0.984090	1.000000	1.000000	0.867840	0.998690	['HIPK2', 'ITPR1', 'MAPK13', 'TRPM7']; ['MCU', 'PPP1CC', 'RAD9B']
hsa04010	['MAPK signaling pathway']	15	9.281930	0.692466	0.043850	0.977030	1.000000	1.000000	0.867840	0.998690	['CACNA1I', 'CACNB1', 'CACNG6', 'MAPK13', 'MEF2C', 'PAK2', 'RASGRP1', 'TAB2']; ['CACNA2D3', 'CACNB3', 'ERBB2', 'FGF7', 'MAP3K12', 'MAPK7', 'MAPKAPK5']
hsa05130	['Pathogenic Escherichia coli infection']	8	4.094120	0.966447	0.053829	0.977890	1.000000	1.000000	0.867840	0.998690	['BAIAP2', 'LYN', 'MAPK13', 'MYO5B', 'PAK2', 'TAB2']; ['CYTH3', 'TUBA1A']
hsa04672	['Intestinal immune network for IgA production']	2	0.380930	2.392402	0.055489	0.993160	1.000000	1.000000	0.867840	0.998690	None; ['CD28', 'ITGB7']
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	5	2.085030	1.261860	0.055749	0.983590	1.000000	1.000000	0.867840	0.998690	['CD4', 'MAPK13', 'RASGRP1', 'STAT1']; ['CD28']
hsa05140	['Leishmaniasis']	3	0.883750	1.763252	0.057849	0.988330	1.000000	1.000000	0.867840	0.998690	['MAPK13', 'STAT1', 'TAB2']; None
hsa04142	['Lysosome']	5	2.120990	1.237190	0.058649	0.981580	1.000000	1.000000	0.867840	0.998690	['ARSG', 'ATP6V0A2', 'GAA', 'GBA']; ['AP4S1']
hsa04261	['Adrenergic signaling in cardiomyocytes']	10	5.771040	0.793097	0.059049	0.973230	1.000000	1.000000	0.867840	0.998690	['CACNB1', 'CACNG6', 'MAPK13', 'PLCB1', 'PPP2R5C', 'RYR2']; ['ATP2A2', 'CACNA2D3', 'CACNB3', 'PPP1CC']
hsa04922	['Glucagon signaling pathway']	6	2.796960	1.101103	0.059229	0.979150	1.000000	1.000000	0.867840	0.998690	['CPT1C', 'GYS1', 'ITPR1', 'PLCB1', 'SIK2']; ['PRKAG1']
hsa04131	['Membrane trafficking']	52	42.204800	0.301105	0.063279	0.954250	1.000000	1.000000	0.867840	0.998690	['ANKFY1', 'ARHGAP12', 'ARHGAP15', 'ARHGAP26', 'ARHGEF39', 'BAIAP2', 'CD36', 'DLC1', 'DOCK3', 'DOCK8', 'FYCO1', 'HK1', 'ITSN1', 'LYN', 'MANF', 'MYO5B', 'NBAS', 'NCAM2', 'PACS2', 'PEX14', 'PI4K2A', 'PLCB1', 'RPTOR', 'SEC22C', 'SEPT2', 'STX2', 'TBC1D7', 'THBS3', 'TRAPPC12', 'TRAPPC9', 'VPS13D', 'VPS4A', 'VPS54']; ['AKAP13', 'ANKRD13A', 'AP4S1', 'ARHGEF4', 'CYTH3', 'DMXL2', 'EPN2', 'FAM109A', 'LLGL1', 'PDIA3', 'PGAP3', 'RAB35', 'SERINC4', 'SYNJ1', 'VPS29', 'VPS35', 'VPS45', 'YIPF3', 'YIPF4']
hsa04657	['IL-17 signaling pathway']	3	0.925990	1.695894	0.064839	0.986420	1.000000	1.000000	0.867840	0.998690	['MAPK13', 'TAB2']; ['MAPK7']
hsa04660	['T cell receptor signaling pathway']	6	2.845420	1.076321	0.065059	0.976730	1.000000	1.000000	0.867840	0.998690	['CD4', 'MAPK13', 'PAK2', 'RASGRP1']; ['CD28', 'CTLA4']
hsa03015	['mRNA surveillance pathway']	4	1.528320	1.388053	0.065469	0.982380	1.000000	1.000000	0.867840	0.998690	['PPP2R5C']; ['PAPOLG', 'PPP1CC', 'SYMPK']
hsa04260	['Cardiac muscle contraction']	6	2.963480	1.017670	0.068249	0.976560	1.000000	1.000000	0.867840	0.998690	['CACNB1', 'CACNG6', 'RYR2']; ['ATP2A2', 'CACNA2D3', 'CACNB3']
hsa04114	['Oocyte meiosis']	6	2.911190	1.043354	0.069909	0.974000	1.000000	1.000000	0.867840	0.998690	['ITPR1', 'MAD1L1', 'MAPK13', 'PPP2R5C']; ['ANAPC7', 'PPP1CC']
hsa04612	['Antigen processing and presentation']	2	0.448420	2.157077	0.074739	0.988670	1.000000	1.000000	0.889088	0.998690	['CD4']; ['PDIA3']
hsa00052	['Galactose metabolism']	2	0.464630	2.105846	0.077799	0.989090	1.000000	1.000000	0.889088	0.998690	['GAA', 'HK1']; None
hsa05320	['Autoimmune thyroid disease']	2	0.482980	2.049965	0.081789	0.988410	1.000000	1.000000	0.889088	0.998690	None; ['CD28', 'CTLA4']
hsa05414	['Dilated cardiomyopathy (DCM)']	8	4.585140	0.803034	0.081979	0.964830	1.000000	1.000000	0.889088	0.998690	['CACNB1', 'CACNG6', 'RYR2', 'SGCD']; ['ATP2A2', 'CACNA2D3', 'CACNB3', 'ITGB7']
hsa04975	['Fat digestion and absorption']	2	0.481410	2.054662	0.084409	0.987010	1.000000	1.000000	0.889088	0.998690	['CD36', 'PLA2G1B']; None
hsa05323	['Rheumatoid arthritis']	3	1.039820	1.528629	0.086439	0.979640	1.000000	1.000000	0.889088	0.998690	['ATP6V0A2']; ['CD28', 'CTLA4']
hsa00071	['Fatty acid degradation']	2	0.508090	1.976844	0.092079	0.985390	1.000000	1.000000	0.916281	0.998690	['CPT1C']; ['ALDH2']
hsa04921	['Oxytocin signaling pathway']	11	7.144820	0.622534	0.097849	0.949741	1.000000	1.000000	0.916281	0.998690	['CACNB1', 'CACNG6', 'ITPR1', 'MEF2C', 'PLCB1', 'RYR2']; ['CACNA2D3', 'CACNB3', 'MAPK7', 'PPP1CC', 'PRKAG1']
hsa03013	['RNA transport']	4	1.771210	1.175265	0.100959	0.967570	1.000000	1.000000	0.916281	0.998690	None; ['EIF5B', 'NUP155', 'XPO1', 'XPO5']
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	8	4.820990	0.730671	0.100969	0.954250	1.000000	1.000000	0.916281	0.998690	['CACNB1', 'CACNG6', 'RYR2', 'SGCD']; ['ATP2A2', 'CACNA2D3', 'CACNB3', 'ITGB7']
hsa05144	['Malaria']	2	0.543830	1.878772	0.101809	0.982680	1.000000	1.000000	0.916281	0.998690	['CD36', 'THBS3']; None
hsa04152	['AMPK signaling pathway']	6	3.271480	0.875019	0.107699	0.956070	1.000000	1.000000	0.928276	0.998690	['CD36', 'CPT1C', 'GYS1', 'PPP2R5C', 'RPTOR']; ['PRKAG1']
hsa03000	['Transcription factors']	23	17.448280	0.398549	0.108299	0.928381	1.000000	1.000000	0.928276	0.998690	['CUX2', 'EBF1', 'EMX1', 'ERG', 'GLIS3', 'IRF4', 'MEF2C', 'PRDM16', 'STAT1', 'ZNF418', 'ZNF484', 'ZNF879']; ['ATF7', 'CUX2', 'KMT2D', 'MYT1L', 'NFIX', 'RAI1', 'REL', 'SP1', 'ZFHX3', 'ZNF689', 'ZNF764']
hsa04620	['Toll-like receptor signaling pathway']	3	1.191140	1.332620	0.114129	0.969790	1.000000	1.000000	0.935608	0.998690	['MAPK13', 'STAT1', 'TAB2']; None
hsa00536	['Glycosaminoglycan binding proteins']	9	5.690800	0.661294	0.114419	0.943901	1.000000	1.000000	0.935608	0.998690	['BMP7', 'COL4A4', 'FBN2', 'NCAM2', 'THBS3']; ['FGF7', 'HPSE2', 'SERPINC1', 'WNT1']
hsa04145	['Phagosome']	4	1.874100	1.093802	0.118499	0.959730	1.000000	1.000000	0.935608	0.998690	['ATP6V0A2', 'CD36', 'THBS3']; ['TUBA1A']
hsa00053	['Ascorbate and aldarate metabolism']	1	0.127390	2.972676	0.120119	0.992980	1.000000	1.000000	0.935608	0.998690	None; ['ALDH2']
hsa03041	['Spliceosome']	9	5.817610	0.629498	0.122149	0.940001	1.000000	1.000000	0.935608	0.998690	['DDX46']; ['DDX23', 'DHX38', 'KHDRBS1', 'MFAP1', 'PCBP2', 'PPP1CC', 'SF3B4', 'SYNCRIP']
hsa04090	['CD molecules']	10	6.626560	0.593668	0.129289	0.929531	1.000000	1.000000	0.963762	0.998690	['CCR3', 'CD36', 'CD4', 'CXCR6', 'LILRA4', 'NCAM2', 'PTPRJ']; ['CD28', 'CTLA4', 'ERBB2']
hsa05204	['Chemical carcinogenesis']	2	0.631580	1.662963	0.131179	0.973920	1.000000	1.000000	0.963762	0.998690	['CHRNA7']; ['ALDH3A1']
hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	2	0.639230	1.645593	0.133989	0.973100	1.000000	1.000000	0.964718	0.998690	['CCR3', 'IL20RA']; None
hsa00360	['Phenylalanine metabolism']	1	0.150770	2.729579	0.140659	0.990350	1.000000	1.000000	0.976257	0.998690	None; ['ALDH3A1']
hsa05202	['Transcriptional misregulation in cancer']	7	4.352100	0.685643	0.145359	0.929161	1.000000	1.000000	0.976257	0.998690	['CDK14', 'ERG', 'MEF2C']; ['ITGB7', 'REL', 'SIN3A', 'SP1']
hsa00920	['Sulfur metabolism']	1	0.157010	2.671072	0.145909	0.989440	1.000000	1.000000	0.976257	0.998690	['SELENBP1']; None
hsa04659	['Th17 cell differentiation']	4	2.036060	0.974220	0.146439	0.946841	1.000000	1.000000	0.976257	0.998690	['CD4', 'IRF4', 'MAPK13', 'STAT1']; None
hsa04060	['Cytokine-cytokine receptor interaction']	5	2.818560	0.826970	0.151828	0.935991	1.000000	1.000000	0.993786	0.998690	['BMP7', 'CCR3', 'CD4', 'CXCR6', 'IL20RA']; None
hsa04350	['TGF-beta signaling pathway']	4	2.105380	0.925919	0.158008	0.943131	1.000000	1.000000	1.000000	0.998690	['BMP7', 'LTBP1', 'SMAD6']; ['SP1']
hsa05170	['Human immunodeficiency virus 1 infection']	7	4.457330	0.651175	0.158408	0.922301	1.000000	1.000000	1.000000	0.998690	['CD4', 'DCAF1', 'ITPR1', 'MAPK13', 'PAK2', 'TAB2']; ['PDIA3']
hsa04147	['Exosome']	19	14.954210	0.345448	0.170808	0.883751	1.000000	1.000000	1.000000	0.998690	['ATP6V0A2', 'CD36', 'COL4A4', 'GAA', 'KRT24', 'LTF', 'SELENBP1', 'SEPT2', 'SLC44A5', 'STX2', 'THBS3']; ['ERBB2', 'ITGB7', 'MVP', 'PDIA3', 'RAB35', 'SEPT12', 'SERPINC1', 'TUBA1A']
hsa01001	['Protein kinases']	23	18.635240	0.303600	0.170888	0.881601	1.000000	1.000000	1.000000	0.998690	['BRD3', 'BRDT', 'CDK14', 'DCAF1', 'EPHA6', 'GRK4', 'HIPK2', 'LRRK1', 'LYN', 'MAPK13', 'NRBP1', 'PAK2', 'SIK2', 'STK33', 'TRPM7']; ['CSNK1G1', 'DMPK', 'ERBB2', 'MAP3K12', 'MAPK7', 'MAPKAPK5', 'NEK8', 'PRKDC']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	3	1.427490	1.071482	0.170998	0.946191	1.000000	1.000000	1.000000	0.998690	['ATP6V0A2', 'LYN', 'MAPK13']; None
hsa04910	['Insulin signaling pathway']	5	2.980040	0.746596	0.177838	0.923021	1.000000	1.000000	1.000000	0.998690	['GYS1', 'HK1', 'RPTOR']; ['PPP1CC', 'PRKAG1']
hsa05131	['Shigellosis']	8	5.558710	0.525250	0.191128	0.897391	1.000000	1.000000	1.000000	0.998690	['HK1', 'ITPR1', 'MAPK13', 'PLCB1', 'RPTOR', 'SEPT2', 'TAB2']; ['SEPT12']
hsa04914	['Progesterone-mediated oocyte maturation']	4	2.275160	0.814032	0.191148	0.924161	1.000000	1.000000	1.000000	0.998690	['MAD1L1', 'MAPK13']; ['ANAPC7', 'KIF22']
hsa00511	['Other glycan degradation']	1	0.217880	2.198394	0.198058	0.981350	1.000000	1.000000	1.000000	0.998690	['GBA']; None
hsa04050	['Cytokine receptors']	3	1.536950	0.964892	0.198828	0.932931	1.000000	1.000000	1.000000	0.998690	['CCR3', 'CXCR6', 'IL20RA']; None
hsa04972	['Pancreatic secretion']	5	3.147140	0.667887	0.202638	0.909271	1.000000	1.000000	1.000000	0.998690	['ITPR1', 'PLA2G1B', 'PLCB1', 'RYR2']; ['ATP2A2']
hsa03400	['DNA repair and recombination proteins']	8	5.641980	0.503798	0.203818	0.886361	1.000000	1.000000	1.000000	0.998690	['POLN', 'RAD54L2']; ['POLH', 'PRKDC', 'RAD23A', 'RAD9B', 'REV1', 'TOP3A']
hsa04920	['Adipocytokine signaling pathway']	3	1.571120	0.933169	0.207628	0.928761	1.000000	1.000000	1.000000	0.998690	['CD36', 'CPT1C']; ['PRKAG1']
hsa05330	['Allograft rejection']	1	0.237330	2.075034	0.211698	0.976450	1.000000	1.000000	1.000000	0.998690	None; ['CD28']
hsa05332	['Graft-versus-host disease']	1	0.238040	2.070724	0.212418	0.976340	1.000000	1.000000	1.000000	0.998690	None; ['CD28']
hsa04658	['Th1 and Th2 cell differentiation']	3	1.600780	0.906187	0.214648	0.925601	1.000000	1.000000	1.000000	0.998690	['CD4', 'MAPK13', 'STAT1']; None
hsa00910	['Nitrogen metabolism']	1	0.255380	1.969283	0.228028	0.974260	1.000000	1.000000	1.000000	0.998690	['CA5A']; None
hsa00410	['beta-Alanine metabolism']	2	0.910790	1.134810	0.228488	0.942991	1.000000	1.000000	1.000000	0.998690	None; ['ALDH2', 'ALDH3A1']
hsa04380	['Osteoclast differentiation']	4	2.479980	0.689672	0.238178	0.896271	1.000000	1.000000	1.000000	0.998690	['LILRA4', 'MAPK13', 'STAT1', 'TAB2']; None
hsa05010	['Alzheimer disease']	9	6.889730	0.385478	0.252647	0.847562	1.000000	1.000000	1.000000	0.998690	['CHRNA7', 'ITPR1', 'PLCB1']; ['ATP2A2', 'KLC3', 'MCU', 'NDUFA11', 'TUBA1A', 'WNT1']
hsa04723	['Retrograde endocannabinoid signaling']	7	5.137160	0.446384	0.253587	0.858351	1.000000	1.000000	1.000000	0.998690	['GABRB3', 'GRM1', 'ITPR1', 'MAPK13', 'PLCB1', 'SLC17A6']; ['NDUFA11']
hsa05203	['Viral carcinogenesis']	5	3.423430	0.546486	0.256647	0.872901	1.000000	1.000000	1.000000	0.998690	['CCR3', 'LYN', 'MAD1L1', 'SCRIB']; ['REL']
hsa05162	['Measles']	3	1.793850	0.741903	0.266507	0.894641	1.000000	1.000000	1.000000	0.998690	['STAT1', 'TAB2']; ['CD28']
hsa04714	['Thermogenesis']	6	4.362010	0.459969	0.267617	0.856951	1.000000	1.000000	1.000000	0.998690	['CPT1C', 'MAPK13', 'PRDM16', 'RPTOR']; ['NDUFA11', 'PRKAG1']
hsa03008	['Ribosome biogenesis in eukaryotes']	2	1.005840	0.991599	0.267997	0.921651	1.000000	1.000000	1.000000	0.998690	['UTP4']; ['XPO1']
hsa04611	['Platelet activation']	6	4.361620	0.460098	0.268537	0.857901	1.000000	1.000000	1.000000	0.998690	['ITPR1', 'LYN', 'MAPK13', 'PLCB1', 'RASGRP1']; ['PPP1CC']
hsa05340	['Primary immunodeficiency']	1	0.315390	1.664791	0.272117	0.960610	1.000000	1.000000	1.000000	0.998690	['CD4']; None
hsa04966	['Collecting duct acid secretion']	1	0.317740	1.654081	0.272867	0.959200	1.000000	1.000000	1.000000	0.998690	['ATP6V0A2']; None
hsa04217	['Necroptosis']	3	1.825720	0.716497	0.274827	0.889991	1.000000	1.000000	1.000000	0.998690	['STAT1', 'TRPM7', 'VPS4A']; None
hsa04927	['Cortisol synthesis and secretion']	4	2.673020	0.581529	0.277277	0.874921	1.000000	1.000000	1.000000	0.998690	['CACNA1I', 'ITPR1', 'PLCB1']; ['SP1']
hsa05016	['Huntington disease']	7	5.295580	0.402566	0.279487	0.838412	1.000000	1.000000	1.000000	0.998690	['ITPR1', 'PLCB1']; ['KLC3', 'NDUFA11', 'SIN3A', 'SP1', 'TUBA1A']
hsa04530	['Tight junction']	7	5.320660	0.395750	0.281537	0.839222	1.000000	1.000000	1.000000	0.998690	['SCRIB']; ['ERBB2', 'LLGL1', 'PRKAG1', 'SYMPK', 'TJAP1', 'TUBA1A']
hsa04931	['Insulin resistance']	4	2.711050	0.561148	0.286657	0.867171	1.000000	1.000000	1.000000	0.998690	['CD36', 'GYS1']; ['PPP1CC', 'PRKAG1']
hsa05033	['Nicotine addiction']	3	1.867630	0.683754	0.286687	0.882171	1.000000	1.000000	1.000000	0.998690	['CHRNA7', 'GABRB3', 'SLC17A6']; None
hsa00020	['Citrate cycle (TCA cycle)']	1	0.352340	1.504960	0.297727	0.951270	1.000000	1.000000	1.000000	0.998690	['ACO2']; None
hsa00190	['Oxidative phosphorylation']	2	1.096550	0.867028	0.298697	0.900671	1.000000	1.000000	1.000000	0.998690	['ATP6V0A2']; ['NDUFA11']
hsa04934	['Cushing syndrome']	6	4.527790	0.406155	0.299357	0.833842	1.000000	1.000000	1.000000	0.998690	['CACNA1I', 'ITPR1', 'PLCB1']; ['KMT2D', 'SP1', 'WNT1']
hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	5	3.643030	0.456789	0.300647	0.842592	1.000000	1.000000	1.000000	0.998690	['CCR3', 'ITPR1', 'LYN', 'MAPK13', 'STAT1']; None
hsa05163	['Human cytomegalovirus infection']	7	5.446740	0.361962	0.303087	0.822142	1.000000	1.000000	1.000000	0.998690	['CCR3', 'ITPR1', 'MAPK13', 'PLCB1']; ['AKAP13', 'PDIA3', 'SP1']
hsa03450	['Non-homologous end-joining']	1	0.361560	1.467693	0.306697	0.950800	1.000000	1.000000	1.000000	0.998690	None; ['PRKDC']
hsa04640	['Hematopoietic cell lineage']	2	1.118620	0.838280	0.306817	0.897101	1.000000	1.000000	1.000000	0.998690	['CD36', 'CD4']; None
hsa00592	['alpha-Linolenic acid metabolism']	1	0.388190	1.365165	0.324867	0.943511	1.000000	1.000000	1.000000	0.998690	['PLA2G1B']; None
hsa03110	['Chaperones and folding catalysts']	4	2.897190	0.465346	0.330507	0.835452	1.000000	1.000000	1.000000	0.998690	['DNAJC11', 'PCSK2']; ['FKBP11', 'PDIA3']
hsa00350	['Tyrosine metabolism']	1	0.400690	1.319442	0.332247	0.939561	1.000000	1.000000	1.000000	0.998690	None; ['ALDH3A1']
hsa04144	['Endocytosis']	8	6.557040	0.286955	0.332317	0.790122	1.000000	1.000000	1.000000	0.998690	['GRK4', 'VPS4A']; ['CYTH3', 'EPN2', 'RAB35', 'VPS29', 'VPS35', 'VPS45']
hsa03320	['PPAR signaling pathway']	2	1.188840	0.750445	0.332837	0.883601	1.000000	1.000000	1.000000	0.998690	['CD36', 'CPT1C']; None
hsa03009	['Ribosome biogenesis']	4	2.927970	0.450099	0.335657	0.831412	1.000000	1.000000	1.000000	0.998690	['TFB1M', 'UTP4']; ['ERAL1', 'XPO1']
hsa04625	['C-type lectin receptor signaling pathway']	3	2.049870	0.549430	0.336137	0.852051	1.000000	1.000000	1.000000	0.998690	['ITPR1', 'MAPK13', 'STAT1']; None
hsa04540	['Gap junction']	5	3.852030	0.376309	0.339367	0.816702	1.000000	1.000000	1.000000	0.998690	['GRM1', 'ITPR1', 'PLCB1']; ['MAPK7', 'TUBA1A']
hsa01524	['Platinum drug resistance']	2	1.218140	0.715320	0.344287	0.879731	1.000000	1.000000	1.000000	0.998690	None; ['ERBB2', 'POLH']
hsa00330	['Arginine and proline metabolism']	1	0.422530	1.242874	0.344957	0.931951	1.000000	1.000000	1.000000	0.998690	None; ['ALDH2']
hsa04110	['Cell cycle']	3	2.132420	0.492471	0.359056	0.835222	1.000000	1.000000	1.000000	0.998690	['MAD1L1']; ['ANAPC7', 'PRKDC']
hsa04062	['Chemokine signaling pathway']	6	4.882390	0.297375	0.361306	0.784832	1.000000	1.000000	1.000000	0.998690	['CCR3', 'CXCR6', 'GRK4', 'LYN', 'PLCB1', 'STAT1']; None
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	4	3.035890	0.397880	0.361366	0.816002	1.000000	1.000000	1.000000	0.998690	['COL4A4', 'MAPK13', 'PLCB1', 'STAT1']; None
hsa04940	['Type I diabetes mellitus']	1	0.449310	1.154217	0.363856	0.925561	1.000000	1.000000	1.000000	0.998690	None; ['CD28']
hsa00591	['Linoleic acid metabolism']	1	0.448520	1.156756	0.365056	0.926711	1.000000	1.000000	1.000000	0.998690	['PLA2G1B']; None
hsa04928	['Parathyroid hormone synthesis, secretion and action']	5	3.979620	0.329297	0.366216	0.794722	1.000000	1.000000	1.000000	0.998690	['ITPR1', 'MEF2C', 'PLCB1']; ['AKAP13', 'SP1']
hsa00980	['Metabolism of xenobiotics by cytochrome P450']	1	0.467550	1.096807	0.368436	0.916761	1.000000	1.000000	1.000000	0.998690	None; ['ALDH3A1']
hsa04146	['Peroxisome']	2	1.283440	0.639984	0.369156	0.862791	1.000000	1.000000	1.000000	0.998690	['PEX14']; ['PEX13']
hsa04915	['Estrogen signaling pathway']	5	4.017050	0.315792	0.373686	0.788052	1.000000	1.000000	1.000000	0.998690	['GRM1', 'ITPR1', 'KRT24', 'PLCB1']; ['SP1']
hsa05418	['Fluid shear stress and atherosclerosis']	3	2.202880	0.445572	0.379466	0.821462	1.000000	1.000000	1.000000	0.998690	['MAPK13', 'MEF2C']; ['MAPK7']
hsa05017	['Spinocerebellar ataxia']	6	4.989580	0.266044	0.380626	0.771742	1.000000	1.000000	1.000000	0.998690	['GRM1', 'ITPR1', 'PLCB1']; ['ATP2A2', 'ATXN2', 'SP1']
hsa04973	['Carbohydrate digestion and absorption']	2	1.320970	0.598402	0.381596	0.856031	1.000000	1.000000	1.000000	0.998690	['HK1', 'PLCB1']; None
hsa05224	['Breast cancer']	4	3.146040	0.346463	0.385846	0.792652	1.000000	1.000000	1.000000	0.998690	None; ['ERBB2', 'FGF7', 'SP1', 'WNT1']
hsa00790	['Folate biosynthesis']	1	0.480570	1.057182	0.388396	0.919181	1.000000	1.000000	1.000000	0.998690	None; ['GPHN']
hsa00982	['Drug metabolism - cytochrome P450']	1	0.495290	1.013655	0.390116	0.911131	1.000000	1.000000	1.000000	0.998690	None; ['ALDH3A1']
hsa00140	['Steroid hormone biosynthesis']	1	0.495350	1.013480	0.392786	0.911831	1.000000	1.000000	1.000000	0.998690	['SULT2B1']; None
hsa05132	['Salmonella infection']	5	4.123440	0.278080	0.394856	0.770072	1.000000	1.000000	1.000000	0.998690	['FYCO1', 'MAPK13', 'TAB2']; ['CYTH3', 'KLC3']
hsa05012	['Parkinson disease']	5	4.129170	0.276076	0.395036	0.774262	1.000000	1.000000	1.000000	0.998690	['ITPR1']; ['KLC3', 'MCU', 'NDUFA11', 'TUBA1A']
hsa05145	['Toxoplasmosis']	3	2.315290	0.373770	0.411126	0.798732	1.000000	1.000000	1.000000	0.998690	['MAPK13', 'STAT1', 'TAB2']; None
hsa05230	['Central carbon metabolism in cancer']	2	1.423650	0.490405	0.418456	0.830682	1.000000	1.000000	1.000000	0.998690	['HK1']; ['ERBB2']
hsa05164	['Influenza A']	3	2.364810	0.343238	0.424516	0.788232	1.000000	1.000000	1.000000	0.998690	['STAT1']; ['KPNA6', 'XPO1']
hsa05416	['Viral myocarditis']	2	1.440990	0.472940	0.427946	0.829892	1.000000	1.000000	1.000000	0.998690	['SGCD']; ['CD28']
hsa04721	['Synaptic vesicle cycle']	3	2.386730	0.329927	0.429706	0.786942	1.000000	1.000000	1.000000	0.998690	['ATP6V0A2', 'SLC17A6', 'STX2']; None
hsa00531	['Glycosaminoglycan degradation']	1	0.548870	0.865464	0.432676	0.899521	1.000000	1.000000	1.000000	0.998690	None; ['HPSE2']
hsa03420	['Nucleotide excision repair']	1	0.567250	0.817943	0.435186	0.889651	1.000000	1.000000	1.000000	0.998690	None; ['RAD23A']
hsa04215	['Apoptosis - multiple species']	1	0.563080	0.828588	0.436686	0.893411	1.000000	1.000000	1.000000	0.998690	None; ['BIRC6']
