Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa00970	['Aminoacyl-tRNA biosynthesis']	9	4.133050	0.005150	1.122718	1.126309	1.119118	0.016850	0.216952	0.308482	0.994670	1.000000	0.999960	['FARS2', 'GATC', 'NARS']; ['AARS2', 'DARS2', 'FARSA', 'GATB', 'IARS', 'WARS']
hsa05164	['Influenza A']	17	9.921470	0.006450	0.776909	0.778784	0.775032	0.017970	0.216952	0.308482	0.991870	1.000000	0.999960	['AKT3', 'FDPS', 'NFKBIB', 'OAS2', 'PRKCA', 'PRKCB', 'RNASEL', 'STAT1']; ['AKT2', 'CDK4', 'CHUK', 'HNRNPUL1', 'IL12A', 'KPNA6', 'NFKB1', 'RELA', 'XPO1']
hsa05418	['Fluid shear stress and atherosclerosis']	16	9.281920	0.006333	0.785577	0.787544	0.783607	0.019230	0.216952	0.308482	0.990750	1.000000	0.999960	['AKT3', 'MAP3K5', 'MAPK14', 'MEF2C', 'PRKAA1']; ['ACVR2A', 'AKT2', 'CHUK', 'MAP2K5', 'MAPK7', 'NFKB1', 'PRKAA2', 'RAC1', 'RELA', 'SRC', 'SUMO1']
hsa03016	['Transfer RNA biogenesis']	19	11.646340	0.006681	0.706123	0.707777	0.704467	0.020280	0.216952	0.308482	0.989870	1.000000	0.999960	['CDKAL1', 'ELP3', 'FARS2', 'NARS', 'TNPO3', 'TSEN15', 'URM1']; ['AARS2', 'AIMP2', 'ATE1', 'CDKAL1', 'DARS2', 'FARSA', 'IARS', 'LCMT2', 'PUS10', 'WARS', 'XPO1', 'XPO5']
hsa05130	['Pathogenic Escherichia coli infection']	26	17.278030	0.007393	0.589573	0.590807	0.588338	0.021820	0.216952	0.308482	0.988020	1.000000	0.999960	['BAIAP2', 'CLDN17', 'FYN', 'MAPK14', 'MYH9', 'MYO1D', 'MYO1E', 'NFKBIB', 'PAK2', 'RIPK1', 'SEC24B', 'TAB2', 'WIPF1']; ['BAIAP2L1', 'CHUK', 'CYTH3', 'MYH10', 'NCK1', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'TMBIM6', 'TUBA1A', 'TUBA1B', 'WASF2']
hsa03008	['Ribosome biogenesis in eukaryotes']	9	4.273330	0.005235	1.074564	1.078095	1.071025	0.022480	0.217268	0.308482	0.991930	1.000000	0.999960	['MDN1', 'REXO1', 'SNU13', 'UTP4', 'WDR36']; ['GNL2', 'MDN1', 'NOP58', 'XPO1']
hsa00071	['Fatty acid degradation']	6	2.215820	0.004536	1.437122	1.443017	1.431203	0.022700	0.217268	0.308482	0.993650	1.000000	0.999960	['ACADM', 'ACSBG2']; ['ALDH2', 'ALDH3A2', 'GCDH', 'HADHA']
hsa04662	['B cell receptor signaling pathway']	15	8.774710	0.006182	0.773539	0.775570	0.771505	0.022960	0.217268	0.308482	0.990100	1.000000	0.999960	['AKT3', 'NFATC2', 'NFKBIB', 'PRKCB', 'VAV2']; ['AKT2', 'BLNK', 'CHUK', 'DAPP1', 'NFATC3', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'VAV2']
hsa05145	['Toxoplasmosis']	16	9.572070	0.006339	0.741169	0.743079	0.739257	0.023790	0.217268	0.308482	0.989010	1.000000	0.999960	['AKT3', 'HSPA8', 'LAMB4', 'LDLR', 'MAPK14', 'NFKBIB', 'PDPK1', 'STAT1', 'TAB2']; ['AKT2', 'CHUK', 'GNAO1', 'IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa04672	['Intestinal immune network for IgA production']	5	1.656630	0.004218	1.593677	1.601005	1.586311	0.023920	0.217268	0.308482	0.993830	1.000000	0.999960	['TNFRSF13B', 'TNFSF13B']; ['CD28', 'ICOS', 'ITGB7']
hsa03041	['Spliceosome']	32	22.751670	0.007814	0.492099	0.493090	0.491108	0.026510	0.220331	0.330488	0.983910	1.000000	0.999960	['ADARB2', 'CLK2', 'FRA10AC1', 'HSPA8', 'IGF2BP3', 'INTS5', 'RBFOX1', 'RBM7', 'SF3B3', 'SNU13', 'STRBP', 'TET1', 'WBP11']; ['AAR2', 'CBX3', 'CWC27', 'DDX23', 'DHX38', 'KHDRBS1', 'MFAP1', 'PAXBP1', 'PCBP2', 'PPP1CC', 'PRPF39', 'PTBP2', 'RBFOX1', 'SF3A3', 'SF3B4', 'SRPK2', 'SRSF7', 'SYNCRIP', 'ZC3H18']
hsa00051	['Fructose and mannose metabolism']	6	2.567880	0.004473	1.224385	1.229402	1.219350	0.028900	0.232066	0.348661	0.992710	1.000000	0.999960	['FUK', 'GMDS', 'HKDC1', 'MPI', 'SORD']; ['ALDOC']
hsa05131	['Shigellosis']	31	22.721180	0.007762	0.448230	0.449216	0.447244	0.037260	0.285158	0.412197	0.977350	1.000000	0.999960	['AKT3', 'DOCK1', 'FNBP1', 'HKDC1', 'MAPK14', 'NFKBIB', 'PLCE1', 'PRKCE', 'RIPK1', 'SEPT2', 'SEPT8', 'TAB2', 'TIFA']; ['AKT2', 'CBX3', 'CHUK', 'EGFR', 'ITPR2', 'MYL9', 'NFKB1', 'PRKCE', 'PXN', 'RAC1', 'RELA', 'RPS6KA5', 'RPS6KB1', 'SEPT12', 'SRC', 'TAB2', 'UBE2V2', 'WASF2']
hsa03440	['Homologous recombination']	7	3.172750	0.004930	1.141621	1.146097	1.137131	0.037670	0.285158	0.412197	0.987250	1.000000	0.999960	['RAD50', 'SHFM1']; ['BARD1', 'BLM', 'BRIP1', 'RAD51C', 'TOP3A']
hsa05203	['Viral carcinogenesis']	21	14.212870	0.006992	0.563191	0.564610	0.561771	0.040260	0.292277	0.412197	0.977740	1.000000	0.999960	['CREB5', 'GTF2H3', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'HLA-A', 'SCIN', 'SCRIB', 'SP100', 'VAC14']; ['CDK4', 'GTF2H3', 'NFKB1', 'PXN', 'RAC1', 'RBPJ', 'REL', 'RELA', 'SND1', 'SRC']
hsa03021	['Transcription machinery']	27	19.217520	0.007588	0.490537	0.491676	0.489397	0.041400	0.293889	0.412197	0.975100	1.000000	0.999960	['AFF3', 'ARID1A', 'GPN2', 'GTF2H3', 'MED9', 'SF3B3', 'SUPT6H', 'TAF3']; ['AFF1', 'ARID1A', 'ARID2', 'ATXN7', 'BRD4', 'CCNT1', 'CHD1', 'CSRNP2', 'DRAP1', 'ERCC2', 'GPN2', 'GPN3', 'GTF2H3', 'MED12L', 'MED9', 'NELFA', 'PPP1CC', 'SGF29', 'SYMPK']
hsa04623	['Cytosolic DNA-sensing pathway']	5	1.919530	0.004374	1.381175	1.387735	1.374585	0.041740	0.293889	0.412197	0.988640	1.000000	0.999960	['NFKBIB', 'RIPK1']; ['CHUK', 'NFKB1', 'RELA']
hsa04931	['Insulin resistance']	17	11.139550	0.006522	0.609844	0.611532	0.608153	0.042500	0.293889	0.412197	0.978470	1.000000	0.999960	['ACACB', 'AKT3', 'CREB5', 'GFPT2', 'PDPK1', 'PPP1R3C', 'PRKAA1', 'PRKCB', 'PRKCE']; ['AKT2', 'NFKB1', 'PPP1CC', 'PRKAA2', 'PRKAG1', 'PRKCE', 'RELA', 'RPS6KB1']
hsa05135	['Yersinia infection']	20	13.554670	0.006877	0.561210	0.562673	0.559745	0.043080	0.293889	0.412197	0.977050	1.000000	0.999960	['AKT3', 'ARHGEF28', 'BAIAP2', 'DOCK1', 'MAPK14', 'NFATC2', 'TAB2', 'VAV2', 'WIPF1']; ['AKT2', 'CHUK', 'NFATC3', 'NFKB1', 'PXN', 'RAC1', 'RELA', 'SRC', 'TAB2', 'VAV2', 'WASF2']
hsa04621	['NOD-like receptor signaling pathway']	18	11.860980	0.006705	0.601774	0.603404	0.600142	0.044430	0.293889	0.412197	0.975910	1.000000	0.999960	['CARD6', 'CARD8', 'MAPK14', 'NFKBIB', 'NLRP7', 'OAS2', 'RIPK1', 'RNASEL', 'STAT1', 'TAB2', 'TANK']; ['CHUK', 'ITPR2', 'MCU', 'NEK7', 'NFKB1', 'RELA', 'TAB2']
hsa00520	['Amino sugar and nucleotide sugar metabolism']	7	3.442870	0.004871	1.023743	1.027820	1.019655	0.044590	0.293889	0.412197	0.985360	1.000000	0.999960	['CYB5RL', 'FUK', 'GFPT2', 'GMDS', 'HKDC1', 'MPI']; ['CYB5RL']
hsa05340	['Primary immunodeficiency']	4	1.375850	0.004019	1.539677	1.548080	1.531224	0.045400	0.293889	0.412197	0.989400	1.000000	0.999960	['CD3D', 'TNFRSF13B']; ['BLNK', 'ICOS']
hsa04121	['Ubiquitin system']	81	67.773120	0.010265	0.257209	0.257646	0.256772	0.046290	0.293889	0.412197	0.964820	1.000000	0.999960	['ABTB2', 'ANAPC7', 'ASB4', 'ASB7', 'BRAP', 'DCAF8', 'DCUN1D4', 'FBXO36', 'FBXO39', 'FBXW7', 'HECTD4', 'HECW1', 'HERC1', 'KDM2B', 'MARCH1', 'MARCH10', 'MARCH7', 'NACC2', 'NEDD4L', 'PARK2', 'PSMD14', 'RFWD3', 'RNF111', 'RNF130', 'SH3RF1', 'SHPRH', 'TRIM32', 'TRIM46', 'TRIM50', 'UBE4A', 'URM1', 'USP12', 'USP20', 'USP32', 'ZNRF2']; ['ANAPC7', 'ARIH1', 'BARD1', 'BIRC6', 'BRAP', 'COPS2', 'COPS3', 'CUL2', 'DCAF4', 'DZIP3', 'ERLIN1', 'FBXL15', 'FBXL18', 'FBXL20', 'FBXW10', 'FZR1', 'GID4', 'HECTD4', 'HERC4', 'KCTD13', 'KLHL14', 'KLHL24', 'KLHL28', 'KLHL32', 'KLHL8', 'MGRN1', 'PHIP', 'RANBP9', 'RC3H1', 'RNF170', 'RNF185', 'RNF40', 'RNF41', 'SAE1', 'SPOP', 'SUMO1', 'TRIM23', 'TRIP12', 'UBE2H', 'UCHL5', 'USP15', 'USP33', 'USP34', 'USP42', 'USP48', 'ZBTB37']
hsa04612	['Antigen processing and presentation']	5	1.973600	0.004421	1.341098	1.347548	1.334620	0.047740	0.293889	0.415223	0.985800	1.000000	0.999960	['B2M', 'HLA-A', 'HSPA8', 'PDIA3']; ['PDIA3']
hsa05221	['Acute myeloid leukemia']	11	6.462000	0.005804	0.767451	0.770040	0.764857	0.051779	0.305805	0.440126	0.976500	1.000000	0.999960	['AKT3', 'JUP', 'PER2', 'RUNX1']; ['AKT2', 'CHUK', 'LEF1', 'NFKB1', 'RELA', 'RPS6KB1', 'RUNX1T1']
hsa03011	['Ribosome']	7	3.405090	0.005065	1.039662	1.043948	1.035363	0.054559	0.310251	0.451183	0.979000	1.000000	0.999960	['MRPL14', 'RPL37']; ['MRPL37', 'MRPS16', 'MRPS18A', 'MRPS35', 'RPL37']
hsa05163	['Human cytomegalovirus infection']	30	22.482470	0.007799	0.416162	0.417162	0.415161	0.056339	0.310324	0.451183	0.963790	1.000000	0.999960	['AKT3', 'B2M', 'CREB5', 'GNG7', 'HLA-A', 'MAPK14', 'NFATC2', 'PDIA3', 'PRKCA', 'PRKCB', 'RIPK1']; ['AKAP13', 'AKT2', 'CDK4', 'CHUK', 'EGFR', 'GNAO1', 'ITPR2', 'NFATC3', 'NFKB1', 'PDIA3', 'PPP3CB', 'PTGER2', 'PTGER4', 'PXN', 'RAC1', 'RELA', 'RPS6KB1', 'SP1', 'SRC']
hsa04920	['Adipocytokine signaling pathway']	11	6.600420	0.005802	0.736874	0.739408	0.734335	0.056699	0.310324	0.451183	0.973660	1.000000	0.999960	['ACACB', 'ACSBG2', 'AKT3', 'NFKBIB', 'PRKAA1']; ['AKT2', 'CHUK', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RELA']
hsa03040	['Spliceosome']	9	4.922280	0.005535	0.870598	0.873839	0.867350	0.058549	0.310324	0.452236	0.974080	1.000000	0.999960	['HSPA8', 'SF3B3', 'SNU13', 'WBP11']; ['DDX23', 'DHX38', 'SF3A3', 'SF3B4', 'SRSF7']
hsa04064	['NF-kappa B signaling pathway']	12	7.455420	0.005957	0.686673	0.688977	0.684365	0.060059	0.311221	0.452236	0.970220	1.000000	0.999960	['PARP1', 'PRKCB', 'RIPK1', 'TAB2', 'TNFSF13B']; ['BLNK', 'CHUK', 'EDAR', 'ERC1', 'NFKB1', 'RELA', 'TAB2']
hsa05132	['Salmonella infection']	24	17.351610	0.007387	0.467965	0.469193	0.466736	0.060459	0.311221	0.452236	0.963410	1.000000	0.999960	['AHNAK2', 'AKT3', 'DYNC1H1', 'FGD4', 'FHOD1', 'FYCO1', 'MAPK14', 'MYH9', 'RIPK1', 'TAB2', 'VPS33A']; ['AKT2', 'CHUK', 'CYTH3', 'FLNC', 'KLC3', 'LEF1', 'MYH10', 'MYL9', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'VPS39']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	14	9.023070	0.006306	0.633737	0.635752	0.631719	0.061879	0.311221	0.453758	0.967550	1.000000	0.999960	['AKT3', 'COX5A', 'COX6B2', 'MAP3K5', 'PKLR', 'PRKAA1']; ['AKT2', 'NDUFA11', 'NDUFB10', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RAC1', 'RELA']
hsa00511	['Other glycan degradation']	3	0.943270	0.003640	1.669220	1.680311	1.658043	0.063089	0.311221	0.453758	0.987490	1.000000	0.999960	['GBA', 'GLB1']; ['MAN2C1']
hsa04210	['Apoptosis']	15	10.002640	0.006424	0.584582	0.586433	0.582728	0.067639	0.331795	0.476360	0.963970	1.000000	0.999960	['AKT3', 'DFFB', 'MAP3K5', 'PARP1', 'PDPK1', 'RIPK1', 'SPTAN1']; ['AKT2', 'BBC3', 'CHUK', 'ITPR2', 'NFKB1', 'RELA', 'TUBA1A', 'TUBA1B']
hsa03010	['Ribosome']	5	2.195950	0.004538	1.187083	1.193033	1.181108	0.068779	0.334032	0.476360	0.977880	1.000000	0.999960	['MRPL14', 'RPL37']; ['MRPS16', 'MRPS18A', 'RPL37']
hsa04625	['C-type lectin receptor signaling pathway']	13	8.503930	0.006128	0.612310	0.614388	0.610229	0.072049	0.339209	0.489935	0.963200	1.000000	0.999960	['AKT3', 'MAPK14', 'NFATC2', 'STAT1']; ['AKT2', 'CHUK', 'IL12A', 'ITPR2', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA', 'SRC']
hsa00340	['Histidine metabolism']	3	0.980870	0.003711	1.612829	1.623704	1.601871	0.073409	0.339209	0.490263	0.984300	1.000000	0.999960	None; ['ALDH2', 'ALDH3A1', 'ALDH3A2']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	10	6.072690	0.005715	0.719592	0.722305	0.716874	0.074719	0.339209	0.490263	0.964710	1.000000	0.999960	['ATP6V0A2', 'GIT1', 'MAPK14']; ['ATP6V1D', 'CHUK', 'EGFR', 'NFKB1', 'RAC1', 'RELA', 'SRC']
hsa03051	['Proteasome']	6	3.030500	0.004898	0.985407	0.990062	0.980736	0.081799	0.362089	0.524275	0.968950	1.000000	0.999960	['HSPA8', 'PSMD14', 'SHFM1']; ['PSMB7', 'PSME4', 'RAD23A']
hsa05330	['Allograft rejection']	3	1.042360	0.003762	1.525109	1.535485	1.514658	0.084259	0.370440	0.524275	0.980520	1.000000	0.999960	['HLA-A']; ['CD28', 'IL12A']
hsa04147	['Exosome']	74	63.336380	0.010176	0.224491	0.224954	0.224027	0.085449	0.370440	0.524275	0.933401	1.000000	0.999960	['ABCC9', 'ACAP2', 'ACTN2', 'ANXA4', 'ATIC', 'ATP6V0A2', 'B2M', 'CA4', 'CKMT1A', 'CLDN17', 'CTH', 'CUBN', 'DNM3', 'DPP4', 'DYNC1H1', 'GLB1', 'GNG7', 'H2AFX', 'HIST1H2BD', 'HLA-A', 'HSPA8', 'IGSF3', 'JUP', 'KRT9', 'MYH9', 'MYO1D', 'MYO1E', 'PARK7', 'PCBD1', 'PDIA3', 'PGAM1', 'PKLR', 'PMEL', 'RAB35', 'SCARB1', 'SCIN', 'SEPT2', 'SEPT8', 'SFN', 'SLC26A4', 'THBS3', 'VPS25']; ['ALDOC', 'ANXA7', 'ARF5', 'CD63', 'CLTC', 'COPG2', 'DSC2', 'EGFR', 'ERBB2', 'FLNC', 'GNAO1', 'HP', 'ITFG1', 'ITGB7', 'MVP', 'MYH10', 'MYL9', 'PDIA3', 'PMEL', 'RAB10', 'RAB2A', 'RAB35', 'RAC1', 'SCARB1', 'SEPT12', 'SERPINC1', 'SLC1A3', 'STX12', 'TM9SF2', 'TUBA1A', 'TUBA1B', 'XDH']
hsa03000	['Transcription factors']	83	72.000220	0.010398	0.205110	0.205527	0.204693	0.086919	0.370440	0.524275	0.931131	1.000000	0.999960	['BACH2', 'BARX2', 'BNC2', 'CAMTA1', 'CREB5', 'CUX2', 'ERG', 'FOXN3', 'GCM1', 'GLIS1', 'GLIS3', 'HIVEP1', 'IRF2', 'KMT2A', 'LHX2', 'LHX6', 'MEF2C', 'MXD3', 'MYT1', 'MYT1L', 'NFATC2', 'NFIA', 'NFKBIB', 'NKX2-2', 'NR0B2', 'PRDM16', 'RUNX1', 'SIM2', 'SREBF2', 'STAT1', 'TCF12', 'TEAD4', 'TFDP2', 'ZEB2', 'ZFHX3', 'ZFPM2', 'ZNF205', 'ZNF213', 'ZNF282', 'ZNF679']; ['ATF1', 'ATF7', 'BBX', 'BHLHE41', 'CREM', 'CTCF', 'CUX2', 'IKZF4', 'KMT2D', 'LEF1', 'MXD3', 'MYT1L', 'NFATC3', 'NFE2L3', 'NFIX', 'NFKB1', 'NR0B2', 'NR6A1', 'PBX3', 'POU3F1', 'PRDM16', 'RAI1', 'RBPJ', 'REL', 'RELA', 'RFX2', 'RUNX2', 'SP1', 'SP7', 'TBX15', 'TCF4', 'TFAP4', 'TGIF2', 'THAP1', 'ZEB2', 'ZFHX3', 'ZKSCAN1', 'ZNF141', 'ZNF200', 'ZNF423', 'ZNF500', 'ZNF689', 'ZNF764']
