Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	8	4.345490	0.006007	0.880481	0.884465	0.876487	0.055979	0.652677	0.903057	0.977910	1.000000	0.999730	['AKT3', 'CD274', 'CD3D', 'CD3G', 'MAPK14', 'NFATC2', 'NFKBIB', 'STAT1']
hsa00310	['Lysine degradation']	6	2.920430	0.004938	1.038782	1.043652	1.033895	0.058589	0.652677	0.903057	0.980630	1.000000	0.999730	['EHMT1', 'KMT2A', 'KMT5A', 'SMYD1', 'SMYD3', 'WHSC1']
hsa04659	['Th17 cell differentiation']	8	4.314820	0.006184	0.890700	0.894829	0.886558	0.060409	0.652677	0.903057	0.976300	1.000000	0.999730	['CD3D', 'CD3G', 'IL12RB1', 'MAPK14', 'NFATC2', 'NFKBIB', 'RUNX1', 'STAT1']
hsa00330	['Arginine and proline metabolism']	3	0.911770	0.002956	1.718221	1.727546	1.708835	0.060629	0.652677	0.903057	0.988090	1.000000	0.999730	['CKMT1A', 'DAO', 'L3HYPDH']
hsa04950	['Maturity onset diabetes of the young']	2	0.423920	0.001993	2.238136	2.251637	2.224508	0.062239	0.652677	0.903057	0.993610	1.000000	0.999730	['NKX2-2', 'PKLR']
hsa03032	['DNA replication proteins']	7	3.548860	0.005760	0.979999	0.984675	0.975309	0.062399	0.652677	0.903057	0.975630	1.000000	0.999730	['CCNB2', 'DNMT3A', 'PARP1', 'RAD50', 'RFC5', 'STN1', 'TERF2']
hsa04660	['T cell receptor signaling pathway']	10	5.933710	0.007076	0.752994	0.756430	0.749549	0.062779	0.652677	0.903057	0.973030	1.000000	0.999730	['AKT3', 'CD3D', 'CD3G', 'FYN', 'MAPK14', 'NFATC2', 'NFKBIB', 'PAK2', 'PDPK1', 'VAV2']
hsa00511	['Other glycan degradation']	2	0.447540	0.002042	2.159911	2.173014	2.146688	0.067579	0.652677	0.933254	0.992400	1.000000	0.999730	['GBA', 'GLB1']
hsa04977	['Vitamin digestion and absorption']	3	1.018780	0.002978	1.558120	1.566530	1.549660	0.069869	0.652677	0.933254	0.987760	1.000000	0.999730	['CUBN', 'RBP2', 'SCARB1']
hsa04622	['RIG-I-like receptor signaling pathway']	4	1.641840	0.003861	1.284686	1.291457	1.277884	0.074919	0.652677	0.943717	0.979870	1.000000	0.999730	['MAPK14', 'NFKBIB', 'RIPK1', 'TANK']
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	12	8.074480	0.007423	0.571593	0.574243	0.568938	0.075699	0.652677	0.943717	0.965710	1.000000	0.999730	['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'ITGA9', 'ITGB5', 'PRKAA1', 'SGCD', 'SLC8A1']
hsa00052	['Galactose metabolism']	3	1.051510	0.003137	1.512500	1.521084	1.503865	0.084269	0.652677	1.000000	0.981880	1.000000	0.999730	['B4GALT2', 'GLB1', 'HKDC1']
hsa05130	['Pathogenic Escherichia coli infection']	13	8.686760	0.008701	0.581622	0.584509	0.578728	0.087889	0.652677	1.000000	0.952920	1.000000	0.999730	['BAIAP2', 'CLDN17', 'FYN', 'MAPK14', 'MYH9', 'MYO1D', 'MYO1E', 'NFKBIB', 'PAK2', 'RIPK1', 'SEC24B', 'TAB2', 'WIPF1']
hsa04960	['Aldosterone-regulated sodium reabsorption']	5	2.574990	0.004482	0.957361	0.962375	0.952330	0.091629	0.652677	1.000000	0.972140	1.000000	0.999730	['NEDD4L', 'PDPK1', 'PRKCA', 'PRKCB', 'SFN']
hsa03320	['PPAR signaling pathway']	5	2.487630	0.004768	1.007156	1.012675	1.001616	0.098709	0.674094	1.000000	0.966120	1.000000	0.999730	['ACADM', 'ACSBG2', 'PDPK1', 'SCD5', 'SCP2']
hsa04931	['Insulin resistance']	9	5.680040	0.006809	0.664024	0.667479	0.660561	0.099149	0.674094	1.000000	0.954580	1.000000	0.999730	['ACACB', 'AKT3', 'CREB5', 'GFPT2', 'PDPK1', 'PPP1R3C', 'PRKAA1', 'PRKCB', 'PRKCE']
hsa04122	['Sulfur relay system']	1	0.108920	0.001047	3.198659	3.226126	3.170659	0.102879	0.674094	1.000000	0.994150	1.000000	0.999730	['URM1']
hsa05203	['Viral carcinogenesis']	11	7.337940	0.007818	0.584057	0.587128	0.580979	0.104359	0.674094	1.000000	0.947011	1.000000	0.999730	['CREB5', 'GTF2H3', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'HLA-A', 'SCIN', 'SCRIB', 'SP100', 'VAC14']
hsa04071	['Sphingolipid signaling pathway']	12	8.298690	0.008146	0.532079	0.534908	0.529244	0.108899	0.678822	1.000000	0.942541	1.000000	0.999730	['AKT3', 'CERS6', 'FYN', 'MAP3K5', 'MAPK14', 'PDPK1', 'PPP2R5C', 'PRKCA', 'PRKCB', 'PRKCE', 'SGPL1', 'SPTLC3']
hsa04620	['Toll-like receptor signaling pathway']	5	2.596720	0.004829	0.945238	0.950594	0.939862	0.110639	0.678822	1.000000	0.960280	1.000000	0.999730	['AKT3', 'MAPK14', 'RIPK1', 'STAT1', 'TAB2']
hsa03036	['Chromosome and associated proteins']	65	56.157290	0.021377	0.210966	0.212064	0.209868	0.111169	0.678822	1.000000	0.913361	1.000000	0.999730	['AKAP9', 'ANAPC7', 'ANKS4B', 'ARHGEF10', 'ARID1A', 'ARMC9', 'BBS9', 'CBX7', 'CCNB2', 'CDH13', 'CDK5RAP2', 'CEP250', 'CEP41', 'CHTF8', 'CNTLN', 'DDX6', 'DISC1', 'DLGAP1', 'DNMT3A', 'DYNC1H1', 'EHMT1', 'ELP3', 'EVC2', 'FAM92B', 'H2AFX', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD', 'KDM2B', 'KDM5A', 'KMT2A', 'KMT5A', 'LBR', 'MBD5', 'MYO1D', 'MYO1E', 'MYT1', 'MYT1L', 'NCOA3', 'NCOA6', 'NEK8', 'OIP5', 'PARP1', 'PHC2', 'PHF20', 'PPP2R5C', 'RFC5', 'RTN1', 'RTN3', 'RTN4', 'SCML4', 'SETD5', 'SF3B3', 'SMYD1', 'SMYD3', 'SPAG4', 'STAG1', 'SUPT20H', 'SUPT6H', 'TDRD9', 'TSKS', 'USH2A', 'WHRN', 'WHSC1']
hsa04930	['Type II diabetes mellitus']	6	3.505200	0.005122	0.775466	0.779676	0.771243	0.112259	0.678822	1.000000	0.960680	1.000000	0.999730	['CACNA1B', 'CACNA1C', 'CACNA1G', 'HKDC1', 'PKLR', 'PRKCE']
hsa05164	['Influenza A']	8	4.948490	0.006602	0.693012	0.696856	0.689157	0.113259	0.678822	1.000000	0.947081	1.000000	0.999730	['AKT3', 'FDPS', 'NFKBIB', 'OAS2', 'PRKCA', 'PRKCB', 'RNASEL', 'STAT1']
hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	2	0.627610	0.002295	1.672060	1.682572	1.661471	0.116619	0.678822	1.000000	0.986460	1.000000	0.999730	['B4GALT2', 'ST3GAL2']
hsa04261	['Adrenergic signaling in cardiomyocytes']	15	11.147990	0.008988	0.428179	0.430503	0.425851	0.121079	0.678822	1.000000	0.933091	1.000000	0.999730	['AKT3', 'ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'CREB5', 'MAPK14', 'MYL4', 'PPP2R5C', 'PRKCA', 'RAPGEF3', 'SLC8A1']
hsa04664	['Fc epsilon RI signaling pathway']	7	4.335760	0.005985	0.691070	0.695048	0.687081	0.128389	0.686068	1.000000	0.945371	1.000000	0.999730	['AKT3', 'FYN', 'IL13', 'MAPK14', 'PDPK1', 'PRKCA', 'VAV2']
hsa00061	['Fatty acid biosynthesis']	2	0.642010	0.002445	1.639332	1.650279	1.628302	0.130439	0.687660	1.000000	0.977830	1.000000	0.999730	['ACACB', 'ACSBG2']
hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	6	3.893880	0.004831	0.623754	0.627330	0.620170	0.143379	0.762982	1.000000	0.949221	1.000000	0.999730	['CA4', 'CNTN1', 'CPM', 'GPC6', 'HLA-A', 'NCAM2']
hsa05340	['Primary immunodeficiency']	2	0.675560	0.002538	1.565844	1.576645	1.554962	0.144019	0.762982	1.000000	0.972300	1.000000	0.999730	['CD3D', 'TNFRSF13B']
hsa04070	['Phosphatidylinositol signaling system']	12	8.792950	0.008077	0.448615	0.451263	0.445962	0.144149	0.762982	1.000000	0.921701	1.000000	0.999730	['DGKA', 'DGKD', 'DGKI', 'INPP5E', 'PI4K2A', 'PI4K2B', 'PI4KB', 'PIP4K2A', 'PLCE1', 'PPIP5K1', 'PRKCA', 'PRKCB']
hsa04714	['Thermogenesis']	12	8.732900	0.008362	0.458502	0.461262	0.455736	0.146229	0.762982	1.000000	0.918181	1.000000	0.999730	['ADCY10', 'ARID1A', 'ATP5L', 'COX5A', 'COX6B2', 'CREB5', 'DPF3', 'MAP3K5', 'MAPK14', 'PRDM16', 'PRKAA1', 'PRKG1']
hsa05033	['Nicotine addiction']	6	3.708580	0.005447	0.694096	0.698328	0.689851	0.148039	0.762982	1.000000	0.939651	1.000000	0.999730	['CACNA1B', 'GABRA4', 'GABRB1', 'GRIN2C', 'GRIN3A', 'SLC17A8']
hsa05034	['Alcoholism']	9	6.191890	0.007096	0.539545	0.542848	0.536234	0.150538	0.762982	1.000000	0.924171	1.000000	0.999730	['CREB5', 'GNG7', 'GRIN2C', 'GRIN3A', 'H2AFX', 'HDAC4', 'HDAC5', 'HDAC9', 'HIST1H2BD']
hsa05017	['Spinocerebellar ataxia']	13	9.846920	0.008683	0.400767	0.403309	0.398221	0.165398	0.778471	1.000000	0.904761	1.000000	0.999730	['AKT3', 'ATP2A2', 'ATXN10', 'ATXN2', 'FGF14', 'GRIN2C', 'GRIN3A', 'GRM1', 'MAP3K5', 'PRKCA', 'PRKCB', 'PSMD14', 'SHFM1']
hsa05166	['Human T-cell leukemia virus 1 infection']	12	8.844420	0.008736	0.440195	0.443042	0.437342	0.166638	0.778471	1.000000	0.902531	1.000000	0.999730	['AKT3', 'ANAPC7', 'B2M', 'CCNB2', 'CD3D', 'CD3G', 'CREB5', 'FDPS', 'HLA-A', 'NFATC2', 'NRP1', 'VAC14']
hsa05230	['Central carbon metabolism in cancer']	5	3.006340	0.005151	0.733920	0.738855	0.728968	0.174208	0.790374	1.000000	0.928021	1.000000	0.999730	['AKT3', 'FGFR2', 'HKDC1', 'NTRK3', 'PGAM1']
hsa00514	['Other types of O-glycan biosynthesis']	6	3.985280	0.005285	0.590281	0.594103	0.586450	0.176958	0.790374	1.000000	0.927281	1.000000	0.999730	['B4GALT2', 'GALNT1', 'GALNT15', 'GALNTL5', 'GALNTL6', 'WBSCR17']
hsa04672	['Intestinal immune network for IgA production']	2	0.768620	0.002728	1.379658	1.389861	1.369381	0.178228	0.790374	1.000000	0.959990	1.000000	0.999730	['TNFRSF13B', 'TNFSF13B']
hsa05160	['Hepatitis C']	8	5.565210	0.006998	0.523564	0.527187	0.519931	0.187248	0.797097	1.000000	0.902061	1.000000	0.999730	['AKT3', 'CLDN17', 'LDLR', 'OAS2', 'RIPK1', 'RNASEL', 'SCARB1', 'STAT1']
hsa03051	['Proteasome']	3	1.498080	0.003785	1.001848	1.009120	0.994538	0.187788	0.797097	1.000000	0.938391	1.000000	0.999730	['HSPA8', 'PSMD14', 'SHFM1']
hsa01523	['Antifolate resistance']	2	0.817190	0.002693	1.291257	1.300733	1.281717	0.189248	0.797097	1.000000	0.960630	1.000000	0.999730	['ABCC3', 'ATIC']
hsa04919	['Thyroid hormone signaling pathway']	10	7.390400	0.007726	0.436276	0.439289	0.433256	0.190358	0.797097	1.000000	0.894211	1.000000	0.999730	['AKT3', 'ATP2A2', 'NCOA3', 'NOTCH3', 'PDPK1', 'PLCE1', 'PRKCA', 'PRKCB', 'SLC16A10', 'STAT1']
hsa05168	['Herpes simplex virus 1 infection']	12	8.982220	0.009346	0.417890	0.420890	0.414885	0.192668	0.797097	1.000000	0.880521	1.000000	0.999730	['AKT3', 'B2M', 'HLA-A', 'OAS2', 'PDIA3', 'RNASEL', 'SP100', 'STAT1', 'TAB2', 'ZNF205', 'ZNF282', 'ZNF679']
hsa00010	['Glycolysis / Gluconeogenesis']	3	1.522540	0.003810	0.978482	0.985685	0.971244	0.194518	0.797097	1.000000	0.937011	1.000000	0.999730	['HKDC1', 'PGAM1', 'PKLR']
hsa05321	['Inflammatory bowel disease (IBD)']	3	1.538570	0.003809	0.963372	0.970499	0.956211	0.196288	0.797097	1.000000	0.935051	1.000000	0.999730	['IL12RB1', 'IL13', 'STAT1']
hsa05414	['Dilated cardiomyopathy (DCM)']	11	8.509110	0.007679	0.370423	0.373025	0.367817	0.201828	0.797097	1.000000	0.888611	1.000000	0.999730	['ATP2A2', 'CACNA1C', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'ITGA9', 'ITGB5', 'SGCD', 'SLC8A1']
hsa00670	['One carbon pool by folate']	2	0.860700	0.002772	1.216418	1.225679	1.207096	0.209578	0.797097	1.000000	0.954930	1.000000	0.999730	['ATIC', 'MTHFD1L']
hsa04010	['MAPK signaling pathway']	22	18.517370	0.012009	0.248624	0.250494	0.246752	0.211638	0.797097	1.000000	0.852561	1.000000	0.999730	['AKT3', 'ANGPT1', 'CACNA1B', 'CACNA1C', 'CACNA1G', 'CACNA1I', 'CACNA2D3', 'CACNB1', 'CACNB2', 'CACNB4', 'CACNG7', 'DUSP5', 'FGFR2', 'HSPA8', 'MAP3K5', 'MAPK14', 'MAPKAPK5', 'MEF2C', 'PAK2', 'PRKCA', 'PRKCB', 'TAB2']
hsa04054	['Pattern recognition receptors']	3	1.598370	0.003889	0.908361	0.915364	0.901324	0.213118	0.797097	1.000000	0.926421	1.000000	0.999730	['LY75-CD302', 'NLRP14', 'NLRP7']
hsa04145	['Phagosome']	6	4.040380	0.006079	0.570472	0.574806	0.566124	0.213368	0.797097	1.000000	0.895391	1.000000	0.999730	['ATP6V0A2', 'DYNC1H1', 'HLA-A', 'ITGB5', 'SCARB1', 'THBS3']
hsa05310	['Asthma']	1	0.240910	0.001546	2.053434	2.071833	2.034797	0.214718	0.797097	1.000000	0.975590	1.000000	0.999730	['IL13']
hsa00524	['Neomycin, kanamycin and gentamicin biosynthesis']	1	0.237970	0.001490	2.071148	2.089105	2.052965	0.218468	0.797097	1.000000	0.981330	1.000000	0.999730	['HKDC1']
hsa04920	['Adipocytokine signaling pathway']	5	3.262300	0.005313	0.616039	0.620731	0.611331	0.218938	0.797097	1.000000	0.901901	1.000000	0.999730	['ACACB', 'ACSBG2', 'AKT3', 'NFKBIB', 'PRKAA1']
hsa04210	['Apoptosis']	7	4.978160	0.006520	0.491742	0.495517	0.487958	0.222408	0.797097	1.000000	0.886311	1.000000	0.999730	['AKT3', 'DFFB', 'MAP3K5', 'PARP1', 'PDPK1', 'RIPK1', 'SPTAN1']
hsa00190	['Oxidative phosphorylation']	4	2.432260	0.004779	0.717703	0.723361	0.712022	0.224018	0.797097	1.000000	0.906171	1.000000	0.999730	['ATP5L', 'ATP6V0A2', 'COX5A', 'COX6B2']
hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	2	0.923610	0.002818	1.114644	1.123422	1.105813	0.231748	0.797097	1.000000	0.948141	1.000000	0.999730	['GLB1', 'ST3GAL2']
hsa03040	['Spliceosome']	4	2.470570	0.004857	0.695156	0.700818	0.689472	0.233078	0.797097	1.000000	0.898871	1.000000	0.999730	['HSPA8', 'SF3B3', 'SNU13', 'WBP11']
hsa05020	['Prion diseases']	3	1.720600	0.003702	0.802051	0.808245	0.795830	0.233098	0.797097	1.000000	0.926631	1.000000	0.999730	['C8A', 'FYN', 'NCAM2']
hsa04668	['TNF signaling pathway']	6	4.185720	0.006023	0.519487	0.523633	0.515329	0.233378	0.797097	1.000000	0.884241	1.000000	0.999730	['AKT3', 'CREB5', 'MAP3K5', 'MAPK14', 'RIPK1', 'TAB2']
hsa05135	['Yersinia infection']	9	6.893960	0.007573	0.384592	0.387758	0.381419	0.241938	0.797097	1.000000	0.861921	1.000000	0.999730	['AKT3', 'ARHGEF28', 'BAIAP2', 'DOCK1', 'MAPK14', 'NFATC2', 'TAB2', 'VAV2', 'WIPF1']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	8	6.047750	0.006908	0.403601	0.406894	0.400302	0.243398	0.797097	1.000000	0.868001	1.000000	0.999730	['AKT3', 'COL1A2', 'MAPK14', 'PLCE1', 'PRKCA', 'PRKCB', 'PRKCE', 'STAT1']
hsa00513	['Various types of N-glycan biosynthesis']	4	2.598050	0.004709	0.622571	0.627792	0.617331	0.254417	0.804635	1.000000	0.894491	1.000000	0.999730	['B4GALT2', 'CHST9', 'MAN1C1', 'MGAT4A']
hsa03060	['Protein export']	2	1.066870	0.002611	0.906616	0.913659	0.899538	0.256187	0.804635	1.000000	0.950320	1.000000	0.999730	['SEC63', 'SPCS3']
hsa04144	['Endocytosis']	16	13.432370	0.010511	0.252358	0.254614	0.250098	0.258197	0.806254	1.000000	0.825222	1.000000	0.999730	['ACAP2', 'AGAP1', 'DAB2', 'DNM3', 'FGFR2', 'GIT1', 'GRK4', 'HLA-A', 'HSPA8', 'LDLR', 'NEDD4L', 'RAB35', 'RABEP1', 'VPS25', 'VPS4A', 'WIPF1']
hsa04929	['GnRH secretion']	8	6.173330	0.006726	0.373951	0.377091	0.370804	0.258297	0.806254	1.000000	0.862101	1.000000	0.999730	['AKT3', 'CACNA1C', 'CACNA1G', 'CACNA1I', 'HCN3', 'KCNN3', 'PRKCA', 'PRKCB']
hsa04925	['Aldosterone synthesis and secretion']	10	7.999120	0.007628	0.322087	0.324836	0.319333	0.259287	0.806254	1.000000	0.850491	1.000000	0.999730	['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'PDE2A', 'PRKCA', 'PRKCB', 'PRKCE', 'SCARB1']
hsa03050	['Proteasome']	2	0.990580	0.003088	1.013655	1.022621	1.004632	0.260557	0.806254	1.000000	0.925121	1.000000	0.999730	['PSMD14', 'SHFM1']
hsa04623	['Cytosolic DNA-sensing pathway']	2	0.996220	0.003081	1.005464	1.014360	0.996512	0.262327	0.806254	1.000000	0.925801	1.000000	0.999730	['NFKBIB', 'RIPK1']
hsa04370	['VEGF signaling pathway']	5	3.506130	0.005319	0.512049	0.516419	0.507665	0.262977	0.806254	1.000000	0.879321	1.000000	0.999730	['AKT3', 'MAPK14', 'NFATC2', 'PRKCA', 'PRKCB']
hsa05132	['Salmonella infection']	11	8.846700	0.008724	0.314292	0.317135	0.311444	0.263517	0.806254	1.000000	0.833872	1.000000	0.999730	['AHNAK2', 'AKT3', 'DYNC1H1', 'FGD4', 'FHOD1', 'FYCO1', 'MAPK14', 'MYH9', 'RIPK1', 'TAB2', 'VPS33A']
hsa04650	['Natural killer cell mediated cytotoxicity']	7	5.273000	0.006637	0.408731	0.412358	0.405095	0.265987	0.806254	1.000000	0.855161	1.000000	0.999730	['FYN', 'HLA-A', 'NFATC2', 'PRKCA', 'PRKCB', 'SH3BP2', 'VAV2']
hsa04131	['Membrane trafficking']	90	84.659250	0.024898	0.088257	0.089106	0.087408	0.268127	0.806254	1.000000	0.771442	1.000000	0.999730	['ACAP2', 'ACTN2', 'AGAP1', 'ANKRD13A', 'ANKRD13B', 'ANKRD13C', 'ANKRD2', 'ANKS4B', 'ANXA4', 'ARHGAP12', 'ARHGAP15', 'ARHGEF10', 'ARHGEF28', 'ARHGEF3', 'ARL8B', 'BAIAP2', 'BICD1', 'BNIP1', 'CADPS', 'CHN2', 'COG4', 'COG8', 'CTBP2', 'DAB2', 'DEPTOR', 'DNM3', 'DOCK1', 'DOCK2', 'DUOX1', 'ERGIC3', 'FBXW7', 'FNBP1', 'FYCO1', 'FYN', 'GIT1', 'GRB10', 'HKDC1', 'HSPA8', 'IER3IP1', 'IGFBP7', 'ITGB5', 'LDLR', 'LGALS8', 'LRP1B', 'MAN1C1', 'MAP1LC3A', 'MEGF11', 'MYO1D', 'MYO1E', 'NCAM2', 'NCOA6', 'NEDD4L', 'NME7', 'OSBPL6', 'PARK2', 'PDIA3', 'PDPK1', 'PGAM1', 'PI4K2A', 'PI4K2B', 'PLCE1', 'PRKAA1', 'PRKCA', 'RAB35', 'RABEP1', 'RHOV', 'RIMS4', 'RTN1', 'RTN3', 'RTN4', 'SCAMP3', 'SCARB1', 'SEC13', 'SEC24B', 'SEPT2', 'SHFM1', 'SRGAP1', 'STX8', 'SYT6', 'TBC1D1', 'TBC1D8', 'THBS3', 'TMED6', 'TRAPPC8', 'VPS13D', 'VPS25', 'VPS33A', 'VPS4A', 'WIPF1', 'YES1']
hsa00780	['Biotin metabolism']	1	0.286460	0.001516	1.803594	1.818783	1.788244	0.273827	0.806254	1.000000	0.987420	1.000000	0.999730	['HLCS']
hsa04927	['Cortisol synthesis and secretion']	7	5.372580	0.006407	0.381740	0.385177	0.378295	0.277057	0.806254	1.000000	0.855071	1.000000	0.999730	['CACNA1C', 'CACNA1G', 'CACNA1I', 'CREB5', 'LDLR', 'MRAP', 'SCARB1']
hsa00561	['Glycerolipid metabolism']	5	3.590220	0.005331	0.477856	0.482134	0.473565	0.278297	0.806254	1.000000	0.868461	1.000000	0.999730	['DGKA', 'DGKD', 'DGKI', 'PLPP2', 'PNPLA3']
