Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa00511	['Other glycan degradation']	2	0.439700	2.185409	0.069693	0.993401	0.654972	1.000000	0.896053	0.999600	['GBA' 'GLB1']
hsa05410	['Hypertrophic cardiomyopathy (HCM)']	12	8.094000	0.568110	0.074593	0.968003	0.654972	1.000000	0.925976	0.999600	"['ATP2A2' 'CACNA1C' 'CACNA2D3' 'CACNB1' 'CACNB2' 'CACNB4' 'CACNG7' 'ITGA9'
 'ITGB5' 'PRKAA1' 'SGCD' 'SLC8A1']"
hsa04622	['RIG-I-like receptor signaling pathway']	4	1.640400	1.285952	0.077892	0.978102	0.654972	1.000000	0.934707	0.999600	['MAPK14' 'NFKBIB' 'RIPK1' 'TANK']
hsa00052	['Galactose metabolism']	3	1.060000	1.500898	0.086591	0.981802	0.654972	1.000000	1.000000	0.999600	['B4GALT2' 'GLB1' 'HKDC1']
hsa05130	['Pathogenic Escherichia coli infection']	13	8.667500	0.584824	0.089791	0.954605	0.654972	1.000000	1.000000	0.999600	"['BAIAP2' 'CLDN17' 'FYN' 'MAPK14' 'MYH9' 'MYO1D' 'MYO1E' 'NFKBIB' 'PAK2'
 'RIPK1' 'SEC24B' 'TAB2' 'WIPF1']"
hsa04960	['Aldosterone-regulated sodium reabsorption']	5	2.571400	0.959374	0.094991	0.971903	0.655858	1.000000	1.000000	0.999600	['NEDD4L' 'PDPK1' 'PRKCA' 'PRKCB' 'SFN']
hsa03320	['PPAR signaling pathway']	5	2.499800	1.000115	0.096890	0.970103	0.655858	1.000000	1.000000	0.999600	['ACADM' 'ACSBG2' 'PDPK1' 'SCD5' 'SCP2']
hsa04931	['Insulin resistance']	9	5.682200	0.663475	0.100890	0.954305	0.659914	1.000000	1.000000	0.999600	['ACACB' 'AKT3' 'CREB5' 'GFPT2' 'PDPK1' 'PPP1R3C' 'PRKAA1' 'PRKCB' 'PRKCE']
hsa05203	['Viral carcinogenesis']	11	7.358800	0.579961	0.103890	0.946505	0.672561	1.000000	1.000000	0.999600	"['CREB5' 'GTF2H3' 'HDAC4' 'HDAC5' 'HDAC9' 'HIST1H2BD' 'HLA-A' 'SCIN'
 'SCRIB' 'SP100' 'VAC14']"
hsa04071	['Sphingolipid signaling pathway']	12	8.299000	0.532025	0.111389	0.943006	0.699624	1.000000	1.000000	0.999600	"['AKT3' 'CERS6' 'FYN' 'MAP3K5' 'MAPK14' 'PDPK1' 'PPP2R5C' 'PRKCA' 'PRKCB'
 'PRKCE' 'SGPL1' 'SPTLC3']"
hsa03036	['Chromosome and associated proteins']	65	56.204000	0.209767	0.111889	0.915608	0.699624	1.000000	1.000000	0.999600	"['AKAP9' 'ANAPC7' 'ANKS4B' 'ARHGEF10' 'ARID1A' 'ARMC9' 'BBS9' 'CBX7'
 'CCNB2' 'CDH13' 'CDK5RAP2' 'CEP250' 'CEP41' 'CHTF8' 'CNTLN' 'DDX6'
 'DISC1' 'DLGAP1' 'DNMT3A' 'DYNC1H1' 'EHMT1' 'ELP3' 'EVC2' 'FAM92B'
 'H2AFX' 'HDAC4' 'HDAC5' 'HDAC9' 'HIST1H2BD' 'KDM2B' 'KDM5A' 'KMT2A'
 'KMT5A' 'LBR' 'MBD5' 'MYO1D' 'MYO1E' 'MYT1' 'MYT1L' 'NCOA3' 'NCOA6'
 'NEK8' 'OIP5' 'PARP1' 'PHC2' 'PHF20' 'PPP2R5C' 'RFC5' 'RTN1' 'RTN3'
 'RTN4' 'SCML4' 'SETD5' 'SF3B3' 'SMYD1' 'SMYD3' 'SPAG4' 'STAG1' 'SUPT20H'
 'SUPT6H' 'TDRD9' 'TSKS' 'USH2A' 'WHRN' 'WHSC1']"
hsa04930	['Type II diabetes mellitus']	6	3.487200	0.782893	0.112089	0.959504	0.699624	1.000000	1.000000	0.999600	['CACNA1B' 'CACNA1C' 'CACNA1G' 'HKDC1' 'PKLR' 'PRKCE']
hsa04620	['Toll-like receptor signaling pathway']	5	2.602300	0.942141	0.113989	0.958804	0.699624	1.000000	1.000000	0.999600	['AKT3' 'MAPK14' 'RIPK1' 'STAT1' 'TAB2']
hsa00533	['Glycosaminoglycan biosynthesis - keratan sulfate']	2	0.625700	1.676457	0.116088	0.983402	0.699624	1.000000	1.000000	0.999600	['B4GALT2' 'ST3GAL2']
hsa05164	['Influenza A']	8	4.943100	0.694584	0.116888	0.946305	0.699624	1.000000	1.000000	0.999600	['AKT3' 'FDPS' 'NFKBIB' 'OAS2' 'PRKCA' 'PRKCB' 'RNASEL' 'STAT1']
hsa04261	['Adrenergic signaling in cardiomyocytes']	15	11.232600	0.417271	0.124688	0.932207	0.699624	1.000000	1.000000	0.999600	"['AKT3' 'ATP2A2' 'CACNA1C' 'CACNA2D3' 'CACNB1' 'CACNB2' 'CACNB4' 'CACNG7'
 'CREB5' 'MAPK14' 'MYL4' 'PPP2R5C' 'PRKCA' 'RAPGEF3' 'SLC8A1']"
hsa04664	['Fc epsilon RI signaling pathway']	7	4.359200	0.683292	0.126587	0.946705	0.699624	1.000000	1.000000	0.999600	['AKT3' 'FYN' 'IL13' 'MAPK14' 'PDPK1' 'PRKCA' 'VAV2']
hsa00061	['Fatty acid biosynthesis']	2	0.642500	1.638232	0.131887	0.978702	0.701738	1.000000	1.000000	0.999600	['ACACB' 'ACSBG2']
hsa00537	['Glycosylphosphatidylinositol (GPI)-anchored proteins']	6	3.875300	0.630655	0.137886	0.951405	0.721020	1.000000	1.000000	0.999600	['CA4' 'CNTN1' 'CPM' 'GPC6' 'HLA-A' 'NCAM2']
hsa05340	['Primary immunodeficiency']	2	0.675600	1.565759	0.143786	0.973203	0.741272	1.000000	1.000000	0.999600	['CD3D' 'TNFRSF13B']
hsa04714	['Thermogenesis']	12	8.742500	0.456917	0.146185	0.917208	0.747762	1.000000	1.000000	0.999600	"['ADCY10' 'ARID1A' 'ATP5L' 'COX5A' 'COX6B2' 'CREB5' 'DPF3' 'MAP3K5'
 'MAPK14' 'PRDM16' 'PRKAA1' 'PRKG1']"
hsa05033	['Nicotine addiction']	6	3.690200	0.701263	0.150685	0.941706	0.752249	1.000000	1.000000	0.999600	['CACNA1B' 'GABRA4' 'GABRB1' 'GRIN2C' 'GRIN3A' 'SLC17A8']
hsa04070	['Phosphatidylinositol signaling system']	12	8.845400	0.440035	0.151185	0.920308	0.752249	1.000000	1.000000	0.999600	"['DGKA' 'DGKD' 'DGKI' 'INPP5E' 'PI4K2A' 'PI4K2B' 'PI4KB' 'PIP4K2A' 'PLCE1'
 'PPIP5K1' 'PRKCA' 'PRKCB']"
hsa05034	['Alcoholism']	9	6.222200	0.532500	0.157784	0.922908	0.765702	1.000000	1.000000	0.999600	"['CREB5' 'GNG7' 'GRIN2C' 'GRIN3A' 'H2AFX' 'HDAC4' 'HDAC5' 'HDAC9'
 'HIST1H2BD']"
hsa05017	['Spinocerebellar ataxia']	13	9.862000	0.398559	0.163284	0.905109	0.773725	1.000000	1.000000	0.999600	"['AKT3' 'ATP2A2' 'ATXN10' 'ATXN2' 'FGF14' 'GRIN2C' 'GRIN3A' 'GRM1'
 'MAP3K5' 'PRKCA' 'PRKCB' 'PSMD14' 'SHFM1']"
hsa05166	['Human T-cell leukemia virus 1 infection']	12	8.859600	0.437721	0.168783	0.903010	0.773930	1.000000	1.000000	0.999600	"['AKT3' 'ANAPC7' 'B2M' 'CCNB2' 'CD3D' 'CD3G' 'CREB5' 'FDPS' 'HLA-A'
 'NFATC2' 'NRP1' 'VAC14']"
hsa05230	['Central carbon metabolism in cancer']	5	3.018700	0.728001	0.174783	0.927107	0.788056	1.000000	1.000000	0.999600	['AKT3' 'FGFR2' 'HKDC1' 'NTRK3' 'PGAM1']
hsa00514	['Other types of O-glycan biosynthesis']	6	3.982100	0.591433	0.177182	0.927207	0.789740	1.000000	1.000000	0.999600	['B4GALT2' 'GALNT1' 'GALNT15' 'GALNTL5' 'GALNTL6' 'WBSCR17']
hsa04672	['Intestinal immune network for IgA production']	2	0.772400	1.372580	0.184182	0.960904	0.791521	1.000000	1.000000	0.999600	['TNFRSF13B' 'TNFSF13B']
hsa01523	['Antifolate resistance']	2	0.818000	1.289827	0.189281	0.960504	0.800444	1.000000	1.000000	0.999600	['ABCC3' 'ATIC']
hsa05160	['Hepatitis C']	8	5.568700	0.522659	0.190681	0.896910	0.800444	1.000000	1.000000	0.999600	['AKT3' 'CLDN17' 'LDLR' 'OAS2' 'RIPK1' 'RNASEL' 'SCARB1' 'STAT1']
hsa05168	['Herpes simplex virus 1 infection']	12	8.980600	0.418151	0.190681	0.881912	0.800444	1.000000	1.000000	0.999600	"['AKT3' 'B2M' 'HLA-A' 'OAS2' 'PDIA3' 'RNASEL' 'SP100' 'STAT1' 'TAB2'
 'ZNF205' 'ZNF282' 'ZNF679']"
hsa03051	['Proteasome']	3	1.509100	0.991274	0.192081	0.939306	0.800444	1.000000	1.000000	0.999600	['HSPA8' 'PSMD14' 'SHFM1']
hsa05321	['Inflammatory bowel disease (IBD)']	3	1.532900	0.968699	0.195680	0.934807	0.800444	1.000000	1.000000	0.999600	['IL12RB1' 'IL13' 'STAT1']
hsa00010	['Glycolysis / Gluconeogenesis']	3	1.541200	0.960908	0.197080	0.933307	0.800444	1.000000	1.000000	0.999600	['HKDC1' 'PGAM1' 'PKLR']
hsa04919	['Thyroid hormone signaling pathway']	10	7.434800	0.427634	0.198180	0.885311	0.800444	1.000000	1.000000	0.999600	"['AKT3' 'ATP2A2' 'NCOA3' 'NOTCH3' 'PDPK1' 'PLCE1' 'PRKCA' 'PRKCB'
 'SLC16A10' 'STAT1']"
hsa05414	['Dilated cardiomyopathy (DCM)']	11	8.525200	0.367698	0.202180	0.889411	0.800444	1.000000	1.000000	0.999600	"['ATP2A2' 'CACNA1C' 'CACNA2D3' 'CACNB1' 'CACNB2' 'CACNB4' 'CACNG7' 'ITGA9'
 'ITGB5' 'SGCD' 'SLC8A1']"
hsa04054	['Pattern recognition receptors']	3	1.589300	0.916571	0.209979	0.928307	0.800444	1.000000	1.000000	0.999600	['LY75-CD302' 'NLRP14' 'NLRP7']
hsa04145	['Phagosome']	6	4.039000	0.570964	0.212279	0.895210	0.800444	1.000000	1.000000	0.999600	['ATP6V0A2' 'DYNC1H1' 'HLA-A' 'ITGB5' 'SCARB1' 'THBS3']
hsa04920	['Adipocytokine signaling pathway']	5	3.253500	0.619936	0.213079	0.907609	0.800444	1.000000	1.000000	0.999600	['ACACB' 'ACSBG2' 'AKT3' 'NFKBIB' 'PRKAA1']
hsa04010	['MAPK signaling pathway']	22	18.538500	0.246979	0.213679	0.850215	0.800444	1.000000	1.000000	0.999600	"['AKT3' 'ANGPT1' 'CACNA1B' 'CACNA1C' 'CACNA1G' 'CACNA1I' 'CACNA2D3'
 'CACNB1' 'CACNB2' 'CACNB4' 'CACNG7' 'DUSP5' 'FGFR2' 'HSPA8' 'MAP3K5'
 'MAPK14' 'MAPKAPK5' 'MEF2C' 'PAK2' 'PRKCA' 'PRKCB' 'TAB2']"
hsa00670	['One carbon pool by folate']	2	0.862800	1.212902	0.214179	0.954805	0.800444	1.000000	1.000000	0.999600	['ATIC' 'MTHFD1L']
hsa05310	['Asthma']	1	0.240400	2.056491	0.214379	0.976102	0.800444	1.000000	1.000000	0.999600	['IL13']
hsa00190	['Oxidative phosphorylation']	4	2.403200	0.735043	0.217878	0.909609	0.800444	1.000000	1.000000	0.999600	['ATP5L' 'ATP6V0A2' 'COX5A' 'COX6B2']
hsa05020	['Prion diseases']	3	1.684600	0.832556	0.218678	0.933007	0.800444	1.000000	1.000000	0.999600	['C8A' 'FYN' 'NCAM2']
hsa04210	['Apoptosis']	7	4.968500	0.494545	0.221578	0.889311	0.800444	1.000000	1.000000	0.999600	['AKT3' 'DFFB' 'MAP3K5' 'PARP1' 'PDPK1' 'RIPK1' 'SPTAN1']
hsa00604	['Glycosphingolipid biosynthesis - ganglio series']	2	0.912700	1.131787	0.227877	0.949305	0.800444	1.000000	1.000000	0.999600	['GLB1' 'ST3GAL2']
hsa03040	['Spliceosome']	4	2.478000	0.690824	0.233277	0.895410	0.800444	1.000000	1.000000	0.999600	['HSPA8' 'SF3B3' 'SNU13' 'WBP11']
hsa04668	['TNF signaling pathway']	6	4.214000	0.509772	0.241276	0.880412	0.800444	1.000000	1.000000	0.999600	['AKT3' 'CREB5' 'MAP3K5' 'MAPK14' 'RIPK1' 'TAB2']
hsa04933	['AGE-RAGE signaling pathway in diabetic complications']	8	6.069700	0.398375	0.245675	0.868413	0.800444	1.000000	1.000000	0.999600	['AKT3' 'COL1A2' 'MAPK14' 'PLCE1' 'PRKCA' 'PRKCB' 'PRKCE' 'STAT1']
hsa05135	['Yersinia infection']	9	6.924500	0.378215	0.249775	0.856014	0.800444	1.000000	1.000000	0.999600	"['AKT3' 'ARHGEF28' 'BAIAP2' 'DOCK1' 'MAPK14' 'NFATC2' 'TAB2' 'VAV2'
 'WIPF1']"
hsa00513	['Various types of N-glycan biosynthesis']	4	2.578600	0.633412	0.249775	0.898110	0.800444	1.000000	1.000000	0.999600	['B4GALT2' 'CHST9' 'MAN1C1' 'MGAT4A']
hsa03060	['Protein export']	2	1.052900	0.925632	0.254775	0.953505	0.800444	1.000000	1.000000	0.999600	['SEC63' 'SPCS3']
hsa04929	['GnRH secretion']	8	6.190500	0.369944	0.258474	0.862914	0.806032	1.000000	1.000000	0.999600	['AKT3' 'CACNA1C' 'CACNA1G' 'CACNA1I' 'HCN3' 'KCNN3' 'PRKCA' 'PRKCB']
hsa04144	['Endocytosis']	16	13.415000	0.254225	0.260974	0.824218	0.806343	1.000000	1.000000	0.999600	"['ACAP2' 'AGAP1' 'DAB2' 'DNM3' 'FGFR2' 'GIT1' 'GRK4' 'HLA-A' 'HSPA8'
 'LDLR' 'NEDD4L' 'RAB35' 'RABEP1' 'VPS25' 'VPS4A' 'WIPF1']"
hsa04925	['Aldosterone synthesis and secretion']	10	8.038200	0.315056	0.262574	0.850715	0.806343	1.000000	1.000000	0.999600	"['CACNA1C' 'CACNA1G' 'CACNA1I' 'CREB5' 'LDLR' 'PDE2A' 'PRKCA' 'PRKCB'
 'PRKCE' 'SCARB1']"
hsa04370	['VEGF signaling pathway']	5	3.524900	0.504346	0.262774	0.876912	0.806343	1.000000	1.000000	0.999600	['AKT3' 'MAPK14' 'NFATC2' 'PRKCA' 'PRKCB']
hsa05132	['Salmonella infection']	11	8.835700	0.316087	0.264174	0.833117	0.806343	1.000000	1.000000	0.999600	"['AHNAK2' 'AKT3' 'DYNC1H1' 'FGD4' 'FHOD1' 'FYCO1' 'MAPK14' 'MYH9' 'RIPK1'
 'TAB2' 'VPS33A']"
hsa03050	['Proteasome']	2	1.001800	0.997405	0.264274	0.919608	0.806343	1.000000	1.000000	0.999600	['PSMD14' 'SHFM1']
hsa04623	['Cytosolic DNA-sensing pathway']	2	1.005200	0.992517	0.268873	0.925207	0.806343	1.000000	1.000000	0.999600	['NFKBIB' 'RIPK1']
hsa04131	['Membrane trafficking']	90	84.845500	0.085087	0.269273	0.771923	0.806343	1.000000	1.000000	0.999600	"['ACAP2' 'ACTN2' 'AGAP1' 'ANKRD13A' 'ANKRD13B' 'ANKRD13C' 'ANKRD2'
 'ANKS4B' 'ANXA4' 'ARHGAP12' 'ARHGAP15' 'ARHGEF10' 'ARHGEF28' 'ARHGEF3'
 'ARL8B' 'BAIAP2' 'BICD1' 'BNIP1' 'CADPS' 'CHN2' 'COG4' 'COG8' 'CTBP2'
 'DAB2' 'DEPTOR' 'DNM3' 'DOCK1' 'DOCK2' 'DUOX1' 'ERGIC3' 'FBXW7' 'FNBP1'
 'FYCO1' 'FYN' 'GIT1' 'GRB10' 'HKDC1' 'HSPA8' 'IER3IP1' 'IGFBP7' 'ITGB5'
 'LDLR' 'LGALS8' 'LRP1B' 'MAN1C1' 'MAP1LC3A' 'MEGF11' 'MYO1D' 'MYO1E'
 'NCAM2' 'NCOA6' 'NEDD4L' 'NME7' 'OSBPL6' 'PARK2' 'PDIA3' 'PDPK1' 'PGAM1'
 'PI4K2A' 'PI4K2B' 'PLCE1' 'PRKAA1' 'PRKCA' 'RAB35' 'RABEP1' 'RHOV'
 'RIMS4' 'RTN1' 'RTN3' 'RTN4' 'SCAMP3' 'SCARB1' 'SEC13' 'SEC24B' 'SEPT2'
 'SHFM1' 'SRGAP1' 'STX8' 'SYT6' 'TBC1D1' 'TBC1D8' 'THBS3' 'TMED6'
 'TRAPPC8' 'VPS13D' 'VPS25' 'VPS33A' 'VPS4A' 'WIPF1' 'YES1']"
hsa04650	['Natural killer cell mediated cytotoxicity']	7	5.283500	0.405861	0.269573	0.855914	0.806343	1.000000	1.000000	0.999600	['FYN' 'HLA-A' 'NFATC2' 'PRKCA' 'PRKCB' 'SH3BP2' 'VAV2']
hsa04927	['Cortisol synthesis and secretion']	7	5.399400	0.374556	0.280672	0.850515	0.806343	1.000000	1.000000	0.999600	['CACNA1C' 'CACNA1G' 'CACNA1I' 'CREB5' 'LDLR' 'MRAP' 'SCARB1']
hsa00561	['Glycerolipid metabolism']	5	3.616800	0.467214	0.280972	0.866213	0.806343	1.000000	1.000000	0.999600	['DGKA' 'DGKD' 'DGKI' 'PLPP2' 'PNPLA3']
hsa04975	['Fat digestion and absorption']	2	1.071200	0.900772	0.286971	0.908509	0.807160	1.000000	1.000000	0.999600	['PLPP2' 'SCARB1']
hsa03000	['Transcription factors']	40	36.568000	0.129418	0.290471	0.770323	0.807562	1.000000	1.000000	0.999600	"['BACH2' 'BARX2' 'BNC2' 'CAMTA1' 'CREB5' 'CUX2' 'ERG' 'FOXN3' 'GCM1'
 'GLIS1' 'GLIS3' 'HIVEP1' 'IRF2' 'KMT2A' 'LHX2' 'LHX6' 'MEF2C' 'MXD3'
 'MYT1' 'MYT1L' 'NFATC2' 'NFIA' 'NFKBIB' 'NKX2-2' 'NR0B2' 'PRDM16' 'RUNX1'
 'SIM2' 'SREBF2' 'STAT1' 'TCF12' 'TEAD4' 'TFDP2' 'ZEB2' 'ZFHX3' 'ZFPM2'
 'ZNF205' 'ZNF213' 'ZNF282' 'ZNF679']"
hsa04090	['CD molecules']	16	13.751400	0.218493	0.295070	0.792121	0.808313	1.000000	1.000000	0.999600	"['CD274' 'CD3D' 'CD3G' 'CD6' 'DPP4' 'FGFR2' 'IGSF3' 'IL12RB1' 'ITGAE'
 'LY75-CD302' 'MELTF' 'MS4A1' 'NCAM2' 'NRP1' 'TNFRSF13B' 'TNFSF13B']"
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	6	4.539400	0.402461	0.297470	0.843216	0.813454	1.000000	1.000000	0.999600	['AKT3' 'COX5A' 'COX6B2' 'MAP3K5' 'PKLR' 'PRKAA1']
hsa00071	['Fatty acid degradation']	2	1.087600	0.878852	0.297870	0.908309	0.813454	1.000000	1.000000	0.999600	['ACADM' 'ACSBG2']
hsa03010	['Ribosome']	2	1.097700	0.865516	0.298370	0.902510	0.813454	1.000000	1.000000	0.999600	['MRPL14' 'RPL37']
hsa05322	['Systemic lupus erythematosus']	3	1.945300	0.624970	0.301870	0.884512	0.813454	1.000000	1.000000	0.999600	['C8A' 'H2AFX' 'HIST1H2BD']
hsa04052	['Cytokines and growth factors']	8	6.417600	0.317966	0.304270	0.824718	0.813454	1.000000	1.000000	0.999600	['ANGPT1' 'FGF14' 'IL13' 'IL31' 'IL34' 'LEFTY2' 'NRG2' 'TNFSF13B']
hsa05416	['Viral myocarditis']	4	2.842000	0.493093	0.311969	0.866913	0.813454	1.000000	1.000000	0.999600	['ABL2' 'FYN' 'HLA-A' 'SGCD']
hsa04064	['NF-kappa B signaling pathway']	5	3.716200	0.428100	0.314369	0.846815	0.813454	1.000000	1.000000	0.999600	['PARP1' 'PRKCB' 'RIPK1' 'TAB2' 'TNFSF13B']
hsa04962	['Vasopressin-regulated water reabsorption']	3	1.976900	0.601723	0.315568	0.876512	0.813454	1.000000	1.000000	0.999600	['AVP' 'CREB5' 'DYNC1H1']
hsa04330	['Notch signaling pathway']	3	2.006300	0.580425	0.320168	0.871713	0.813454	1.000000	1.000000	0.999600	['CTBP2' 'MAML3' 'NOTCH3']
hsa00970	['Aminoacyl-tRNA biosynthesis']	3	2.009400	0.578198	0.325267	0.878312	0.813454	1.000000	1.000000	0.999600	['FARS2' 'GATC' 'NARS']
