Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa04121	['Ubiquitin system']	46	33.893300	0.440634	0.015298	0.990801	0.147780	1.000000	0.220298	1.000000	"['ANAPC7' 'ARIH1' 'BARD1' 'BIRC6' 'BRAP' 'COPS2' 'COPS3' 'CUL2' 'DCAF4'
 'DZIP3' 'ERLIN1' 'FBXL15' 'FBXL18' 'FBXL20' 'FBXW10' 'FZR1' 'GID4'
 'HECTD4' 'HERC4' 'KCTD13' 'KLHL14' 'KLHL24' 'KLHL28' 'KLHL32' 'KLHL8'
 'MGRN1' 'PHIP' 'RANBP9' 'RC3H1' 'RNF170' 'RNF185' 'RNF40' 'RNF41' 'SAE1'
 'SPOP' 'SUMO1' 'TRIM23' 'TRIP12' 'UBE2H' 'UCHL5' 'USP15' 'USP33' 'USP34'
 'USP42' 'USP48' 'ZBTB37']"
hsa03440	['Homologous recombination']	5	1.576900	1.664837	0.017298	0.996000	0.147780	1.000000	0.231577	1.000000	['BARD1' 'BLM' 'BRIP1' 'RAD51C' 'TOP3A']
hsa00053	['Ascorbate and aldarate metabolism']	2	0.210200	3.250165	0.017698	0.999400	0.147780	1.000000	0.231577	1.000000	['ALDH2' 'ALDH3A2']
hsa04625	['C-type lectin receptor signaling pathway']	9	4.206500	1.097305	0.018598	0.994601	0.147780	1.000000	0.231577	1.000000	['AKT2' 'CHUK' 'IL12A' 'ITPR2' 'NFATC3' 'NFKB1' 'PPP3CB' 'RELA' 'SRC']
hsa05010	['Alzheimer disease']	22	14.139900	0.637732	0.018898	0.990601	0.147780	1.000000	0.231577	1.000000	"['AKT2' 'APP' 'ATP2A1' 'ATP2A2' 'ATP5G2' 'CHUK' 'DVL2' 'ITPR2' 'KLC3'
 'LRP1' 'MCU' 'NDUFA11' 'NDUFB10' 'NFKB1' 'PPP3CB' 'PSMB7' 'RELA' 'TUBA1A'
 'TUBA1B' 'ULK2' 'WNT1' 'WNT10B']"
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	9	4.240700	1.085623	0.019298	0.994101	0.147780	1.000000	0.231577	1.000000	['AKT2' 'CD28' 'CHUK' 'EGFR' 'NFATC3' 'NFKB1' 'PPP3CB' 'RELA' 'RPS6KB1']
hsa00071	['Fatty acid degradation']	4	1.108600	1.851261	0.021498	0.996100	0.147868	1.000000	0.249652	1.000000	['ALDH2' 'ALDH3A2' 'GCDH' 'HADHA']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	7	3.006900	1.219078	0.023398	0.992701	0.155453	1.000000	0.263224	1.000000	['ATP6V1D' 'CHUK' 'EGFR' 'NFKB1' 'RAC1' 'RELA' 'SRC']
hsa05169	['Epstein-Barr virus infection']	11	5.777400	0.929011	0.025497	0.990201	0.167085	1.000000	0.273149	1.000000	"['AKT2' 'BLNK' 'CDK4' 'CHUK' 'NFKB1' 'PDIA3' 'RAC1' 'RBPJ' 'RELA' 'SIN3A'
 'TAB2']"
hsa04530	['Tight junction']	17	10.762600	0.659508	0.025797	0.988001	0.167085	1.000000	0.273149	1.000000	"['AMOTL1' 'CDK4' 'DLG2' 'ERBB2' 'LLGL1' 'MPP5' 'MYH10' 'MYL9' 'PRKAA2'
 'PRKAG1' 'PRKCE' 'RAC1' 'SRC' 'SYMPK' 'TJAP1' 'TUBA1A' 'TUBA1B']"
hsa05131	['Shigellosis']	18	11.439300	0.653998	0.027997	0.987701	0.175240	1.000000	0.287971	1.000000	"['AKT2' 'CBX3' 'CHUK' 'EGFR' 'ITPR2' 'MYL9' 'NFKB1' 'PRKCE' 'PXN' 'RAC1'
 'RELA' 'RPS6KA5' 'RPS6KB1' 'SEPT12' 'SRC' 'TAB2' 'UBE2V2' 'WASF2']"
hsa03011	['Ribosome']	5	1.740400	1.522509	0.029397	0.992501	0.175240	1.000000	0.293971	1.000000	['MRPL37' 'MRPS16' 'MRPS18A' 'MRPS35' 'RPL37']
hsa03019	['Messenger RNA biogenesis']	22	14.797600	0.572140	0.036096	0.979902	0.210122	1.000000	0.336889	1.000000	"['AAAS' 'ATXN2' 'BARD1' 'CSTF3' 'DDX60L' 'FIP1L1' 'KLC3' 'LARP4' 'NDC1'
 'NUP155' 'NUP214' 'PAPOLG' 'PCBP2' 'PPP1CC' 'PYM1' 'SMG6' 'SYMPK'
 'TUBA1A' 'TUBA1B' 'XPO1' 'XPO7' 'ZC3H12D']"
hsa00199	['Cytochrome P450']	4	1.291300	1.631176	0.036396	0.992201	0.210122	1.000000	0.336889	1.000000	['CYP17A1' 'CYP19A1' 'CYP4F3' 'CYP51A1']
hsa05221	['Acute myeloid leukemia']	7	3.215800	1.122177	0.036496	0.988601	0.210122	1.000000	0.336889	1.000000	['AKT2' 'CHUK' 'LEF1' 'NFKB1' 'RELA' 'RPS6KB1' 'RUNX1T1']
hsa04658	['Th1 and Th2 cell differentiation']	7	3.354800	1.061128	0.042996	0.985501	0.229815	1.000000	0.386961	1.000000	['CHUK' 'IL12A' 'NFATC3' 'NFKB1' 'PPP3CB' 'RBPJ' 'RELA']
hsa03032	['DNA replication proteins']	7	3.350100	1.063151	0.047395	0.983602	0.244980	1.000000	0.416154	1.000000	['BLM' 'MCM4' 'MCM7' 'ORC4' 'PRKDC' 'SMG6' 'TOP3A']
hsa05164	['Influenza A']	9	4.971200	0.856331	0.051395	0.979302	0.264919	1.000000	0.435229	1.000000	['AKT2' 'CDK4' 'CHUK' 'HNRNPUL1' 'IL12A' 'KPNA6' 'NFKB1' 'RELA' 'XPO1']
hsa01007	['Amino acid related enzymes']	6	2.864000	1.066931	0.052995	0.985201	0.268253	1.000000	0.435229	1.000000	['AARS2' 'DARS2' 'FARSA' 'GPT2' 'IARS' 'WARS']
hsa03400	['DNA repair and recombination proteins']	18	12.020900	0.582452	0.053195	0.967503	0.268253	1.000000	0.435229	1.000000	"['BLM' 'BRIP1' 'ERCC2' 'FANCM' 'GTF2H3' 'NEIL1' 'POLH' 'PPP4R3A' 'PPP4R4'
 'PRKDC' 'RAD23A' 'RAD51C' 'RAD9B' 'REV1' 'SPG11' 'SPIDR' 'TOP3A' 'UBE2V2']"
hsa04031	['GTP-binding proteins']	11	6.520900	0.754361	0.056394	0.974203	0.268253	1.000000	0.435706	1.000000	"['ARF5' 'ARL3' 'GNAO1' 'GNAZ' 'RAB10' 'RAB2A' 'RAB34' 'RAB35' 'RAC1'
 'RHEBL1' 'TRIM23']"
hsa04672	['Intestinal immune network for IgA production']	3	0.890800	1.751789	0.056394	0.987401	0.268253	1.000000	0.435706	1.000000	['CD28' 'ICOS' 'ITGB7']
hsa04623	['Cytosolic DNA-sensing pathway']	3	0.907600	1.724834	0.057994	0.989001	0.270755	1.000000	0.435706	1.000000	['CHUK' 'NFKB1' 'RELA']
hsa05135	['Yersinia infection']	11	6.658300	0.724278	0.058094	0.973903	0.270755	1.000000	0.435706	1.000000	"['AKT2' 'CHUK' 'NFATC3' 'NFKB1' 'PXN' 'RAC1' 'RELA' 'SRC' 'TAB2' 'VAV2'
 'WASF2']"
hsa00380	['Tryptophan metabolism']	4	1.527700	1.388639	0.060694	0.985601	0.277163	1.000000	0.444916	1.000000	['ALDH2' 'ALDH3A2' 'GCDH' 'HADHA']
hsa00330	['Arginine and proline metabolism']	3	0.924500	1.698217	0.061794	0.987301	0.277163	1.000000	0.444916	1.000000	['ALDH2' 'ALDH3A2' 'P4HA1']
hsa04218	['Cellular senescence']	11	6.710800	0.712947	0.065093	0.968703	0.288784	1.000000	0.457954	1.000000	"['AKT2' 'CDK4' 'HIPK3' 'ITPR2' 'MCU' 'NFATC3' 'NFKB1' 'PPP1CC' 'PPP3CB'
 'RAD9B' 'RELA']"
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	8	4.436100	0.850708	0.067993	0.972303	0.298617	1.000000	0.457954	1.000000	['AKT2' 'NDUFA11' 'NDUFB10' 'NFKB1' 'PRKAA2' 'PRKAG1' 'RAC1' 'RELA']
hsa04064	['NF-kappa B signaling pathway']	7	3.736600	0.905629	0.068593	0.975102	0.298617	1.000000	0.457954	1.000000	['BLNK' 'CHUK' 'EDAR' 'ERC1' 'NFKB1' 'RELA' 'TAB2']
hsa04622	['RIG-I-like receptor signaling pathway']	4	1.600000	1.321928	0.068693	0.982302	0.298617	1.000000	0.457954	1.000000	['CHUK' 'IL12A' 'NFKB1' 'RELA']
hsa05134	['Legionellosis']	3	0.972400	1.625341	0.071593	0.986201	0.300458	1.000000	0.468608	1.000000	['IL12A' 'NFKB1' 'RELA']
hsa05132	['Salmonella infection']	13	8.487600	0.615083	0.074193	0.963104	0.307034	1.000000	0.476952	1.000000	"['AKT2' 'CHUK' 'CYTH3' 'FLNC' 'KLC3' 'LEF1' 'MYH10' 'MYL9' 'NFKB1' 'RAC1'
 'RELA' 'TAB2' 'VPS39']"
hsa00410	['beta-Alanine metabolism']	4	1.810400	1.143692	0.076492	0.983002	0.312295	1.000000	0.478752	1.000000	['ALDH2' 'ALDH3A1' 'ALDH3A2' 'HADHA']
hsa05217	['Basal cell carcinoma']	5	2.332300	1.100175	0.077492	0.976602	0.312295	1.000000	0.478752	1.000000	['DVL2' 'LEF1' 'SUFU' 'WNT1' 'WNT10B']
hsa04917	['Prolactin signaling pathway']	6	3.105200	0.950276	0.079592	0.969503	0.313424	1.000000	0.478752	1.000000	['AKT2' 'CYP17A1' 'NFKB1' 'RELA' 'SHC4' 'SRC']
hsa05130	['Pathogenic Escherichia coli infection']	13	8.598300	0.596388	0.079792	0.959004	0.313424	1.000000	0.478752	1.000000	"['BAIAP2L1' 'CHUK' 'CYTH3' 'MYH10' 'NCK1' 'NFKB1' 'RAC1' 'RELA' 'TAB2'
 'TMBIM6' 'TUBA1A' 'TUBA1B' 'WASF2']"
hsa05330	['Allograft rejection']	2	0.500000	2.000000	0.083692	0.986801	0.318964	1.000000	0.493918	1.000000	['CD28' 'IL12A']
hsa01522	['Endocrine resistance']	9	5.571900	0.691756	0.086591	0.962004	0.324129	1.000000	0.502788	1.000000	['AKT2' 'CDK4' 'EGFR' 'ERBB2' 'NCOA3' 'RPS6KB1' 'SHC4' 'SP1' 'SRC']
hsa03040	['Spliceosome']	5	2.455600	1.025853	0.096890	0.966003	0.356305	1.000000	0.553659	1.000000	['DDX23' 'DHX38' 'SF3A3' 'SF3B4' 'SRSF7']
hsa03010	['Ribosome']	3	1.096000	1.452715	0.099090	0.975702	0.357683	1.000000	0.557382	1.000000	['MRPS16' 'MRPS18A' 'RPL37']
hsa03000	['Transcription factors']	43	35.520900	0.275669	0.102190	0.927407	0.357683	1.000000	0.565974	1.000000	"['ATF1' 'ATF7' 'BBX' 'BHLHE41' 'CREM' 'CTCF' 'CUX2' 'IKZF4' 'KMT2D' 'LEF1'
 'MXD3' 'MYT1L' 'NFATC3' 'NFE2L3' 'NFIX' 'NFKB1' 'NR0B2' 'NR6A1' 'PBX3'
 'POU3F1' 'PRDM16' 'RAI1' 'RBPJ' 'REL' 'RELA' 'RFX2' 'RUNX2' 'SP1' 'SP7'
 'TBX15' 'TCF4' 'TFAP4' 'TGIF2' 'THAP1' 'ZEB2' 'ZFHX3' 'ZKSCAN1' 'ZNF141'
 'ZNF200' 'ZNF423' 'ZNF500' 'ZNF689' 'ZNF764']"
hsa04920	['Adipocytokine signaling pathway']	6	3.339400	0.845374	0.105389	0.959904	0.361345	1.000000	0.571011	1.000000	['AKT2' 'CHUK' 'NFKB1' 'PRKAA2' 'PRKAG1' 'RELA']
hsa04934	['Cushing syndrome']	13	9.089000	0.516318	0.106689	0.945105	0.361345	1.000000	0.571011	1.000000	"['CDK4' 'CRHR1' 'CYP17A1' 'DVL2' 'EGFR' 'ITPR2' 'KMT2D' 'LEF1' 'PDE8A'
 'SCARB1' 'SP1' 'WNT1' 'WNT10B']"
hsa05170	['Human immunodeficiency virus 1 infection']	13	9.121600	0.511153	0.109289	0.940706	0.364675	1.000000	0.571011	1.000000	"['AKT2' 'CHUK' 'GNAO1' 'ITPR2' 'NFATC3' 'NFKB1' 'PDIA3' 'PPP3CB' 'PXN'
 'RAC1' 'RELA' 'RPS6KB1' 'TAB2']"
hsa04150	['mTOR signaling pathway']	11	7.398800	0.572140	0.109489	0.943606	0.364675	1.000000	0.571011	1.000000	"['AKT2' 'ATP6V1D' 'CHUK' 'DVL2' 'LAMTOR1' 'LAMTOR3' 'PRKAA2' 'RPS6KB1'
 'ULK2' 'WNT1' 'WNT10B']"
hsa03420	['Nucleotide excision repair']	3	1.187900	1.336549	0.113889	0.972603	0.372837	1.000000	0.571011	1.000000	['ERCC2' 'GTF2H3' 'RAD23A']
hsa05202	['Transcriptional misregulation in cancer']	13	9.135200	0.509003	0.115188	0.937506	0.373517	1.000000	0.571011	1.000000	"['AFF1' 'ATF1' 'CCNT1' 'ITGB7' 'NFKB1' 'PBX3' 'REL' 'RELA' 'RUNX1T1'
 'RUNX2' 'SIN3A' 'SP1' 'WHSC1']"
hsa05140	['Leishmaniasis']	4	1.897700	1.075748	0.115688	0.964704	0.373517	1.000000	0.571011	1.000000	['IL12A' 'NFKB1' 'RELA' 'TAB2']
hsa05205	['Proteoglycans in cancer']	17	12.710300	0.419537	0.115788	0.935506	0.373517	1.000000	0.571011	1.000000	"['AKT2' 'CD63' 'EGFR' 'ERBB2' 'FLNC' 'HPSE2' 'ITPR2' 'NUDT16L1' 'PPP1CC'
 'PXN' 'RAC1' 'RPS6KB1' 'SRC' 'TFAP4' 'VAV2' 'WNT1' 'WNT10B']"
hsa03012	['Translation factors']	4	1.917300	1.060924	0.117388	0.962304	0.373517	1.000000	0.571078	1.000000	['EIF2B1' 'EIF5B' 'MTIF2' 'TSFM']
hsa04210	['Apoptosis']	8	5.046500	0.664717	0.121588	0.945605	0.382793	1.000000	0.583622	1.000000	['AKT2' 'BBC3' 'CHUK' 'ITPR2' 'NFKB1' 'RELA' 'TUBA1A' 'TUBA1B']
hsa04350	['TGF-beta signaling pathway']	7	4.304500	0.701509	0.126587	0.942806	0.390347	1.000000	0.599624	1.000000	['ACVR1B' 'ACVR2A' 'AMHR2' 'NEO1' 'RPS6KB1' 'SP1' 'TGIF2']
hsa04110	['Cell cycle']	7	4.283400	0.708599	0.135586	0.939606	0.429355	1.000000	0.633911	1.000000	['ANAPC7' 'CDK4' 'FZR1' 'MCM4' 'MCM7' 'ORC4' 'PRKDC']
hsa05203	['Viral carcinogenesis']	10	6.861300	0.543446	0.137686	0.926207	0.432354	1.000000	0.635475	1.000000	['CDK4' 'GTF2H3' 'NFKB1' 'PXN' 'RAC1' 'RBPJ' 'REL' 'RELA' 'SND1' 'SRC']
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	8	5.236000	0.611535	0.145185	0.929607	0.445586	1.000000	0.658284	1.000000	['ACVR1B' 'ACVR2A' 'AKT2' 'DVL2' 'PCGF6' 'WNT1' 'WNT10B' 'ZFHX3']
hsa03009	['Ribosome biogenesis']	9	6.088100	0.563933	0.146285	0.922608	0.445586	1.000000	0.658284	1.000000	['DDX10' 'DDX55' 'ERAL1' 'GNL2' 'MDN1' 'NOP58' 'RRP12' 'URB2' 'XPO1']
hsa05340	['Primary immunodeficiency']	2	0.707100	1.500014	0.152485	0.972103	0.455309	1.000000	0.676125	1.000000	['BLNK' 'ICOS']
hsa04380	['Osteoclast differentiation']	8	5.317500	0.589252	0.154585	0.924708	0.455309	1.000000	0.676125	1.000000	['AKT2' 'BLNK' 'CHUK' 'NFKB1' 'PPP3CB' 'RAC1' 'RELA' 'TAB2']
hsa03008	['Ribosome biogenesis in eukaryotes']	4	2.168600	0.883236	0.155884	0.946305	0.455309	1.000000	0.676125	1.000000	['GNL2' 'MDN1' 'NOP58' 'XPO1']
hsa04931	['Insulin resistance']	8	5.452500	0.553082	0.159284	0.919908	0.455309	1.000000	0.682646	1.000000	['AKT2' 'NFKB1' 'PPP1CC' 'PRKAA2' 'PRKAG1' 'PRKCE' 'RELA' 'RPS6KB1']
hsa04722	['Neurotrophin signaling pathway']	9	6.319100	0.510206	0.165883	0.912009	0.460040	1.000000	0.697326	1.000000	['AKT2' 'MAP2K5' 'MAPK7' 'NFKB1' 'RAC1' 'RELA' 'RPS6KA5' 'SH2B3' 'SHC4']
hsa05220	['Chronic myeloid leukemia']	6	3.783500	0.665241	0.166583	0.926907	0.460040	1.000000	0.697326	1.000000	['AKT2' 'CDK4' 'CHUK' 'NFKB1' 'RELA' 'SHC4']
hsa00240	['Pyrimidine metabolism']	4	2.267300	0.819025	0.170083	0.942306	0.463299	1.000000	0.697683	1.000000	['CMPK1' 'CTPS1' 'NT5C2' 'NT5M']
hsa03110	['Chaperones and folding catalysts']	9	6.302700	0.513955	0.171083	0.905309	0.464816	1.000000	0.697683	1.000000	"['BAG3' 'CWC27' 'DNAJA2' 'DNAJB14' 'FKBP11' 'FKBP3' 'HSPB11' 'PDIA3'
 'PPIB']"
hsa00600	['Sphingolipid metabolism']	4	2.222900	0.847557	0.172483	0.938406	0.464911	1.000000	0.697683	1.000000	['CERS2' 'CERS5' 'SGMS1' 'SMPD3']
hsa00620	['Pyruvate metabolism']	3	1.475200	1.024052	0.175582	0.953005	0.469506	1.000000	0.702330	1.000000	['ACYP2' 'ALDH2' 'ALDH3A2']
hsa04066	['HIF-1 signaling pathway']	8	5.614400	0.510868	0.183382	0.905709	0.489555	1.000000	0.719545	1.000000	['AKT2' 'ALDOC' 'CUL2' 'EGFR' 'ERBB2' 'NFKB1' 'RELA' 'RPS6KB1']
hsa05225	['Hepatocellular carcinoma']	11	8.216400	0.420925	0.185181	0.896010	0.489555	1.000000	0.719545	1.000000	"['AKT2' 'ARID1A' 'ARID2' 'CDK4' 'DVL2' 'EGFR' 'LEF1' 'RPS6KB1' 'SHC4'
 'WNT1' 'WNT10B']"
hsa03051	['Proteasome']	3	1.513100	0.987455	0.186481	0.937706	0.489555	1.000000	0.719545	1.000000	['PSMB7' 'PSME4' 'RAD23A']
hsa04120	['Ubiquitin mediated proteolysis']	9	6.553100	0.457747	0.187881	0.902110	0.489555	1.000000	0.719545	1.000000	['ANAPC7' 'BIRC6' 'CUL2' 'FZR1' 'HERC4' 'MGRN1' 'SAE1' 'TRIP12' 'UBE2H']
hsa05133	['Pertussis']	3	1.568400	0.935669	0.200680	0.928107	0.511535	1.000000	0.750047	1.000000	['IL12A' 'NFKB1' 'RELA']
hsa00190	['Oxidative phosphorylation']	4	2.337500	0.775034	0.202380	0.918008	0.511904	1.000000	0.750047	1.000000	['ATP5G2' 'ATP6V1D' 'NDUFA11' 'NDUFB10']
hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	10	7.470200	0.420781	0.203580	0.882812	0.511904	1.000000	0.750047	1.000000	"['AKT2' 'CDK4' 'CHUK' 'ITPR2' 'NFATC3' 'NFKB1' 'PPP3CB' 'RAC1' 'RELA'
 'SRC']"
hsa05145	['Toxoplasmosis']	7	4.882500	0.519735	0.204180	0.899310	0.511904	1.000000	0.750047	1.000000	['AKT2' 'CHUK' 'GNAO1' 'IL12A' 'NFKB1' 'RELA' 'TAB2']
hsa05016	['Huntington disease']	14	11.033700	0.343510	0.207779	0.870713	0.511904	1.000000	0.755561	1.000000	"['ATP5G2' 'BBC3' 'CLTC' 'DNAH7' 'KLC3' 'NDUFA11' 'NDUFB10' 'PSMB7' 'SIN3A'
 'SLC1A3' 'SP1' 'TUBA1A' 'TUBA1B' 'ULK2']"
hsa03030	['DNA replication']	2	0.859300	1.218766	0.210979	0.952005	0.511904	1.000000	0.756277	1.000000	['MCM4' 'MCM7']
