Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa04261	['Adrenergic signaling in cardiomyocytes']	6	3.049100	0.976579	0.083879	0.968070	1.000000	1.000000	1.000000	0.998120	['CACNG6', 'PPP2R5C', 'RYR2']; ['ATP2A2', 'CACNB3', 'PPP1CC']
hsa03460	['Fanconi anemia pathway']	2	0.497870	2.006159	0.088409	0.986330	1.000000	1.000000	1.000000	0.998120	['POLN']; ['REV1']
hsa05414	['Dilated cardiomyopathy (DCM)']	5	2.426660	1.042956	0.093749	0.967020	1.000000	1.000000	1.000000	0.998120	['CACNG6', 'RYR2', 'SGCD']; ['ATP2A2', 'CACNB3']
hsa03008	['Ribosome biogenesis in eukaryotes']	2	0.525960	1.926975	0.095999	0.985070	1.000000	1.000000	1.000000	0.998120	['UTP4']; ['XPO1']
hsa04142	['Lysosome']	3	1.107810	1.437252	0.097929	0.976000	1.000000	1.000000	1.000000	0.998120	['GAA', 'GBA']; ['AP4S1']
hsa00511	['Other glycan degradation']	1	0.113520	3.138982	0.107329	0.993990	1.000000	1.000000	1.000000	0.998120	['GBA']; None
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	5	2.555590	0.968272	0.109379	0.960310	1.000000	1.000000	1.000000	0.998120	['CACNG6', 'RYR2', 'SGCD']; ['ATP2A2', 'CACNB3']
hsa00340	['Histidine metabolism']	1	0.116130	3.106187	0.109939	0.994010	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa03029	['Mitochondrial biogenesis']	6	3.319680	0.853918	0.114589	0.951360	1.000000	1.000000	1.000000	0.998120	['MTX1', 'SNX25', 'TFB1M', 'TRMT10C']; ['DARS2', 'MSS51']
hsa04010	['MAPK signaling pathway']	8	4.872750	0.715264	0.115409	0.945751	1.000000	1.000000	1.000000	0.998120	['CACNA1I', 'CACNG6', 'MEF2C', 'PAK2', 'TAB2']; ['CACNB3', 'FGF7', 'MAPKAPK5']
hsa03040	['Spliceosome']	2	0.583680	1.776750	0.116339	0.978410	1.000000	1.000000	1.000000	0.998120	None; ['DDX23', 'SF3B4']
hsa00910	['Nitrogen metabolism']	1	0.133200	2.908334	0.124949	0.991970	1.000000	1.000000	1.000000	0.998120	['CA5A']; None
hsa04144	['Endocytosis']	6	3.436680	0.803947	0.129249	0.943801	1.000000	1.000000	1.000000	0.998120	['GRK4', 'VPS4A']; ['EPN2', 'VPS29', 'VPS35', 'VPS45']
hsa04146	['Peroxisome']	2	0.669960	1.577853	0.145059	0.970690	1.000000	1.000000	1.000000	0.998120	['PEX14']; ['PEX13']
hsa04131	['Membrane trafficking']	27	22.204260	0.282123	0.163538	0.884561	1.000000	1.000000	1.000000	0.998120	['ARHGAP15', 'ARHGEF39', 'BAIAP2', 'CD36', 'DLC1', 'DOCK8', 'FYCO1', 'MANF', 'NBAS', 'NCAM2', 'PACS2', 'PEX14', 'PI4K2A', 'STX2', 'TBC1D7', 'THBS3', 'TRAPPC12', 'TRAPPC9', 'VPS4A']; ['AKAP13', 'AP4S1', 'ARHGEF4', 'EPN2', 'FAM109A', 'VPS29', 'VPS35', 'VPS45']
hsa05130	['Pathogenic Escherichia coli infection']	4	2.131720	0.907982	0.165508	0.937351	1.000000	1.000000	1.000000	0.998120	['BAIAP2', 'PAK2', 'TAB2']; ['TUBA1A']
hsa00020	['Citrate cycle (TCA cycle)']	1	0.181040	2.465620	0.166708	0.986330	1.000000	1.000000	1.000000	0.998120	['ACO2']; None
hsa04931	['Insulin resistance']	3	1.422560	1.076473	0.168378	0.947051	1.000000	1.000000	1.000000	0.998120	['CD36']; ['PPP1CC', 'PRKAG1']
hsa03450	['Non-homologous end-joining']	1	0.187530	2.414807	0.171978	0.985320	1.000000	1.000000	1.000000	0.998120	None; ['PRKDC']
hsa00536	['Glycosaminoglycan binding proteins']	5	2.981730	0.745778	0.177238	0.923021	1.000000	1.000000	1.000000	0.998120	['COL4A4', 'NCAM2', 'THBS3']; ['FGF7', 'WNT1']
hsa04340	['Hedgehog signaling pathway']	2	0.770350	1.376414	0.179908	0.957900	1.000000	1.000000	1.000000	0.998120	['EVC2']; ['CSNK1G1']
hsa01001	['Protein kinases']	13	9.804690	0.406968	0.182138	0.887271	1.000000	1.000000	1.000000	0.998120	['BRD3', 'BRDT', 'GRK4', 'HIPK2', 'LRRK1', 'NRBP1', 'PAK2', 'STK33', 'TRPM7']; ['CSNK1G1', 'DMPK', 'MAPKAPK5', 'PRKDC']
hsa04621	['NOD-like receptor signaling pathway']	3	1.476250	1.023025	0.183288	0.940141	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'TAB2', 'TRPM7']; None
hsa04050	['Cytokine receptors']	2	0.799930	1.322054	0.190748	0.952800	1.000000	1.000000	1.000000	0.998120	['CCR3', 'CXCR6']; None
hsa03110	['Chaperones and folding catalysts']	3	1.507020	0.993264	0.192188	0.935221	1.000000	1.000000	1.000000	0.998120	['DNAJC11', 'PCSK2']; ['FKBP11']
hsa03009	['Ribosome biogenesis']	3	1.531720	0.969810	0.196738	0.933611	1.000000	1.000000	1.000000	0.998120	['TFB1M', 'UTP4']; ['XPO1']
hsa04920	['Adipocytokine signaling pathway']	2	0.819090	1.287906	0.197218	0.951900	1.000000	1.000000	1.000000	0.998120	['CD36']; ['PRKAG1']
hsa00330	['Arginine and proline metabolism']	1	0.219640	2.186787	0.197348	0.979270	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa04022	['cGMP-PKG signaling pathway']	5	3.178600	0.653537	0.210668	0.902341	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'MEF2C', 'PDE3A']; ['ATP2A2', 'PPP1CC']
hsa04934	['Cushing syndrome']	4	2.382820	0.747330	0.215938	0.909511	1.000000	1.000000	1.000000	0.998120	['CACNA1I', 'ITPR1']; ['KMT2D', 'WNT1']
hsa00052	['Galactose metabolism']	1	0.242430	2.044360	0.216138	0.975540	1.000000	1.000000	1.000000	0.998120	['GAA']; None
hsa04810	['Regulation of actin cytoskeleton']	5	3.196970	0.645223	0.217518	0.898331	1.000000	1.000000	1.000000	0.998120	['BAIAP2', 'PAK2']; ['ARHGEF4', 'FGF7', 'PPP1CC']
hsa04975	['Fat digestion and absorption']	1	0.253060	1.982449	0.222978	0.972670	1.000000	1.000000	1.000000	0.998120	['CD36']; None
hsa00790	['Folate biosynthesis']	1	0.250910	1.994758	0.224578	0.975500	1.000000	1.000000	1.000000	0.998120	None; ['GPHN']
hsa00140	['Steroid hormone biosynthesis']	1	0.255560	1.968266	0.226238	0.972710	1.000000	1.000000	1.000000	0.998120	['SULT2B1']; None
hsa00071	['Fatty acid degradation']	1	0.258250	1.953160	0.228488	0.972620	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa04972	['Pancreatic secretion']	3	1.674490	0.841241	0.234488	0.914901	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'RYR2']; ['ATP2A2']
hsa04152	['AMPK signaling pathway']	3	1.712700	0.808690	0.244338	0.907581	1.000000	1.000000	1.000000	0.998120	['CD36', 'PPP2R5C']; ['PRKAG1']
hsa04217	['Necroptosis']	2	0.950020	1.073970	0.246918	0.929701	1.000000	1.000000	1.000000	0.998120	['TRPM7', 'VPS4A']; None
hsa04130	['SNARE interactions in vesicular transport']	1	0.290530	1.783241	0.253777	0.966370	1.000000	1.000000	1.000000	0.998120	['STX2']; None
hsa04090	['CD molecules']	5	3.458070	0.531961	0.266167	0.866241	1.000000	1.000000	1.000000	0.998120	['CCR3', 'CD36', 'CXCR6', 'LILRA4', 'NCAM2']; None
hsa05017	['Spinocerebellar ataxia']	4	2.619070	0.610945	0.266507	0.878041	1.000000	1.000000	1.000000	0.998120	['GRM1', 'ITPR1']; ['ATP2A2', 'ATXN2']
hsa00250	['Alanine, aspartate and glutamate metabolism']	1	0.309420	1.692362	0.266737	0.961210	1.000000	1.000000	1.000000	0.998120	['CAD']; None
hsa04371	['Apelin signaling pathway']	4	2.645740	0.596329	0.272177	0.874781	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'MEF2C', 'RYR2']; ['PRKAG1']
hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	1	0.332730	1.587576	0.282587	0.955020	1.000000	1.000000	1.000000	0.998120	['CCR3']; None
hsa04720	['Long-term potentiation']	3	1.856980	0.692004	0.284167	0.886941	1.000000	1.000000	1.000000	0.998120	['GRM1', 'ITPR1']; ['PPP1CC']
hsa00630	['Glyoxylate and dicarboxylate metabolism']	1	0.333570	1.583939	0.286487	0.957150	1.000000	1.000000	1.000000	0.998120	['ACO2']; None
hsa00380	['Tryptophan metabolism']	1	0.348370	1.521308	0.294617	0.951860	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa00620	['Pyruvate metabolism']	1	0.345210	1.534454	0.294757	0.954550	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa05010	['Alzheimer disease']	5	3.619260	0.466233	0.295837	0.846112	1.000000	1.000000	1.000000	0.998120	['ITPR1']; ['ATP2A2', 'KLC3', 'TUBA1A', 'WNT1']
hsa04512	['ECM-receptor interaction']	3	1.913390	0.648832	0.299837	0.875781	1.000000	1.000000	1.000000	0.998120	['CD36', 'COL4A4', 'THBS3']; None
hsa00010	['Glycolysis / Gluconeogenesis']	1	0.356950	1.486206	0.300277	0.949671	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa04350	['TGF-beta signaling pathway']	2	1.100020	0.862470	0.301737	0.903441	1.000000	1.000000	1.000000	0.998120	['LTBP1', 'SMAD6']; None
hsa00500	['Starch and sucrose metabolism']	1	0.363400	1.460370	0.306397	0.949401	1.000000	1.000000	1.000000	0.998120	['GAA']; None
hsa04530	['Tight junction']	4	2.795660	0.516811	0.306637	0.853241	1.000000	1.000000	1.000000	0.998120	None; ['PRKAG1', 'SYMPK', 'TJAP1', 'TUBA1A']
hsa04110	['Cell cycle']	2	1.113040	0.845495	0.307027	0.901491	1.000000	1.000000	1.000000	0.998120	None; ['ANAPC7', 'PRKDC']
hsa04540	['Gap junction']	3	2.049050	0.550007	0.336317	0.853121	1.000000	1.000000	1.000000	0.998120	['GRM1', 'ITPR1']; ['TUBA1A']
hsa03400	['DNA repair and recombination proteins']	4	2.945320	0.441576	0.340187	0.827082	1.000000	1.000000	1.000000	0.998120	['POLN']; ['PRKDC', 'RAD9B', 'REV1']
hsa04928	['Parathyroid hormone synthesis, secretion and action']	3	2.096170	0.517207	0.347247	0.842272	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'MEF2C']; ['AKAP13']
hsa05164	['Influenza A']	2	1.232640	0.698248	0.350676	0.874701	1.000000	1.000000	1.000000	0.998120	None; ['KPNA6', 'XPO1']
hsa04978	['Mineral absorption']	1	0.435480	1.199322	0.354496	0.929671	1.000000	1.000000	1.000000	0.998120	['TRPM7']; None
hsa04210	['Apoptosis']	2	1.250110	0.677945	0.355456	0.870131	1.000000	1.000000	1.000000	0.998120	['ITPR1']; ['TUBA1A']
hsa00532	['Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate']	1	0.440630	1.182360	0.361436	0.930251	1.000000	1.000000	1.000000	0.998120	['CHST11']; None
hsa05132	['Salmonella infection']	3	2.157520	0.475589	0.365526	0.829832	1.000000	1.000000	1.000000	0.998120	['FYCO1', 'TAB2']; ['KLC3']
hsa05140	['Leishmaniasis']	1	0.457960	1.126707	0.370436	0.924881	1.000000	1.000000	1.000000	0.998120	['TAB2']; None
hsa04380	['Osteoclast differentiation']	2	1.292720	0.629590	0.371196	0.859761	1.000000	1.000000	1.000000	0.998120	['LILRA4', 'TAB2']; None
hsa05012	['Parkinson disease']	3	2.186520	0.456326	0.374206	0.826642	1.000000	1.000000	1.000000	0.998120	['ITPR1']; ['KLC3', 'TUBA1A']
hsa04710	['Circadian rhythm']	1	0.477600	1.066125	0.382286	0.917581	1.000000	1.000000	1.000000	0.998120	None; ['PRKAG1']
hsa04657	['IL-17 signaling pathway']	1	0.478750	1.062656	0.382546	0.917411	1.000000	1.000000	1.000000	0.998120	['TAB2']; None
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	2	1.332820	0.585518	0.384976	0.851641	1.000000	1.000000	1.000000	0.998120	None; ['WNT1', 'ZFHX3']
hsa00410	['beta-Alanine metabolism']	1	0.479610	1.060066	0.388236	0.920161	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa05020	['Prion diseases']	1	0.488710	1.032949	0.392896	0.916351	1.000000	1.000000	1.000000	0.998120	['NCAM2']; None
hsa04040	['Ion channels']	8	6.972840	0.198254	0.396146	0.736243	1.000000	1.000000	1.000000	0.998120	['CACNA1I', 'CACNG6', 'GABRB3', 'ITPR1', 'RYR2', 'TRPM7']; ['CACNB3', 'KCNH3']
hsa05202	['Transcriptional misregulation in cancer']	3	2.266550	0.404465	0.396896	0.809332	1.000000	1.000000	1.000000	0.998120	['ERG', 'MEF2C']; ['REL']
hsa00970	['Aminoacyl-tRNA biosynthesis']	1	0.522850	0.935531	0.409546	0.903361	1.000000	1.000000	1.000000	0.998120	None; ['DARS2']
hsa05170	['Human immunodeficiency virus 1 infection']	3	2.333160	0.362677	0.412326	0.794272	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'PAK2', 'TAB2']; None
hsa04927	['Cortisol synthesis and secretion']	2	1.413050	0.501187	0.415366	0.833272	1.000000	1.000000	1.000000	0.998120	['CACNA1I', 'ITPR1']; None
hsa04068	['FoxO signaling pathway']	2	1.431180	0.482795	0.420546	0.827622	1.000000	1.000000	1.000000	0.998120	['GRM1']; ['PRKAG1']
hsa05032	['Morphine addiction']	3	2.370230	0.339935	0.423466	0.787432	1.000000	1.000000	1.000000	0.998120	['GABRB3', 'GRK4', 'PDE3A']; None
hsa03021	['Transcription machinery']	3	2.378280	0.335044	0.425906	0.786382	1.000000	1.000000	1.000000	0.998120	None; ['GPN3', 'PPP1CC', 'SYMPK']
hsa04060	['Cytokine-cytokine receptor interaction']	2	1.463000	0.451070	0.430126	0.818302	1.000000	1.000000	1.000000	0.998120	['CCR3', 'CXCR6']; None
hsa04979	['Cholesterol metabolism']	1	0.559040	0.838977	0.431976	0.893491	1.000000	1.000000	1.000000	0.998120	['CD36']; None
hsa04924	['Renin secretion']	2	1.469440	0.444734	0.436256	0.818422	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'PDE3A']; None
hsa04922	['Glucagon signaling pathway']	2	1.477850	0.436500	0.437296	0.817082	1.000000	1.000000	1.000000	0.998120	['ITPR1']; ['PRKAG1']
hsa04640	['Hematopoietic cell lineage']	1	0.576240	0.795258	0.438426	0.886221	1.000000	1.000000	1.000000	0.998120	['CD36']; None
hsa00600	['Sphingolipid metabolism']	1	0.577780	0.791408	0.440316	0.885431	1.000000	1.000000	1.000000	0.998120	['GBA']; None
hsa05217	['Basal cell carcinoma']	1	0.591660	0.757160	0.449506	0.881911	1.000000	1.000000	1.000000	0.998120	None; ['WNT1']
hsa04020	['Calcium signaling pathway']	5	4.409140	0.181431	0.452435	0.721793	1.000000	1.000000	1.000000	0.998120	['CACNA1I', 'GRM1', 'ITPR1', 'RYR2']; ['ATP2A2']
hsa00240	['Pyrimidine metabolism']	1	0.597310	0.743448	0.455675	0.880281	1.000000	1.000000	1.000000	0.998120	['CAD']; None
hsa04910	['Insulin signaling pathway']	2	1.555240	0.362863	0.462605	0.796392	1.000000	1.000000	1.000000	0.998120	None; ['PPP1CC', 'PRKAG1']
hsa03320	['PPAR signaling pathway']	1	0.618060	0.694181	0.463445	0.873441	1.000000	1.000000	1.000000	0.998120	['CD36']; None
hsa04620	['Toll-like receptor signaling pathway']	1	0.621120	0.687056	0.465375	0.872281	1.000000	1.000000	1.000000	0.998120	['TAB2']; None
hsa04062	['Chemokine signaling pathway']	3	2.569190	0.223649	0.477955	0.743893	1.000000	1.000000	1.000000	0.998120	['CCR3', 'CXCR6', 'GRK4']; None
hsa00280	['Valine, leucine and isoleucine degradation']	1	0.656480	0.607177	0.485555	0.860531	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa04121	['Ubiquitin system']	9	8.561600	0.072045	0.486285	0.646974	1.000000	1.000000	1.000000	0.998120	['TRIM54', 'ZBTB11']; ['ANAPC7', 'BRAP', 'FBXW10', 'KCTD13', 'RC3H1', 'USP34', 'USP42']
hsa05224	['Breast cancer']	2	1.643640	0.283106	0.491785	0.773952	1.000000	1.000000	1.000000	0.998120	None; ['FGF7', 'WNT1']
hsa01007	['Amino acid related enzymes']	1	0.695050	0.524811	0.504345	0.846502	1.000000	1.000000	1.000000	0.998120	None; ['DARS2']
hsa04929	['GnRH secretion']	2	1.676750	0.254332	0.504545	0.764742	1.000000	1.000000	1.000000	0.998120	['CACNA1I', 'ITPR1']; None
hsa04723	['Retrograde endocannabinoid signaling']	3	2.704960	0.149355	0.509785	0.714373	1.000000	1.000000	1.000000	0.998120	['GABRB3', 'GRM1', 'ITPR1']; None
hsa01009	['Protein phosphatases and associated proteins']	9	8.762920	0.038513	0.516525	0.621184	1.000000	1.000000	1.000000	0.998120	['GRM1', 'ITPR1', 'PPM1G', 'PPP2R5C', 'PTPRA', 'PTPRD']; ['MTMR11', 'PPP1CC', 'PPTC7']
hsa05135	['Yersinia infection']	2	1.721610	0.216242	0.517045	0.753392	1.000000	1.000000	1.000000	0.998120	['BAIAP2', 'TAB2']; None
hsa04147	['Exosome']	8	7.786340	0.039055	0.519245	0.622424	1.000000	1.000000	1.000000	0.998120	['CD36', 'COL4A4', 'GAA', 'LTF', 'STX2', 'THBS3']; ['MVP', 'TUBA1A']
hsa05016	['Huntington disease']	3	2.769960	0.115097	0.526715	0.700553	1.000000	1.000000	1.000000	0.998120	['ITPR1']; ['KLC3', 'TUBA1A']
hsa04014	['Ras signaling pathway']	4	3.815370	0.068177	0.533135	0.664943	1.000000	1.000000	1.000000	0.998120	['PAK2']; ['BRAP', 'FGF7', 'REL']
hsa05416	['Viral myocarditis']	1	0.755410	0.404668	0.537225	0.826542	1.000000	1.000000	1.000000	0.998120	['SGCD']; None
hsa05203	['Viral carcinogenesis']	2	1.791980	0.158445	0.539215	0.734073	1.000000	1.000000	1.000000	0.998120	['CCR3']; ['REL']
hsa04024	['cAMP signaling pathway']	4	3.878820	0.044382	0.548215	0.652663	1.000000	1.000000	1.000000	0.998120	['PDE3A', 'RYR2']; ['ATP2A2', 'PPP1CC']
hsa05163	['Human cytomegalovirus infection']	3	2.859940	0.068978	0.549095	0.679603	1.000000	1.000000	1.000000	0.998120	['CCR3', 'ITPR1']; ['AKAP13']
hsa03032	['DNA replication proteins']	1	0.825980	0.275821	0.563444	0.799652	1.000000	1.000000	1.000000	0.998120	None; ['PRKDC']
hsa04150	['mTOR signaling pathway']	2	1.887760	0.083325	0.566974	0.707003	1.000000	1.000000	1.000000	0.998120	['TBC1D7']; ['WNT1']
hsa04728	['Dopaminergic synapse']	3	2.925610	0.036225	0.567134	0.665953	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'PPP2R5C']; ['PPP1CC']
hsa04713	['Circadian entrainment']	3	2.951280	0.023622	0.573234	0.659323	1.000000	1.000000	1.000000	0.998120	['CACNA1I', 'ITPR1', 'RYR2']; None
hsa05167	['Kaposi sarcoma-associated herpesvirus infection']	2	1.913990	0.063417	0.575914	0.702343	1.000000	1.000000	1.000000	0.998120	['CCR3', 'ITPR1']; None
hsa05226	['Gastric cancer']	2	1.922500	0.057016	0.577584	0.700123	1.000000	1.000000	1.000000	0.998120	None; ['FGF7', 'WNT1']
hsa05211	['Renal cell carcinoma']	1	0.856690	0.223155	0.578854	0.789132	1.000000	1.000000	1.000000	0.998120	['PAK2']; None
hsa04510	['Focal adhesion']	4	4.113480	-0.040359	0.592464	0.605524	1.000000	1.000000	1.000000	0.998120	['COL4A4', 'PAK2', 'THBS3']; ['PPP1CC']
hsa04750	['Inflammatory mediator regulation of TRP channels']	2	1.990360	0.006971	0.596484	0.679073	1.000000	1.000000	1.000000	0.998120	['ITPR1']; ['PPP1CC']
hsa04727	['GABAergic synapse']	2	2.007190	-0.005177	0.600154	0.673573	1.000000	1.000000	1.000000	0.998120	['GABRB3']; ['GPHN']
hsa03013	['RNA transport']	1	0.916470	0.125840	0.601704	0.766592	1.000000	1.000000	1.000000	0.998120	None; ['XPO1']
hsa03041	['Spliceosome']	3	3.102950	-0.048678	0.608004	0.623494	1.000000	1.000000	1.000000	0.998120	None; ['DDX23', 'PPP1CC', 'SF3B4']
hsa05162	['Measles']	1	0.935430	0.096298	0.610664	0.760022	1.000000	1.000000	1.000000	0.998120	['TAB2']; None
hsa04064	['NF-kappa B signaling pathway']	1	0.936570	0.094541	0.611474	0.757442	1.000000	1.000000	1.000000	0.998120	['TAB2']; None
hsa04730	['Long-term depression']	2	2.033900	-0.024249	0.612834	0.667473	1.000000	1.000000	1.000000	0.998120	['GRM1', 'ITPR1']; None
hsa04213	['Longevity regulating pathway - multiple species']	1	0.958190	0.061616	0.621114	0.752312	1.000000	1.000000	1.000000	0.998120	None; ['PRKAG1']
hsa05033	['Nicotine addiction']	1	0.978760	0.030973	0.623094	0.744113	1.000000	1.000000	1.000000	0.998120	['GABRB3']; None
hsa04915	['Estrogen signaling pathway']	2	2.107270	-0.075375	0.628884	0.646964	1.000000	1.000000	1.000000	0.998120	['GRM1', 'ITPR1']; None
hsa00561	['Glycerolipid metabolism']	1	0.988070	0.017315	0.635784	0.740213	1.000000	1.000000	1.000000	0.998120	None; ['ALDH2']
hsa05218	['Melanoma']	1	0.996110	0.005623	0.636484	0.738553	1.000000	1.000000	1.000000	0.998120	None; ['FGF7']
hsa04925	['Aldosterone synthesis and secretion']	2	2.142210	-0.099100	0.637414	0.636044	1.000000	1.000000	1.000000	0.998120	['CACNA1I', 'ITPR1']; None
hsa05205	['Proteoglycans in cancer']	3	3.271530	-0.125003	0.639764	0.586054	1.000000	1.000000	1.000000	0.998120	['ITPR1']; ['PPP1CC', 'WNT1']
hsa05166	['Human T-cell leukemia virus 1 infection']	2	2.176850	-0.122242	0.645574	0.628284	1.000000	1.000000	1.000000	0.998120	None; ['ANAPC7', 'XPO1']
hsa04659	['Th17 cell differentiation']	1	1.058070	-0.081435	0.656183	0.714173	1.000000	1.000000	1.000000	0.998120	['IRF4']; None
hsa04668	['TNF signaling pathway']	1	1.058440	-0.081939	0.658033	0.714813	1.000000	1.000000	1.000000	0.998120	['TAB2']; None
hsa05165	['Human papillomavirus infection']	4	4.479060	-0.163196	0.659983	0.533705	1.000000	1.000000	1.000000	0.998120	['COL4A4', 'PPP2R5C', 'THBS3']; ['WNT1']
hsa04625	['C-type lectin receptor signaling pathway']	1	1.075080	-0.104444	0.664143	0.707283	1.000000	1.000000	1.000000	0.998120	['ITPR1']; None
hsa04726	['Serotonergic synapse']	2	2.277700	-0.187578	0.670253	0.600014	1.000000	1.000000	1.000000	0.998120	['GABRB3', 'ITPR1']; None
hsa04662	['B cell receptor signaling pathway']	1	1.104980	-0.144020	0.673253	0.696733	1.000000	1.000000	1.000000	0.998120	['LILRA4']; None
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	1	1.110400	-0.151079	0.674863	0.694523	1.000000	1.000000	1.000000	0.998120	None; ['PRKAG1']
hsa04611	['Platelet activation']	2	2.306530	-0.205724	0.678183	0.592184	1.000000	1.000000	1.000000	0.998120	['ITPR1']; ['PPP1CC']
hsa04742	['Taste transduction']	1	1.123220	-0.167641	0.685243	0.690833	1.000000	1.000000	1.000000	0.998120	['GRM1']; None
hsa05418	['Fluid shear stress and atherosclerosis']	1	1.147530	-0.198532	0.685493	0.680623	1.000000	1.000000	1.000000	0.998120	['MEF2C']; None
hsa04070	['Phosphatidylinositol signaling system']	2	2.385790	-0.254467	0.696163	0.570984	1.000000	1.000000	1.000000	0.998120	['ITPR1', 'PI4K2A']; None
hsa04914	['Progesterone-mediated oocyte maturation']	1	1.193700	-0.255440	0.703613	0.664933	1.000000	1.000000	1.000000	0.998120	None; ['ANAPC7']
hsa05145	['Toxoplasmosis']	1	1.205410	-0.269524	0.705403	0.660803	1.000000	1.000000	1.000000	0.998120	['TAB2']; None
