Id	FunctionName	obs_n	perm_mean_n	perm_sem	enrich(log2)	u_95%(CI)	l_95%(CI)	p_enrich	fdr_enrich	BHfdr_enrich	p_deplete	fdr_deplete	BHfdr_deplete	Genes
hsa04064	['NF-kappa B signaling pathway']	15	7.496800	0.005957	1.000616	1.002907	0.998321	0.005260	0.108421	0.170435	0.998190	1.000000	0.999980	['BLNK', 'EDARADD', 'IRAK4', 'LYN', 'PLCG2', 'TAB2', 'TNFRSF11A', 'TNFSF14']; ['BLNK', 'CHUK', 'EDAR', 'ERC1', 'NFKB1', 'RELA', 'TAB2']
hsa01522	['Endocrine resistance']	20	11.299050	0.006546	0.823799	0.825469	0.822126	0.005710	0.108546	0.170435	0.997410	1.000000	0.999980	['ABCB11', 'ADCY1', 'BRAF', 'DLL1', 'ESR1', 'IGF1', 'IGF1R', 'MAPK12', 'MAPK13', 'MED1', 'NCOA3']; ['AKT2', 'CDK4', 'EGFR', 'ERBB2', 'NCOA3', 'RPS6KB1', 'SHC4', 'SP1', 'SRC']
hsa04672	['Intestinal immune network for IgA production']	6	1.663840	0.004229	1.850446	1.857761	1.843094	0.006010	0.108546	0.170435	0.998770	1.000000	0.999980	['AICDA', 'CCR9', 'TNFRSF13B']; ['CD28', 'ICOS', 'ITGB7']
hsa05120	['Epithelial cell signaling in Helicobacter pylori infection']	13	6.115700	0.005725	1.087922	1.090621	1.085218	0.006380	0.108546	0.170435	0.997660	1.000000	0.999980	['ATP6V0A2', 'ATP6V1C2', 'LYN', 'MAPK12', 'MAPK13', 'PLCG2']; ['ATP6V1D', 'CHUK', 'EGFR', 'NFKB1', 'RAC1', 'RELA', 'SRC']
hsa03029	['Mitochondrial biogenesis']	38	25.655880	0.008053	0.566710	0.567615	0.565804	0.006900	0.108546	0.170636	0.995830	1.000000	0.999980	['AIP', 'C12orf65', 'CPT1C', 'DAP3', 'DARS2', 'IMMP2L', 'LACE1', 'MTX1', 'MYO5B', 'NAA25', 'NSUN4', 'NUBPL', 'PARL', 'SFXN1', 'SNX25', 'TFB1M', 'TRMT10C']; ['C12orf65', 'COX14', 'DARS2', 'DNAJA2', 'ERAL1', 'GATB', 'MCU', 'MRPL37', 'MRPS16', 'MSS51', 'MTIF2', 'NAA25', 'NDUFAF7', 'PRKAA2', 'RNF41', 'SFXN2', 'SNX25', 'SP1', 'SUMO1', 'TSFM', 'ULK2']
hsa04625	['C-type lectin receptor signaling pathway']	16	8.556530	0.006133	0.902974	0.905041	0.900905	0.007300	0.108546	0.170636	0.997420	1.000000	0.999980	['ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCG2', 'RHOA', 'STAT1']; ['AKT2', 'CHUK', 'IL12A', 'ITPR2', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA', 'SRC']
hsa00010	['Glycolysis / Gluconeogenesis']	8	3.045220	0.004908	1.393454	1.398097	1.388795	0.011100	0.159852	0.223863	0.996840	1.000000	0.999980	['ACSS2', 'HK1', 'PKLR']; ['ALDH2', 'ALDH3A1', 'ALDH3A2', 'ALDOC', 'GALM']
hsa04660	['T cell receptor signaling pathway']	20	11.949320	0.006687	0.743071	0.744685	0.741456	0.011630	0.159852	0.223863	0.994350	1.000000	0.999980	['CD4', 'MAPK12', 'MAPK13', 'NFKBIB', 'PAK2', 'PDPK1', 'RASGRP1', 'RHOA']; ['AKT2', 'CD28', 'CDK4', 'CHUK', 'CTLA4', 'ICOS', 'NCK1', 'NFATC3', 'NFKB1', 'PPP3CB', 'RELA', 'VAV2']
hsa03040	['Spliceosome']	11	4.957260	0.005547	1.149889	1.153114	1.146656	0.011720	0.159852	0.223863	0.995610	1.000000	0.999980	['DDX46', 'RBM17', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1']; ['DDX23', 'DHX38', 'SF3A3', 'SF3B4', 'SRSF7']
hsa04934	['Cushing syndrome']	28	18.647620	0.007388	0.586435	0.587578	0.585292	0.013880	0.167903	0.223863	0.992600	1.000000	0.999980	['ADCY1', 'AIP', 'BRAF', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'KMT2A', 'NCEH1', 'PDE8A', 'PLCB1', 'RBBP5', 'SCARB1']; ['CDK4', 'CRHR1', 'CYP17A1', 'DVL2', 'EGFR', 'ITPR2', 'KMT2D', 'LEF1', 'PDE8A', 'SCARB1', 'SP1', 'WNT1', 'WNT10B']
hsa04122	['Sulfur relay system']	2	0.175520	0.002425	3.510293	3.549618	3.469865	0.014240	0.167903	0.223863	0.999310	1.000000	0.999980	['TST', 'URM1']; None
hsa05133	['Pertussis']	8	3.282290	0.004944	1.285297	1.289637	1.280945	0.014680	0.167903	0.223863	0.995720	1.000000	0.999980	['IRAK4', 'ITGAM', 'MAPK12', 'MAPK13', 'RHOA']; ['IL12A', 'NFKB1', 'RELA']
hsa05131	['Shigellosis']	33	22.865610	0.007767	0.529287	0.530266	0.528306	0.015500	0.167903	0.223863	0.990960	1.000000	0.999980	['DOCK1', 'HK1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1', 'PLCG2', 'PRKCE', 'RHOA', 'RPTOR', 'SEPT2', 'TAB2']; ['AKT2', 'CBX3', 'CHUK', 'EGFR', 'ITPR2', 'MYL9', 'NFKB1', 'PRKCE', 'PXN', 'RAC1', 'RELA', 'RPS6KA5', 'RPS6KB1', 'SEPT12', 'SRC', 'TAB2', 'UBE2V2', 'WASF2']
hsa00340	['Histidine metabolism']	4	0.984610	0.003715	2.022376	2.033222	2.011447	0.015860	0.167903	0.223863	0.997080	1.000000	0.999980	['CARNS1']; ['ALDH2', 'ALDH3A1', 'ALDH3A2']
hsa04657	['IL-17 signaling pathway']	9	3.993170	0.005184	1.172391	1.176131	1.168640	0.015910	0.167903	0.223863	0.994440	1.000000	0.999980	['MAPK12', 'MAPK13', 'TAB2']; ['CHUK', 'MAPK7', 'NFKB1', 'RELA', 'TAB2', 'TRAF4']
hsa01523	['Antifolate resistance']	5	1.603250	0.004104	1.640929	1.648295	1.633524	0.016270	0.167903	0.223863	0.996780	1.000000	0.999980	['ABCC4']; ['CHUK', 'NFKB1', 'RELA', 'SHMT1']
hsa05219	['Bladder cancer']	8	3.400420	0.004969	1.234287	1.238497	1.230064	0.016470	0.167903	0.223863	0.995120	1.000000	0.999980	['BRAF', 'CDH1']; ['CDK4', 'DAPK2', 'EGFR', 'ERBB2', 'RPS6KA5', 'SRC']
hsa05168	['Herpes simplex virus 1 infection']	27	17.297650	0.007591	0.642383	0.643649	0.641117	0.016760	0.167903	0.223863	0.990250	1.000000	0.999980	['EIF2B3', 'IFNGR2', 'IRAK4', 'PILRA', 'STAT1', 'TAB2', 'TNFSF14', 'ZNF418', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['AKT2', 'CHUK', 'EIF2B1', 'IL12A', 'NFKB1', 'PDIA3', 'PPP1CC', 'RELA', 'SRC', 'SRSF7', 'TAB2', 'ZNF141', 'ZNF200', 'ZNF689', 'ZNF764']
hsa00620	['Pyruvate metabolism']	7	2.851980	0.004751	1.295391	1.300190	1.290576	0.019230	0.167903	0.247998	0.994740	1.000000	0.999980	['ACACB', 'ACSS2', 'ME3', 'PKLR']; ['ACYP2', 'ALDH2', 'ALDH3A2']
hsa05418	['Fluid shear stress and atherosclerosis']	16	9.347450	0.006342	0.775427	0.777384	0.773468	0.020720	0.167903	0.258307	0.990530	1.000000	0.999980	['ACVR1', 'MAPK12', 'MAPK13', 'MEF2C', 'RHOA']; ['ACVR2A', 'AKT2', 'CHUK', 'MAP2K5', 'MAPK7', 'NFKB1', 'PRKAA2', 'RAC1', 'RELA', 'SRC', 'SUMO1']
hsa04662	['B cell receptor signaling pathway']	15	8.831640	0.006180	0.764209	0.766227	0.762189	0.022730	0.176232	0.265638	0.989760	1.000000	0.999980	['BLNK', 'LILRA4', 'LYN', 'NFKBIB', 'PLCG2']; ['AKT2', 'BLNK', 'CHUK', 'DAPP1', 'NFATC3', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'VAV2']
hsa04152	['AMPK signaling pathway']	21	13.632560	0.006871	0.623333	0.624786	0.621878	0.024000	0.182867	0.265638	0.987850	1.000000	0.999980	['ACACB', 'CCNA1', 'CD36', 'CPT1C', 'CREB3L2', 'CREB5', 'GYS1', 'IGF1', 'IGF1R', 'LEP', 'PDPK1', 'PPP2R5C', 'RPTOR', 'TBC1D1']; ['AKT2', 'PPP2R3A', 'PRKAA2', 'PRKAG1', 'RAB10', 'RAB2A', 'RPS6KB1']
hsa05203	['Viral carcinogenesis']	22	14.325900	0.007006	0.618878	0.620288	0.617466	0.024090	0.182867	0.265638	0.987020	1.000000	0.999980	['CCNA1', 'CCR3', 'CREB3L2', 'CREB5', 'HDAC9', 'LYN', 'MAD1L1', 'RHOA', 'SCIN', 'SCRIB', 'SNW1', 'VAC14']; ['CDK4', 'GTF2H3', 'NFKB1', 'PXN', 'RAC1', 'RBPJ', 'REL', 'RELA', 'SND1', 'SRC']
hsa04621	['NOD-like receptor signaling pathway']	19	11.936420	0.006702	0.670629	0.672248	0.669008	0.025010	0.182867	0.265638	0.987170	1.000000	0.999980	['IRAK4', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'NAIP', 'NFKBIB', 'PLCB1', 'RHOA', 'STAT1', 'TAB2', 'TRPM7']; ['CHUK', 'ITPR2', 'MCU', 'NEK7', 'NFKB1', 'RELA', 'TAB2']
hsa00360	['Phenylalanine metabolism']	3	0.668150	0.003343	2.166719	2.181085	2.152208	0.025900	0.183069	0.265638	0.996780	1.000000	0.999980	['HPD', 'IL4I1']; ['ALDH3A1']
hsa05145	['Toxoplasmosis']	16	9.650770	0.006347	0.729356	0.731252	0.727457	0.026280	0.183069	0.265638	0.987910	1.000000	0.999980	['IFNGR2', 'IRAK4', 'LAMA3', 'MAPK12', 'MAPK13', 'NFKBIB', 'PDPK1', 'STAT1', 'TAB2']; ['AKT2', 'CHUK', 'GNAO1', 'IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa00350	['Tyrosine metabolism']	5	1.741050	0.004233	1.521970	1.528969	1.514938	0.026280	0.183069	0.265638	0.993820	1.000000	0.999980	['COMT', 'HPD', 'IL4I1', 'TYR']; ['ALDH3A1']
hsa00051	['Fructose and mannose metabolism']	6	2.584730	0.004478	1.214949	1.219939	1.209942	0.028890	0.193059	0.284336	0.992550	1.000000	0.999980	['FUK', 'GMDS', 'HK1', 'PMM2', 'SORD']; ['ALDOC']
hsa04380	['Osteoclast differentiation']	17	10.527630	0.006533	0.691354	0.693144	0.689562	0.030340	0.193900	0.290950	0.984840	1.000000	0.999980	['BLNK', 'IFNGR2', 'LILRA4', 'MAPK12', 'MAPK13', 'PLCG2', 'STAT1', 'TAB2', 'TNFRSF11A']; ['AKT2', 'BLNK', 'CHUK', 'NFKB1', 'PPP3CB', 'RAC1', 'RELA', 'TAB2']
hsa03000	['Transcription factors']	87	72.490560	0.010401	0.263222	0.263636	0.262808	0.036490	0.224360	0.335228	0.972560	1.000000	0.999980	['ARNT2', 'ASCL2', 'ATF6', 'BATF3', 'CAMTA1', 'CREB3L2', 'CREB5', 'CUX2', 'DMRTA2', 'EBF1', 'EMX1', 'ERG', 'ESR1', 'FOXJ3', 'GLIS3', 'IRF4', 'KMT2A', 'LMX1B', 'MEF2C', 'MEIS2', 'MYF6', 'NFIC', 'NFKBIB', 'NPAS1', 'PLAGL1', 'PRDM16', 'PRRX1', 'RFX5', 'SOX5', 'SOX6', 'STAT1', 'TEAD1', 'TGIF2', 'THRB', 'TP63', 'TSHZ2', 'ZEB2', 'ZFHX3', 'ZNF418', 'ZNF423', 'ZNF442', 'ZNF484', 'ZNF716', 'ZNF879']; ['ATF1', 'ATF7', 'BBX', 'BHLHE41', 'CREM', 'CTCF', 'CUX2', 'IKZF4', 'KMT2D', 'LEF1', 'MXD3', 'MYT1L', 'NFATC3', 'NFE2L3', 'NFIX', 'NFKB1', 'NR0B2', 'NR6A1', 'PBX3', 'POU3F1', 'PRDM16', 'RAI1', 'RBPJ', 'REL', 'RELA', 'RFX2', 'RUNX2', 'SP1', 'SP7', 'TBX15', 'TCF4', 'TFAP4', 'TGIF2', 'THAP1', 'ZEB2', 'ZFHX3', 'ZKSCAN1', 'ZNF141', 'ZNF200', 'ZNF423', 'ZNF500', 'ZNF689', 'ZNF764']
hsa00330	['Arginine and proline metabolism']	5	1.855650	0.004340	1.430003	1.436735	1.423240	0.036750	0.224360	0.335228	0.990070	1.000000	0.999980	['ALDH4A1', 'CARNS1']; ['ALDH2', 'ALDH3A2', 'P4HA1']
hsa05163	['Human cytomegalovirus infection']	31	22.626650	0.007800	0.454245	0.455240	0.453250	0.037770	0.224360	0.336329	0.977100	1.000000	0.999980	['ADCY1', 'CCR3', 'CREB3L2', 'CREB5', 'GNG11', 'GNGT1', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'PLCB1', 'RHOA']; ['AKAP13', 'AKT2', 'CDK4', 'CHUK', 'EGFR', 'GNAO1', 'ITPR2', 'NFATC3', 'NFKB1', 'PDIA3', 'PPP3CB', 'PTGER2', 'PTGER4', 'PXN', 'RAC1', 'RELA', 'RPS6KB1', 'SP1', 'SRC']
hsa03440	['Homologous recombination']	7	3.205160	0.004938	1.126959	1.131397	1.122506	0.039580	0.224360	0.342132	0.986840	1.000000	0.999980	['MRE11', 'XRCC3']; ['BARD1', 'BLM', 'BRIP1', 'RAD51C', 'TOP3A']
hsa04622	['RIG-I-like receptor signaling pathway']	7	3.267430	0.004936	1.099199	1.103551	1.094833	0.040330	0.224658	0.342132	0.986380	1.000000	0.999980	['MAPK12', 'MAPK13', 'NFKBIB']; ['CHUK', 'IL12A', 'NFKB1', 'RELA']
hsa04623	['Cytosolic DNA-sensing pathway']	5	1.931590	0.004377	1.372139	1.378662	1.365587	0.042620	0.232938	0.342132	0.987980	1.000000	0.999980	['IL33', 'NFKBIB']; ['CHUK', 'NFKB1', 'RELA']
hsa05162	['Measles']	13	7.731040	0.006097	0.749777	0.752051	0.747500	0.042880	0.232938	0.342132	0.979380	1.000000	0.999980	['IRAK4', 'NFKBIB', 'STAT1', 'TAB2']; ['AKT2', 'BBC3', 'CD28', 'CDK4', 'CHUK', 'IL12A', 'NFKB1', 'RELA', 'TAB2']
hsa03013	['RNA transport']	13	7.694860	0.006140	0.756545	0.758845	0.754241	0.043390	0.232938	0.342132	0.978930	1.000000	0.999980	['EIF2B3', 'NUP214', 'TPR']; ['AAAS', 'EIF2B1', 'EIF5B', 'NDC1', 'NUP155', 'NUP214', 'PYM1', 'SUMO1', 'XPO1', 'XPO5']
hsa03032	['DNA replication proteins']	12	6.946480	0.005999	0.788680	0.791170	0.786187	0.044910	0.235260	0.342132	0.979260	1.000000	0.999980	['CCNA1', 'LIG1', 'MRE11', 'NOP10', 'WRAP53']; ['BLM', 'MCM4', 'MCM7', 'ORC4', 'PRKDC', 'SMG6', 'TOP3A']
hsa03041	['Spliceosome']	31	22.888530	0.007822	0.437643	0.438629	0.436657	0.045360	0.235260	0.342132	0.971720	1.000000	0.999980	['DDX46', 'ELAVL2', 'IGF2BP3', 'MBNL2', 'PPP1R8', 'RBM17', 'RBM20', 'SF3A1', 'SF3B3', 'SF3B4', 'SNW1', 'XRCC6']; ['AAR2', 'CBX3', 'CWC27', 'DDX23', 'DHX38', 'KHDRBS1', 'MFAP1', 'PAXBP1', 'PCBP2', 'PPP1CC', 'PRPF39', 'PTBP2', 'RBFOX1', 'SF3A3', 'SF3B4', 'SRPK2', 'SRSF7', 'SYNCRIP', 'ZC3H18']
hsa03015	['mRNA surveillance pathway']	11	6.393460	0.005731	0.782835	0.785419	0.780246	0.045740	0.235260	0.342132	0.979380	1.000000	0.999980	['MSI2', 'PPP2R5C', 'WDR33']; ['CSTF3', 'FIP1L1', 'PAPOLG', 'PPP1CC', 'PPP2R3A', 'PYM1', 'SMG6', 'SYMPK']
hsa04917	['Prolactin signaling pathway']	11	6.383260	0.005746	0.785138	0.787733	0.782538	0.047130	0.235350	0.345617	0.979660	1.000000	0.999980	['ESR1', 'MAPK12', 'MAPK13', 'STAT1', 'TNFRSF11A']; ['AKT2', 'CYP17A1', 'NFKB1', 'RELA', 'SHC4', 'SRC']
hsa05134	['Legionellosis']	5	1.998640	0.004416	1.322909	1.329271	1.316520	0.049620	0.246613	0.350427	0.985550	1.000000	0.999980	['ITGAM', 'NAIP']; ['IL12A', 'NFKB1', 'RELA']
hsa03460	['Fanconi anemia pathway']	8	4.117250	0.005229	0.958319	0.961979	0.954650	0.049660	0.246613	0.350427	0.981650	1.000000	0.999980	['POLN']; ['BLM', 'BRIP1', 'FANCM', 'POLH', 'RAD51C', 'REV1', 'TOP3A']
hsa04927	['Cortisol synthesis and secretion']	16	10.740420	0.006334	0.575021	0.576722	0.573319	0.051709	0.248381	0.358136	0.974350	1.000000	0.999980	['ADCY1', 'CACNA1C', 'CACNA1I', 'CREB3L2', 'CREB5', 'ITPR1', 'ITPR2', 'NCEH1', 'PDE8A', 'PLCB1', 'SCARB1']; ['CYP17A1', 'ITPR2', 'PDE8A', 'SCARB1', 'SP1']
hsa04218	['Cellular senescence']	20	13.768850	0.006978	0.538592	0.540054	0.537129	0.054279	0.258490	0.369100	0.969370	1.000000	0.999980	['CCNA1', 'CDC25A', 'HIPK2', 'ITPR1', 'ITPR2', 'MAPK12', 'MAPK13', 'MRE11', 'TRPM7']; ['AKT2', 'CDK4', 'HIPK3', 'ITPR2', 'MCU', 'NFATC3', 'NFKB1', 'PPP1CC', 'PPP3CB', 'RAD9B', 'RELA']
hsa05010	['Alzheimer disease']	37	28.688620	0.008286	0.367047	0.367880	0.366213	0.057909	0.264005	0.373996	0.960640	1.000000	0.999980	['APBB1', 'ATF6', 'ATP5A1', 'BRAF', 'CACNA1C', 'CHRNA7', 'DKK2', 'GRIN2A', 'GRIN2B', 'ITPR1', 'ITPR2', 'NDUFA9', 'NOX4', 'PLCB1', 'RYR3']; ['AKT2', 'APP', 'ATP2A1', 'ATP2A2', 'ATP5G2', 'CHUK', 'DVL2', 'ITPR2', 'KLC3', 'LRP1', 'MCU', 'NDUFA11', 'NDUFB10', 'NFKB1', 'PPP3CB', 'PSMB7', 'RELA', 'TUBA1A', 'TUBA1B', 'ULK2', 'WNT1', 'WNT10B']
hsa04975	['Fat digestion and absorption']	5	2.107500	0.004473	1.246395	1.252507	1.240258	0.058289	0.264005	0.373996	0.982220	1.000000	0.999980	['CD36', 'PLA2G1B', 'SCARB1']; ['PLA2G3', 'SCARB1']
hsa00140	['Steroid hormone biosynthesis']	5	2.156330	0.004465	1.213350	1.219312	1.207363	0.060149	0.265395	0.373996	0.981950	1.000000	0.999980	['COMT', 'CYP2E1', 'SULT2B1']; ['CYP17A1', 'CYP19A1']
hsa04920	['Adipocytokine signaling pathway']	11	6.647480	0.005809	0.726624	0.729143	0.724101	0.061019	0.265395	0.373996	0.971720	1.000000	0.999980	['ACACB', 'CD36', 'CPT1C', 'LEP', 'NFKBIB']; ['AKT2', 'CHUK', 'NFKB1', 'PRKAA2', 'PRKAG1', 'RELA']
hsa04061	['Viral protein interaction with cytokine and cytokine receptor']	6	2.814260	0.004817	1.092207	1.097138	1.087259	0.061429	0.265395	0.373996	0.978050	1.000000	0.999980	['CCL24', 'CCR3', 'CCR9', 'CXCL9', 'IL20RA', 'TNFSF14']; None
hsa05130	['Pathogenic Escherichia coli infection']	24	17.374580	0.007402	0.466056	0.467285	0.464827	0.061499	0.265395	0.373996	0.962540	1.000000	0.999980	['BAIAP2', 'IRAK4', 'LYN', 'MAPK12', 'MAPK13', 'MYO5B', 'NAIP', 'NFKBIB', 'PAK2', 'RHOA', 'TAB2']; ['BAIAP2L1', 'CHUK', 'CYTH3', 'MYH10', 'NCK1', 'NFKB1', 'RAC1', 'RELA', 'TAB2', 'TMBIM6', 'TUBA1A', 'TUBA1B', 'WASF2']
hsa04145	['Phagosome']	13	8.126310	0.006199	0.677839	0.680039	0.675637	0.061999	0.265395	0.373996	0.968240	1.000000	0.999980	['ATP6V0A2', 'ATP6V1C2', 'CD36', 'COLEC12', 'ITGAM', 'SCARB1', 'THBS3']; ['ATP6V1D', 'RAC1', 'SCARB1', 'STX12', 'TUBA1A', 'TUBA1B']
hsa00199	['Cytochrome P450']	6	2.856900	0.004811	1.070512	1.075363	1.065645	0.065029	0.265395	0.386047	0.976520	1.000000	0.999980	['CYP2E1', 'CYP3A43']; ['CYP17A1', 'CYP19A1', 'CYP4F3', 'CYP51A1']
hsa04979	['Cholesterol metabolism']	8	4.492290	0.005251	0.832549	0.835918	0.829172	0.068819	0.278103	0.395446	0.971250	1.000000	0.999980	['ABCB11', 'CD36', 'LRP2', 'NCEH1', 'SCARB1']; ['LRP1', 'SCARB1', 'STARD3']
hsa03021	['Transcription machinery']	26	19.346390	0.007597	0.426447	0.427580	0.425314	0.069939	0.279573	0.395446	0.955580	1.000000	0.999980	['ARID1B', 'BRF1', 'MED1', 'MEPCE', 'RTF1', 'SF3B3', 'TAF7']; ['AFF1', 'ARID1A', 'ARID2', 'ATXN7', 'BRD4', 'CCNT1', 'CHD1', 'CSRNP2', 'DRAP1', 'ERCC2', 'GPN2', 'GPN3', 'GTF2H3', 'MED12L', 'MED9', 'NELFA', 'PPP1CC', 'SGF29', 'SYMPK']
