Id	FunctionName	n_candidates	mean_n_resample	enrichment(log2)	emp_p_e	emp_p_d	fdr_e	fdr_d	BH_fdr_e	BH_fdr_d	Genes
hsa05012	['Parkinson disease']	4	2.095960	0.932389	0.150348	0.948101	0.971254	1.000000	1.000000	0.999900	['KLC3', 'MCU', 'NDUFA11', 'TUBA1A']
hsa03450	['Non-homologous end-joining']	1	0.178360	2.487136	0.165668	0.988000	1.000000	1.000000	1.000000	0.999900	['PRKDC']
hsa05202	['Transcriptional misregulation in cancer']	4	2.190810	0.868536	0.175038	0.933851	1.000000	0.998380	1.000000	0.999900	['ITGB7', 'REL', 'SIN3A', 'SP1']
hsa03032	['DNA replication proteins']	2	0.763930	1.388488	0.175798	0.958840	1.000000	1.000000	1.000000	0.999900	['PRKDC', 'TOP3A']
hsa04260	['Cardiac muscle contraction']	3	1.492680	1.007058	0.178748	0.947701	1.000000	1.000000	1.000000	0.999900	['ATP2A2', 'CACNA2D3', 'CACNB3']
hsa04010	['MAPK signaling pathway']	7	4.654950	0.588589	0.181178	0.908681	1.000000	0.992291	1.000000	0.999900	['CACNA2D3', 'CACNB3', 'ERBB2', 'FGF7', 'MAP3K12', 'MAPK7', 'MAPKAPK5']
hsa03021	['Transcription machinery']	4	2.219740	0.849609	0.181748	0.928631	1.000000	0.998380	1.000000	0.999900	['GPN3', 'MED9', 'PPP1CC', 'SYMPK']
hsa00980	['Metabolism of xenobiotics by cytochrome P450']	1	0.212880	2.231888	0.188568	0.977660	1.000000	1.000000	1.000000	0.999900	['ALDH3A1']
hsa00350	['Tyrosine metabolism']	1	0.206410	2.276415	0.188578	0.983220	1.000000	1.000000	1.000000	0.999900	['ALDH3A1']
hsa00330	['Arginine and proline metabolism']	1	0.211030	2.244480	0.190718	0.980840	1.000000	1.000000	1.000000	0.999900	['ALDH2']
hsa04612	['Antigen processing and presentation']	1	0.218910	2.191590	0.195718	0.978700	1.000000	1.000000	1.000000	0.999900	['PDIA3']
hsa04940	['Type I diabetes mellitus']	1	0.218430	2.194757	0.197188	0.980050	1.000000	1.000000	1.000000	0.999900	['CD28']
hsa05414	['Dilated cardiomyopathy (DCM)']	4	2.335600	0.776207	0.198368	0.923061	1.000000	0.992864	1.000000	0.999900	['ATP2A2', 'CACNA2D3', 'CACNB3', 'ITGB7']
hsa04031	['GTP-binding proteins']	3	1.546460	0.955993	0.198768	0.933661	1.000000	0.998380	1.000000	0.999900	['RAB34', 'RAB35', 'RHEBL1']
hsa00982	['Drug metabolism - cytochrome P450']	1	0.229080	2.126077	0.204998	0.977770	1.000000	1.000000	1.000000	0.999900	['ALDH3A1']
hsa04218	['Cellular senescence']	3	1.571030	0.933252	0.206808	0.929331	1.000000	0.998380	1.000000	0.999900	['MCU', 'PPP1CC', 'RAD9B']
hsa00790	['Folate biosynthesis']	1	0.242050	2.046623	0.219848	0.979050	1.000000	1.000000	1.000000	0.999900	['GPHN']
hsa05412	['Arrhythmogenic right ventricular cardiomyopathy (ARVC)']	4	2.434180	0.716564	0.220038	0.911521	1.000000	0.992291	1.000000	0.999900	['ATP2A2', 'CACNA2D3', 'CACNB3', 'ITGB7']
hsa00071	['Fatty acid degradation']	1	0.251220	1.992977	0.223478	0.974090	1.000000	1.000000	1.000000	0.999900	['ALDH2']
hsa03000	['Transcription factors']	11	8.537040	0.365696	0.234578	0.852971	1.000000	0.955045	1.000000	0.999900	['ATF7', 'CUX2', 'KMT2D', 'MYT1L', 'NFIX', 'RAI1', 'REL', 'SP1', 'ZFHX3', 'ZNF689', 'ZNF764']
hsa03420	['Nucleotide excision repair']	1	0.270220	1.887794	0.238588	0.970800	1.000000	1.000000	1.000000	0.999900	['RAD23A']
hsa04215	['Apoptosis - multiple species']	1	0.273200	1.871971	0.241648	0.970680	1.000000	1.000000	1.000000	0.999900	['BIRC6']
hsa00531	['Glycosaminoglycan degradation']	1	0.271250	1.882305	0.244678	0.975040	1.000000	1.000000	1.000000	0.999900	['HPSE2']
hsa05204	['Chemical carcinogenesis']	1	0.282770	1.822299	0.246758	0.967040	1.000000	1.000000	1.000000	0.999900	['ALDH3A1']
hsa04216	['Ferroptosis']	1	0.292790	1.772062	0.256807	0.966890	1.000000	1.000000	1.000000	0.999900	['PCBP2']
hsa04110	['Cell cycle']	2	1.002680	0.996139	0.264547	0.923521	1.000000	0.992864	1.000000	0.999900	['ANAPC7', 'PRKDC']
hsa05226	['Gastric cancer']	3	1.800170	0.736829	0.267227	0.897641	1.000000	0.988626	1.000000	0.999900	['ERBB2', 'FGF7', 'WNT1']
hsa04921	['Oxytocin signaling pathway']	5	3.569520	0.486198	0.282017	0.859341	1.000000	0.955045	1.000000	0.999900	['CACNA2D3', 'CACNB3', 'MAPK7', 'PPP1CC', 'PRKAG1']
hsa04932	['Non-alcoholic fatty liver disease (NAFLD)']	2	1.050020	0.929583	0.282827	0.913051	1.000000	0.992291	1.000000	0.999900	['NDUFA11', 'PRKAG1']
hsa04121	['Ubiquitin system']	10	8.131230	0.298454	0.293707	0.811852	1.000000	0.944588	1.000000	0.999900	['ANAPC7', 'BIRC6', 'BRAP', 'FBXL18', 'FBXW10', 'KCTD13', 'RC3H1', 'UCHL5', 'USP34', 'USP42']
hsa03051	['Proteasome']	1	0.349160	1.518040	0.296527	0.952830	1.000000	1.000000	1.000000	0.999900	['RAD23A']
hsa00620	['Pyruvate metabolism']	1	0.346580	1.528740	0.296697	0.954970	1.000000	1.000000	1.000000	0.999900	['ALDH2']
hsa00380	['Tryptophan metabolism']	1	0.348040	1.522675	0.297047	0.953990	1.000000	1.000000	1.000000	0.999900	['ALDH2']
hsa04914	['Progesterone-mediated oocyte maturation']	2	1.108190	0.851795	0.304507	0.903711	1.000000	0.992291	1.000000	0.999900	['ANAPC7', 'KIF22']
hsa03440	['Homologous recombination']	1	0.360100	1.473530	0.304927	0.950440	1.000000	1.000000	1.000000	0.999900	['TOP3A']
hsa05219	['Bladder cancer']	1	0.371690	1.427828	0.313397	0.947681	1.000000	1.000000	1.000000	0.999900	['ERBB2']
hsa04261	['Adrenergic signaling in cardiomyocytes']	4	2.880660	0.473601	0.324277	0.844962	1.000000	0.952236	1.000000	0.999900	['ATP2A2', 'CACNA2D3', 'CACNB3', 'PPP1CC']
hsa05164	['Influenza A']	2	1.175270	0.767008	0.329097	0.888671	1.000000	0.975111	1.000000	0.999900	['KPNA6', 'XPO1']
hsa00536	['Glycosaminoglycan binding proteins']	4	2.907000	0.460469	0.332667	0.837052	1.000000	0.952236	1.000000	0.999900	['FGF7', 'HPSE2', 'SERPINC1', 'WNT1']
hsa04550	['Signaling pathways regulating pluripotency of stem cells']	2	1.224790	0.707466	0.348207	0.876251	1.000000	0.962194	1.000000	0.999900	['WNT1', 'ZFHX3']
hsa04657	['IL-17 signaling pathway']	1	0.438810	1.188332	0.358746	0.929661	1.000000	0.998380	1.000000	0.999900	['MAPK7']
hsa03012	['Translation factors']	1	0.439280	1.186787	0.358886	0.929771	1.000000	0.998380	1.000000	0.999900	['EIF5B']
hsa04810	['Regulation of actin cytoskeleton']	4	3.084930	0.374762	0.374526	0.806742	1.000000	0.938419	1.000000	0.999900	['ARHGEF4', 'FGF7', 'ITGB7', 'PPP1CC']
hsa04934	['Cushing syndrome']	3	2.196210	0.449946	0.377896	0.824982	1.000000	0.952236	1.000000	0.999900	['KMT2D', 'SP1', 'WNT1']
hsa05205	['Proteoglycans in cancer']	4	3.121310	0.357848	0.379806	0.801432	1.000000	0.930021	1.000000	0.999900	['ERBB2', 'HPSE2', 'PPP1CC', 'WNT1']
hsa04931	['Insulin resistance']	2	1.316600	0.603183	0.382256	0.858651	1.000000	0.955045	1.000000	0.999900	['PPP1CC', 'PRKAG1']
hsa04710	['Circadian rhythm']	1	0.477970	1.065008	0.386326	0.920081	1.000000	0.992291	1.000000	0.999900	['PRKAG1']
hsa05169	['Epstein-Barr virus infection']	2	1.339730	0.578058	0.388796	0.850311	1.000000	0.955045	1.000000	0.999900	['PDIA3', 'SIN3A']
hsa01522	['Endocrine resistance']	2	1.338390	0.579501	0.388976	0.852381	1.000000	0.955045	1.000000	0.999900	['ERBB2', 'SP1']
hsa05322	['Systemic lupus erythematosus']	1	0.507240	0.979260	0.401926	0.910421	1.000000	0.992291	1.000000	0.999900	['CD28']
hsa03008	['Ribosome biogenesis in eukaryotes']	1	0.506460	0.981480	0.402006	0.909561	1.000000	0.992291	1.000000	0.999900	['XPO1']
hsa00970	['Aminoacyl-tRNA biosynthesis']	1	0.508430	0.975879	0.405786	0.911381	1.000000	0.992291	1.000000	0.999900	['DARS2']
hsa04660	['T cell receptor signaling pathway']	2	1.407470	0.506896	0.412486	0.834662	1.000000	0.952236	1.000000	0.999900	['CD28', 'CTLA4']
hsa00190	['Oxidative phosphorylation']	1	0.532600	0.908876	0.415936	0.901381	1.000000	0.992291	1.000000	0.999900	['NDUFA11']
hsa04390	['Hippo signaling pathway']	3	2.341130	0.357757	0.417816	0.797702	1.000000	0.927052	1.000000	0.999900	['LLGL1', 'PPP1CC', 'WNT1']
hsa05217	['Basal cell carcinoma']	1	0.536060	0.899534	0.420866	0.901681	1.000000	0.992291	1.000000	0.999900	['WNT1']
hsa03009	['Ribosome biogenesis']	2	1.433420	0.480539	0.423176	0.829322	1.000000	0.952236	1.000000	0.999900	['ERAL1', 'XPO1']
hsa04514	['Cell adhesion molecules (CAMs)']	3	2.361940	0.344990	0.423666	0.793602	1.000000	0.927052	1.000000	0.999900	['CD28', 'CTLA4', 'ITGB7']
hsa04910	['Insulin signaling pathway']	2	1.437350	0.476589	0.424616	0.827592	1.000000	0.952236	1.000000	0.999900	['PPP1CC', 'PRKAG1']
hsa04114	['Oocyte meiosis']	2	1.440980	0.472950	0.425636	0.829582	1.000000	0.952236	1.000000	0.999900	['ANAPC7', 'PPP1CC']
hsa03110	['Chaperones and folding catalysts']	2	1.445780	0.468152	0.426946	0.824882	1.000000	0.952236	1.000000	0.999900	['FKBP11', 'PDIA3']
hsa04722	['Neurotrophin signaling pathway']	2	1.499440	0.415576	0.447336	0.810752	1.000000	0.939055	1.000000	0.999900	['MAPK7', 'SH2B3']
hsa04610	['Complement and coagulation cascades']	1	0.588300	0.765376	0.447646	0.883361	1.000000	0.968319	1.000000	0.999900	['SERPINC1']
hsa05017	['Spinocerebellar ataxia']	3	2.510910	0.256752	0.464255	0.760712	1.000000	0.898908	1.000000	0.999900	['ATP2A2', 'ATXN2', 'SP1']
hsa04812	['Cytoskeleton proteins']	7	6.437350	0.120888	0.465775	0.686063	1.000000	0.824184	1.000000	0.999900	['HOOK3', 'KIF22', 'KIF3C', 'KLC3', 'PPL', 'SEPT12', 'TUBA1A']
hsa04146	['Peroxisome']	1	0.629560	0.667584	0.471015	0.868971	1.000000	0.958717	1.000000	0.999900	['PEX13']
hsa04147	['Exosome']	8	7.494540	0.094160	0.477905	0.665203	1.000000	0.823946	1.000000	0.999900	['ERBB2', 'ITGB7', 'MVP', 'PDIA3', 'RAB35', 'SEPT12', 'SERPINC1', 'TUBA1A']
hsa00280	['Valine, leucine and isoleucine degradation']	1	0.637640	0.649186	0.479745	0.869391	1.000000	0.958717	1.000000	0.999900	['ALDH2']
hsa05163	['Human cytomegalovirus infection']	3	2.652680	0.177512	0.499285	0.726603	1.000000	0.870123	1.000000	0.999900	['AKAP13', 'PDIA3', 'SP1']
hsa01007	['Amino acid related enzymes']	1	0.679610	0.557221	0.502115	0.854921	1.000000	0.955045	1.000000	0.999900	['DARS2']
hsa04120	['Ubiquitin mediated proteolysis']	2	1.666220	0.263421	0.505235	0.773312	1.000000	0.905928	1.000000	0.999900	['ANAPC7', 'BIRC6']
hsa05230	['Central carbon metabolism in cancer']	1	0.705120	0.504059	0.512105	0.845102	1.000000	0.952236	1.000000	0.999900	['ERBB2']
hsa05416	['Viral myocarditis']	1	0.723600	0.466736	0.528025	0.840562	1.000000	0.952236	1.000000	0.999900	['CD28']
hsa04919	['Thyroid hormone signaling pathway']	2	1.752740	0.190388	0.529055	0.745103	1.000000	0.883235	1.000000	0.999900	['ATP2A2', 'SIN3A']
hsa04340	['Hedgehog signaling pathway']	1	0.741780	0.430937	0.531795	0.831692	1.000000	0.952236	1.000000	0.999900	['CSNK1G1']
hsa04920	['Adipocytokine signaling pathway']	1	0.789590	0.340824	0.553594	0.814402	1.000000	0.944588	1.000000	0.999900	['PRKAG1']
hsa05213	['Endometrial cancer']	1	0.852230	0.230685	0.586414	0.792982	1.000000	0.927052	1.000000	0.999900	['ERBB2']
hsa05162	['Measles']	1	0.876790	0.189697	0.589824	0.782262	1.000000	0.918420	1.000000	0.999900	['CD28']
hsa04540	['Gap junction']	2	1.952270	0.034847	0.594444	0.692453	1.000000	0.827554	1.000000	0.999900	['MAPK7', 'TUBA1A']
hsa04137	['Mitophagy - animal']	1	0.828880	0.270765	0.598904	0.811842	1.000000	0.944588	1.000000	0.999900	['SP1']
hsa04141	['Protein processing in endoplasmic reticulum']	2	1.977150	0.016578	0.600094	0.686483	1.000000	0.824184	1.000000	0.999900	['PDIA3', 'RAD23A']
hsa05132	['Salmonella infection']	2	2.003220	-0.002321	0.602584	0.678783	1.000000	0.823946	1.000000	0.999900	['CYTH3', 'KLC3']
hsa04145	['Phagosome']	1	0.920290	0.119840	0.605134	0.765262	1.000000	0.905928	1.000000	0.999900	['TUBA1A']
hsa04928	['Parathyroid hormone synthesis, secretion and action']	2	2.007580	-0.005457	0.605554	0.674663	1.000000	0.823946	1.000000	0.999900	['AKAP13', 'SP1']
hsa05130	['Pathogenic Escherichia coli infection']	2	2.017100	-0.012283	0.606134	0.673793	1.000000	0.823946	1.000000	0.999900	['CYTH3', 'TUBA1A']
hsa05212	['Pancreatic cancer']	1	0.917370	0.124424	0.606554	0.766242	1.000000	0.905928	1.000000	0.999900	['ERBB2']
hsa05166	['Human T-cell leukemia virus 1 infection']	2	2.042160	-0.030096	0.611194	0.664493	1.000000	0.823946	1.000000	0.999900	['ANAPC7', 'XPO1']
hsa04213	['Longevity regulating pathway - multiple species']	1	0.913420	0.130650	0.611794	0.770312	1.000000	0.905928	1.000000	0.999900	['PRKAG1']
hsa05218	['Melanoma']	1	0.945050	0.081537	0.619434	0.756802	1.000000	0.893711	1.000000	0.999900	['FGF7']
hsa00561	['Glycerolipid metabolism']	1	0.970620	0.043022	0.637384	0.748073	1.000000	0.884392	1.000000	0.999900	['ALDH2']
hsa05235	['PD-L1 expression and PD-1 checkpoint pathway in cancer']	1	1.015640	-0.022389	0.647504	0.730863	1.000000	0.870123	1.000000	0.999900	['CD28']
hsa04714	['Thermogenesis']	2	2.163720	-0.113514	0.648114	0.631144	1.000000	0.803999	1.000000	0.999900	['NDUFA11', 'PRKAG1']
hsa04090	['CD molecules']	3	3.331630	-0.151266	0.654043	0.570834	1.000000	0.727368	1.000000	0.999900	['CD28', 'CTLA4', 'ERBB2']
hsa04350	['TGF-beta signaling pathway']	1	1.031320	-0.044492	0.655123	0.724263	1.000000	0.867884	1.000000	0.999900	['SP1']
hsa04142	['Lysosome']	1	1.042150	-0.059563	0.657153	0.720123	1.000000	0.867884	1.000000	0.999900	['AP4S1']
hsa01002	['Peptidases and inhibitors']	7	7.804550	-0.156961	0.672953	0.474875	1.000000	0.648752	1.000000	0.999900	['BIRC6', 'FETUB', 'QPCTL', 'SERPINC1', 'UCHL5', 'USP34', 'USP42']
hsa05418	['Fluid shear stress and atherosclerosis']	1	1.096190	-0.132498	0.673373	0.700013	1.000000	0.840068	1.000000	0.999900	['MAPK7']
hsa04210	['Apoptosis']	1	1.195410	-0.257506	0.705443	0.662343	1.000000	0.823946	1.000000	0.999900	['TUBA1A']
hsa04014	['Ras signaling pathway']	3	3.685360	-0.296843	0.720763	0.492905	1.000000	0.668745	1.000000	0.999900	['BRAP', 'FGF7', 'REL']
hsa04131	['Membrane trafficking']	19	21.061890	-0.148635	0.722273	0.365156	1.000000	0.596635	1.000000	0.999900	['AKAP13', 'ANKRD13A', 'AP4S1', 'ARHGEF4', 'CYTH3', 'DMXL2', 'EPN2', 'FAM109A', 'LLGL1', 'PDIA3', 'PGAP3', 'RAB35', 'SERINC4', 'SYNJ1', 'VPS29', 'VPS35', 'VPS45', 'YIPF3', 'YIPF4']
hsa05206	['MicroRNAs in cancer']	2	2.506530	-0.325692	0.725443	0.537665	1.000000	0.704246	1.000000	0.999900	['ERBB2', 'MAPK7']
hsa01001	['Protein kinases']	8	9.333370	-0.222398	0.727313	0.403156	1.000000	0.643578	1.000000	0.999900	['CSNK1G1', 'DMPK', 'ERBB2', 'MAP3K12', 'MAPK7', 'MAPKAPK5', 'NEK8', 'PRKDC']
hsa00564	['Glycerophospholipid metabolism']	1	1.257030	-0.330019	0.728163	0.640824	1.000000	0.805957	1.000000	0.999900	['PEMT']
hsa05223	['Non-small cell lung cancer']	1	1.274000	-0.349365	0.732273	0.633034	1.000000	0.803999	1.000000	0.999900	['ERBB2']
hsa04927	['Cortisol synthesis and secretion']	1	1.314170	-0.394152	0.745453	0.617184	1.000000	0.779177	1.000000	0.999900	['SP1']
hsa05215	['Prostate cancer']	1	1.350660	-0.433665	0.747763	0.605474	1.000000	0.778460	1.000000	0.999900	['ERBB2']
hsa04068	['FoxO signaling pathway']	1	1.351210	-0.434252	0.748503	0.604954	1.000000	0.778460	1.000000	0.999900	['PRKAG1']
hsa04066	['HIF-1 signaling pathway']	1	1.350690	-0.433697	0.749823	0.604814	1.000000	0.778460	1.000000	0.999900	['ERBB2']
hsa04621	['NOD-like receptor signaling pathway']	1	1.363750	-0.447579	0.752072	0.603434	1.000000	0.778460	1.000000	0.999900	['MCU']
hsa04211	['Longevity regulating pathway']	1	1.354690	-0.437963	0.753292	0.604054	1.000000	0.778460	1.000000	0.999900	['PRKAG1']
hsa05100	['Bacterial invasion of epithelial cells']	1	1.364760	-0.448647	0.760382	0.600124	1.000000	0.775262	1.000000	0.999900	['SEPT12']
hsa04922	['Glucagon signaling pathway']	1	1.388500	-0.473527	0.762082	0.593244	1.000000	0.760337	1.000000	0.999900	['PRKAG1']
hsa00562	['Inositol phosphate metabolism']	1	1.400470	-0.485911	0.763172	0.587424	1.000000	0.760337	1.000000	0.999900	['SYNJ1']
hsa04916	['Melanogenesis']	1	1.420070	-0.505962	0.767612	0.583184	1.000000	0.755705	1.000000	0.999900	['WNT1']
hsa05031	['Amphetamine addiction']	1	1.408090	-0.493740	0.769852	0.582064	1.000000	0.745228	1.000000	0.999900	['PPP1CC']
hsa04510	['Focal adhesion']	3	4.010930	-0.418974	0.774712	0.422746	1.000000	0.643840	1.000000	0.999900	['ERBB2', 'ITGB7', 'PPP1CC']
hsa01521	['EGFR tyrosine kinase inhibitor resistance']	1	1.484020	-0.569511	0.783422	0.559544	1.000000	0.727368	1.000000	0.999900	['ERBB2']
hsa05034	['Alcoholism']	1	1.523100	-0.607011	0.792392	0.545745	1.000000	0.710967	1.000000	0.999900	['PPP1CC']
hsa05165	['Human papillomavirus infection']	3	4.236250	-0.497825	0.806382	0.378666	1.000000	0.596635	1.000000	0.999900	['ITGB7', 'LLGL1', 'WNT1']
hsa04020	['Calcium signaling pathway']	3	4.214210	-0.490300	0.806882	0.381746	1.000000	0.596635	1.000000	0.999900	['ATP2A2', 'ERBB2', 'MCU']
hsa04152	['AMPK signaling pathway']	1	1.604590	-0.682205	0.808362	0.518285	1.000000	0.674861	1.000000	0.999900	['PRKAG1']
hsa05203	['Viral carcinogenesis']	1	1.630210	-0.705058	0.809302	0.511345	1.000000	0.674861	1.000000	0.999900	['REL']
hsa04972	['Pancreatic secretion']	1	1.590230	-0.669235	0.810012	0.520415	1.000000	0.675024	1.000000	0.999900	['ATP2A2']
hsa04022	['cGMP-PKG signaling pathway']	2	2.982030	-0.576295	0.811202	0.416716	1.000000	0.643840	1.000000	0.999900	['ATP2A2', 'PPP1CC']
hsa05231	['Choline metabolism in cancer']	1	1.707250	-0.771674	0.832652	0.482625	1.000000	0.652688	1.000000	0.999900	['SP1']
hsa04912	['GnRH signaling pathway']	1	1.721880	-0.783985	0.833812	0.477235	1.000000	0.651398	1.000000	0.999900	['MAPK7']
hsa04150	['mTOR signaling pathway']	1	1.761490	-0.816796	0.836142	0.468465	1.000000	0.645369	1.000000	0.999900	['WNT1']
hsa04720	['Long-term potentiation']	1	1.765740	-0.820273	0.841422	0.463405	1.000000	0.645369	1.000000	0.999900	['PPP1CC']
hsa04520	['Adherens junction']	1	1.759930	-0.815518	0.843832	0.463075	1.000000	0.645369	1.000000	0.999900	['ERBB2']
hsa04052	['Cytokines and growth factors']	1	1.802020	-0.849615	0.851741	0.449626	1.000000	0.643840	1.000000	0.999900	['FGF7']
hsa01009	['Protein phosphatases and associated proteins']	6	8.309250	-0.469756	0.854771	0.258607	1.000000	0.563706	1.000000	0.999900	['CABIN1', 'MTMR11', 'PPP1CC', 'PPTC7', 'PTP4A2', 'UBN1']
hsa04750	['Inflammatory mediator regulation of TRP channels']	1	1.885650	-0.915062	0.857881	0.428076	1.000000	0.643840	1.000000	0.999900	['PPP1CC']
hsa04727	['GABAergic synapse']	1	1.900070	-0.926053	0.858251	0.424926	1.000000	0.643840	1.000000	0.999900	['GPHN']
hsa04512	['ECM-receptor interaction']	1	1.910630	-0.934048	0.862141	0.419796	1.000000	0.643840	1.000000	0.999900	['ITGB7']
hsa05225	['Hepatocellular carcinoma']	1	1.943220	-0.958449	0.865931	0.414286	1.000000	0.643840	1.000000	0.999900	['WNT1']
hsa04915	['Estrogen signaling pathway']	1	2.003130	-1.002256	0.873691	0.396476	1.000000	0.619747	1.000000	0.999900	['SP1']
hsa04012	['ErbB signaling pathway']	1	2.039700	-1.028357	0.888841	0.377966	1.000000	0.596635	1.000000	0.999900	['ERBB2']
hsa05170	['Human immunodeficiency virus 1 infection']	1	2.176810	-1.122215	0.891571	0.352866	1.000000	0.591151	1.000000	0.999900	['PDIA3']
hsa04024	['cAMP signaling pathway']	2	3.700190	-0.887599	0.894021	0.274177	1.000000	0.563706	1.000000	0.999900	['ATP2A2', 'PPP1CC']
